,GEOID,Longitude,Latitude
4288,340258057002,-73.99592966119734,40.30295468958197
6472,340410314011,-74.82982936658877,40.85620896201478
3913,340230069004,-74.37738425714151,40.44667514016578
4975,340297153032,-74.21346363852255,40.09877015518583
3322,340210014021,-74.77857225983752,40.23183383000012
4384,340258084021,-74.02139425791042,40.177139810881854
4334,340258070061,-74.00832135908932,40.22492009707639
2801,340170031021,-74.06284512544256,40.72503142241859
1939,340130046001,-74.212410368876,40.71261583400027
249,340030062011,-73.99041151023738,40.8233659362374
4739,340270435001,-74.47423626662687,40.80544640846449
1988,340130073001,-74.14957710108192,40.72869134784541
6021,340390302002,-74.19438545674113,40.65584591109277
6500,340410320002,-74.98196872051668,40.76252451769591
5706,340330221001,-75.4809211201743,39.56986213104898
1675,340090205002,-74.79876080295257,39.22702870862744
5068,340297202052,-74.293532674702,40.01885004027936
5005,340297159023,-74.17980823386642,40.05107032450077
1296,340076010004,-75.09179027098476,39.95579476423075
2738,340170005002,-74.05102554388773,40.749489154944776
5467,340311803011,-74.18127378759934,40.92348549292984
5914,340373712002,-74.60589917705565,41.20755053393696
1755,340110102001,-75.02454565852887,39.323501353408496
5757,340350514001,-74.57837910988059,40.54119588181981
2143,340130132002,-74.21823045497574,40.73268096682239
4996,340297157012,-74.23303954820926,40.07210974493934
7,340010003003,-74.45806179458283,39.351626425945234
4233,340258034004,-74.08026086954467,40.34545318099757
5266,340297380023,-74.23492428753917,39.56326223966834
6419,340390393012,-74.42690837303769,40.61262027388745
5660,340312641024,-74.19758603141327,40.889445507084105
1315,340076015001,-75.10321340623508,39.92918732823857
2339,340130180004,-74.26554529527701,40.77558097641054
165,340010127021,-74.61932644655163,39.31415001259911
1733,340090218052,-74.93973558732934,38.9948283912865
2118,340130124002,-74.23855148565042,40.7179441265878
5191,340297312053,-74.24005353242228,39.95533579730128
78,340010106004,-74.64484481623505,39.53527495704264
2769,340170018001,-74.06972594863288,40.73532054659099
4820,340270454023,-74.68451458997497,40.90609399749376
5589,340312239001,-74.22935315690593,40.902080753626805
4954,340297142002,-74.10671035052579,40.02306860787708
1884,340130016002,-74.19442818282786,40.75050191882724
3303,340210009005,-74.76038168882735,40.21768637955852
2028,340130094001,-74.17136447951576,40.769835891485656
3181,340170199003,-74.06007178874515,40.773058481321954
6511,340410322003,-75.16140415252167,40.70394436758955
1905,340130023001,-74.23171888581119,40.741486561701535
3057,340170150031,-74.00751838135601,40.79408305569226
5114,340297228003,-74.18885259597057,39.965651041416
4097,340230094001,-74.41983408538782,40.46000490226088
5251,340297361051,-74.38332669773699,39.56661258536276
3716,340230026032,-74.30694428683326,40.563456246145634
5128,340297233002,-74.13702317418598,39.954143536729454
1801,340110302005,-75.03291197640644,39.39192003288824
5904,340350543022,-74.5071637166663,40.52786135544985
1298,340076011012,-75.0841182902363,39.9492154969044
3347,340210025003,-74.73263841762545,40.19385433363785
148,340010122001,-74.53058546231301,39.39017858690679
2068,340130107002,-74.203766488978,40.759584540055606
4754,340270438023,-74.48550542857188,40.803570040880814
1687,340090209023,-74.73099614642064,39.08050796779367
2840,340170052002,-74.08454856158689,40.70754815308674
3224,340190109001,-74.89484558475806,40.67341276412607
1818,340110403002,-75.01084585750174,39.48823150071119
34,340010025002,-74.41455174434297,39.36658126975779
5540,340311827013,-74.15541673297243,40.90736852433629
3109,340170169002,-74.03264378764459,40.76634531371859
4520,340258111023,-74.16023629466834,40.216344448897765
5928,340373717001,-74.51877135702149,41.20390169275026
1581,340076090001,-74.8739559712748,39.734669699403646
5678,340330208001,-75.3294800205035,39.65635008423395
6062,340390314001,-74.20768442410595,40.66990688210176
4659,340270417022,-74.37839446478735,40.88186790850266
4284,340258055004,-73.99841309125243,40.31409012036728
3518,340210044062,-74.55985810386935,40.28523155166912
4289,340258057003,-74.00719094810815,40.301915919005175
3778,340230038013,-74.23400694291743,40.57667724974564
4292,340258058003,-73.98542148121612,40.29708056089346
4039,340230084033,-74.58364365072316,40.39644404493625
1609,340076105002,-75.06029754728827,39.9672562595888
4169,340258017003,-74.13185564443945,40.45002761034869
5449,340311758043,-74.1296569054244,40.86176496899344
717,340030411002,-73.99983290627895,40.8474108702736
1870,340130008001,-74.18365818316948,40.76305484665041
2902,340170075001,-74.03936233768098,40.71767013982381
3801,340230046002,-74.26894072834088,40.51269539773668
1499,340076075071,-75.00333988427087,39.84797372556015
3675,340230018054,-74.36528470385396,40.5132379388573
605,340030312003,-74.12478518338973,40.81268829775238
5980,340373735003,-74.69798778580629,41.039325691297854
6238,340390354002,-74.23170788496724,40.62600757293632
6240,340390355002,-74.27257271848681,40.62131342304249
490,340030232012,-74.04806384837774,40.89626505489409
1391,340076036011,-75.01123151518092,39.8897199009417
3439,340210037034,-74.7748254636914,40.26889289258449
1011,340057004072,-74.98397238214042,39.94960381024576
2932,340170105001,-74.10834960769103,40.682758738601365
3829,340230056011,-74.45798147513511,40.48011594307928
4350,340258075002,-74.02262817849406,40.20485433155881
