State,County,Tract,GEOID,population,white_alone,black_alone,aian_alone,asian_alone,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority
19,1,960100,19001960100,2696,93.18,0.7,0.0,1.26,0.0,3.97,8.36,3.56,77.93,16.21,white_alone
19,1,960200,19001960200,1591,95.6,0.0,0.0,0.0,0.0,3.02,13.68,2.58,73.1,24.32,white_alone
19,1,960300,19001960300,2761,97.21,0.54,0.0,0.18,0.0,0.07,12.24,6.45,64.61,26.26,white_alone
19,3,950100,19003950100,1616,97.77,0.06,0.0,0.87,0.0,1.18,13.12,10.64,69.12,20.24,white_alone
19,3,950200,19003950200,2017,94.99,0.15,0.4,0.45,0.0,1.69,13.56,3.17,69.76,24.1,white_alone
19,5,960100,19005960100,1965,94.66,0.97,2.65,0.81,0.0,0.56,12.9,2.39,63.21,32.16,white_alone
19,5,960200,19005960200,2321,99.53,0.0,0.0,0.0,0.0,0.47,6.47,2.97,74.32,21.5,white_alone
19,5,960300,19005960300,3865,95.65,0.03,1.73,0.0,0.0,1.5,11.04,2.1,74.31,20.62,white_alone
19,5,960400,19005960400,2149,99.3,0.0,0.0,0.0,0.0,0.0,9.1,15.87,61.33,21.5,white_alone
19,5,960500,19005960500,3461,68.48,4.16,0.0,1.27,0.0,24.99,15.75,16.01,67.26,15.31,white_alone
19,7,950100,19007950100,2345,97.01,0.0,0.0,0.98,0.0,0.64,10.3,8.4,67.08,24.52,white_alone
19,7,950200,19007950200,1610,96.27,0.37,0.0,0.0,0.0,2.17,8.39,4.66,69.13,26.21,white_alone
19,7,950300,19007950300,3180,94.91,0.91,0.0,0.38,0.0,2.64,26.21,5.91,70.94,21.57,white_alone
19,7,950400,19007950400,3059,94.44,1.37,0.0,0.0,0.0,2.26,22.59,8.01,66.23,24.19,white_alone
19,7,950500,19007950500,2268,92.42,0.0,2.16,0.0,0.0,2.69,24.53,20.59,60.67,18.74,white_alone
19,9,70100,19009070100,1685,98.81,0.0,0.0,0.0,0.0,1.07,5.07,5.28,67.72,27.0,white_alone
19,9,70200,19009070200,2144,92.4,0.09,0.0,0.09,0.0,0.51,13.75,4.15,71.74,20.76,white_alone
19,9,70300,19009070300,1699,98.23,0.0,0.0,0.0,0.0,0.94,14.59,3.35,70.39,23.37,white_alone
19,11,960100,19011960100,2931,95.46,0.0,0.0,0.1,0.0,1.02,8.95,0.27,89.05,10.68,white_alone
19,11,960200,19011960200,3125,97.7,0.0,0.0,0.67,0.0,0.45,8.61,2.21,79.42,18.37,white_alone
19,11,960300,19011960300,5247,93.92,0.59,0.59,0.42,0.0,2.78,15.45,1.51,74.63,21.06,white_alone
