State,County,Tract,GEOID,population,white_alone,black_alone,aian_alone,asian_alone,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority
38,1,965600,38001965600,2271,93.53,1.59,0.4,2.29,0.0,1.67,13.1,7.88,67.72,21.53,white_alone
38,3,967900,38003967900,1751,98.12,0.0,0.51,0.0,0.0,0.57,9.03,8.17,73.22,18.5,white_alone
38,3,968000,38003968000,2395,93.32,0.5,0.25,0.0,0.21,0.04,4.51,4.47,75.99,19.21,white_alone
38,3,968200,38003968200,2519,87.38,2.54,0.44,1.87,0.0,7.23,8.68,4.41,74.16,21.44,white_alone
38,3,968300,38003968300,3927,85.51,4.46,3.03,0.84,0.0,0.81,14.29,2.9,63.56,28.5,white_alone
38,5,940100,38005940100,2524,16.32,0.08,80.55,0.0,0.0,0.91,44.17,10.54,78.09,11.05,aian_alone
38,5,940200,38005940200,2202,16.85,0.0,70.84,0.18,0.23,6.58,36.29,11.35,75.98,12.67,aian_alone
38,5,956700,38005956700,2134,93.72,0.61,0.75,0.0,0.0,3.84,14.62,4.26,71.88,23.85,white_alone
38,7,963100,38007963100,886,100.0,0.0,0.0,0.0,0.0,0.0,10.95,3.27,71.11,25.62,white_alone
38,9,952300,38009952300,2341,84.54,1.41,9.14,0.73,0.0,1.24,12.75,2.48,71.51,21.4,white_alone
38,9,952400,38009952400,2407,94.85,0.0,1.08,0.0,0.0,2.62,8.13,2.53,67.43,30.04,white_alone
38,9,952500,38009952500,1670,94.43,0.3,0.96,0.0,0.0,3.77,5.56,6.83,70.3,21.08,white_alone
38,11,965200,38011965200,1777,89.81,0.0,0.79,0.0,0.23,8.84,10.42,7.26,71.02,17.9,white_alone
38,11,965300,38011965300,1314,98.71,0.0,0.0,0.0,0.0,0.68,3.96,5.33,67.73,26.94,white_alone
38,13,953300,38013953300,2142,93.14,0.75,1.07,1.54,0.0,0.7,6.71,4.15,77.03,18.72,white_alone
38,15,10100,38015010100,3468,80.68,1.79,5.54,0.58,0.0,8.45,18.18,7.64,73.62,14.73,white_alone
38,15,10200,38015010200,4551,84.49,4.44,1.82,0.88,0.0,1.74,10.35,4.2,76.33,13.27,white_alone
38,15,10300,38015010300,5809,85.59,4.23,5.8,0.9,0.0,0.79,14.4,6.06,72.22,19.4,white_alone
38,15,10400,38015010400,3734,89.64,2.3,3.21,0.0,0.0,3.27,5.61,5.01,69.9,25.09,white_alone
38,15,10500,38015010500,5199,83.02,8.39,2.04,0.81,0.79,1.0,7.98,10.79,75.19,14.02,white_alone
38,15,10600,38015010600,4103,85.47,3.61,7.41,0.0,0.0,1.24,14.58,10.82,60.15,29.03,white_alone
38,15,10700,38015010700,4257,90.86,0.28,4.7,0.47,0.0,3.19,13.21,2.84,80.2,16.7,white_alone
38,15,10800,38015010800,3893,81.2,1.85,11.48,0.26,0.0,2.83,6.1,11.58,62.16,22.01,white_alone
38,15,10900,38015010900,4921,85.31,3.29,4.61,0.41,0.0,5.16,9.73,2.93,63.04,18.47,white_alone
38,15,11001,38015011001,6660,85.47,3.72,3.14,1.22,0.0,2.42,6.36,5.74,71.49,21.8,white_alone
