,GEOID,Longitude,Latitude
0,40019426001,-109.84267170693012,36.67146468645674
4108,40190052001,-112.86830271305472,32.38202514045507
3790,40190041282,-110.96616657474588,31.87585479174009
337,40099614003,-109.72043968080752,32.82041040807296
4216,40210004004,-111.09872319525994,33.29277608027347
352,40119602002,-109.3238786800867,33.04661164315985
3204,40159515014,-114.58152207025827,35.11001821767795
16,40019442021,-109.58642353209858,36.21783750563959
61,40030002022,-109.83777129548824,32.2503595667779
255,40059422013,-110.99707770521456,36.36557474086745
4319,40210017171,-112.02204598544246,33.065531419767986
67,40030003011,-110.29254502223608,31.95461086030077
228,40050017003,-112.23304286821669,35.20271802664052
837,40130822053,-112.2430693089025,33.42683997417142
4428,40250006043,-112.33331098449764,34.60439946520915
269,40059452001,-111.24771046317194,36.13977933793807
301,40070010003,-110.80872980509756,33.41296059860857
47,40019703002,-109.36697663774198,34.499908373258954
4671,40270111193,-114.42142822131284,32.66084697505174
369,40120205031,-114.2235122595104,33.679050531459794
1911,40132168573,-111.72397991012384,33.59986126745768
24,40019449011,-109.39706764349354,35.406700601296194
411,40130405074,-112.3561751524587,33.65496518462648
2460,40134226291,-111.589343611413,33.41145889328845
4223,40210007003,-110.62632802969358,32.60567023873676
264,40059450003,-111.66903325944035,36.48917902923119
3850,40190043301,-111.00368118102608,31.85223372743539
267,40059451003,-110.95705708856435,35.47748869219892
4241,40210010001,-111.52002603231136,32.98196107038486
3347,40179423002,-110.68752911591147,36.55106488726235
3353,40179425003,-110.20342600225511,36.722440658750806
2842,40136190001,-112.06338625125156,33.65120989131325
3234,40159520042,-114.58236264114586,35.00765366454205
4649,40270109152,-114.45689549066836,32.67403997918958
49,40019705011,-109.2973007406047,34.112452030418055
2997,40138137002,-111.84691004389369,33.21200006425794
2881,40137233101,-112.43678297203292,33.33362606482255
4418,40250004071,-112.45200489646253,34.57565585758517
3801,40190041331,-110.83633274984189,32.09307572705006
4700,40270114081,-114.75593757175378,32.50369391985078
4189,40210003151,-111.54212149285704,33.401673992658935
3167,40159504012,-114.20340446451534,35.64825937808527
3300,40159539011,-114.02799790038938,35.221144803743854
744,40130717023,-112.29607768867596,33.58842605923673
2795,40136174004,-112.28469342756706,33.64796533106435
366,40120205012,-113.84159707055368,33.73580554083327
1394,40131096011,-112.23331631546668,33.505623619173214
4217,40210006031,-110.89318939377536,32.52382896634557
379,40129402001,-114.28773562928588,34.14509373225575
3325,40179400103,-110.20889903849576,36.03282527121552
257,40059422022,-111.03319504419692,36.69054128035244
2,40019427001,-109.17633394484042,36.9113516441403
131,40030017012,-110.25183165514645,31.54133970230254
769,40130719092,-112.26042314093787,33.56945444354952
3331,40179400132,-110.14867801356276,35.7446184604697
3336,40179400151,-110.18046766113768,35.375633015791195
13,40019441005,-109.25234575153878,36.435485169251095
2829,40136186002,-112.10206380695828,33.65053660872142
3343,40179403013,-109.98312461916514,33.85097487835042
272,40059800001,-112.2259409810761,36.23575467724026
4240,40210009041,-111.37903687744505,33.04619219877424
4372,40239661112,-110.97461780062883,31.482603838252658
3094,40138163013,-111.69771272550004,33.25566782938623
3862,40190043362,-110.98116279286724,31.975315743650736
3865,40190043381,-110.99880939395038,31.88076982153513
26,40019449013,-109.50412367808056,35.68353224788416
3867,40190043391,-111.1075853600834,32.116696701860405
540,40130609012,-112.3359902974129,33.61827641959284
3875,40190044043,-111.09431712200995,32.18939729839828
810,40130820191,-112.29573363790864,33.48940537458065
3119,40138170002,-111.64311737575724,33.241403477725065
3759,40190040821,-110.7031971282149,32.06735291560392
2995,40138136003,-111.78331562032864,33.22438054089691
1845,40132168294,-111.86776200963608,33.73530164897666
1719,40131166201,-112.19675854451263,33.38442620558892
441,40130405284,-112.40294672421514,33.6647092509969
2489,40134226432,-111.6056271132896,33.36114891694553
2875,40137233052,-113.02916783862756,32.93251128739945
828,40130820272,-112.29648648744192,33.43866525133561
3388,40179637001,-110.55639852813523,34.41914099649805
66,40030002033,-109.80399401286006,31.941188431686964
3784,40190041262,-110.76309603328455,31.957332254243973
4681,40270111241,-114.39542318013812,32.63771761660414
3278,40159533021,-114.27450859529304,34.47605584430958
4174,40210002291,-111.57260963502937,33.16227041087086
2130,40134201152,-111.62832949457068,33.41874095467568
3155,40159404001,-113.63318286917816,35.725727386746904
4562,40250020073,-112.0481809981316,34.74008160983374
4564,40250021002,-113.13696137851446,35.150590078014844
4194,40210003163,-111.44945988762277,33.3674110234716
867,40130923062,-112.1819088795896,33.57111919902359
612,40130610381,-112.38989843572162,33.591795376620546
4707,40270115032,-114.71410622098358,32.600231454712485
103,40030010002,-109.92046106260275,31.431915490769608
487,40130506091,-112.542565438021,33.44056565180004
4330,40210021042,-111.66332935824288,32.74409008849597
2421,40134226073,-111.73134367571528,33.404964848265635
3958,40190045143,-111.00359641523072,32.26850802674445
4087,40190047222,-110.84981269144646,32.300960529417004
3193,40159514011,-114.5522029522796,35.17693187751788
