,GEOID,Longitude,Latitude
258,40059422023,-110.89669013838166,36.49221816547886
4108,40190052001,-112.86830271305472,32.38202514045507
3790,40190041282,-110.96616657474588,31.87585479174009
337,40099614003,-109.72043968080752,32.82041040807296
3225,40159519001,-114.6050117269818,35.08898528070725
369,40120205031,-114.2235122595104,33.679050531459794
61,40030002022,-109.83777129548824,32.2503595667779
4216,40210004004,-111.09872319525994,33.29277608027347
4317,40210017162,-112.02858368160416,33.05050783044851
4223,40210007003,-110.62632802969358,32.60567023873676
4669,40270111191,-114.42431771209368,32.66708483691053
228,40050017003,-112.23304286821669,35.20271802664052
4584,40270004044,-114.66104383888806,32.71779406449381
3869,40190043393,-111.1206712797657,32.12038914371969
269,40059452001,-111.24771046317194,36.13977933793807
16,40019442021,-109.58642353209858,36.21783750563959
1552,40131125182,-112.2178120955198,33.40279688658133
50,40019705012,-109.28681229853204,34.1191542508893
1394,40131096011,-112.23331631546668,33.505623619173214
308,40070011005,-110.78331636554704,33.39356192486243
2131,40134201153,-111.61966156598002,33.41872697791382
4695,40270114052,-114.7651382504258,32.49531822012364
380,40129402002,-114.29254565044816,34.1549736538829
349,40119601001,-109.26402037895076,33.39896086964894
543,40130609022,-112.32728437344024,33.612766781490414
257,40059422022,-111.03319504419692,36.69054128035244
3079,40138160032,-111.76836672627034,33.241225902590365
265,40059451001,-111.17619307430915,35.48721551102276
2829,40136186002,-112.10206380695828,33.65053660872142
4365,40239661082,-111.00627594976991,31.48352055112133
272,40059800001,-112.2259409810761,36.23575467724026
4241,40210010001,-111.52002603231136,32.98196107038486
3351,40179425001,-110.27344792527003,36.73223196334754
24,40019449011,-109.39706764349354,35.406700601296194
2845,40136191001,-112.06338594640955,33.6424678564671
928,40130927201,-112.26260871896253,33.544317515748546
3238,40159520062,-114.59602663729396,34.99879715150334
47,40019703002,-109.36697663774198,34.499908373258954
2873,40137233044,-112.48710287012366,33.32667025874062
828,40130820272,-112.29648648744192,33.43866525133561
78,40030003053,-110.30399388256834,31.92370198528921
3800,40190041322,-110.83761328999242,32.0864122411523
4440,40250006141,-112.32601673096312,34.59967778040388
3166,40159504011,-114.32964140921898,35.63267120997486
351,40119602001,-109.31221349414626,33.04071703778469
3936,40190045052,-110.99543592063932,32.275483648669194
106,40030011003,-109.89134244806708,31.41074420546593
4206,40210003231,-111.55904516259928,33.40420233929096
3325,40179400103,-110.20889903849576,36.03282527121552
254,40059422012,-111.42025011223204,36.549131442732765
128,40030016021,-110.2651388970014,31.559884817782443
2,40019427001,-109.17633394484042,36.9113516441403
1667,40131161003,-112.02550527391752,33.40511020677961
3333,40179400141,-109.92943655395676,35.565456793045065
2186,40134205061,-111.8355300388239,33.44047546554676
13,40019441005,-109.25234575153878,36.435485169251095
1529,40131125021,-112.19921961514272,33.46950528425034
4239,40210009031,-111.37468289248844,33.041115443186925
912,40130927121,-112.2307350189766,33.535092141173784
3347,40179423002,-110.68752911591147,36.55106488726235
3092,40138163011,-111.68892007026564,33.26086894503107
149,40030019004,-110.27344483580664,31.50138177546769
22,40019443021,-109.4357569909102,35.95201104946873
3862,40190043362,-110.98116279286724,31.975315743650736
1692,40131166052,-112.1553935305456,33.38116678262956
414,40130405131,-112.36121700789629,33.67125831716844
2975,40138130001,-111.84984659198416,33.22566143001283
4255,40210013054,-111.74822531783325,32.930945966047226
2466,40134226323,-111.64644836625249,33.39748550429738
809,40130820182,-112.2422163619414,33.476030066427946
814,40130820211,-112.2857388150284,33.49002860013369
3249,40159526001,-114.34194136269922,34.50482317771876
3765,40190041102,-110.93939121308068,32.15209333885304
312,40070013001,-110.80530822406116,33.14959207979837
3896,40190044222,-111.01556300964324,32.200082800824774
4536,40250018043,-111.7998511619702,34.86778469476648
2875,40137233052,-113.02916783862756,32.93251128739945
3388,40179637001,-110.55639852813523,34.41914099649805
4666,40270111162,-114.46528239408973,32.6667619860098
1601,40131136013,-111.99990908489043,33.462304857166814
579,40130610272,-112.405668065702,33.62700555656267
967,40130931061,-112.19909187088317,33.51303036498344
4174,40210002291,-111.57260963502937,33.16227041087086
4564,40250021002,-113.13696137851446,35.150590078014844
3160,40159501012,-114.01912419727137,36.79338460354905
3163,40159501022,-112.9669433486826,36.980488789532544
3300,40159539011,-114.02799790038938,35.221144803743854
230,40050020001,-112.46719246794244,36.95716964259936
359,40120201021,-113.61155189630128,33.76581280746778
1511,40131122012,-112.1388094727942,33.46881178072948
3817,40190043134,-111.24377029521642,32.031665429183896
4329,40210021041,-111.66197114742388,32.758363282867016
4710,40270115052,-114.71251986448388,32.59298012787888
882,40130923111,-112.18842738591974,33.56567866192958
755,40130718023,-112.28535989957732,33.57752035393099
1910,40132168572,-111.72234842258138,33.60582091769052
504,40130506143,-112.5392118087714,33.43251313067426
377,40120206021,-114.513663357476,33.6258293327172
638,40130610461,-112.35058378370644,33.53351596222825
2943,40138120003,-111.85012890848364,33.28028248155234
