,GEOID,Longitude,Latitude
2211,510872015042,-77.38912360066075,37.50675882254443
5163,517600108002,-77.4217134903239,37.57142072383105
5081,517402118004,-76.32651066712032,36.82206728357627
4509,516500119003,-76.39684236539301,37.00171929498711
4958,517100059022,-76.22323347965067,36.888444855044256
0,510010901011,-75.35046981092208,37.96299381676053
838,510411010042,-77.64905430713421,37.3417106263634
3663,511790102052,-77.47328578740799,38.46464057147218
3154,511539012334,-77.4327982659835,38.67422817462661
5180,517600203002,-77.41035247986972,37.5429627877626
4772,517000321314,-76.5184920429621,37.15731689110956
712,510411005081,-77.42288083279212,37.31583524811334
3625,511770203163,-77.57426508988766,38.20201615239448
5599,518100422011,-76.09264496763791,36.86483451607356
3195,511539014132,-77.59497403304574,38.76472014235241
4505,516500118005,-76.36795941536118,37.01169078293915
4814,517100002022,-76.24110244682223,36.93366117456342
3635,511770204053,-77.81912728194015,38.11729690055846
4916,517100044002,-76.25517977199465,36.85414270276677
2262,510890112003,-80.05189531965561,36.74971831718399
5720,518100454272,-75.98944282959123,36.78276171492973
3929,511990502074,-76.42316049925832,37.100304025761794
2043,510872001461,-77.61101021730245,37.69260499929223
829,510411009371,-77.6518853825144,37.45524179933415
2623,511099505001,-77.78074445263793,37.90007358289984
1153,510594325002,-77.25035636623706,38.75641477860759
1281,510594601001,-77.28573111372322,38.954338626246
5633,518100436002,-75.9926661156479,36.88258842436108
3338,511610308023,-80.0030501784853,37.2088745302508
1675,510639201032,-80.17527036095713,37.0718731399446
5131,517402131042,-76.39707997169565,36.888872151557386
5516,518000755042,-76.53296876736907,36.752186744435335
2960,511479303022,-78.5415927936982,37.229719523868376
4515,516500121004,-76.29706822227752,37.051935431837016
3112,511539012193,-77.37627070313619,38.71057444143235
5549,518100404045,-76.16442251353023,36.87958773284019
4271,515500215031,-76.41485614854706,36.79758049590357
5680,518100448082,-76.05032238588184,36.84850056863691
1468,510594816001,-77.34110543104659,38.9045258947054
580,510310204021,-79.2738511150654,37.3163802569071
843,510411010081,-77.70681719476991,37.41041448423283
3665,511790102054,-77.50364006703452,38.46803866473375
83,510030110005,-78.58170144872619,38.06868829016661
1885,510839301001,-78.8247802093112,36.93394974345642
3943,511990504021,-76.41774759915043,37.18659773261593
878,510479301033,-77.93106106078443,38.6847290906932
751,510411008162,-77.47438067963441,37.387255593839285
3320,511610303002,-80.15851964263585,37.25560511962329
3580,511770201141,-77.56952111277766,38.26937659209924
5117,517402130014,-76.36866911170489,36.849321037881616
1920,510853202001,-77.63511147189615,37.82554491039879
4740,517000320052,-76.53238330407125,37.11008769279823
3589,511770202031,-77.4580699004961,38.24293199583156
2311,510950802073,-76.78332378476799,37.29530121732628
4234,515500210124,-76.20749397924224,36.688562987743374
1419,510594805022,-77.38198779894455,38.99001273475978
766,510411008222,-77.52691163156852,37.34320397467519
5646,518100440071,-75.98148682314272,36.83269845238258
2577,511076118051,-77.49227328025498,38.89749793341659
3092,511539011021,-77.33149729342342,38.528688386161456
1690,510650201042,-78.33793905351406,37.92707139281674
2587,511076118101,-77.59689931294129,38.948967646898815
5787,518100460152,-76.11879484722823,36.76970718229758
5533,518000758021,-76.81470370176267,36.637580076276855
2334,510950804032,-76.79883538507192,37.40624944431573
5283,517600607005,-77.44023560891064,37.493566477162354
3629,511770204034,-77.62763882891477,38.082845946983376
559,510299301011,-78.63946289157138,37.661563156055344
1848,510754005002,-78.00594501771123,37.79824653859944
5816,518100462121,-76.13831513721216,36.79986064065478
4160,515500202001,-76.26231074724429,36.80249238454171
4676,516900005001,-79.84925549016397,36.67179069588393
5319,517600708043,-77.49800534422683,37.476169962484384
3655,511790101081,-77.37051689474478,38.4673056543006
2891,511430104003,-79.55889628523985,36.77987501049221
3407,511650111001,-79.06479322871017,38.56553270100044
4687,517000303005,-76.39527879224674,36.9660862951571
466,510190305033,-79.52790848489599,37.06008412909949
978,510594158002,-77.07479171979851,38.72558117345339
4821,517100004002,-76.27996375232023,36.96707847308339
470,510190306011,-79.71325673641516,37.2355641364822
4824,517100005002,-76.26432942433998,36.944283071248
857,510411010152,-77.65964827382739,37.38471110901016
3801,511870206012,-78.15203431410023,38.9229432993112
5595,518100418043,-76.1227237364684,36.90933221096354
3678,511790102131,-77.44217346501797,38.46086329860373
3167,511539013033,-77.48686356104473,38.72563387369254
4194,515500208112,-76.2112662553076,36.759206295443335
5480,518000752022,-76.48038437295288,36.8384457996744
1897,510839303012,-79.1056211173893,36.62910494076216
1774,510690508061,-78.17688494963656,39.09981811991511
2158,510872009071,-77.48818496844105,37.68293464375056
4720,517000316043,-76.45404202279903,37.05321670169961
4210,515500209092,-76.27915143042419,36.7477747371104
1652,510619304021,-77.71583759451443,38.74636003216972
1397,510594802013,-77.2171369602399,38.94401790094535
2169,510872010023,-77.3928820705944,37.573063242443325
3579,511770201133,-77.60955896828375,38.27920848820884
637,510350806032,-80.71440073721588,36.61878972149163
1662,510619307042,-77.661169343238,38.4860424136889
