GEOID
550831008002
551379608003
550170109004
550699602002
550999702003
550619601003
550139706001
550439607002
550630102043
551050029022
551211004002
550279612003
550019504004
550419503003
551270016071
551091208012
551010018014
550050010031
550439602003
550310301012
551050030014
550730012022
550199507001
550119603003
550759607003
551151008003
550170112005
551270001033
550619605004
550999706002
550350005021
550630101022
550150201002
551314601014
550779603001
550730019003
550870131003
550590030011
550459608001
550090216003
550199501002
550959601001
550831009002
551239601002
550350001004
550659702004
550959611001
550291003002
551390022011
551299505022
550730012032
551131008002
550571003011
550199504004
551410101005
550831003002
551390005012
551010026005
551351003001
550831012003
551010020011
550471006003
550079604022
551379603002
550170110012
550979603004
550939608001
551110008002
550959608003
551270015044
551314501061
550350014023
550019501002
550219709002
550279613002
551299501003
550870126031
550459602001
550119602002
550039506002
550050002002
551239602004
550170103002
551259506012
551050013022
550630104032
551131004001
551332044001
551332045031
550239601002
551379601003
550439601004
550339702001
550219702003
550390422004
551170113012
550870123001
550710107002
550170107003
550759611004
