STATE,geometry
NV,POINT (-119.702224 38.897774)
NV,POINT (-119.702224 38.897774)
NV,POINT (-119.783454 39.5582580000001)
NV,POINT (-119.720428 39.576671)
NV,POINT (-119.705456 39.556433)
NV,POINT (-119.705457 39.5563910000001)
NV,POINT (-119.736358 39.54191)
NV,POINT (-119.734161 39.539252)
NV,POINT (-119.774867 39.517069)
NV,POINT (-119.777473 39.513159)
NV,POINT (-119.789122 39.5200840000001)
NV,POINT (-119.814859 39.5275970000001)
NV,POINT (-119.811279 39.521956)
NV,POINT (-119.811838 39.5216730000001)
NV,POINT (-119.810627 39.5203060000001)
NV,POINT (-119.814 39.518825)
NV,POINT (-119.816424 39.521803)
NV,POINT (-119.81764 39.522434)
NV,POINT (-119.766231 39.4724640000001)
NV,POINT (-119.775204 39.4696040000001)
NV,POINT (-119.742137 39.527542)
NV,POINT (-119.747909 39.485557)
NV,POINT (-119.777974 39.453742)
NV,POINT (-119.949564 39.2495710000001)
CA,POINT (-120.021878 39.235889)
CA,POINT (-120.148516 39.3158560000001)
CA,POINT (-120.137562 39.1743060000001)
NV,POINT (-119.767526 39.390724)
NV,POINT (-119.755667 39.41929)
NV,POINT (-119.755716 39.419268)
NV,POINT (-119.762385 39.438454)
NV,POINT (-119.819837 39.5200800000001)
NV,POINT (-119.824156 39.5234600000001)
NV,POINT (-119.814513 39.520042)
NV,POINT (-119.812163 39.505814)
NV,POINT (-119.80203 39.500209)
NV,POINT (-119.807047 39.4929450000001)
NV,POINT (-119.80386 39.4922280000001)
NV,POINT (-119.799744 39.4912660000001)
NV,POINT (-119.792149 39.4716020000001)
NV,POINT (-119.799207 39.47664)
NV,POINT (-119.803071 39.4881090000001)
NV,POINT (-119.80538 39.4766240000001)
NV,POINT (-119.811207 39.472139)
NV,POINT (-119.872375 39.533484)
NV,POINT (-119.832889 39.4943890000001)
NV,POINT (-119.856283 39.4841240000001)
NV,POINT (-119.989435 39.5185990000001)
NV,POINT (-119.788565 39.476012)
NV,POINT (-119.789459 39.484362)
NV,POINT (-119.882063 39.528035)
NV,POINT (-119.864502 39.536008)
NV,POINT (-119.778471 39.474142)
NV,POINT (-119.77956 39.4756750000001)
NV,POINT (-119.7933 39.480965)
NV,POINT (-119.853714 39.4841880000001)
NV,POINT (-119.832889 39.4943890000001)
NV,POINT (-119.948649 39.2495630000001)
NV,POINT (-119.962059 39.2469600000001)
ID,POINT (-114.766366 42.601122)
ID,POINT (-114.518433 42.7017480000001)
ID,POINT (-114.518381 42.7254600000001)
ID,POINT (-114.703631 42.782321)
ID,POINT (-114.517384 42.7240840000001)
ID,POINT (-115.662037 43.1424450000001)
ID,POINT (-115.664373 43.145446)
ID,POINT (-115.689176 43.143111)
ID,POINT (-115.691371 43.130661)
HI,POINT (-158.011767 21.3963820000001)
HI,POINT (-158.033171 21.388406)
HI,POINT (-157.937215 21.384666)
HI,POINT (-157.953325 21.3897630000001)
HI,POINT (-158.084014 21.348482)
HI,POINT (-158.00458 21.4629580000001)
HI,POINT (-156.312479 20.8524560000001)
HI,POINT (-156.412156 20.9049640000001)
HI,POINT (-156.440113 20.891759)
HI,POINT (-157.92968 21.3567340000001)
HI,POINT (-157.91693 21.3361770000001)
HI,POINT (-157.888993 21.3280370000001)
HI,POINT (-157.866056 21.318403)
HI,POINT (-157.811554 21.421325)
HI,POINT (-157.952808 21.342611)
HI,POINT (-157.860966 21.308948)
HI,POINT (-157.876494 21.324211)
HI,POINT (-157.913083 21.318435)
HI,POINT (-157.913083 21.318435)
