State,County,Tract,GEOID,population,white_alone,black_alone,aian_alone,asian_alone,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority
20,1,952600,20001952600,1771,97.91,0.11,0.06,0.0,0.0,0.56,7.91,6.27,75.49,16.09,white_alone
20,1,952700,20001952700,1880,89.52,0.0,2.98,0.64,0.0,4.47,14.26,14.73,68.67,16.6,white_alone
20,1,952800,20001952800,4167,87.74,0.96,0.26,1.51,0.0,3.55,22.83,5.28,73.24,19.03,white_alone
20,1,952900,20001952900,1824,89.8,0.77,0.0,0.0,7.18,1.81,11.06,1.54,79.77,16.89,white_alone
20,1,953000,20001953000,2861,88.22,0.73,0.0,1.57,0.0,6.68,13.5,4.3,71.97,22.93,white_alone
20,3,953600,20003953600,4907,94.25,0.49,0.61,0.0,0.0,1.77,13.05,12.33,64.34,20.97,white_alone
20,3,953700,20003953700,2970,93.94,0.74,0.88,0.1,0.0,2.86,16.56,12.69,68.25,19.06,white_alone
20,5,81600,20005081600,4426,94.69,0.02,0.59,0.0,0.0,0.63,10.28,8.83,72.98,18.12,white_alone
20,5,81701,20005081701,3393,80.43,6.48,0.65,0.29,0.0,9.28,6.09,4.51,72.15,22.07,white_alone
20,5,81702,20005081702,2217,84.08,5.41,0.0,0.0,0.0,0.68,42.7,11.19,65.09,19.58,white_alone
20,5,81800,20005081800,2802,86.76,2.11,0.0,1.64,0.0,1.68,9.53,2.82,75.55,21.63,white_alone
20,5,81900,20005081900,3372,90.48,2.73,0.0,0.39,0.0,2.79,21.11,9.76,72.21,16.96,white_alone
20,7,968100,20007968100,2845,90.54,0.28,0.0,0.98,0.0,7.87,25.2,9.49,70.47,19.33,white_alone
20,7,968200,20007968200,1648,89.56,0.85,4.13,0.0,0.0,1.76,12.42,9.71,66.32,22.63,white_alone
20,9,971100,20009971100,3804,97.11,0.08,0.13,0.0,0.0,1.71,13.04,8.23,70.19,19.43,white_alone
20,9,971200,20009971200,1527,96.07,0.0,0.0,0.0,0.0,3.34,8.58,7.47,69.29,23.25,white_alone
20,9,971300,20009971300,3207,90.15,2.37,2.12,0.0,0.0,3.37,16.55,16.81,58.84,23.48,white_alone
20,9,971400,20009971400,2352,75.51,2.0,3.27,0.0,0.0,13.73,13.86,22.32,62.46,15.22,white_alone
20,9,971500,20009971500,3306,88.48,0.03,0.57,0.94,1.88,4.02,7.04,6.68,71.75,19.39,white_alone
20,9,971600,20009971600,4223,78.81,2.11,0.19,0.0,0.0,17.78,14.68,10.04,66.87,22.26,white_alone
20,9,971700,20009971700,2896,48.41,1.07,0.24,0.07,0.0,48.34,20.78,29.8,57.22,9.15,other
20,9,971801,20009971801,4894,76.11,0.04,0.0,0.33,0.0,22.8,14.04,7.27,71.66,19.43,white_alone
