State,5,10,25,50,100
Alabama,"[1088, 1071, 563, 661, 2491]","[1088, 1071, 563, 661, 2491, 1568, 2895, 882, 2551, 63]","[1088, 1071, 563, 661, 2491, 1568, 2895, 882, 2551, 63, 1061, 1576, 779, 1900, 141, 432, 2482, 1139, 2389, 2869, 2071, 1275, 1788, 3869, 3806]","[1088, 1071, 563, 661, 2491, 1568, 2895, 882, 2551, 63, 1061, 1576, 779, 1900, 141, 432, 2482, 1139, 2389, 2869, 2071, 1275, 1788, 3869, 3806, 646, 137, 2191, 283, 2460, 805, 3238, 426, 1708, 1718, 1336, 953, 3258, 1099, 3275, 3149, 2520, 988, 1118, 3550, 353, 485, 2278, 2928, 2427]","[1088, 1071, 563, 661, 2491, 1568, 2895, 882, 2551, 63, 1061, 1576, 779, 1900, 141, 432, 2482, 1139, 2389, 2869, 2071, 1275, 1788, 3869, 3806, 646, 137, 2191, 283, 2460, 805, 3238, 426, 1708, 1718, 1336, 953, 3258, 1099, 3275, 3149, 2520, 988, 1118, 3550, 353, 485, 2278, 2928, 2427, 1669, 2694, 2951, 2572, 404, 2329, 3228, 158, 2591, 1314, 3491, 3876, 1189, 166, 555, 2862, 3119, 2225, 50, 308, 3894, 1979, 3132, 317, 3645, 3773, 2626, 1476, 3527, 3787, 463, 464, 3796, 224, 608, 2913, 1251, 1380, 741, 2021, 2535, 1896, 3311, 3314, 243, 2675, 3063, 1145, 2557, 767]"
Alaska,"[1, 3, 212, 445, 447]","[1, 3, 212, 445, 447, 448, 450, 499, 377, 380]","[1, 3, 212, 445, 447, 448, 450, 499, 377, 380, 0, 289, 292, 454, 455, 205, 495, 496, 209, 474, 467, 497, 214, 218, 319]","[1, 3, 212, 445, 447, 448, 450, 499, 377, 380, 0, 289, 292, 454, 455, 205, 495, 496, 209, 474, 467, 497, 214, 218, 319, 2, 5, 39, 296, 449, 452, 325, 453, 456, 461, 334, 208, 468, 347, 222, 227, 365, 494, 498, 500, 501, 376, 378, 379, 382]","[1, 3, 212, 445, 447, 448, 450, 499, 377, 380, 0, 289, 292, 454, 455, 205, 495, 496, 209, 474, 467, 497, 214, 218, 319, 2, 5, 39, 296, 449, 452, 325, 453, 456, 461, 334, 208, 468, 347, 222, 227, 365, 494, 498, 500, 501, 376, 378, 379, 382, 384, 4, 133, 391, 395, 269, 276, 283, 29, 287, 33, 167, 295, 297, 298, 426, 48, 433, 307, 53, 437, 184, 441, 446, 320, 65, 321, 451, 201, 460, 206, 207, 464, 465, 210, 471, 217, 223, 224, 225, 353, 103, 487, 490, 235, 492, 366, 245, 375, 254]"
Arizona,"[258, 4108, 3790, 337, 3225]","[258, 4108, 3790, 337, 3225, 369, 61, 4216, 4317, 4223]","[258, 4108, 3790, 337, 3225, 369, 61, 4216, 4317, 4223, 4669, 228, 4584, 3869, 269, 16, 1552, 50, 1394, 308, 2131, 4695, 380, 349, 543]","[258, 4108, 3790, 337, 3225, 369, 61, 4216, 4317, 4223, 4669, 228, 4584, 3869, 269, 16, 1552, 50, 1394, 308, 2131, 4695, 380, 349, 543, 257, 3079, 265, 2829, 4365, 272, 4241, 3351, 24, 2845, 928, 3238, 47, 2873, 828, 78, 3800, 4440, 3166, 351, 3936, 106, 4206, 3325, 254]","[258, 4108, 3790, 337, 3225, 369, 61, 4216, 4317, 4223, 4669, 228, 4584, 3869, 269, 16, 1552, 50, 1394, 308, 2131, 4695, 380, 349, 543, 257, 3079, 265, 2829, 4365, 272, 4241, 3351, 24, 2845, 928, 3238, 47, 2873, 828, 78, 3800, 4440, 3166, 351, 3936, 106, 4206, 3325, 254, 128, 2, 1667, 3333, 2186, 13, 1529, 4239, 912, 3347, 3092, 149, 22, 3862, 1692, 414, 2975, 4255, 2466, 809, 814, 3249, 3765, 312, 3896, 4536, 2875, 3388, 4666, 1601, 579, 967, 4174, 4564, 3160, 3163, 3300, 230, 359, 1511, 3817, 4329, 4710, 882, 755, 1910, 504, 377, 638, 2943]"
Arkansas,"[937, 1586, 1213, 284, 29]","[937, 1586, 1213, 284, 29, 966, 2001, 1972, 599, 1245]","[937, 1586, 1213, 284, 29, 966, 2001, 1972, 599, 1245, 576, 290, 1667, 1258, 1355, 492, 2059, 1520, 883, 2109, 857, 570, 1180, 1981, 894]","[937, 1586, 1213, 284, 29, 966, 2001, 1972, 599, 1245, 576, 290, 1667, 1258, 1355, 492, 2059, 1520, 883, 2109, 857, 570, 1180, 1981, 894, 2179, 10, 779, 1933, 143, 402, 283, 1569, 546, 1069, 1715, 951, 959, 1099, 1739, 1365, 1382, 1515, 1135, 2159, 1268, 1019, 2044, 765, 1151]","[937, 1586, 1213, 284, 29, 966, 2001, 1972, 599, 1245, 576, 290, 1667, 1258, 1355, 492, 2059, 1520, 883, 2109, 857, 570, 1180, 1981, 894, 2179, 10, 779, 1933, 143, 402, 283, 1569, 546, 1069, 1715, 951, 959, 1099, 1739, 1365, 1382, 1515, 1135, 2159, 1268, 1019, 2044, 765, 1151, 1292, 269, 656, 1172, 1300, 534, 410, 795, 1050, 1308, 1693, 288, 1953, 420, 1575, 683, 429, 1454, 305, 1073, 2097, 2100, 311, 1847, 2105, 700, 1599, 1856, 1345, 1473, 2115, 1989, 202, 1228, 973, 80, 1618, 1751, 2008, 2265, 1370, 990, 1122, 1252, 1636, 1003, 1518, 1781, 505, 124]"
California,"[17536, 3010, 2282, 3536, 11088]","[17536, 3010, 2282, 3536, 11088, 2881, 11082, 10835, 24668, 11231]","[17536, 3010, 2282, 3536, 11088, 2881, 11082, 10835, 24668, 11231, 23264, 23299, 15100, 3868, 23271, 3529, 2763, 24526, 3728, 3189, 17431, 2840, 20858, 3676, 17215]","[17536, 3010, 2282, 3536, 11088, 2881, 11082, 10835, 24668, 11231, 23264, 23299, 15100, 3868, 23271, 3529, 2763, 24526, 3728, 3189, 17431, 2840, 20858, 3676, 17215, 17024, 2949, 1415, 15496, 25481, 2826, 2326, 24477, 17314, 24231, 13609, 23210, 15022, 2873, 17466, 3774, 2250, 3922, 14677, 23897, 19290, 2910, 1380, 25458, 3065]","[17536, 3010, 2282, 3536, 11088, 2881, 11082, 10835, 24668, 11231, 23264, 23299, 15100, 3868, 23271, 3529, 2763, 24526, 3728, 3189, 17431, 2840, 20858, 3676, 17215, 17024, 2949, 1415, 15496, 25481, 2826, 2326, 24477, 17314, 24231, 13609, 23210, 15022, 2873, 17466, 3774, 2250, 3922, 14677, 23897, 19290, 2910, 1380, 25458, 3065, 2306, 20995, 17542, 19594, 24460, 21775, 24467, 13847, 24859, 14492, 13853, 3486, 2847, 3872, 24480, 10920, 1195, 24108, 14381, 9008, 14900, 3897, 23610, 10557, 2365, 10816, 2885, 21575, 17992, 23293, 24519, 15052, 11214, 16975, 14803, 23251, 23644, 3294, 2405, 15717, 2280, 24041, 3436, 1133, 24557, 24684, 17522, 8567, 15096, 20861]"
Colorado,"[769, 786, 2520, 3292, 573]","[769, 786, 2520, 3292, 573, 2530, 3558, 3499, 1099, 1645]","[769, 786, 2520, 3292, 573, 2530, 3558, 3499, 1099, 1645, 3511, 3592, 1097, 490, 2444, 3373, 1647, 3535, 2482, 2291, 150, 2199, 1624, 989, 3415]","[769, 786, 2520, 3292, 573, 2530, 3558, 3499, 1099, 1645, 3511, 3592, 1097, 490, 2444, 3373, 1647, 3535, 2482, 2291, 150, 2199, 1624, 989, 3415, 2437, 1926, 3719, 2192, 274, 3603, 3859, 2332, 2974, 543, 2086, 3367, 3891, 583, 3786, 3660, 3277, 3920, 3801, 3940, 1901, 1134, 1520, 3570, 2168]","[769, 786, 2520, 3292, 573, 2530, 3558, 3499, 1099, 1645, 3511, 3592, 1097, 490, 2444, 3373, 1647, 3535, 2482, 2291, 150, 2199, 1624, 989, 3415, 2437, 1926, 3719, 2192, 274, 3603, 3859, 2332, 2974, 543, 2086, 3367, 3891, 583, 3786, 3660, 3277, 3920, 3801, 3940, 1901, 1134, 1520, 3570, 2168, 2176, 6, 780, 3340, 3087, 3220, 2455, 24, 281, 2972, 1439, 3363, 4004, 3110, 3622, 168, 1066, 816, 562, 1844, 3252, 3254, 55, 3127, 3388, 1091, 2120, 201, 2632, 2760, 2252, 3146, 3532, 1103, 3665, 211, 1235, 1111, 3036, 605, 222, 3549, 2401, 2532, 1381, 2281, 2031, 3446, 1143, 3965]"
Connecticut,"[392, 1323, 365, 216, 126]","[392, 1323, 365, 216, 126, 128, 946, 2517, 2358, 764]","[392, 1323, 365, 216, 126, 128, 946, 2517, 2358, 764, 352, 193, 2177, 2215, 1290, 428, 556, 1228, 2031, 2253, 1553, 1203, 917, 119, 2391]","[392, 1323, 365, 216, 126, 128, 946, 2517, 2358, 764, 352, 193, 2177, 2215, 1290, 428, 556, 1228, 2031, 2253, 1553, 1203, 917, 119, 2391, 1157, 391, 1674, 780, 2064, 401, 1046, 920, 2587, 1309, 944, 950, 1216, 2244, 1608, 842, 2380, 80, 2521, 1763, 1891, 489, 109, 1525, 2043]","[392, 1323, 365, 216, 126, 128, 946, 2517, 2358, 764, 352, 193, 2177, 2215, 1290, 428, 556, 1228, 2031, 2253, 1553, 1203, 917, 119, 2391, 1157, 391, 1674, 780, 2064, 401, 1046, 920, 2587, 1309, 944, 950, 1216, 2244, 1608, 842, 2380, 80, 2521, 1763, 1891, 489, 109, 1525, 2043, 2432, 2573, 1938, 787, 1172, 2451, 534, 2202, 1437, 2589, 419, 1573, 1829, 2599, 1321, 1961, 173, 1197, 2351, 561, 2609, 1846, 1209, 1979, 2556, 2370, 1222, 2378, 207, 1871, 340, 853, 1239, 1757, 734, 2398, 2273, 98, 995, 230, 615, 360, 1514, 2283, 878, 1007, 1141, 1273, 1916, 1279]"
Delaware,"[672, 582, 13, 629, 410]","[672, 582, 13, 629, 410, 390, 425, 17, 567, 62]","[672, 582, 13, 629, 410, 390, 425, 17, 567, 62, 673, 547, 678, 631, 265, 490, 649, 434, 147, 596, 85, 374, 534, 696, 639]","[672, 582, 13, 629, 410, 390, 425, 17, 567, 62, 673, 547, 678, 631, 265, 490, 649, 434, 147, 596, 85, 374, 534, 696, 639, 392, 9, 522, 397, 403, 408, 281, 416, 41, 430, 176, 563, 439, 60, 572, 449, 198, 71, 456, 78, 462, 464, 218, 359, 107]","[672, 582, 13, 629, 410, 390, 425, 17, 567, 62, 673, 547, 678, 631, 265, 490, 649, 434, 147, 596, 85, 374, 534, 696, 639, 392, 9, 522, 397, 403, 408, 281, 416, 41, 430, 176, 563, 439, 60, 572, 449, 198, 71, 456, 78, 462, 464, 218, 359, 107, 256, 2, 387, 515, 643, 262, 395, 142, 15, 270, 146, 407, 28, 542, 31, 164, 420, 550, 167, 42, 554, 45, 562, 311, 444, 64, 192, 583, 589, 336, 466, 469, 598, 346, 603, 93, 94, 349, 96, 355, 104, 619, 622, 113, 243, 245, 634, 505, 250, 383]"
Florida,"[4928, 8193, 5369, 6140, 8217]","[4928, 8193, 5369, 6140, 8217, 5412, 12455, 2029, 1811, 8441]","[4928, 8193, 5369, 6140, 8217, 5412, 12455, 2029, 1811, 8441, 259, 4547, 11587, 12165, 9800, 12776, 5290, 3371, 5100, 6095, 10159, 210, 179, 57, 3359]","[4928, 8193, 5369, 6140, 8217, 5412, 12455, 2029, 1811, 8441, 259, 4547, 11587, 12165, 9800, 12776, 5290, 3371, 5100, 6095, 10159, 210, 179, 57, 3359, 5, 2183, 2057, 1290, 6155, 1950, 162, 13223, 9642, 7723, 6060, 11694, 12732, 11710, 5063, 9162, 11213, 4053, 4950, 3293, 13278, 362, 5741, 6384, 4346]","[4928, 8193, 5369, 6140, 8217, 5412, 12455, 2029, 1811, 8441, 259, 4547, 11587, 12165, 9800, 12776, 5290, 3371, 5100, 6095, 10159, 210, 179, 57, 3359, 5, 2183, 2057, 1290, 6155, 1950, 162, 13223, 9642, 7723, 6060, 11694, 12732, 11710, 5063, 9162, 11213, 4053, 4950, 3293, 13278, 362, 5741, 6384, 4346, 1920, 11521, 5379, 3588, 8965, 10502, 3207, 4487, 2698, 4620, 655, 8337, 8466, 4372, 1813, 534, 3990, 6037, 12822, 11931, 2338, 8995, 9762, 4525, 11824, 6843, 5570, 7754, 1485, 10574, 11983, 10323, 213, 10069, 11478, 11607, 8284, 5471, 3169, 2402, 5347, 4711, 5228, 4461, 10228, 5367, 9722, 11643, 5757, 5118]"
Georgia,"[385, 2569, 6829, 213, 983]","[385, 2569, 6829, 213, 983, 5507, 5414, 6312, 3051, 4340]","[385, 2569, 6829, 213, 983, 5507, 5414, 6312, 3051, 4340, 1410, 614, 6775, 4378, 7213, 6840, 7279, 6866, 6036, 2805, 6581, 2199, 4760, 6645, 58]","[385, 2569, 6829, 213, 983, 5507, 5414, 6312, 3051, 4340, 1410, 614, 6775, 4378, 7213, 6840, 7279, 6866, 6036, 2805, 6581, 2199, 4760, 6645, 58, 3074, 1284, 6410, 6032, 4628, 2075, 29, 5920, 6708, 5813, 705, 5827, 454, 1222, 6854, 586, 5066, 1747, 7135, 2913, 5602, 231, 111, 7283, 3191]","[385, 2569, 6829, 213, 983, 5507, 5414, 6312, 3051, 4340, 1410, 614, 6775, 4378, 7213, 6840, 7279, 6866, 6036, 2805, 6581, 2199, 4760, 6645, 58, 3074, 1284, 6410, 6032, 4628, 2075, 29, 5920, 6708, 5813, 705, 5827, 454, 1222, 6854, 586, 5066, 1747, 7135, 2913, 5602, 231, 111, 7283, 3191, 6787, 2064, 6679, 5401, 5529, 155, 1182, 7327, 5792, 6947, 3877, 294, 2856, 2987, 686, 6959, 6448, 4785, 1971, 1332, 4403, 2486, 311, 6324, 6459, 573, 5437, 5567, 6593, 5699, 5060, 7109, 838, 712, 6217, 4301, 1366, 6490, 875, 7404, 4718, 1007, 6257, 4475, 4853, 6135, 377, 1531, 6652, 7038]"
Hawaii,"[70, 143, 53, 124, 62]","[70, 143, 53, 124, 62, 768, 772, 103, 755, 724]","[70, 143, 53, 124, 62, 768, 772, 103, 755, 724, 128, 322, 898, 776, 893, 880, 465, 946, 976, 21, 597, 151, 221, 58, 61]","[70, 143, 53, 124, 62, 768, 772, 103, 755, 724, 128, 322, 898, 776, 893, 880, 465, 946, 976, 21, 597, 151, 221, 58, 61, 3, 390, 648, 904, 12, 534, 921, 154, 30, 42, 567, 63, 832, 196, 325, 71, 586, 983, 737, 868, 1006, 113, 625, 628, 765]","[70, 143, 53, 124, 62, 768, 772, 103, 755, 724, 128, 322, 898, 776, 893, 880, 465, 946, 976, 21, 597, 151, 221, 58, 61, 3, 390, 648, 904, 12, 534, 921, 154, 30, 42, 567, 63, 832, 196, 325, 71, 586, 983, 737, 868, 1006, 113, 625, 628, 765, 769, 514, 1026, 1027, 261, 1028, 1033, 397, 401, 914, 149, 24, 793, 540, 925, 543, 288, 161, 928, 419, 38, 426, 45, 942, 819, 952, 446, 68, 712, 969, 74, 76, 716, 78, 211, 853, 90, 731, 95, 486, 746, 107, 876, 621, 1007, 881, 754, 500, 120, 766]"
Idaho,"[681, 846, 1138, 761, 894]","[681, 846, 1138, 761, 894, 998, 840, 810, 429, 1087]","[681, 846, 1138, 761, 894, 998, 840, 810, 429, 1087, 772, 1061, 70, 646, 396, 557, 397, 877, 720, 433, 784, 1100, 1101, 1164, 1047]","[681, 846, 1138, 761, 894, 998, 840, 810, 429, 1087, 772, 1061, 70, 646, 396, 557, 397, 877, 720, 433, 784, 1100, 1101, 1164, 1047, 768, 898, 780, 399, 912, 1169, 412, 415, 416, 1188, 679, 832, 706, 334, 463, 849, 470, 600, 475, 732, 734, 868, 617, 887, 763]","[681, 846, 1138, 761, 894, 998, 840, 810, 429, 1087, 772, 1061, 70, 646, 396, 557, 397, 877, 720, 433, 784, 1100, 1101, 1164, 1047, 768, 898, 780, 399, 912, 1169, 412, 415, 416, 1188, 679, 832, 706, 334, 463, 849, 470, 600, 475, 732, 734, 868, 617, 887, 763, 1026, 516, 390, 774, 777, 782, 783, 1039, 1040, 531, 1044, 1173, 666, 667, 1183, 673, 803, 937, 555, 940, 303, 819, 693, 1089, 202, 586, 847, 338, 850, 596, 1235, 856, 91, 476, 1118, 607, 375, 865, 1254, 743, 751, 1135, 882, 1267, 502, 247, 120, 630, 758, 1144]"
