State,5,10,25,50,100
Hawaii,"[0, 776, 74, 143, 597]","[0, 776, 74, 143, 597, 1, 1026, 771, 717, 125]","[0, 776, 74, 143, 597, 1, 1026, 771, 717, 125, 768, 899, 135, 585, 234, 45, 880, 113, 52, 21, 86, 534, 756, 29, 62]","[0, 776, 74, 143, 597, 1, 1026, 771, 717, 125, 768, 899, 135, 585, 234, 45, 880, 113, 52, 21, 86, 534, 756, 29, 62, 128, 2, 515, 18, 793, 153, 540, 543, 928, 935, 41, 56, 825, 196, 78, 975, 465, 983, 728, 860, 95, 486, 744, 628, 893]","[0, 776, 74, 143, 597, 1, 1026, 771, 717, 125, 768, 899, 135, 585, 234, 45, 880, 113, 52, 21, 86, 534, 756, 29, 62, 128, 2, 515, 18, 793, 153, 540, 543, 928, 935, 41, 56, 825, 196, 78, 975, 465, 983, 728, 860, 95, 486, 744, 628, 893, 129, 130, 3, 513, 645, 769, 1028, 782, 24, 920, 926, 159, 288, 934, 936, 427, 942, 51, 53, 567, 447, 832, 66, 68, 70, 71, 328, 969, 76, 718, 592, 81, 82, 211, 723, 856, 90, 220, 861, 989, 993, 1000, 746, 107, 621, 624, 757, 632, 126, 895]"
Idaho,"[810, 784, 1138, 887, 763]","[810, 784, 1138, 887, 763, 840, 780, 1166, 1040, 1087]","[810, 784, 1138, 887, 763, 840, 780, 1166, 1040, 1087, 832, 1272, 742, 774, 202, 846, 1071, 912, 433, 402, 116, 758, 407, 888, 346]","[810, 784, 1138, 887, 763, 840, 780, 1166, 1040, 1087, 832, 1272, 742, 774, 202, 846, 1071, 912, 433, 402, 116, 758, 407, 888, 346, 1026, 260, 392, 649, 777, 782, 919, 1047, 161, 803, 681, 823, 585, 334, 720, 1143, 477, 606, 867, 998, 618, 874, 1135, 502, 247]","[810, 784, 1138, 887, 763, 840, 780, 1166, 1040, 1087, 832, 1272, 742, 774, 202, 846, 1071, 912, 433, 402, 116, 758, 407, 888, 346, 1026, 260, 392, 649, 777, 782, 919, 1047, 161, 803, 681, 823, 585, 334, 720, 1143, 477, 606, 867, 998, 618, 874, 1135, 502, 247, 768, 644, 1157, 646, 519, 1032, 1037, 399, 783, 785, 786, 531, 1039, 1043, 1169, 1048, 665, 1183, 418, 931, 1058, 1187, 427, 173, 685, 814, 304, 816, 1220, 327, 455, 717, 1102, 595, 470, 856, 89, 857, 732, 605, 608, 865, 354, 1255, 749, 371, 1141, 119, 1022, 767]"
Illinois,"[7685, 8490, 5398, 7639, 8474]","[7685, 8490, 5398, 7639, 8474, 417, 7395, 73, 8907, 400]","[7685, 8490, 5398, 7639, 8474, 417, 7395, 73, 8907, 400, 0, 8631, 7778, 5348, 8869, 5542, 7863, 7148, 6829, 5327, 4593, 9587, 406, 6934, 7418]","[7685, 8490, 5398, 7639, 8474, 417, 7395, 73, 8907, 400, 0, 8631, 7778, 5348, 8869, 5542, 7863, 7148, 6829, 5327, 4593, 9587, 406, 6934, 7418, 6788, 5518, 7833, 7716, 171, 8111, 9008, 7730, 7480, 9019, 5566, 322, 6726, 5580, 9040, 6993, 5333, 5464, 479, 4580, 5743, 112, 6256, 4606, 5503]","[7685, 8490, 5398, 7639, 8474, 417, 7395, 73, 8907, 400, 0, 8631, 7778, 5348, 8869, 5542, 7863, 7148, 6829, 5327, 4593, 9587, 406, 6934, 7418, 6788, 5518, 7833, 7716, 171, 8111, 9008, 7730, 7480, 9019, 5566, 322, 6726, 5580, 9040, 6993, 5333, 5464, 479, 4580, 5743, 112, 6256, 4606, 5503, 8452, 8702, 5895, 6919, 5260, 7695, 272, 4496, 7313, 8719, 6675, 7702, 8726, 9243, 5408, 5920, 7076, 7844, 166, 8615, 7336, 432, 5429, 6971, 445, 6205, 8773, 7111, 7879, 5321, 8263, 9543, 6860, 7383, 9688, 8926, 5471, 7263, 8673, 4707, 9827, 5483, 5871, 5745, 5108, 4725, 7669, 5370, 6268, 7038]"
Indiana,"[4580, 1317, 486, 5235, 2198]","[4580, 1317, 486, 5235, 2198, 2180, 2829, 3607, 379, 3742]","[4580, 1317, 486, 5235, 2198, 2180, 2829, 3607, 379, 3742, 1154, 1602, 1221, 2534, 3400, 4554, 2413, 4110, 1583, 4913, 2739, 1652, 2201, 5081, 2783]","[4580, 1317, 486, 5235, 2198, 2180, 2829, 3607, 379, 3742, 1154, 1602, 1221, 2534, 3400, 4554, 2413, 4110, 1583, 4913, 2739, 1652, 2201, 5081, 2783, 3971, 3337, 4497, 2837, 5017, 546, 1192, 810, 1325, 3885, 698, 2877, 3657, 4429, 4687, 5205, 1372, 2019, 4327, 2026, 2539, 2162, 2681, 5117, 4734]","[4580, 1317, 486, 5235, 2198, 2180, 2829, 3607, 379, 3742, 1154, 1602, 1221, 2534, 3400, 4554, 2413, 4110, 1583, 4913, 2739, 1652, 2201, 5081, 2783, 3971, 3337, 4497, 2837, 5017, 546, 1192, 810, 1325, 3885, 698, 2877, 3657, 4429, 4687, 5205, 1372, 2019, 4327, 2026, 2539, 2162, 2681, 5117, 4734, 769, 3075, 1288, 1678, 272, 656, 4117, 2714, 4123, 4636, 2339, 2088, 172, 4141, 430, 4524, 51, 2099, 5178, 2235, 3515, 4673, 3906, 579, 452, 2627, 326, 3139, 1353, 4042, 3407, 4180, 1626, 476, 4959, 1504, 3938, 5090, 1892, 4968, 4843, 1260, 621, 1133, 2284, 3949, 2549, 1144, 4091, 4861]"
Iowa,"[225, 598, 2551, 2493, 511]","[225, 598, 2551, 2493, 511, 1583, 1488, 274, 1366, 30]","[225, 598, 2551, 2493, 511, 1583, 1488, 274, 1366, 30, 768, 705, 2296, 1347, 836, 2693, 1415, 489, 1513, 1609, 750, 883, 1880, 1337, 2014]","[225, 598, 2551, 2493, 511, 1583, 1488, 274, 1366, 30, 768, 705, 2296, 1347, 836, 2693, 1415, 489, 1513, 1609, 750, 883, 1880, 1337, 2014, 782, 543, 289, 801, 2083, 1831, 1320, 2347, 1967, 2096, 818, 2354, 2108, 1472, 1988, 1095, 344, 601, 1504, 2657, 361, 1779, 1910, 890, 2174]","[225, 598, 2551, 2493, 511, 1583, 1488, 274, 1366, 30, 768, 705, 2296, 1347, 836, 2693, 1415, 489, 1513, 1609, 750, 883, 1880, 1337, 2014, 782, 543, 289, 801, 2083, 1831, 1320, 2347, 1967, 2096, 818, 2354, 2108, 1472, 1988, 1095, 344, 601, 1504, 2657, 361, 1779, 1910, 890, 2174, 387, 8, 1417, 399, 1296, 787, 915, 1300, 1432, 286, 1182, 1570, 36, 2340, 1965, 47, 1071, 1839, 2356, 57, 954, 189, 1853, 831, 321, 2113, 2497, 580, 2374, 1352, 2377, 1998, 1111, 1495, 2403, 2535, 233, 1898, 2540, 621, 1005, 2668, 240, 1521, 2289, 244, 758, 1786, 2300, 2430]"
Kansas,"[1418, 590, 1490, 184, 1567]","[1418, 590, 1490, 184, 1567, 1385, 1356, 2189, 1619, 154]","[1418, 590, 1490, 184, 1567, 1385, 1356, 2189, 1619, 154, 164, 1028, 1159, 1223, 1515, 1069, 1744, 81, 179, 1396, 405, 1365, 119, 826, 2271]","[1418, 590, 1490, 184, 1567, 1385, 1356, 2189, 1619, 154, 164, 1028, 1159, 1223, 1515, 1069, 1744, 81, 179, 1396, 405, 1365, 119, 826, 2271, 1536, 8, 520, 523, 2194, 531, 1045, 1302, 546, 1318, 167, 195, 198, 1995, 1487, 849, 2260, 2269, 1120, 100, 360, 1256, 239, 372, 1404]","[1418, 590, 1490, 184, 1567, 1385, 1356, 2189, 1619, 154, 164, 1028, 1159, 1223, 1515, 1069, 1744, 81, 179, 1396, 405, 1365, 119, 826, 2271, 1536, 8, 520, 523, 2194, 531, 1045, 1302, 546, 1318, 167, 195, 198, 1995, 1487, 849, 2260, 2269, 1120, 100, 360, 1256, 239, 372, 1404, 1408, 774, 266, 2186, 142, 1423, 144, 1809, 533, 1558, 1560, 281, 538, 2200, 541, 1443, 1955, 2085, 2170, 1066, 171, 1322, 1835, 1199, 2354, 1334, 570, 955, 2239, 580, 2372, 1862, 2251, 1106, 600, 1371, 1244, 1756, 863, 608, 355, 995, 1382, 368, 2418, 628, 1274, 2172, 893, 1151]"
Kentucky,"[772, 391, 597, 406, 2647]","[772, 391, 597, 406, 2647, 674, 2147, 1094, 1135, 2322]","[772, 391, 597, 406, 2647, 674, 2147, 1094, 1135, 2322, 2498, 3362, 2436, 2693, 2922, 2316, 2572, 3084, 2776, 3183, 2742, 1496, 121, 3003, 3260]","[772, 391, 597, 406, 2647, 674, 2147, 1094, 1135, 2322, 2498, 3362, 2436, 2693, 2922, 2316, 2572, 3084, 2776, 3183, 2742, 1496, 121, 3003, 3260, 7, 521, 141, 2701, 2451, 662, 1562, 2844, 1451, 1343, 1479, 1225, 1482, 2521, 1245, 356, 3046, 1000, 1384, 234, 2538, 2667, 877, 2929, 3067]","[772, 391, 597, 406, 2647, 674, 2147, 1094, 1135, 2322, 2498, 3362, 2436, 2693, 2922, 2316, 2572, 3084, 2776, 3183, 2742, 1496, 121, 3003, 3260, 7, 521, 141, 2701, 2451, 662, 1562, 2844, 1451, 1343, 1479, 1225, 1482, 2521, 1245, 356, 3046, 1000, 1384, 234, 2538, 2667, 877, 2929, 3067, 2951, 3339, 655, 1425, 2834, 3476, 917, 1047, 2584, 3353, 27, 3227, 1437, 3486, 928, 2722, 2341, 2807, 2989, 1198, 1326, 48, 2478, 2354, 3124, 2103, 1211, 61, 2752, 3265, 1474, 1990, 328, 76, 3151, 720, 1105, 1117, 1373, 3297, 1124, 2407, 2793, 106, 2414, 2037, 2550, 887, 248, 3451]"
Louisiana,"[4258, 113, 3027, 3414, 4183]","[4258, 113, 3027, 3414, 4183, 706, 1219, 1798, 2254, 3166]","[4258, 113, 3027, 3414, 4183, 706, 1219, 1798, 2254, 3166, 288, 1344, 3203, 3943, 1933, 559, 689, 3025, 147, 2227, 4082, 1462, 4152, 2047, 351]","[4258, 113, 3027, 3414, 4183, 706, 1219, 1798, 2254, 3166, 288, 1344, 3203, 3943, 1933, 559, 689, 3025, 147, 2227, 4082, 1462, 4152, 2047, 351, 772, 3589, 3846, 1292, 1037, 2322, 3231, 2209, 2083, 166, 3498, 1202, 2994, 579, 1988, 327, 2509, 593, 3794, 3156, 219, 356, 229, 493, 752]","[4258, 113, 3027, 3414, 4183, 706, 1219, 1798, 2254, 3166, 288, 1344, 3203, 3943, 1933, 559, 689, 3025, 147, 2227, 4082, 1462, 4152, 2047, 351, 772, 3589, 3846, 1292, 1037, 2322, 3231, 2209, 2083, 166, 3498, 1202, 2994, 579, 1988, 327, 2509, 593, 3794, 3156, 219, 356, 229, 493, 752, 4224, 1795, 2948, 2950, 263, 4103, 4235, 2316, 3085, 1938, 4244, 2071, 2167, 4123, 3612, 674, 933, 3366, 423, 1323, 1838, 3255, 4023, 2363, 1724, 3772, 3141, 838, 3270, 2249, 714, 3661, 2126, 1489, 2257, 2515, 3801, 4188, 2397, 741, 3174, 3052, 3314, 2933, 2038, 1271, 122, 2555, 3196, 4094]"
Maine,"[995, 932, 849, 850, 985]","[995, 932, 849, 850, 985, 0, 834, 134, 110, 431]","[995, 932, 849, 850, 985, 0, 834, 134, 110, 431, 961, 993, 1000, 105, 171, 396, 855, 466, 531, 853, 119, 1016, 925, 446, 415]","[995, 932, 849, 850, 985, 0, 834, 134, 110, 431, 961, 993, 1000, 105, 171, 396, 855, 466, 531, 853, 119, 1016, 925, 446, 415, 128, 641, 772, 902, 779, 1035, 145, 27, 156, 540, 673, 177, 52, 575, 74, 331, 472, 989, 222, 866, 617, 490, 118, 1143, 254]","[995, 932, 849, 850, 985, 0, 834, 134, 110, 431, 961, 993, 1000, 105, 171, 396, 855, 466, 531, 853, 119, 1016, 925, 446, 415, 128, 641, 772, 902, 779, 1035, 145, 27, 156, 540, 673, 177, 52, 575, 74, 331, 472, 989, 222, 866, 617, 490, 118, 1143, 254, 770, 388, 903, 904, 393, 1160, 140, 525, 405, 792, 282, 412, 285, 543, 160, 928, 802, 677, 425, 553, 810, 938, 1067, 174, 694, 184, 952, 829, 324, 1096, 586, 338, 722, 978, 469, 344, 88, 476, 988, 98, 226, 1124, 102, 871, 744, 367, 496, 116, 1014, 635]"
Maryland,"[1506, 1484, 1008, 3164, 30]","[1506, 1484, 1008, 3164, 30, 0, 143, 3383, 1656, 986]","[1506, 1484, 1008, 3164, 30, 0, 143, 3383, 1656, 986, 960, 388, 838, 266, 1002, 844, 3082, 3404, 1391, 1680, 1906, 1460, 3417, 1885, 1182]","[1506, 1484, 1008, 3164, 30, 0, 143, 3383, 1656, 986, 960, 388, 838, 266, 1002, 844, 3082, 3404, 1391, 1680, 1906, 1460, 3417, 1885, 1182, 1536, 2697, 3084, 1550, 1295, 3088, 278, 1046, 792, 1433, 1686, 3739, 2077, 1825, 42, 683, 3370, 309, 3263, 3138, 1604, 1234, 1383, 2552, 1915]","[1506, 1484, 1008, 3164, 30, 0, 143, 3383, 1656, 986, 960, 388, 838, 266, 1002, 844, 3082, 3404, 1391, 1680, 1906, 1460, 3417, 1885, 1182, 1536, 2697, 3084, 1550, 1295, 3088, 278, 1046, 792, 1433, 1686, 3739, 2077, 1825, 42, 683, 3370, 309, 3263, 3138, 1604, 1234, 1383, 2552, 1915, 3329, 1154, 1426, 1554, 20, 1940, 2198, 664, 3228, 1437, 3359, 801, 1956, 1833, 43, 2607, 1200, 945, 1712, 2611, 1972, 565, 2998, 3248, 1208, 313, 58, 3770, 1084, 1726, 1854, 1216, 2634, 1100, 3279, 721, 3410, 1619, 2772, 1111, 2022, 3303, 240, 369, 624, 1011, 3189, 249, 2045, 1791]"
