State,5,10,25,50,100
Alabama,"[1728, 1161, 464, 1139, 1302]","[1728, 1161, 464, 1139, 1302, 3872, 1788, 2276, 2071, 2460]","[1728, 1161, 464, 1139, 1302, 3872, 1788, 2276, 2071, 2460, 992, 2692, 3550, 3238, 1320, 779, 3275, 1071, 50, 882, 1396, 661, 3796, 1336, 2270]","[1728, 1161, 464, 1139, 1302, 3872, 1788, 2276, 2071, 2460, 992, 2692, 3550, 3238, 1320, 779, 3275, 1071, 50, 882, 1396, 661, 3796, 1336, 2270, 255, 266, 1816, 27, 3228, 3876, 178, 307, 308, 2101, 2743, 1592, 3773, 2626, 2630, 3323, 1501, 866, 2914, 3054, 2928, 3317, 1528, 2427, 767]","[1728, 1161, 464, 1139, 1302, 3872, 1788, 2276, 2071, 2460, 992, 2692, 3550, 3238, 1320, 779, 3275, 1071, 50, 882, 1396, 661, 3796, 1336, 2270, 255, 266, 1816, 27, 3228, 3876, 178, 307, 308, 2101, 2743, 1592, 3773, 2626, 2630, 3323, 1501, 866, 2914, 3054, 2928, 3317, 1528, 2427, 767, 2176, 1794, 1159, 1415, 137, 393, 2953, 2060, 3213, 2191, 3091, 2458, 1568, 1314, 1061, 1189, 3110, 1450, 818, 1586, 3126, 568, 1848, 2233, 2873, 3258, 3642, 3900, 966, 2504, 3912, 2253, 3149, 463, 2895, 1361, 468, 1751, 477, 1375, 224, 863, 2913, 741, 2278, 2283, 3569, 1140, 1145, 2684]"
Alaska,"[3, 458, 212, 445, 447]","[3, 458, 212, 445, 447, 1, 481, 228, 501, 380]","[3, 458, 212, 445, 447, 1, 481, 228, 501, 380, 0, 289, 448, 450, 292, 46, 474, 497, 467, 500, 502, 376, 218, 379, 319]","[3, 458, 212, 445, 447, 1, 481, 228, 501, 380, 0, 289, 448, 450, 292, 46, 474, 497, 467, 500, 502, 376, 218, 379, 319, 2, 5, 277, 407, 296, 433, 449, 325, 454, 455, 456, 205, 461, 208, 209, 214, 222, 234, 490, 365, 495, 496, 498, 377, 127]","[3, 458, 212, 445, 447, 1, 481, 228, 501, 380, 0, 289, 448, 450, 292, 46, 474, 497, 467, 500, 502, 376, 218, 379, 319, 2, 5, 277, 407, 296, 433, 449, 325, 454, 455, 456, 205, 461, 208, 209, 214, 222, 234, 490, 365, 495, 496, 498, 377, 127, 384, 382, 391, 12, 269, 150, 283, 29, 166, 295, 297, 42, 48, 307, 437, 56, 441, 316, 446, 320, 65, 195, 452, 453, 332, 460, 206, 207, 334, 210, 83, 468, 213, 215, 473, 347, 227, 229, 487, 106, 235, 492, 366, 494, 499, 245, 375, 120, 378, 254]"
Arizona,"[258, 4108, 16, 369, 3163]","[258, 4108, 16, 369, 3163, 61, 4216, 349, 3358, 4223]","[258, 4108, 16, 369, 3163, 61, 4216, 349, 3358, 4223, 257, 259, 228, 4, 37, 3353, 265, 108, 4365, 272, 51, 2873, 377, 3869, 3166]","[258, 4108, 16, 369, 3163, 61, 4216, 349, 3358, 4223, 257, 259, 228, 4, 37, 3353, 265, 108, 4365, 272, 51, 2873, 377, 3869, 3166, 1667, 3341, 3347, 149, 24, 3369, 4525, 47, 308, 312, 3896, 2875, 320, 849, 3800, 3164, 92, 351, 4709, 4584, 3817, 4329, 235, 3325, 254]","[258, 4108, 16, 369, 3163, 61, 4216, 349, 3358, 4223, 257, 259, 228, 4, 37, 3353, 265, 108, 4365, 272, 51, 2873, 377, 3869, 3166, 1667, 3341, 3347, 149, 24, 3369, 4525, 47, 308, 312, 3896, 2875, 320, 849, 3800, 3164, 92, 351, 4709, 4584, 3817, 4329, 235, 3325, 254, 0, 256, 3079, 8, 3336, 13, 3982, 4240, 402, 3859, 4498, 4117, 22, 4377, 4253, 4383, 928, 3872, 4511, 296, 1075, 3251, 1720, 4154, 3389, 3262, 3773, 1601, 4673, 4676, 3790, 4686, 337, 2259, 4564, 4343, 1628, 4573, 4705, 482, 4579, 230, 359, 2022, 3182, 112, 119, 4602, 253, 638]"
Arkansas,"[964, 1069, 1714, 245, 284]","[964, 1069, 1714, 245, 284, 1667, 2179, 2044, 1327, 1180]","[964, 1069, 1714, 245, 284, 1667, 2179, 2044, 1327, 1180, 960, 577, 1057, 1028, 1252, 1864, 1258, 1514, 492, 1739, 1520, 2097, 1268, 29, 1215]","[964, 1069, 1714, 245, 284, 1667, 2179, 2044, 1327, 1180, 960, 577, 1057, 1028, 1252, 1864, 1258, 1514, 492, 1739, 1520, 2097, 1268, 29, 1215, 10, 272, 1300, 546, 420, 429, 1586, 1972, 1333, 952, 700, 1345, 2115, 202, 842, 977, 2001, 1877, 599, 746, 1003, 1518, 2159, 2034, 1526]","[964, 1069, 1714, 245, 284, 1667, 2179, 2044, 1327, 1180, 960, 577, 1057, 1028, 1252, 1864, 1258, 1514, 492, 1739, 1520, 2097, 1268, 29, 1215, 10, 272, 1300, 546, 420, 429, 1586, 1972, 1333, 952, 700, 1345, 2115, 202, 842, 977, 2001, 1877, 599, 746, 1003, 1518, 2159, 2034, 1526, 258, 388, 1542, 524, 269, 1292, 1933, 2064, 534, 410, 1308, 288, 1569, 1186, 937, 1322, 1454, 1582, 1584, 2095, 2100, 1599, 1855, 2111, 1474, 1220, 1223, 968, 1360, 1618, 83, 1491, 1623, 1751, 2008, 1370, 2265, 988, 1245, 1636, 1766, 108, 364, 2286, 1263, 1008, 1913, 1274, 2043, 1151]"
California,"[3010, 3536, 11088, 16310, 3644]","[3010, 3536, 11088, 16310, 3644, 17536, 3715, 11082, 17466, 10555]","[3010, 3536, 11088, 16310, 3644, 17536, 3715, 11082, 17466, 10555, 23264, 23299, 3868, 23271, 25481, 2282, 24526, 2511, 3729, 17215, 17813, 20858, 2876, 5438, 3676]","[3010, 3536, 11088, 16310, 3644, 17536, 3715, 11082, 17466, 10555, 23264, 23299, 3868, 23271, 25481, 2282, 24526, 2511, 3729, 17215, 17813, 20858, 2876, 5438, 3676, 1411, 15496, 11023, 3217, 24467, 2326, 13600, 13858, 10920, 12462, 11446, 11071, 3529, 15060, 19290, 10845, 2915, 1380, 15717, 11238, 24933, 2280, 3050, 24684, 3187]","[3010, 3536, 11088, 16310, 3644, 17536, 3715, 11082, 17466, 10555, 23264, 23299, 3868, 23271, 25481, 2282, 24526, 2511, 3729, 17215, 17813, 20858, 2876, 5438, 3676, 1411, 15496, 11023, 3217, 24467, 2326, 13600, 13858, 10920, 12462, 11446, 11071, 3529, 15060, 19290, 10845, 2915, 1380, 15717, 11238, 24933, 2280, 3050, 24684, 3187, 17024, 20866, 5765, 4742, 1415, 2826, 14602, 18186, 16653, 18701, 19598, 21773, 5522, 14201, 14745, 17434, 3872, 24480, 3618, 17314, 15526, 23210, 5810, 23352, 2873, 15035, 3903, 3776, 17730, 10877, 21575, 17992, 24519, 17226, 21584, 3922, 3028, 19169, 17506, 21731, 15081, 5995, 3436, 4720, 2931, 15096, 3065, 9341, 15102, 3199]"
Colorado,"[769, 1097, 786, 3802, 2974]","[769, 1097, 786, 3802, 2974, 2530, 3499, 3920, 3254, 989]","[769, 1097, 786, 3802, 2974, 2530, 3499, 3920, 3254, 989, 2086, 3527, 3622, 490, 1099, 1901, 3535, 3728, 1908, 3261, 1143, 1433, 1627, 573, 3415]","[769, 1097, 786, 3802, 2974, 2530, 3499, 3920, 3254, 989, 2086, 3527, 3622, 490, 1099, 1901, 3535, 3728, 1908, 3261, 1143, 1433, 1627, 573, 3415, 6, 3719, 3846, 2186, 2444, 2192, 274, 3603, 2455, 3110, 168, 3252, 3641, 3388, 1985, 3532, 1234, 605, 3940, 1134, 1647, 3570, 2292, 761, 1274]","[769, 1097, 786, 3802, 2974, 2530, 3499, 3920, 3254, 989, 2086, 3527, 3622, 490, 1099, 1901, 3535, 3728, 1908, 3261, 1143, 1433, 1627, 573, 3415, 6, 3719, 3846, 2186, 2444, 2192, 274, 3603, 2455, 3110, 168, 3252, 3641, 3388, 1985, 3532, 1234, 605, 3940, 1134, 1647, 3570, 2292, 761, 1274, 2176, 515, 1030, 1926, 2183, 3849, 3595, 12, 781, 3340, 2328, 281, 153, 1692, 543, 159, 419, 2469, 296, 816, 2482, 3891, 1206, 3511, 1592, 3767, 571, 4036, 1605, 2502, 3269, 3657, 1100, 2252, 3277, 3660, 3665, 2520, 222, 2532, 1381, 1511, 3308, 2286, 1391, 2031, 2166, 3447, 2169, 124]"
Connecticut,"[1731, 1323, 365, 534, 119]","[1731, 1323, 365, 534, 119, 2215, 360, 216, 2619, 764]","[1731, 1323, 365, 534, 119, 2215, 360, 216, 2619, 764, 128, 193, 229, 1222, 391, 395, 333, 2253, 560, 2675, 1684, 1525, 1142, 1273, 1757]","[1731, 1323, 365, 534, 119, 2215, 360, 216, 2619, 764, 128, 193, 229, 1222, 391, 395, 333, 2253, 560, 2675, 1684, 1525, 1142, 1273, 1757, 1027, 2185, 1290, 780, 917, 920, 1829, 1961, 428, 1197, 2609, 1203, 2358, 2486, 1209, 580, 2517, 215, 2391, 93, 96, 230, 2677, 123, 1279]","[1731, 1323, 365, 534, 119, 2215, 360, 216, 2619, 764, 128, 193, 229, 1222, 391, 395, 333, 2253, 560, 2675, 1684, 1525, 1142, 1273, 1757, 1027, 2185, 1290, 780, 917, 920, 1829, 1961, 428, 1197, 2609, 1203, 2358, 2486, 1209, 580, 2517, 215, 2391, 93, 96, 230, 2677, 123, 1279, 1666, 1545, 394, 401, 1681, 1172, 533, 1175, 2333, 2207, 2592, 419, 2213, 1190, 2220, 557, 944, 946, 950, 1846, 1979, 2621, 1086, 578, 834, 1475, 581, 2245, 2370, 842, 2378, 1228, 1998, 210, 1239, 218, 351, 352, 1893, 615, 1768, 2152, 1645, 878, 751, 1518, 1905, 376, 2298, 2556]"
Delaware,"[390, 147, 439, 410, 60]","[390, 147, 439, 410, 60, 678, 113, 596, 62, 639]","[390, 147, 439, 410, 60, 678, 113, 596, 62, 639, 449, 198, 104, 41, 169, 522, 555, 13, 462, 146, 150, 407, 408, 282, 573]","[390, 147, 439, 410, 60, 678, 113, 596, 62, 639, 449, 198, 104, 41, 169, 522, 555, 13, 462, 146, 150, 407, 408, 282, 573, 2, 262, 8, 17, 532, 24, 154, 416, 673, 162, 547, 420, 167, 567, 184, 443, 580, 341, 469, 218, 349, 490, 363, 112, 122]","[390, 147, 439, 410, 60, 678, 113, 596, 62, 639, 449, 198, 104, 41, 169, 522, 555, 13, 462, 146, 150, 407, 408, 282, 573, 2, 262, 8, 17, 532, 24, 154, 416, 673, 162, 547, 420, 167, 567, 184, 443, 580, 341, 469, 218, 349, 490, 363, 112, 122, 1, 391, 519, 9, 524, 142, 15, 270, 145, 534, 662, 542, 31, 33, 550, 42, 556, 429, 562, 692, 53, 54, 695, 444, 572, 319, 322, 71, 330, 460, 589, 336, 465, 466, 467, 470, 603, 93, 95, 102, 107, 369, 114, 633, 118, 374, 505, 380, 253, 383]"
Florida,"[11587, 3402, 7723, 3472, 1811]","[11587, 3402, 7723, 3472, 1811, 5347, 2667, 5100, 11755, 11694]","[11587, 3402, 7723, 3472, 1811, 5347, 2667, 5100, 11755, 11694, 4064, 5379, 6244, 10499, 5290, 4557, 6575, 7314, 179, 10226, 6358, 6743, 13279, 11643, 8511]","[11587, 3402, 7723, 3472, 1811, 5347, 2667, 5100, 11755, 11694, 4064, 5379, 6244, 10499, 5290, 4557, 6575, 7314, 179, 10226, 6358, 6743, 13279, 11643, 8511, 11521, 6147, 1290, 2699, 1940, 6549, 2582, 7316, 12822, 13223, 7852, 7983, 6064, 12732, 7754, 6994, 4702, 3807, 4704, 4711, 11623, 7401, 3958, 4345, 6140]","[11587, 3402, 7723, 3472, 1811, 5347, 2667, 5100, 11755, 11694, 4064, 5379, 6244, 10499, 5290, 4557, 6575, 7314, 179, 10226, 6358, 6743, 13279, 11643, 8511, 11521, 6147, 1290, 2699, 1940, 6549, 2582, 7316, 12822, 13223, 7852, 7983, 6064, 12732, 7754, 6994, 4702, 3807, 4704, 4711, 11623, 7401, 3958, 4345, 6140, 6784, 3, 13062, 9211, 2056, 12554, 3725, 275, 9241, 2330, 9121, 5796, 6565, 11687, 2859, 4525, 6836, 3125, 2486, 7351, 7734, 7357, 8518, 7879, 7115, 10190, 11983, 2640, 8915, 213, 5590, 6617, 11609, 11485, 8929, 9699, 362, 107, 7151, 3440, 497, 4594, 6513, 1652, 2038, 10233, 8571, 3452, 5757, 5118]"
Georgia,"[227, 5827, 6829, 573, 5311]","[227, 5827, 6829, 573, 5311, 6692, 7118, 6866, 407, 6840]","[227, 5827, 6829, 573, 5311, 6692, 7118, 6866, 407, 6840, 705, 1410, 5699, 6787, 4773, 1222, 6849, 6851, 5066, 3375, 5521, 4403, 5875, 6708, 29]","[227, 5827, 6829, 573, 5311, 6692, 7118, 6866, 407, 6840, 705, 1410, 5699, 6787, 4773, 1222, 6849, 6851, 5066, 3375, 5521, 4403, 5875, 6708, 29, 5382, 2951, 267, 4749, 2064, 2450, 5529, 2972, 2717, 2093, 7213, 6580, 454, 713, 6987, 6095, 1893, 5741, 5998, 5743, 6894, 6257, 7405, 3452, 7038]","[227, 5827, 6829, 573, 5311, 6692, 7118, 6866, 407, 6840, 705, 1410, 5699, 6787, 4773, 1222, 6849, 6851, 5066, 3375, 5521, 4403, 5875, 6708, 29, 5382, 2951, 267, 4749, 2064, 2450, 5529, 2972, 2717, 2093, 7213, 6580, 454, 713, 6987, 6095, 1893, 5741, 5998, 5743, 6894, 6257, 7405, 3452, 7038, 3840, 385, 5377, 5889, 5511, 6538, 7053, 3598, 5655, 5144, 2715, 155, 2463, 6815, 3361, 6947, 6436, 7332, 1964, 4013, 2351, 7345, 2867, 3893, 5557, 3511, 1337, 826, 188, 7228, 3393, 6593, 6472, 5321, 1227, 6356, 3163, 732, 223, 7392, 5602, 868, 6630, 1129, 2284, 3711, 7283, 4853, 1278, 2815]"
