State,5,10,25,50,100
Hawaii,"[891, 53, 776, 1028, 931]","[891, 53, 776, 1028, 931, 73, 465, 124, 62, 119]","[891, 53, 776, 1028, 931, 73, 465, 124, 62, 119, 54, 1017, 221, 717, 941, 973, 772, 841, 113, 755, 832, 1026, 76, 793, 1006]","[891, 53, 776, 1028, 931, 73, 465, 124, 62, 119, 54, 1017, 221, 717, 941, 973, 772, 841, 113, 755, 832, 1026, 76, 793, 1006, 898, 692, 103, 150, 880, 947, 920, 365, 42, 731, 128, 645, 25, 946, 598, 768, 3, 95, 59, 702, 477, 893, 761, 74, 900]","[891, 53, 776, 1028, 931, 73, 465, 124, 62, 119, 54, 1017, 221, 717, 941, 973, 772, 841, 113, 755, 832, 1026, 76, 793, 1006, 898, 692, 103, 150, 880, 947, 920, 365, 42, 731, 128, 645, 25, 946, 598, 768, 3, 95, 59, 702, 477, 893, 761, 74, 900, 293, 553, 586, 513, 171, 942, 419, 567, 288, 107, 928, 214, 518, 161, 1, 577, 196, 744, 684, 234, 1023, 1004, 30, 462, 952, 152, 974, 120, 61, 734, 671, 534, 1029, 895, 396, 770, 849, 476, 797, 847, 503, 765, 707, 756, 954, 125, 543, 78, 601, 722]"
Idaho,"[463, 832, 772, 1273, 846]","[463, 832, 772, 1273, 846, 1268, 1193, 810, 1038, 1138]","[463, 832, 772, 1273, 846, 1268, 1193, 810, 1038, 1138, 453, 1040, 506, 429, 600, 840, 860, 998, 1215, 743, 877, 1262, 1095, 681, 302]","[463, 832, 772, 1273, 846, 1268, 1193, 810, 1038, 1138, 453, 1040, 506, 429, 600, 840, 860, 998, 1215, 743, 877, 1262, 1095, 681, 302, 1087, 784, 70, 1101, 407, 470, 1, 589, 1166, 180, 353, 596, 768, 416, 116, 1026, 399, 894, 1128, 803, 334, 607, 819, 919, 454]","[463, 832, 772, 1273, 846, 1268, 1193, 810, 1038, 1138, 453, 1040, 506, 429, 600, 840, 860, 998, 1215, 743, 877, 1262, 1095, 681, 302, 1087, 784, 70, 1101, 407, 470, 1, 589, 1166, 180, 353, 596, 768, 416, 116, 1026, 399, 894, 1128, 803, 334, 607, 819, 919, 454, 1135, 531, 327, 912, 882, 1169, 516, 1137, 331, 472, 720, 200, 601, 771, 488, 630, 868, 397, 1183, 1100, 780, 1034, 1144, 856, 1047, 280, 50, 782, 1254, 777, 732, 865, 29, 800, 1044, 646, 1195, 849, 415, 980, 1148, 1220, 475, 557, 225, 1200, 1188, 1143, 857, 392]"
Illinois,"[6869, 7426, 68, 327, 7863]","[6869, 7426, 68, 327, 7863, 4613, 406, 5327, 8058, 7422]","[6869, 7426, 68, 327, 7863, 4613, 406, 5327, 8058, 7422, 8473, 9526, 5376, 8273, 8454, 8033, 119, 5428, 4606, 112, 6934, 8631, 8350, 5471, 9004]","[6869, 7426, 68, 327, 7863, 4613, 406, 5327, 8058, 7422, 8473, 9526, 5376, 8273, 8454, 8033, 119, 5428, 4606, 112, 6934, 8631, 8350, 5471, 9004, 8989, 5505, 1745, 5743, 5335, 6788, 8120, 7261, 9040, 7716, 171, 8104, 5598, 5321, 7290, 6122, 3949, 2177, 1468, 9738, 7758, 8035, 6993, 7879, 1713]","[6869, 7426, 68, 327, 7863, 4613, 406, 5327, 8058, 7422, 8473, 9526, 5376, 8273, 8454, 8033, 119, 5428, 4606, 112, 6934, 8631, 8350, 5471, 9004, 8989, 5505, 1745, 5743, 5335, 6788, 8120, 7261, 9040, 7716, 171, 8104, 5598, 5321, 7290, 6122, 3949, 2177, 1468, 9738, 7758, 8035, 6993, 7879, 1713, 6088, 5485, 5262, 5274, 5745, 445, 134, 8474, 7383, 6118, 9439, 8726, 5800, 9514, 6896, 7691, 5464, 7843, 5566, 9566, 8885, 451, 166, 2152, 6493, 7892, 5588, 8130, 4488, 6468, 7418, 2894, 8097, 8684, 7252, 4351, 2539, 5423, 1877, 8400, 8452, 6056, 7061, 6281, 6784, 4249, 5508, 9860, 9734, 9495]"
Indiana,"[2026, 2202, 1222, 591, 1350]","[2026, 2202, 1222, 591, 1350, 2819, 2226, 1018, 4861, 4117]","[2026, 2202, 1222, 591, 1350, 2819, 2226, 1018, 4861, 4117, 2178, 2414, 3191, 2627, 3347, 3179, 698, 4066, 1362, 3416, 2826, 4688, 4260, 1753, 1952]","[2026, 2202, 1222, 591, 1350, 2819, 2226, 1018, 4861, 4117, 2178, 2414, 3191, 2627, 3347, 3179, 698, 4066, 1362, 3416, 2826, 4688, 4260, 1753, 1952, 3218, 2162, 3285, 621, 5189, 90, 1213, 3226, 774, 2199, 4275, 4042, 1373, 1288, 3971, 579, 365, 423, 3578, 1160, 857, 669, 3293, 3161, 4098]","[2026, 2202, 1222, 591, 1350, 2819, 2226, 1018, 4861, 4117, 2178, 2414, 3191, 2627, 3347, 3179, 698, 4066, 1362, 3416, 2826, 4688, 4260, 1753, 1952, 3218, 2162, 3285, 621, 5189, 90, 1213, 3226, 774, 2199, 4275, 4042, 1373, 1288, 3971, 579, 365, 423, 3578, 1160, 857, 669, 3293, 3161, 4098, 5129, 1059, 2399, 4505, 3998, 2452, 4148, 2262, 1205, 3047, 3783, 2235, 1918, 1983, 4845, 4967, 727, 3209, 1022, 366, 315, 458, 1805, 1444, 3790, 2152, 1577, 1336, 3338, 3028, 5168, 3504, 3902, 3133, 1695, 2222, 3087, 2812, 2806, 2180, 3898, 3910, 941, 1847, 2144, 3842, 858, 580, 2336, 2829]"
Iowa,"[730, 1114, 474, 2551, 1565]","[730, 1114, 474, 2551, 1565, 1346, 705, 716, 796, 750]","[730, 1114, 474, 2551, 1565, 1346, 705, 716, 796, 750, 867, 2244, 0, 511, 2497, 768, 2614, 339, 2693, 2365, 1476, 1602, 68, 690, 883]","[730, 1114, 474, 2551, 1565, 1346, 705, 716, 796, 750, 867, 2244, 0, 511, 2497, 768, 2614, 339, 2693, 2365, 1476, 1602, 68, 690, 883, 434, 1593, 1486, 1513, 1366, 1330, 2332, 1786, 2661, 895, 1530, 2103, 397, 46, 2262, 521, 1495, 1988, 742, 1796, 2604, 512, 1064, 839, 724]","[730, 1114, 474, 2551, 1565, 1346, 705, 716, 796, 750, 867, 2244, 0, 511, 2497, 768, 2614, 339, 2693, 2365, 1476, 1602, 68, 690, 883, 434, 1593, 1486, 1513, 1366, 1330, 2332, 1786, 2661, 895, 1530, 2103, 397, 46, 2262, 521, 1495, 1988, 742, 1796, 2604, 512, 1064, 839, 724, 1100, 1537, 244, 801, 1320, 1105, 2350, 1953, 2271, 917, 828, 1255, 2112, 601, 1337, 17, 1571, 1053, 2139, 630, 1438, 32, 314, 2085, 2401, 752, 1353, 1117, 391, 69, 2176, 1268, 2522, 2645, 1506, 464, 838, 2436, 2354, 34, 890, 2028, 2130, 6, 2600, 124, 1631, 358, 1472, 1562]"
Kansas,"[1567, 524, 16, 1490, 1616]","[1567, 524, 16, 1490, 1616, 1385, 1542, 154, 1060, 179]","[1567, 524, 16, 1490, 1616, 1385, 1542, 154, 1060, 179, 277, 1393, 545, 607, 1637, 2204, 1843, 2385, 1273, 1223, 1355, 2239, 1138, 1279, 1241]","[1567, 524, 16, 1490, 1616, 1385, 1542, 154, 1060, 179, 277, 1393, 545, 607, 1637, 2204, 1843, 2385, 1273, 1223, 1355, 2239, 1138, 1279, 1241, 2076, 2315, 1256, 1404, 405, 1086, 539, 1160, 1769, 1365, 500, 2069, 1090, 1679, 1186, 195, 1445, 144, 532, 900, 1350, 1305, 1318, 1621, 257]","[1567, 524, 16, 1490, 1616, 1385, 1542, 154, 1060, 179, 277, 1393, 545, 607, 1637, 2204, 1843, 2385, 1273, 1223, 1355, 2239, 1138, 1279, 1241, 2076, 2315, 1256, 1404, 405, 1086, 539, 1160, 1769, 1365, 500, 2069, 1090, 1679, 1186, 195, 1445, 144, 532, 900, 1350, 1305, 1318, 1621, 257, 1327, 2196, 2269, 1066, 2260, 2283, 520, 355, 2198, 1485, 1396, 1045, 360, 275, 2255, 1828, 239, 2271, 167, 1381, 1757, 368, 1996, 457, 37, 1558, 281, 1955, 1560, 2327, 229, 1368, 413, 198, 2337, 1582, 1853, 2286, 264, 2221, 1226, 1080, 1054, 424, 1834, 1322, 1908, 1163, 283, 580]"
Kentucky,"[772, 640, 2830, 2305, 533]","[772, 640, 2830, 2305, 533, 550, 3046, 2744, 2969, 557]","[772, 640, 2830, 2305, 533, 550, 3046, 2744, 2969, 557, 23, 1907, 1268, 658, 3094, 1380, 505, 326, 2431, 2447, 1028, 3084, 2341, 3325, 1501]","[772, 640, 2830, 2305, 533, 550, 3046, 2744, 2969, 557, 23, 1907, 1268, 658, 3094, 1380, 505, 326, 2431, 2447, 1028, 3084, 2341, 3325, 1501, 3343, 1474, 3070, 2834, 2722, 543, 3188, 2572, 2407, 1326, 1154, 1254, 1520, 1186, 3339, 3261, 317, 792, 2860, 758, 1595, 1305, 3154, 196, 2427]","[772, 640, 2830, 2305, 533, 550, 3046, 2744, 2969, 557, 23, 1907, 1268, 658, 3094, 1380, 505, 326, 2431, 2447, 1028, 3084, 2341, 3325, 1501, 3343, 1474, 3070, 2834, 2722, 543, 3188, 2572, 2407, 1326, 1154, 1254, 1520, 1186, 3339, 3261, 317, 792, 2860, 758, 1595, 1305, 3154, 196, 2427, 639, 1384, 1479, 2899, 759, 1016, 2483, 2752, 3227, 2119, 2272, 176, 1491, 995, 2588, 2669, 2793, 3109, 382, 926, 2519, 845, 1855, 679, 1539, 568, 2294, 1098, 2103, 3265, 817, 882, 1532, 89, 512, 807, 139, 597, 2475, 532, 3370, 2351, 1959, 2013, 2412, 2962, 1916, 756, 1375, 671]"
Louisiana,"[3028, 2383, 3300, 6, 1219]","[3028, 2383, 3300, 6, 1219, 706, 1319, 242, 1293, 3538]","[3028, 2383, 3300, 6, 1219, 706, 1319, 242, 1293, 3538, 1798, 1428, 3025, 3952, 1175, 1377, 787, 290, 3162, 3360, 2912, 161, 768, 1342, 2098]","[3028, 2383, 3300, 6, 1219, 706, 1319, 242, 1293, 3538, 1798, 1428, 3025, 3952, 1175, 1377, 787, 290, 3162, 3360, 2912, 161, 768, 1342, 2098, 4127, 2132, 689, 2506, 808, 1202, 1818, 3418, 3030, 1177, 758, 4082, 3846, 3052, 87, 2146, 153, 3206, 2218, 3161, 903, 799, 3144, 3505, 204]","[3028, 2383, 3300, 6, 1219, 706, 1319, 242, 1293, 3538, 1798, 1428, 3025, 3952, 1175, 1377, 787, 290, 3162, 3360, 2912, 161, 768, 1342, 2098, 4127, 2132, 689, 2506, 808, 1202, 1818, 3418, 3030, 1177, 758, 4082, 3846, 3052, 87, 2146, 153, 3206, 2218, 3161, 903, 799, 3144, 3505, 204, 2576, 3961, 340, 2063, 120, 570, 3884, 752, 3496, 1274, 3186, 219, 590, 3792, 3067, 2349, 591, 138, 709, 714, 3365, 796, 3134, 2954, 3614, 3805, 3358, 1795, 830, 3985, 310, 1180, 479, 4109, 3303, 2083, 818, 1039, 4158, 2112, 4023, 793, 883, 0, 2363, 206, 537, 4224, 932, 3866]"
Maine,"[850, 997, 134, 443, 961]","[850, 997, 134, 443, 961, 1041, 834, 113, 782, 1016]","[850, 997, 134, 443, 961, 1041, 834, 113, 782, 1016, 417, 849, 978, 985, 676, 862, 372, 297, 529, 1157, 469, 479, 172, 617, 1052]","[850, 997, 134, 443, 961, 1041, 834, 113, 782, 1016, 417, 849, 978, 985, 676, 862, 372, 297, 529, 1157, 469, 479, 172, 617, 1052, 347, 1009, 455, 50, 868, 923, 106, 697, 195, 446, 64, 607, 415, 655, 851, 433, 710, 903, 777, 1028, 119, 1095, 490, 986, 859]","[850, 997, 134, 443, 961, 1041, 834, 113, 782, 1016, 417, 849, 978, 985, 676, 862, 372, 297, 529, 1157, 469, 479, 172, 617, 1052, 347, 1009, 455, 50, 868, 923, 106, 697, 195, 446, 64, 607, 415, 655, 851, 433, 710, 903, 777, 1028, 119, 1095, 490, 986, 859, 53, 1061, 543, 228, 77, 121, 925, 942, 871, 257, 111, 844, 311, 853, 185, 916, 156, 104, 412, 131, 641, 30, 687, 989, 810, 365, 603, 807, 902, 959, 1066, 867, 652, 624, 305, 376, 671, 312, 486, 929, 732, 681, 855, 776, 44, 531, 117, 975, 741, 145]"
Maryland,"[1486, 1008, 1778, 3165, 225]","[1486, 1008, 1778, 3165, 225, 1391, 1249, 942, 2178, 1000]","[1486, 1008, 1778, 3165, 225, 1391, 1249, 942, 2178, 1000, 1027, 137, 2652, 963, 35, 3303, 2212, 3251, 745, 1409, 1460, 4001, 1504, 751, 1655]","[1486, 1008, 1778, 3165, 225, 1391, 1249, 942, 2178, 1000, 1027, 137, 2652, 963, 35, 3303, 2212, 3251, 745, 1409, 1460, 4001, 1504, 751, 1655, 1562, 844, 3467, 1845, 627, 3279, 3520, 560, 1171, 2257, 2489, 2865, 3151, 268, 1995, 3726, 490, 1548, 3253, 1213, 3840, 3784, 302, 849, 3622]","[1486, 1008, 1778, 3165, 225, 1391, 1249, 942, 2178, 1000, 1027, 137, 2652, 963, 35, 3303, 2212, 3251, 745, 1409, 1460, 4001, 1504, 751, 1655, 1562, 844, 3467, 1845, 627, 3279, 3520, 560, 1171, 2257, 2489, 2865, 3151, 268, 1995, 3726, 490, 1548, 3253, 1213, 3840, 3784, 302, 849, 3622, 146, 1835, 1704, 3858, 1720, 1400, 3098, 2994, 3666, 1001, 2116, 2847, 1045, 614, 2725, 3084, 1069, 3075, 2768, 3088, 2345, 468, 3654, 195, 249, 1885, 3321, 587, 3147, 3807, 1559, 594, 1854, 59, 1426, 3545, 1836, 1664, 1437, 3693, 1487, 143, 1265, 3711, 2195, 10, 511, 134, 3528, 215]"
