State,5,10,25,50,100
Hawaii,"[772, 73, 53, 891, 62]","[772, 73, 53, 891, 62, 707, 1028, 973, 465, 124]","[772, 73, 53, 891, 62, 707, 1028, 973, 465, 124, 832, 931, 103, 42, 76, 365, 717, 942, 1006, 755, 947, 120, 761, 221, 1023]","[772, 73, 53, 891, 62, 707, 1028, 973, 465, 124, 832, 931, 103, 42, 76, 365, 717, 942, 1006, 755, 947, 120, 761, 221, 1023, 128, 768, 898, 3, 1026, 645, 776, 150, 920, 793, 25, 293, 946, 692, 567, 59, 61, 702, 577, 849, 597, 730, 477, 880, 113]","[772, 73, 53, 891, 62, 707, 1028, 973, 465, 124, 832, 931, 103, 42, 76, 365, 717, 942, 1006, 755, 947, 120, 761, 221, 1023, 128, 768, 898, 3, 1026, 645, 776, 150, 920, 793, 25, 293, 946, 692, 567, 59, 61, 702, 577, 849, 597, 730, 477, 880, 113, 900, 138, 12, 141, 396, 401, 914, 531, 20, 534, 797, 30, 288, 928, 419, 553, 171, 684, 301, 819, 54, 694, 952, 441, 63, 196, 326, 586, 78, 462, 847, 974, 722, 214, 601, 475, 734, 95, 481, 737, 503, 868, 234, 107, 1007, 498, 754, 119, 765, 255]"
Idaho,"[589, 846, 463, 1138, 1273]","[589, 846, 463, 1138, 1273, 832, 681, 1193, 1040, 1268]","[589, 846, 463, 1138, 1273, 832, 681, 1193, 1040, 1268, 416, 454, 70, 840, 998, 810, 1034, 1095, 877, 1101, 784, 596, 470, 506, 1087]","[589, 846, 463, 1138, 1273, 832, 681, 1193, 1040, 1268, 416, 454, 70, 840, 998, 810, 1034, 1095, 877, 1101, 784, 596, 470, 506, 1087, 768, 1, 770, 1164, 397, 399, 1169, 1047, 415, 300, 428, 1215, 1100, 334, 720, 849, 600, 475, 860, 734, 353, 868, 882, 884, 630]","[589, 846, 463, 1138, 1273, 832, 681, 1193, 1040, 1268, 416, 454, 70, 840, 998, 810, 1034, 1095, 877, 1101, 784, 596, 470, 506, 1087, 768, 1, 770, 1164, 397, 399, 1169, 1047, 415, 300, 428, 1215, 1100, 334, 720, 849, 600, 475, 860, 734, 353, 868, 882, 884, 630, 516, 390, 646, 903, 777, 396, 780, 782, 913, 914, 531, 1044, 1173, 280, 667, 412, 1183, 800, 1188, 677, 557, 178, 50, 819, 693, 193, 706, 1109, 856, 602, 474, 476, 732, 1246, 607, 865, 1254, 743, 1128, 617, 492, 751, 1135, 1263, 115, 1139, 1267, 887, 1144, 894]"
Illinois,"[7426, 68, 4613, 327, 8273]","[7426, 68, 4613, 327, 8273, 5376, 8035, 3949, 6869, 8473]","[7426, 68, 4613, 327, 8273, 5376, 8035, 3949, 6869, 8473, 8454, 4488, 7863, 9004, 1745, 119, 8885, 9526, 5335, 8056, 7290, 8350, 1468, 7261, 5598]","[7426, 68, 4613, 327, 8273, 5376, 8035, 3949, 6869, 8473, 8454, 4488, 7863, 9004, 1745, 119, 8885, 9526, 5335, 8056, 7290, 8350, 1468, 7261, 5598, 5508, 134, 9738, 406, 4249, 6056, 170, 9514, 5423, 1713, 451, 5316, 6468, 8400, 7892, 4183, 6744, 6493, 9566, 5474, 2152, 6122, 5614, 7418, 4607]","[7426, 68, 4613, 327, 8273, 5376, 8035, 3949, 6869, 8473, 8454, 4488, 7863, 9004, 1745, 119, 8885, 9526, 5335, 8056, 7290, 8350, 1468, 7261, 5598, 5508, 134, 9738, 406, 4249, 6056, 170, 9514, 5423, 1713, 451, 5316, 6468, 8400, 7892, 4183, 6744, 6493, 9566, 5474, 2152, 6122, 5614, 7418, 4607, 2177, 5509, 9734, 7047, 6281, 7821, 7955, 7061, 6934, 7573, 8344, 9495, 7450, 9372, 1830, 4136, 5416, 9769, 9003, 4404, 8245, 6454, 8631, 58, 4797, 4030, 7869, 7878, 7371, 2894, 5327, 7761, 5588, 1877, 7252, 4066, 3428, 5604, 6502, 8292, 9064, 8554, 2539, 8684, 5485, 1518, 3438, 112, 5752, 4351]"
Indiana,"[2178, 2819, 2414, 2226, 2202]","[2178, 2819, 2414, 2226, 2202, 1350, 2826, 3179, 3347, 3191]","[2178, 2819, 2414, 2226, 2202, 1350, 2826, 3179, 3347, 3191, 1952, 1059, 4260, 3226, 2025, 2162, 3218, 2452, 3285, 4275, 2199, 3161, 90, 3293, 2399]","[2178, 2819, 2414, 2226, 2202, 1350, 2826, 3179, 3347, 3191, 1952, 1059, 4260, 3226, 2025, 2162, 3218, 2452, 3285, 4275, 2199, 3161, 90, 3293, 2399, 2180, 3205, 3338, 2829, 3087, 2448, 1022, 669, 2222, 1847, 2235, 3133, 3902, 579, 3910, 3028, 2262, 1753, 857, 2144, 3047, 2152, 365, 2806, 1918]","[2178, 2819, 2414, 2226, 2202, 1350, 2826, 3179, 3347, 3191, 1952, 1059, 4260, 3226, 2025, 2162, 3218, 2452, 3285, 4275, 2199, 3161, 90, 3293, 2399, 2180, 3205, 3338, 2829, 3087, 2448, 1022, 669, 2222, 1847, 2235, 3133, 3902, 579, 3910, 3028, 2262, 1753, 857, 2144, 3047, 2152, 365, 2806, 1918, 3200, 3330, 1667, 4868, 4101, 2824, 2313, 3209, 2571, 2188, 4244, 3094, 4252, 3997, 4508, 1695, 2336, 2209, 2465, 5152, 2217, 2857, 3242, 4138, 941, 3373, 4780, 5168, 2229, 3895, 4664, 65, 3139, 1221, 3530, 3277, 3537, 3026, 2135, 3425, 3172, 4197, 4454, 3182, 4590, 254, 1019, 3069, 2174, 1919]"
Iowa,"[2497, 1114, 474, 730, 511]","[2497, 1114, 474, 730, 511, 68, 716, 750, 1786, 2620]","[2497, 1114, 474, 730, 511, 68, 716, 750, 1786, 2620, 1346, 516, 1476, 1796, 2244, 2693, 2139, 397, 1330, 339, 2551, 1530, 1563, 2365, 702]","[2497, 1114, 474, 730, 511, 68, 716, 750, 1786, 2620, 1346, 516, 1476, 1796, 2244, 2693, 2139, 397, 1330, 339, 2551, 1530, 1563, 2365, 702, 768, 521, 795, 2332, 1439, 32, 1064, 1449, 2604, 46, 434, 1590, 2103, 1602, 1988, 69, 1477, 464, 1105, 1495, 2401, 866, 742, 1255, 1512]","[2497, 1114, 474, 730, 511, 68, 716, 750, 1786, 2620, 1346, 516, 1476, 1796, 2244, 2693, 2139, 397, 1330, 339, 2551, 1530, 1563, 2365, 702, 768, 521, 795, 2332, 1439, 32, 1064, 1449, 2604, 46, 434, 1590, 2103, 1602, 1988, 69, 1477, 464, 1105, 1495, 2401, 866, 742, 1255, 1512, 1537, 514, 2436, 6, 391, 1290, 1808, 2195, 1953, 34, 1571, 2343, 1709, 2350, 1457, 690, 2481, 1335, 2615, 314, 2619, 61, 2623, 2372, 455, 839, 1100, 975, 721, 1361, 2130, 2645, 1366, 2522, 1631, 992, 1506, 2660, 102, 358, 235, 2028, 883, 1268, 1781, 630, 249, 1658, 124, 894]"
Kansas,"[1542, 524, 16, 1490, 1567]","[1542, 524, 16, 1490, 1567, 1616, 1621, 277, 154, 2076]","[1542, 524, 16, 1490, 1567, 1616, 1621, 277, 154, 2076, 545, 1273, 1637, 1385, 1769, 2315, 1393, 2385, 179, 500, 2069, 1241, 2204, 1086, 1279]","[1542, 524, 16, 1490, 1567, 1616, 1621, 277, 154, 2076, 545, 1273, 1637, 1385, 1769, 2315, 1393, 2385, 179, 500, 2069, 1241, 2204, 1086, 1279, 900, 1160, 1679, 144, 400, 532, 1305, 1186, 1060, 1445, 1828, 424, 1843, 1090, 457, 1368, 1757, 2271, 609, 229, 1257, 2283, 2286, 2038, 1405]","[1542, 524, 16, 1490, 1567, 1616, 1621, 277, 154, 2076, 545, 1273, 1637, 1385, 1769, 2315, 1393, 2385, 179, 500, 2069, 1241, 2204, 1086, 1279, 900, 1160, 1679, 144, 400, 532, 1305, 1186, 1060, 1445, 1828, 424, 1843, 1090, 457, 1368, 1757, 2271, 609, 229, 1257, 2283, 2286, 2038, 1405, 257, 2177, 1155, 264, 520, 2320, 2198, 2327, 281, 538, 283, 413, 1693, 2078, 2337, 1955, 37, 1318, 1703, 1066, 301, 430, 431, 1582, 2221, 1331, 1333, 2359, 1080, 57, 1853, 2239, 195, 1226, 1355, 461, 1487, 2000, 1874, 1752, 1242, 2266, 1375, 1765, 2279, 489, 1644, 1774, 499, 1140]"
Kentucky,"[557, 2830, 1907, 1268, 2969]","[557, 2830, 1907, 1268, 2969, 550, 3094, 2744, 1501, 2431]","[557, 2830, 1907, 1268, 2969, 550, 3094, 2744, 1501, 2431, 1154, 1474, 772, 1380, 326, 2119, 2722, 2107, 3343, 1520, 532, 1595, 3325, 3070, 639]","[557, 2830, 1907, 1268, 2969, 550, 3094, 2744, 1501, 2431, 1154, 1474, 772, 1380, 326, 2119, 2722, 2107, 3343, 1520, 532, 1595, 3325, 3070, 639, 653, 2577, 23, 792, 1305, 1532, 926, 1186, 2338, 2475, 2351, 817, 3261, 1855, 845, 2519, 1254, 3046, 1259, 1523, 758, 2294, 1016, 505, 1916]","[557, 2830, 1907, 1268, 2969, 550, 3094, 2744, 1501, 2431, 1154, 1474, 772, 1380, 326, 2119, 2722, 2107, 3343, 1520, 532, 1595, 3325, 3070, 639, 653, 2577, 23, 792, 1305, 1532, 926, 1186, 2338, 2475, 2351, 817, 3261, 1855, 845, 2519, 1254, 3046, 1259, 1523, 758, 2294, 1016, 505, 1916, 1539, 2053, 1798, 1545, 139, 523, 3084, 2452, 2709, 2584, 671, 288, 545, 2978, 679, 1576, 1959, 2473, 555, 1324, 2860, 1201, 1918, 2100, 2103, 3128, 190, 2751, 836, 1225, 1098, 205, 2766, 592, 594, 2515, 597, 726, 89, 91, 1244, 93, 2013, 1253, 3181, 2670, 1904, 882, 1525, 1022]"
Louisiana,"[1219, 3300, 6, 2383, 3028]","[1219, 3300, 6, 2383, 3028, 1319, 1293, 3538, 242, 1428]","[1219, 3300, 6, 2383, 3028, 1319, 1293, 3538, 242, 1428, 1377, 709, 3162, 808, 1800, 2057, 2506, 3952, 1202, 787, 2098, 2132, 3411, 1175, 1818]","[1219, 3300, 6, 2383, 3028, 1319, 1293, 3538, 242, 1428, 1377, 709, 3162, 808, 1800, 2057, 2506, 3952, 1202, 787, 2098, 2132, 3411, 1175, 1818, 768, 4109, 2576, 1177, 3358, 3614, 4127, 161, 3365, 3884, 818, 310, 570, 3393, 3144, 204, 589, 3792, 87, 3161, 2912, 3052, 3186, 3962, 3067]","[1219, 3300, 6, 2383, 3028, 1319, 1293, 3538, 242, 1428, 1377, 709, 3162, 808, 1800, 2057, 2506, 3952, 1202, 787, 2098, 2132, 3411, 1175, 1818, 768, 4109, 2576, 1177, 3358, 3614, 4127, 161, 3365, 3884, 818, 310, 570, 3393, 3144, 204, 589, 3792, 87, 3161, 2912, 3052, 3186, 3962, 3067, 903, 776, 2954, 1039, 2447, 3985, 278, 793, 537, 282, 3866, 417, 292, 3496, 2349, 942, 689, 53, 1849, 62, 2239, 1344, 2112, 834, 4158, 3024, 1107, 340, 1240, 3033, 4057, 219, 3292, 3805, 479, 2146, 1767, 2408, 490, 749, 1517, 4077, 883, 2419, 2294, 4214, 760, 3961, 1658, 1789]"
Maine,"[849, 850, 978, 985, 443]","[849, 850, 978, 985, 443, 997, 782, 111, 1041, 479]","[849, 850, 978, 985, 443, 997, 782, 111, 1041, 479, 417, 131, 228, 195, 676, 837, 297, 172, 529, 50, 862, 372, 923, 446, 959]","[849, 850, 978, 985, 443, 997, 782, 111, 1041, 479, 417, 131, 228, 195, 676, 837, 297, 172, 529, 50, 862, 372, 923, 446, 959, 1157, 903, 776, 655, 30, 929, 1066, 44, 433, 697, 452, 1095, 469, 855, 986, 347, 607, 867, 486, 104, 617, 1009, 117, 1016, 121]","[849, 850, 978, 985, 443, 997, 782, 111, 1041, 479, 417, 131, 228, 195, 676, 837, 297, 172, 529, 50, 862, 372, 923, 446, 959, 1157, 903, 776, 655, 30, 929, 1066, 44, 433, 697, 452, 1095, 469, 855, 986, 347, 607, 867, 486, 104, 617, 1009, 117, 1016, 121, 257, 641, 387, 777, 141, 909, 145, 401, 916, 410, 156, 412, 544, 932, 1061, 807, 681, 174, 175, 687, 942, 53, 312, 185, 824, 825, 1086, 64, 833, 710, 71, 455, 845, 590, 976, 468, 853, 603, 732, 989, 611, 741, 871, 999, 365, 624, 752, 119, 376, 1150]"
Maryland,"[1249, 1486, 942, 1008, 2652]","[1249, 1486, 942, 1008, 2652, 2178, 35, 1778, 1460, 3165]","[1249, 1486, 942, 1008, 2652, 2178, 35, 1778, 1460, 3165, 2212, 3303, 3784, 1001, 1995, 3467, 751, 560, 849, 146, 2257, 2994, 1845, 3251, 3253]","[1249, 1486, 942, 1008, 2652, 2178, 35, 1778, 1460, 3165, 2212, 3303, 3784, 1001, 1995, 3467, 751, 560, 849, 146, 2257, 2994, 1845, 3251, 3253, 1409, 10, 3726, 143, 1559, 1437, 2847, 4001, 3234, 2725, 3622, 1836, 302, 2865, 1213, 3654, 3151, 720, 2768, 3666, 3798, 215, 3545, 490, 1265]","[1249, 1486, 942, 1008, 2652, 2178, 35, 1778, 1460, 3165, 2212, 3303, 3784, 1001, 1995, 3467, 751, 560, 849, 146, 2257, 2994, 1845, 3251, 3253, 1409, 10, 3726, 143, 1559, 1437, 2847, 4001, 3234, 2725, 3622, 1836, 302, 2865, 1213, 3654, 3151, 720, 2768, 3666, 3798, 215, 3545, 490, 1265, 3075, 134, 511, 2574, 400, 2195, 2963, 3092, 3223, 2968, 1565, 2335, 548, 2087, 1835, 1580, 45, 2224, 1074, 1718, 823, 960, 3520, 3394, 3528, 3146, 3023, 1744, 2000, 3409, 468, 2005, 726, 1494, 3807, 3835, 1123, 614, 1255, 2663, 2925, 3693, 3711, 1392, 2545, 1783, 1400, 2683, 382, 1279]"
