,GEOID,Longitude,Latitude
3,20160001001,-77.71080737388031,52.485375264849615
1,20130001002,-161.11558711111826,55.60797416785739
502,22900004001,-156.70366467378295,62.96390458804535
450,21850002003,-150.8505669583375,69.14178889304316
377,21580001003,-163.17580878495752,62.186874831860905
499,22900003001,-155.4031176940881,65.75045682478144
448,21850002001,-163.21066234902108,68.93561206889638
495,22900001001,-144.52998762145543,67.25016344157858
205,20500001001,-166.47676479735003,60.35825530034701
0,20130001001,-163.97089668025933,54.67900024349785
214,20500003001,-156.8105568110013,61.47705267534711
380,21700001011,-150.39387444985834,62.45673495116716
500,22900003002,-156.9527607394949,65.01497217182286
497,22900002001,-151.1778194549977,66.26537518075617
496,22900001002,-144.1977847822987,65.64819010996328
454,21880001003,-156.62131754404794,67.20728196966401
455,21880001004,-159.7382633431896,66.274922566064
494,22820001001,-140.38101861651768,59.86320760932988
376,21580001002,-161.66827501967944,62.23748681121055
209,20500001005,-161.35170692163072,59.6809739498816
449,21850002002,-157.98826523387527,70.2687421562369
365,21500001001,-154.33657099566383,57.47616070799379
208,20500001004,-163.55023901839203,60.16937341764308
319,21220001001,-152.918232617755,60.1702855351488
384,21700002002,-147.50468801946764,62.03627016682224
453,21880001002,-160.503867373793,67.53248080744055
222,20630003005,-147.63963176196162,60.62045957086569
474,21989401003,-131.4830292611724,55.128436980765365
2,20130001003,-160.03569544644913,55.12799031548401
378,21580001004,-164.70122560007283,61.59663993342037
456,21880001005,-162.56330314812428,66.03665941191464
289,20900019023,-146.85584053354972,65.18752407408168
501,22900003003,-158.08581447195206,64.41973819764631
452,21880001001,-163.53775936104117,67.7140442562296
467,21980001003,-132.73795469562685,55.04181384155975
224,20660001002,-143.70123822746038,61.402181536187065
451,21850003001,-149.55613730205076,70.15392536861907
382,21700001022,-148.8591561949238,62.38691954958825
297,21050004003,-136.47866019377852,58.60391433771697
227,20700001001,-158.34593989104687,59.71910494038597
206,20500001002,-163.00700349210138,60.99209967026094
283,20900017001,-145.65294530861624,64.56532552643513
498,22900002002,-149.5062692878839,65.04304479637551
325,21220004001,-150.54912031282316,60.15513067488256
407,21700007012,-149.6867061556888,61.57858114169651
296,21050004002,-134.22231048712982,57.665542789743256
471,21980003001,-130.1662434324978,55.954310502616266
441,21800001001,-164.20195356810584,64.8429562656512
375,21580001001,-163.88549651546592,62.70147480417711
196,20200028221,-149.77685117394057,61.10363834037763
201,20200029001,-149.13251646960885,60.92686795968633
426,21700010041,-149.32538532475968,61.59324137970494
465,21980001001,-133.72378515388868,56.20335117694971
135,20200022024,-149.9394251902765,61.18156443067358
366,21500001002,-152.55769208785372,58.29562013520936
6,20200001011,-149.4651557349192,61.43056685587346
295,21050004001,-135.5830180749529,58.061990783027646
225,20680001001,-150.17010415781073,64.19961898395538
487,22400001001,-142.37146731364598,63.86016536432469
275,20900015013,-147.1639855485173,64.71403582588036
379,21640001001,-156.54731727024586,58.27907323349496
32,20200006022,-149.79955774599546,61.22473866271274
490,22400004002,-146.36778823427252,63.94394925169218
5,20160002002,-166.86891746152958,53.58488269894252
321,21220002002,-150.65330182499815,60.84845329257644
17,20200002041,-149.16150575458886,61.2043031302636
298,21100001001,-134.84289566397436,58.7188554042554
460,21880002004,-162.07604386201558,66.71030961141813
223,20660001001,-144.30562884070306,62.49215167415631
287,20900019021,-145.6831922816406,64.90807966381776
226,20680001002,-149.99584596044062,63.61881464600709
216,20630002001,-144.77617025750808,60.527255496235405
269,20900014012,-147.48386375522568,64.82719309538959
4,20160002001,-166.8445599671406,53.90081325947699
464,21950002004,-133.0024894124339,57.114174763262966
111,20200018013,-149.85022300758112,61.17123166931432
207,20500001003,-160.86976989820764,60.89009602008208
395,21700005022,-149.83444998561774,61.57821395906756
21,20200002053,-149.52514527060956,61.30807270174877
400,21700006031,-149.5671427890588,61.55220638835551
315,21100005002,-133.95085684996744,58.37843824043763
256,20900009002,-147.91650242546936,64.81365683472104
166,20200026022,-149.81179313955755,61.16099272585641
292,21000001001,-135.47028313147828,59.07456925485464
351,21220012001,-151.7493541685454,59.36906695079291
320,21220002001,-151.43465735594083,60.72014230405199
391,21700004022,-150.02110574690877,61.68339327815513
492,22750003001,-132.12886630780858,56.29335741744672
466,21980001002,-132.42812089839703,55.646640042672246
53,20200008021,-149.8011183916525,61.20798943377404
344,21220008002,-151.61336105282845,59.79326593284686
491,22400004003,-145.3730464097231,63.67696665706927
262,20900012003,-147.65642958253656,64.91109491258965
354,21300001011,-131.73594732361718,55.40380924630527
356,21300001021,-131.02798163854055,55.48898336961656
489,22400004001,-145.02648172340437,64.30039147647854
157,20200025015,-149.90171762985742,61.1460743074145
334,21220006002,-151.29595181845073,60.5751615847244
302,21100002002,-134.58136658065104,58.39671884723194
324,21220003001,-149.42502665109893,60.61027068369188
