GEOID,Longitude,Latitude
530099400002,-124.64168322150012,48.33517259931935
530770019024,-119.91023940747333,46.2439072593444
530250106004,-119.8525032034762,47.23544000762202
530379755002,-120.54503720617296,47.00995041145772
530779400061,-120.30910616180913,46.38657310172848
530330118023,-122.26879594234092,47.52029029704666
530330322253,-122.01771908606554,47.60523148691468
530250114033,-119.85762260533852,46.77501479066645
530330249013,-122.15623714099908,47.55799189757058
530210208021,-118.85979135595498,46.65215918416928
530199400001,-118.59787706457436,48.18592681758407
530279400001,-124.13773240246898,47.412832168478914
530479708003,-119.78058223406276,48.09598912413828
530330110022,-122.29737773692852,47.54408964218203
530210201032,-119.07338691248364,46.23016002451004
530659410001,-118.13009197483665,47.92920443329647
530330294034,-122.1918226420656,47.408931438955285
530330323323,-122.03900011489802,47.69085196482283
530770021042,-120.18728652634294,46.34455078030253
530779400081,-120.42352653324852,46.45422173418117
530770012024,-120.51551902034642,46.5732835770409
530050119003,-119.50149429656582,46.27576659499211
530530729084,-122.59392709455238,47.095142821629686
530050117021,-119.76956520291812,46.20462450965917
530770020063,-120.03775186972214,46.316841022217446
530079611011,-120.31111473016382,47.40969212605125
530719200004,-118.5030910653263,46.37919370294161
530330323213,-122.12315288538048,47.70690113996165
530050112014,-119.13313964249086,46.20418459997913
530330326042,-121.8729810529365,47.51927390848751
530079604002,-120.16639557072318,47.93498700893871
530479401001,-118.9591311594125,48.11252408571577
530539400122,-122.34897369688017,47.23042173190321
530530633022,-122.41519538636368,47.20059416214605
530330264002,-122.30785952311786,47.50204233560443
530330228051,-122.14581020253164,47.65107448915516
530579523031,-122.3227591771548,48.42473160308222
530330292063,-122.25289893590964,47.3911783294748
530250108001,-119.31181069138415,47.20426842013725
530779400033,-120.75129344660893,46.39336737069508
530479703012,-119.43214352178826,48.92749399811795
530330119013,-122.26501966611173,47.498513268188766
530670127204,-123.01540891068404,46.7922864180271
530019505003,-119.18139054071244,46.80908532261388
530250113003,-119.0246312224038,46.938956686541694
530630140014,-117.57755491383276,47.4902844125371
530319506033,-122.80034665799448,48.10518634480696
530530717041,-122.4685664408629,47.1679000546752
530610521074,-122.1760082111614,47.81694580553312
530479707003,-119.58780341818742,48.35840903455957
530530720002,-122.52518433667753,47.12208122273461
530250114051,-119.62235681963652,46.89894943734497
530770027011,-120.01066735112887,46.110478542215255
530050118021,-119.7909642710524,46.40831745786599
530719205001,-118.35128081882388,46.07379931939062
530770005001,-120.5363898913948,46.609812849527
530330240011,-122.194714499404,47.62574174806073
530210208013,-119.09747953514776,46.686763933588985
530479402001,-119.26546801152692,48.32108390869555
530530629013,-122.47830050225885,47.21044043638207
530330234012,-122.15285433223085,47.58558613528341
530179503005,-120.0604415667351,47.29311789709368
530330309024,-122.24805665917712,47.26477132484042
530050116001,-119.47182517366588,46.01442411174553
530330322211,-121.9922906876932,47.547124222588025
530210202022,-119.10110318514867,46.23766039204784
530610520103,-122.18176726728367,47.852824113243365
530479401002,-118.96200905829924,48.33353140469283
530019502002,-118.76789797801143,46.94372458336803
530770014002,-120.47640956071936,46.55030825798418
530270004024,-123.5429410643464,46.977702535445765
530770015033,-120.4906131210588,46.59711353344426
530330053051,-122.31375059651069,47.65905363679644
530330323131,-122.08815438856236,47.66323522197589
530330322111,-122.02827304706756,47.58430164652795
530090024002,-124.52370877109811,47.94468435316707
530199400002,-118.29732290117092,48.27502355207896
530499507011,-124.02439249586,46.47591043344051
530319507021,-123.96648228420158,47.709774674330816
530770029005,-120.82867359756338,46.67453873704442
530779400013,-120.5279933282044,46.39830461678474
530770002001,-120.50466150536964,46.611991256629416
530330249042,-122.14858129969949,47.545538425602864
530659410002,-117.8905955006908,47.9295027447793
530050109014,-119.18368013601696,46.21590637980873
530330296023,-122.17106284156908,47.33389226959349
530270002014,-124.16505619069568,46.97682331748175
530079602014,-120.68754922916284,47.62500769839168
530179501023,-119.68164590903116,48.01261253539354
530250109032,-119.30823270590632,47.14877322727313
530399501034,-120.83325721485814,45.799612357830775
530330220012,-122.2011306383703,47.75252903675538
530379751021,-120.97726171453898,47.179369181224246
530730103022,-122.44721800090495,48.95819987971431
530330323183,-122.03149132750386,47.62169485507021
530250114032,-119.92310819784012,46.72445329324994
530730104052,-122.7841614124115,48.93860614002978
530250114041,-119.8555907045682,46.91610241685221
530250107002,-119.72909032067014,47.04435436462319
530330284031,-122.28975174345302,47.43858736557206
