GEOID,Longitude,Latitude
350280004002,-106.30557786738449,35.88726871461901
350319403011,-108.83436003488922,35.07039291194619
350379586024,-103.72326669621152,35.16952453159101
350079506002,-104.44515570943008,36.8979847967074
350319435003,-108.13569619873708,35.65153449680944
350459428033,-108.69131493750854,36.75939270346893
350039764012,-108.604791633877,33.78300060949173
350250010033,-103.36284803633475,32.94029461210772
350459431002,-108.87223438565997,36.06683695027232
350450007071,-108.00301334780578,36.742392506229066
350250008001,-103.15226804601772,32.44506263106386
350199616002,-104.65673962259784,34.9394897363025
350350007012,-106.01482800975715,33.080816691070964
350490107013,-105.90540244050422,35.54246094536767
350350009032,-106.35902395847552,32.025107835101515
350450006121,-108.01595669042408,36.822886790601366
350069461002,-107.35658239765482,34.93463541944842
350439409002,-107.21509466172506,35.823477418988155
350280005006,-106.20242924892749,35.822021080081456
350239702001,-108.7028829521236,32.33581801201641
350179646002,-108.13607750659811,32.76568828787727
350399410003,-106.98593771642076,36.93327828841183
350130018132,-106.66711704619384,32.134994952383465
350450005073,-108.34015053357528,36.735091629973496
350350006043,-106.07839134047065,32.83313611106651
350050011013,-104.52552365123304,33.30216797579411
350390005002,-106.68501278456512,36.4131882670265
350279606032,-105.65033795087624,33.376165768456815
350130010002,-106.74460406214124,32.28173762634822
350439402002,-106.38608161851396,35.53507217065554
350319460011,-108.26245918058424,35.44018754286741
350579636012,-105.81776267118688,34.81796388287583
350499406003,-106.0015056894885,35.87793217633778
350039764021,-108.32059936997028,34.23995923429285
350079507002,-104.59142046311112,36.36890459802348
350279603003,-105.2610800969982,33.79046530799762
350430107331,-106.71989208575272,35.314458645845875
350069742021,-107.84024699291324,35.155893058088814
350130014021,-107.25382247162946,32.66919331943575
350459432013,-108.08502250261304,36.419082081010174
350010009041,-106.573103280963,35.06908767929371
350069458002,-108.38637640001303,35.015615832497666
350350009041,-105.61001432786873,32.78736853236273
350010007134,-106.5042148049382,35.062163461620166
350130013153,-106.69257254561224,32.400692434123435
350090002021,-103.22721143582994,34.41534886585468
350210001001,-103.82004870653222,35.85793540454103
350250011002,-103.3139147832269,33.25557674912044
350090006012,-103.6250730323538,34.429459538888736
350559521022,-105.49254284068424,36.65327200896532
350319440001,-107.61150959783294,35.56603408753257
350430112001,-106.69345791769148,35.82098213765709
350619707011,-106.74550233156964,34.73526717069743
350379589001,-103.24503914968692,35.301021430562244
350579637002,-106.29214371650302,34.44433233218603
350390005003,-106.50024367315356,36.76435418864367
350459429003,-108.90654231689588,36.378162736561904
350010011022,-106.61027233122084,35.06491320845855
350050011023,-105.0011948980724,32.92332821142478
350179642001,-108.77449626254412,32.917638647851135
350619701012,-106.53226227753288,34.80256994761004
350339552022,-105.24449405302543,35.948940706795604
350010038043,-106.329236567207,35.138078913410176
350430107294,-106.64111756304514,35.27001393247464
350450007072,-107.99896678836105,36.70518330287885
350239700001,-108.71499147268842,31.913522380370903
350619703072,-106.61491812979642,34.76653841729012
350490103081,-106.07261152132232,35.57525823058467
350090009002,-103.32819556051084,34.40907219704297
350250009002,-103.19798288510498,32.1136947526699
350290004011,-107.77272800984338,31.93597817175681
350130017072,-106.58922232168976,31.8012271166555
350050014002,-104.33319292558848,33.12008241666677
350599502002,-103.20508228016875,36.43660645910927
350599502004,-103.73582171266486,36.62280378988336
350039764023,-108.0359688238078,33.84917395409521
350250003001,-103.11906144387672,32.69373019834525
350410003001,-103.34147854963446,34.17873223939861
350079507003,-105.06990094508596,36.588844844062834
350319438011,-109.0048604376944,35.880174563771185
350539400001,-107.5504925076873,34.40655859062413
350559400002,-105.68559613130496,36.20227603518385
350010046021,-106.70817331281008,34.97535726038392
350479576011,-105.39403457640024,35.43781249271172
350319437011,-108.59116391699187,35.90345632491196
350350009044,-105.58959006110176,32.300041892406256
350479576031,-105.69990931712998,35.62305963868729
350050012002,-104.03075382659848,33.578618934566826
350479575012,-104.19385000282254,35.51138836476251
350119601002,-104.41264605630516,34.34189775804887
350399441002,-106.06434273934258,36.07217685720108
350450001004,-108.1738408365809,36.72641092246736
350539782001,-107.29538918923528,34.01569144483385
350619702001,-106.7028208935379,34.84253741169017
350130013171,-106.81166461663138,32.37975346267081
350319452022,-108.83010092323669,35.51032376786574
350430107255,-106.60731482219744,35.34521625325456
350010043003,-106.67187092795923,35.05986101534825
350010037372,-106.50219987824956,35.14879201491127
350430107133,-106.72575790971972,35.24770645879045
