,GEOID,Longitude,Latitude
231,310479683003,-99.96907944647909,40.85531895968867
1320,311419655003,-97.34428722161856,41.433670874154735
237,310479685002,-99.74505915581408,40.79026181719755
51,310139512004,-102.86728974840936,42.10860363436231
437,310550060002,-95.96698880696692,41.303002989733166
13,310019658001,-98.40070645692316,40.5884464112139
1009,311090018001,-96.69008719119364,40.8125045804215
89,310199695003,-99.0831653727542,40.69399154887983
476,310550065062,-96.01261568909072,41.31190073736952
1629,311799787004,-97.02237765824984,42.23247911594024
455,310550063012,-95.9943337729421,41.31469334600877
1288,311379670002,-99.37405666854411,40.44261349330963
1353,311479686002,-95.6171303409714,40.027502091118514
1575,311619517001,-102.458793356297,42.71641637657214
299,310550012001,-95.94134044561947,41.28565944734818
335,310550029002,-95.95547212814635,41.19554511992647
1360,311519606021,-96.97933530296145,40.65579600161745
177,310379648005,-97.05780408321183,41.44846970560654
1552,311579538002,-103.65941567073988,41.82467476976295
1269,311319666001,-95.92043271555912,40.57232734244101
312,310550020003,-95.94091733803732,41.23577515552784
410,310550054001,-95.9764245027508,41.28631635322226
1595,311739401002,-96.49782359298176,42.15517233324669
604,310550074343,-96.07566765871124,41.29223980961612
922,311010001002,-101.72028124272458,41.1267018768952
1283,311339678003,-96.16045290000882,40.06538868713108
520,310550070011,-96.01960713776651,41.23516880238768
1549,311579537003,-103.65453912599592,41.85857433011282
398,310550049002,-95.97785646577158,41.26387268031041
911,310959638001,-97.18382238036904,40.13387098924015
1171,311099832001,-96.76526166339784,40.854439600717264
149,310319558004,-100.55214216123176,42.87551527088431
156,310339549002,-102.99319638264215,41.140183280175634
286,310550003001,-95.95121820894552,41.30864640964884
40,310119601002,-98.17100857035445,41.836080112423815
424,310550057002,-96.00949599450428,41.28740111358428
436,310550060001,-95.96052359536564,41.301688859102015
951,311090003002,-96.6645071732323,40.84185895700509
1337,311459631002,-100.3154662718516,40.28693702384317
827,310790002003,-98.34045748612348,40.93272190255019
1604,311759714003,-98.89552950078668,41.555091739463336
198,310430101011,-96.40855390163648,42.47596710308199
329,310550027002,-95.93752516828032,41.20639536907247
1230,311199610003,-97.4131042332188,42.02000265322593
339,310550030002,-95.9721834766138,41.19996579250014
219,310459507005,-103.00811948445572,42.82532340050866
1643,311859698001,-97.59186102501924,40.86785539227495
883,310879627001,-101.06977428789229,40.28034483242636
375,310550039002,-95.95051194554284,41.25059815701989
1016,311090020022,-96.7055901154118,40.801431935081176
1025,311090023002,-96.6943124416392,40.79543908768093
782,310619647001,-98.9363359647246,40.15502252047935
272,310539642001,-96.50507301148389,41.4376388835566
1425,311530105051,-95.95279587810708,41.18727228342718
532,310550071022,-95.99018664491402,41.20166396880645
1428,311530105054,-95.9501815277336,41.176283904955774
406,310550052002,-95.96134411192352,41.27465008812936
919,310999667001,-98.96277827353742,40.50025650232168
25,310019661002,-98.3424029067159,40.562843852717386
539,310550073091,-96.08456079152135,41.32295762164825
288,310550004001,-95.9367469355056,41.31641257882572
289,310550004002,-95.93633141184586,41.30345011921408
1184,311119599006,-100.75990282728738,41.14277942587937
933,311059545003,-103.65339529816758,41.23378104215548
940,311079764002,-97.86357113191916,42.72073461147245
301,310550012003,-95.94081997474652,41.27362724138092
1455,311530106215,-96.04552727225456,41.18568932159374
434,310550059021,-95.96436544403714,41.29682691963145
820,310759563001,-101.74057076257512,41.91501325287367
183,310399728004,-96.70894877096372,41.83896156163959
440,310550060005,-95.98290572905618,41.30306009133933
569,310550073203,-96.02906545306762,41.33230808612822
442,310550061012,-95.98091777025866,41.3129475898918
1083,311090034022,-96.73556465188726,40.80644366485547
828,310790002004,-98.3263862611698,40.94520436335532
957,311090005001,-96.70553147762274,40.82893594006579
1597,311739401004,-96.36550343098088,42.10130037449648
1087,311090036011,-96.7038431417188,40.77001661710951
320,310550024002,-95.94455307120704,41.22931321678952
833,310790003005,-98.35455109988732,40.9242833495902
1598,311739402001,-96.41376345530928,42.23507420221787
323,310550025001,-95.92428252836176,41.22322385468532
451,310550062023,-95.96132092286716,41.3139397278757
580,310550074084,-96.10817934385386,41.22462155925019
326,310550026001,-95.94441303635524,41.21597331878746
963,311090007001,-96.68464419885228,40.820406136078056
966,311090008002,-96.67760160092791,40.8153213911482
1611,311770501024,-96.1353819075429,41.54614639212327
1484,311530106321,-96.2366257604818,41.1432239710303
977,311090010032,-96.64069090495806,40.82317145751177
594,310550074321,-96.11472327836331,41.30415440491005
1239,311199613004,-97.42736791302173,41.8432375544858
605,310550074351,-96.05755091778714,41.29905741199096
1246,311219668001,-97.97839575921,41.105674284919125
226,310479682002,-100.164104329537,40.93390235266993
354,310550034012,-95.97141786813248,41.23373873462666
1262,311279682003,-95.84138206592176,40.3855208981094
240,310479685005,-99.73897007231793,40.77835436410136
1265,311299600002,-98.00272679813835,40.279948119157005
248,310519778002,-96.95391666048054,42.35429432040094
