State,5,10,25,50,100
Hawaii,"[0, 74, 465, 51, 119]","[0, 74, 465, 51, 119, 942, 561, 53, 598, 152]","[0, 74, 465, 51, 119, 942, 561, 53, 598, 152, 770, 103, 585, 841, 429, 46, 756, 949, 895, 920, 793, 762, 731, 29, 95]","[0, 74, 465, 51, 119, 942, 561, 53, 598, 152, 770, 103, 585, 841, 429, 46, 756, 949, 895, 920, 793, 762, 731, 29, 95, 128, 768, 518, 138, 142, 782, 534, 25, 931, 678, 423, 40, 934, 830, 702, 192, 835, 970, 459, 77, 975, 860, 989, 487, 744]","[0, 74, 465, 51, 119, 942, 561, 53, 598, 152, 770, 103, 585, 841, 429, 46, 756, 949, 895, 920, 793, 762, 731, 29, 95, 128, 768, 518, 138, 142, 782, 534, 25, 931, 678, 423, 40, 934, 830, 702, 192, 835, 970, 459, 77, 975, 860, 989, 487, 744, 129, 769, 3, 899, 901, 785, 18, 149, 669, 797, 159, 288, 426, 939, 175, 50, 307, 819, 947, 54, 567, 58, 954, 63, 66, 68, 70, 71, 76, 590, 718, 847, 81, 82, 468, 735, 96, 993, 486, 359, 746, 107, 875, 368, 625, 498, 882, 886, 503, 126]"
Idaho,"[777, 396, 470, 474, 475]","[777, 396, 470, 474, 475, 416, 780, 1101, 115, 856]","[777, 396, 470, 474, 475, 416, 780, 1101, 115, 856, 865, 803, 681, 782, 911, 624, 1039, 275, 533, 502, 1141, 857, 665, 1143, 1087]","[777, 396, 470, 474, 475, 416, 780, 1101, 115, 856, 865, 803, 681, 782, 911, 624, 1039, 275, 533, 502, 1141, 857, 665, 1143, 1087, 768, 644, 519, 1032, 1037, 783, 1169, 786, 929, 1187, 422, 173, 318, 327, 720, 595, 596, 471, 346, 605, 481, 226, 1130, 367, 767]","[777, 396, 470, 474, 475, 416, 780, 1101, 115, 856, 865, 803, 681, 782, 911, 624, 1039, 275, 533, 502, 1141, 857, 665, 1143, 1087, 768, 644, 519, 1032, 1037, 783, 1169, 786, 929, 1187, 422, 173, 318, 327, 720, 595, 596, 471, 346, 605, 481, 226, 1130, 367, 767, 1025, 518, 648, 778, 779, 1035, 397, 784, 914, 788, 1045, 1173, 1048, 1051, 668, 415, 164, 804, 812, 685, 941, 304, 1207, 953, 826, 447, 706, 1220, 325, 328, 457, 332, 461, 339, 213, 853, 473, 986, 989, 606, 870, 615, 747, 749, 877, 1133, 500, 1142, 120, 1144]"
Illinois,"[5608, 7147, 7482, 8282, 1661]","[5608, 7147, 7482, 8282, 1661, 0, 1416, 7533, 6128, 9306]","[5608, 7147, 7482, 8282, 1661, 0, 1416, 7533, 6128, 9306, 1, 5922, 8167, 8776, 6057, 7690, 9243, 8812, 5809, 7506, 9722, 9782, 6362, 7067, 1884]","[5608, 7147, 7482, 8282, 1661, 0, 1416, 7533, 6128, 9306, 1, 5922, 8167, 8776, 6057, 7690, 9243, 8812, 5809, 7506, 9722, 9782, 6362, 7067, 1884, 5890, 7314, 9618, 4376, 9496, 7074, 6703, 7215, 6971, 2755, 9156, 4811, 8779, 5071, 8784, 2129, 9296, 7125, 3803, 4060, 9826, 7527, 7018, 5108, 4094]","[5608, 7147, 7482, 8282, 1661, 0, 1416, 7533, 6128, 9306, 1, 5922, 8167, 8776, 6057, 7690, 9243, 8812, 5809, 7506, 9722, 9782, 6362, 7067, 1884, 5890, 7314, 9618, 4376, 9496, 7074, 6703, 7215, 6971, 2755, 9156, 4811, 8779, 5071, 8784, 2129, 9296, 7125, 3803, 4060, 9826, 7527, 7018, 5108, 4094, 9088, 6657, 2182, 4742, 4488, 5895, 5770, 2315, 6536, 13, 7177, 7302, 8088, 8345, 3610, 6045, 7969, 6435, 6180, 2597, 5669, 1704, 7466, 6188, 9774, 2479, 2992, 5807, 3251, 8371, 6207, 9280, 8003, 7114, 79, 8411, 2653, 7518, 100, 3812, 8815, 9839, 2545, 243, 6648, 7161, 6266, 2683, 8444, 6015]"
Indiana,"[2210, 3050, 2193, 2162, 3345]","[2210, 3050, 2193, 2162, 3345, 3072, 3521, 1288, 2959, 1373]","[2210, 3050, 2193, 2162, 3345, 3072, 3521, 1288, 2959, 1373, 131, 287, 3299, 2534, 4967, 4043, 3790, 4148, 3032, 1336, 4377, 570, 3516, 4861, 1983]","[2210, 3050, 2193, 2162, 3345, 3072, 3521, 1288, 2959, 1373, 131, 287, 3299, 2534, 4967, 4043, 3790, 4148, 3032, 1336, 4377, 570, 3516, 4861, 1983, 1925, 3338, 3980, 2572, 654, 2579, 4117, 4632, 1183, 2088, 4016, 2098, 947, 693, 4409, 4673, 843, 3021, 2767, 4311, 1497, 1628, 2653, 2539, 2415]","[2210, 3050, 2193, 2162, 3345, 3072, 3521, 1288, 2959, 1373, 131, 287, 3299, 2534, 4967, 4043, 3790, 4148, 3032, 1336, 4377, 570, 3516, 4861, 1983, 1925, 3338, 3980, 2572, 654, 2579, 4117, 4632, 1183, 2088, 4016, 2098, 947, 693, 4409, 4673, 843, 3021, 2767, 4311, 1497, 1628, 2653, 2539, 2415, 3073, 1666, 1027, 2178, 4483, 4866, 3719, 4872, 4236, 1299, 3219, 5011, 1431, 408, 286, 32, 4129, 2722, 5042, 3767, 2490, 4286, 3391, 3139, 4419, 4547, 2122, 2634, 4688, 3415, 2779, 3931, 2785, 354, 866, 4833, 4709, 360, 747, 1771, 1772, 4587, 4848, 5111, 3956, 3317, 4214, 4469, 3964, 5246]"
Iowa,"[2497, 514, 1751, 1786, 511]","[2497, 514, 1751, 1786, 511, 0, 102, 2190, 2224, 2174]","[2497, 514, 1751, 1786, 511, 0, 102, 2190, 2224, 2174, 1, 1219, 1672, 2584, 1163, 78, 303, 1231, 562, 1238, 1720, 411, 2525, 1694, 2047]","[2497, 514, 1751, 1786, 511, 0, 102, 2190, 2224, 2174, 1, 1219, 1672, 2584, 1163, 78, 303, 1231, 562, 1238, 1720, 411, 2525, 1694, 2047, 645, 1296, 1554, 1822, 158, 930, 1064, 1066, 2602, 1968, 2615, 2108, 321, 2506, 333, 1871, 1999, 88, 1754, 1373, 100, 1770, 2424, 121, 635]","[2497, 514, 1751, 1786, 511, 0, 102, 2190, 2224, 2174, 1, 1219, 1672, 2584, 1163, 78, 303, 1231, 562, 1238, 1720, 411, 2525, 1694, 2047, 645, 1296, 1554, 1822, 158, 930, 1064, 1066, 2602, 1968, 2615, 2108, 321, 2506, 333, 1871, 1999, 88, 1754, 1373, 100, 1770, 2424, 121, 635, 2177, 2050, 900, 1926, 1031, 2055, 905, 10, 1164, 2063, 2579, 2452, 21, 27, 2460, 2588, 1183, 2082, 1327, 692, 950, 1339, 1595, 1596, 1342, 1726, 2626, 2630, 1223, 2378, 1489, 1745, 1873, 853, 2519, 2137, 730, 92, 349, 1758, 1507, 484, 1898, 2031, 2160, 1395, 1652, 2420, 2302, 2431]"
Kansas,"[424, 532, 1333, 1844, 1785]","[424, 532, 1333, 1844, 1785, 1094, 2251, 2284, 2169, 1757]","[424, 532, 1333, 1844, 1785, 1094, 2251, 2284, 2169, 1757, 1536, 1766, 103, 39, 969, 2088, 843, 846, 1879, 1840, 850, 1108, 1690, 506, 763]","[424, 532, 1333, 1844, 1785, 1094, 2251, 2284, 2169, 1757, 1536, 1766, 103, 39, 969, 2088, 843, 846, 1879, 1840, 850, 1108, 1690, 506, 763, 517, 406, 1687, 1435, 1571, 1189, 1062, 818, 820, 1847, 1594, 1478, 1352, 201, 2254, 88, 2393, 1769, 2027, 2411, 753, 884, 1783, 760, 1659]","[424, 532, 1333, 1844, 1785, 1094, 2251, 2284, 2169, 1757, 1536, 1766, 103, 39, 969, 2088, 843, 846, 1879, 1840, 850, 1108, 1690, 506, 763, 517, 406, 1687, 1435, 1571, 1189, 1062, 818, 820, 1847, 1594, 1478, 1352, 201, 2254, 88, 2393, 1769, 2027, 2411, 753, 884, 1783, 760, 1659, 1024, 515, 772, 776, 1929, 1162, 139, 268, 1037, 2188, 271, 1297, 1809, 1172, 2072, 539, 1693, 2334, 1315, 1959, 1320, 170, 1453, 431, 438, 2363, 65, 321, 1857, 1476, 1985, 202, 1615, 593, 978, 1749, 2262, 89, 1881, 988, 1374, 1378, 483, 235, 1390, 623, 2286, 1013, 2170, 380]"
Kentucky,"[1154, 2830, 1908, 3094, 2711]","[1154, 2830, 1908, 3094, 2711, 1792, 2867, 916, 3227, 1023]","[1154, 2830, 1908, 3094, 2711, 1792, 2867, 916, 3227, 1023, 2944, 1857, 898, 3265, 3109, 3391, 1962, 1935, 400, 753, 944, 1267, 341, 600, 2271]","[1154, 2830, 1908, 3094, 2711, 1792, 2867, 916, 3227, 1023, 2944, 1857, 898, 3265, 3109, 3391, 1962, 1935, 400, 753, 944, 1267, 341, 600, 2271, 2049, 1923, 1415, 2572, 2963, 2072, 162, 2596, 1193, 1479, 1991, 3015, 3533, 464, 3410, 2260, 89, 3036, 350, 735, 2401, 1777, 3441, 2038, 1789]","[1154, 2830, 1908, 3094, 2711, 1792, 2867, 916, 3227, 1023, 2944, 1857, 898, 3265, 3109, 3391, 1962, 1935, 400, 753, 944, 1267, 341, 600, 2271, 2049, 1923, 1415, 2572, 2963, 2072, 162, 2596, 1193, 1479, 1991, 3015, 3533, 464, 3410, 2260, 89, 3036, 350, 735, 2401, 1777, 3441, 2038, 1789, 3, 2307, 2948, 3462, 652, 1164, 527, 145, 2709, 412, 34, 1955, 2981, 3243, 2864, 2745, 1082, 2106, 3133, 3517, 2370, 1988, 2628, 326, 2376, 2761, 1867, 716, 1357, 590, 976, 2771, 1108, 3541, 2906, 222, 2914, 3043, 3300, 2664, 2922, 619, 2158, 2291, 2420, 117, 760, 3065, 2043, 894]"
Louisiana,"[3232, 162, 1934, 3030, 1724]","[3232, 162, 1934, 3030, 1724, 0, 1321, 278, 3677, 2366]","[3232, 162, 1934, 3030, 1724, 0, 1321, 278, 3677, 2366, 2336, 2116, 2308, 2949, 2950, 3206, 138, 1869, 3533, 1935, 3028, 3833, 3257, 219, 254]","[3232, 162, 1934, 3030, 1724, 0, 1321, 278, 3677, 2366, 2336, 2116, 2308, 2949, 2950, 3206, 138, 1869, 3533, 1935, 3028, 3833, 3257, 219, 254, 3072, 769, 4098, 2058, 3211, 3724, 532, 2452, 150, 1949, 3871, 2086, 939, 4146, 3902, 2636, 337, 3025, 1242, 2011, 3811, 3953, 3962, 4093, 127]","[3232, 162, 1934, 3030, 1724, 0, 1321, 278, 3677, 2366, 2336, 2116, 2308, 2949, 2950, 3206, 138, 1869, 3533, 1935, 3028, 3833, 3257, 219, 254, 3072, 769, 4098, 2058, 3211, 3724, 532, 2452, 150, 1949, 3871, 2086, 939, 4146, 3902, 2636, 337, 3025, 1242, 2011, 3811, 3953, 3962, 4093, 127, 3201, 771, 2563, 3847, 12, 1037, 1421, 1549, 1296, 2316, 2576, 279, 4123, 2590, 3358, 417, 2978, 4130, 39, 553, 2859, 1839, 4015, 3890, 1720, 2360, 3002, 3772, 3517, 1726, 1344, 322, 1477, 2374, 2119, 3013, 591, 726, 4187, 4188, 94, 1127, 3304, 3710, 493, 1904, 2928, 3832, 4092, 510]"
Maine,"[110, 849, 853, 119, 446]","[110, 849, 853, 119, 446, 677, 392, 406, 985, 412]","[110, 849, 853, 119, 446, 677, 392, 406, 985, 412, 160, 324, 420, 678, 905, 554, 268, 973, 1004, 1040, 53, 791, 280, 60, 637]","[110, 849, 853, 119, 446, 677, 392, 406, 985, 412, 160, 324, 420, 678, 905, 554, 268, 973, 1004, 1040, 53, 791, 280, 60, 637, 898, 645, 903, 139, 16, 914, 1045, 537, 1061, 422, 559, 575, 326, 846, 722, 981, 854, 344, 987, 988, 226, 234, 494, 761, 125]","[110, 849, 853, 119, 446, 677, 392, 406, 985, 412, 160, 324, 420, 678, 905, 554, 268, 973, 1004, 1040, 53, 791, 280, 60, 637, 898, 645, 903, 139, 16, 914, 1045, 537, 1061, 422, 559, 575, 326, 846, 722, 981, 854, 344, 987, 988, 226, 234, 494, 761, 125, 258, 1159, 906, 525, 405, 920, 282, 667, 922, 413, 798, 293, 424, 553, 46, 175, 302, 944, 1072, 566, 311, 568, 824, 825, 702, 447, 831, 832, 450, 196, 69, 1092, 967, 457, 715, 335, 84, 212, 598, 725, 88, 95, 479, 101, 873, 362, 1002, 1005, 498, 246]"
Maryland,"[2663, 1203, 60, 2653, 1567]","[2663, 1203, 60, 2653, 1567, 323, 2789, 1392, 1885, 1183]","[2663, 1203, 60, 2653, 1567, 323, 2789, 1392, 1885, 1183, 834, 3098, 2502, 2536, 3084, 1840, 1937, 3088, 2611, 2806, 983, 249, 1562, 2683, 375]","[2663, 1203, 60, 2653, 1567, 323, 2789, 1392, 1885, 1183, 834, 3098, 2502, 2536, 3084, 1840, 1937, 3088, 2611, 2806, 983, 249, 1562, 2683, 375, 1031, 139, 268, 3602, 283, 3100, 3355, 801, 3370, 1835, 944, 1208, 2617, 2495, 456, 1610, 2123, 1100, 3147, 593, 853, 221, 1383, 745, 3956]","[2663, 1203, 60, 2653, 1567, 323, 2789, 1392, 1885, 1183, 834, 3098, 2502, 2536, 3084, 1840, 1937, 3088, 2611, 2806, 983, 249, 1562, 2683, 375, 1031, 139, 268, 3602, 283, 3100, 3355, 801, 3370, 1835, 944, 1208, 2617, 2495, 456, 1610, 2123, 1100, 3147, 593, 853, 221, 1383, 745, 3956, 386, 1154, 1540, 1029, 2434, 1655, 1416, 2693, 2822, 2572, 2190, 1936, 277, 3353, 1180, 669, 2461, 1186, 2723, 681, 427, 2091, 1709, 1845, 3255, 3129, 316, 1726, 2623, 3262, 1217, 2758, 2503, 72, 3272, 3403, 1869, 206, 3793, 2516, 1621, 3159, 2397, 1125, 3685, 104, 233, 2156, 1399, 1151]"
