State,5,10,25,50,100
Hawaii,"[53, 73, 119, 465, 755]","[53, 73, 119, 465, 755, 577, 942, 772, 51, 152]","[53, 73, 119, 465, 755, 577, 942, 772, 51, 152, 107, 598, 128, 947, 0, 768, 365, 793, 23, 898, 761, 95, 731, 59, 561]","[53, 73, 119, 465, 755, 577, 942, 772, 51, 152, 107, 598, 128, 947, 0, 768, 365, 793, 23, 898, 761, 95, 731, 59, 561, 970, 946, 832, 931, 702, 849, 429, 74, 920, 532, 770, 648, 419, 29, 3, 42, 76, 585, 1028, 196, 459, 63, 534, 737, 150]","[53, 73, 119, 465, 755, 577, 942, 772, 51, 152, 107, 598, 128, 947, 0, 768, 365, 793, 23, 898, 761, 95, 731, 59, 561, 970, 946, 832, 931, 702, 849, 429, 74, 920, 532, 770, 648, 419, 29, 3, 42, 76, 585, 1028, 196, 459, 63, 534, 737, 150, 103, 625, 288, 934, 498, 1006, 895, 162, 782, 734, 293, 567, 120, 426, 975, 756, 881, 819, 77, 138, 949, 835, 46, 486, 797, 557, 769, 485, 860, 882, 989, 61, 30, 762, 54, 129, 221, 597, 716, 142, 25, 41, 746, 847, 586, 1032, 518, 149, 68, 841]"
Idaho,"[115, 470, 1101, 1087, 416]","[115, 470, 1101, 1087, 416, 474, 777, 706, 475, 768]","[115, 470, 1101, 1087, 416, 474, 777, 706, 475, 768, 681, 531, 803, 780, 856, 630, 720, 865, 397, 665, 415, 1143, 784, 396, 600]","[115, 470, 1101, 1087, 416, 474, 777, 706, 475, 768, 681, 531, 803, 780, 856, 630, 720, 865, 397, 665, 415, 1143, 784, 396, 600, 857, 782, 646, 1169, 1267, 280, 1141, 1144, 624, 911, 1039, 502, 596, 1188, 516, 644, 679, 472, 898, 607, 275, 877, 849, 226, 1130]","[115, 470, 1101, 1087, 416, 474, 777, 706, 475, 768, 681, 531, 803, 780, 856, 630, 720, 865, 397, 665, 415, 1143, 784, 396, 600, 857, 782, 646, 1169, 1267, 280, 1141, 1144, 624, 911, 1039, 502, 596, 1188, 516, 644, 679, 472, 898, 607, 275, 877, 849, 226, 1130, 327, 940, 693, 667, 1044, 1100, 617, 463, 882, 783, 1037, 422, 471, 786, 767, 173, 390, 346, 318, 929, 1032, 751, 1173, 595, 519, 779, 473, 481, 476, 367, 998, 1187, 788, 1118, 1025, 1035, 887, 332, 913, 778, 304, 557, 213, 92, 1220, 439, 605, 1047, 120, 339]"
Illinois,"[1417, 8273, 1827, 1661, 3949]","[1417, 8273, 1827, 1661, 3949, 2177, 8282, 6056, 1628, 9722]","[1417, 8273, 1827, 1661, 3949, 2177, 8282, 6056, 1628, 9722, 7472, 7147, 4249, 5608, 9837, 1997, 9243, 7533, 451, 7436, 6128, 8283, 0, 9004, 6012]","[1417, 8273, 1827, 1661, 3949, 2177, 8282, 6056, 1628, 9722, 7472, 7147, 4249, 5608, 9837, 1997, 9243, 7533, 451, 7436, 6128, 8283, 0, 9004, 6012, 8292, 1416, 6362, 9306, 7067, 7482, 8344, 4038, 8812, 2333, 8167, 5890, 8885, 9255, 1884, 7892, 9496, 9782, 3602, 5809, 4488, 1312, 1745, 1512, 7690]","[1417, 8273, 1827, 1661, 3949, 2177, 8282, 6056, 1628, 9722, 7472, 7147, 4249, 5608, 9837, 1997, 9243, 7533, 451, 7436, 6128, 8283, 0, 9004, 6012, 8292, 1416, 6362, 9306, 7067, 7482, 8344, 4038, 8812, 2333, 8167, 5890, 8885, 9255, 1884, 7892, 9496, 9782, 3602, 5809, 4488, 1312, 1745, 1512, 7690, 7506, 6454, 8776, 5922, 9725, 2134, 4056, 4183, 1666, 7215, 4075, 2755, 7074, 9296, 9156, 9826, 6057, 7125, 1831, 8784, 4030, 9700, 4067, 3740, 8779, 4811, 9335, 6971, 3803, 7018, 9618, 9735, 7573, 9003, 7300, 8332, 6703, 1845, 9372, 6493, 3472, 9088, 5108, 1812, 5071, 4034, 2129, 1, 5838, 6468]"
Indiana,"[3343, 3049, 133, 3179, 3347]","[3343, 3049, 133, 3179, 3347, 2162, 2210, 3244, 3072, 2414]","[3343, 3049, 133, 3179, 3347, 2162, 2210, 3244, 3072, 2414, 2193, 2178, 3026, 3521, 1373, 1288, 3386, 65, 2336, 3299, 3116, 4277, 3345, 2959, 4861]","[3343, 3049, 133, 3179, 3347, 2162, 2210, 3244, 3072, 2414, 2193, 2178, 3026, 3521, 1373, 1288, 3386, 65, 2336, 3299, 3116, 4277, 3345, 2959, 4861, 4967, 2686, 2907, 131, 4148, 4205, 3790, 1336, 4043, 3516, 3161, 3050, 287, 570, 3251, 1983, 1925, 4377, 2534, 3329, 3182, 3226, 2831, 3032, 3293]","[3343, 3049, 133, 3179, 3347, 2162, 2210, 3244, 3072, 2414, 2193, 2178, 3026, 3521, 1373, 1288, 3386, 65, 2336, 3299, 3116, 4277, 3345, 2959, 4861, 4967, 2686, 2907, 131, 4148, 4205, 3790, 1336, 4043, 3516, 3161, 3050, 287, 570, 3251, 1983, 1925, 4377, 2534, 3329, 3182, 3226, 2831, 3032, 3293, 3139, 2262, 2653, 2579, 1022, 2572, 2688, 3047, 2916, 4311, 3175, 2201, 1497, 3338, 4016, 3980, 654, 2088, 2098, 4632, 843, 3087, 1183, 3285, 1628, 693, 947, 4409, 4117, 2767, 2222, 2539, 3073, 4673, 3069, 2217, 90, 5152, 1695, 3425, 3530, 3373, 1667, 2292, 2829, 4830, 4868, 70, 2180, 4547]"
Iowa,"[1796, 102, 2616, 1751, 1786]","[1796, 102, 2616, 1751, 1786, 2174, 2497, 1807, 2190, 68]","[1796, 102, 2616, 1751, 1786, 2174, 2497, 1807, 2190, 68, 2224, 514, 511, 32, 1753, 562, 77, 730, 0, 2130, 2615, 2645, 1723, 1439, 1163]","[1796, 102, 2616, 1751, 1786, 2174, 2497, 1807, 2190, 68, 2224, 514, 511, 32, 1753, 562, 77, 730, 0, 2130, 2615, 2645, 1723, 1439, 1163, 1709, 2047, 1672, 1064, 1238, 1694, 303, 2584, 411, 2525, 2618, 1219, 1, 1231, 158, 1457, 2506, 645, 1771, 1063, 516, 2623, 1794, 2574, 2415]","[1796, 102, 2616, 1751, 1786, 2174, 2497, 1807, 2190, 68, 2224, 514, 511, 32, 1753, 562, 77, 730, 0, 2130, 2615, 2645, 1723, 1439, 1163, 1709, 2047, 1672, 1064, 1238, 1694, 303, 2584, 411, 2525, 2618, 1219, 1, 1231, 158, 1457, 2506, 645, 1771, 1063, 516, 2623, 1794, 2574, 2415, 121, 1720, 107, 63, 1810, 1768, 2139, 1781, 1060, 1822, 558, 635, 1296, 1554, 1999, 1968, 1871, 100, 2602, 78, 2424, 1373, 1923, 930, 2108, 1449, 321, 333, 1066, 1268, 1800, 2504, 1477, 1668, 2177, 975, 1754, 543, 1029, 397, 2481, 2025, 567, 1459, 1651, 1727, 1440, 1872, 1770, 716]"
Kansas,"[2283, 1542, 1843, 424, 1779]","[2283, 1542, 1843, 424, 1779, 2251, 1094, 2076, 2286, 2169]","[2283, 1542, 1843, 424, 1779, 2251, 1094, 2076, 2286, 2169, 461, 1634, 1685, 1757, 1694, 2071, 532, 1333, 2279, 1785, 1844, 1766, 1879, 2363, 1677]","[2283, 1542, 1843, 424, 1779, 2251, 1094, 2076, 2286, 2169, 461, 1634, 1685, 1757, 1694, 2071, 532, 1333, 2279, 1785, 1844, 1766, 1879, 2363, 1677, 1690, 431, 1632, 1024, 1828, 1536, 846, 103, 2284, 2088, 2337, 850, 430, 969, 39, 763, 1108, 843, 517, 506, 229, 1840, 1752, 2359, 2291]","[2283, 1542, 1843, 424, 1779, 2251, 1094, 2076, 2286, 2169, 461, 1634, 1685, 1757, 1694, 2071, 532, 1333, 2279, 1785, 1844, 1766, 1879, 2363, 1677, 1690, 431, 1632, 1024, 1828, 1536, 846, 103, 2284, 2088, 2337, 850, 430, 969, 39, 763, 1108, 843, 517, 506, 229, 1840, 1752, 2359, 2291, 1641, 884, 1774, 2078, 1623, 1435, 2320, 1808, 820, 2032, 818, 406, 1241, 1459, 1826, 2068, 1086, 64, 1062, 1478, 1874, 1594, 753, 88, 1189, 2043, 201, 2254, 760, 2411, 1683, 1783, 2027, 1352, 89, 1571, 458, 1106, 1847, 1080, 1758, 2393, 453, 1703, 2277, 2127, 2326, 1122, 2044, 627]"
Kentucky,"[1908, 1268, 1525, 1154, 1792]","[1908, 1268, 1525, 1154, 1792, 2711, 1857, 3227, 597, 2830]","[1908, 1268, 1525, 1154, 1792, 2711, 1857, 3227, 597, 2830, 1023, 916, 1501, 3094, 1520, 2744, 2944, 1916, 2867, 1855, 898, 1935, 2271, 557, 1259]","[1908, 1268, 1525, 1154, 1792, 2711, 1857, 3227, 597, 2830, 1023, 916, 1501, 3094, 1520, 2744, 2944, 1916, 2867, 1855, 898, 1935, 2271, 557, 1259, 341, 89, 3109, 2038, 3391, 326, 1798, 1930, 2053, 944, 753, 926, 3265, 3036, 400, 2110, 2049, 1962, 845, 589, 2709, 2572, 1479, 2294, 2098]","[1908, 1268, 1525, 1154, 1792, 2711, 1857, 3227, 597, 2830, 1023, 916, 1501, 3094, 1520, 2744, 2944, 1916, 2867, 1855, 898, 1935, 2271, 557, 1259, 341, 89, 3109, 2038, 3391, 326, 1798, 1930, 2053, 944, 753, 926, 3265, 3036, 400, 2110, 2049, 1962, 845, 589, 2709, 2572, 1479, 2294, 2098, 585, 2106, 1923, 1532, 1415, 3015, 1991, 600, 162, 2401, 2596, 1777, 595, 350, 735, 2963, 3410, 3441, 1576, 1193, 2072, 464, 3368, 190, 2260, 882, 1555, 3, 2519, 2722, 91, 3533, 2004, 550, 2475, 1305, 2119, 534, 3343, 1959, 836, 1789, 288, 2307, 1267, 1245, 618, 726, 2376, 31]"
Louisiana,"[3028, 3232, 1903, 2576, 2098]","[3028, 3232, 1903, 2576, 2098, 3961, 1934, 162, 1724, 2057]","[3028, 3232, 1903, 2576, 2098, 3961, 1934, 162, 1724, 2057, 3030, 278, 3358, 2112, 2366, 1344, 1517, 3677, 3866, 2336, 417, 1039, 1321, 3206, 570]","[3028, 3232, 1903, 2576, 2098, 3961, 1934, 162, 1724, 2057, 3030, 278, 3358, 2112, 2366, 1344, 1517, 3677, 3866, 2336, 417, 1039, 1321, 3206, 570, 3952, 219, 2949, 4129, 3257, 1869, 2950, 2076, 3962, 3833, 138, 0, 1935, 53, 3533, 2308, 539, 2116, 3072, 161, 254, 1424, 1717, 3926, 3403]","[3028, 3232, 1903, 2576, 2098, 3961, 1934, 162, 1724, 2057, 3030, 278, 3358, 2112, 2366, 1344, 1517, 3677, 3866, 2336, 417, 1039, 1321, 3206, 570, 3952, 219, 2949, 4129, 3257, 1869, 2950, 2076, 3962, 3833, 138, 0, 1935, 53, 3533, 2308, 539, 2116, 3072, 161, 254, 1424, 1717, 3926, 3403, 2535, 2479, 2132, 1700, 2464, 1658, 2447, 883, 490, 1198, 4094, 1075, 959, 2636, 204, 2011, 3148, 532, 2954, 4158, 127, 1509, 939, 3211, 2350, 4093, 479, 337, 3144, 3025, 3902, 769, 1949, 4146, 818, 3002, 150, 422, 2419, 3811, 2862, 3538, 3201, 2059, 3724, 2452, 1834, 520, 3792, 2145]"
Maine,"[446, 849, 110, 853, 50]","[446, 849, 110, 853, 50, 119, 985, 677, 195, 412]","[446, 849, 110, 853, 50, 119, 985, 677, 195, 412, 978, 406, 53, 903, 997, 932, 160, 392, 479, 832, 637, 257, 761, 324, 280]","[446, 849, 110, 853, 50, 119, 985, 677, 195, 412, 978, 406, 53, 903, 997, 932, 160, 392, 479, 832, 637, 257, 761, 324, 280, 185, 1040, 855, 175, 554, 825, 60, 791, 976, 420, 907, 678, 905, 1095, 898, 973, 141, 701, 769, 502, 268, 987, 824, 570, 937]","[446, 849, 110, 853, 50, 119, 985, 677, 195, 412, 978, 406, 53, 903, 997, 932, 160, 392, 479, 832, 637, 257, 761, 324, 280, 185, 1040, 855, 175, 554, 825, 60, 791, 976, 420, 907, 678, 905, 1095, 898, 973, 141, 701, 769, 502, 268, 987, 824, 570, 937, 232, 46, 537, 1061, 125, 494, 1004, 174, 988, 645, 344, 823, 850, 807, 16, 716, 372, 326, 821, 422, 109, 106, 559, 172, 846, 1045, 226, 776, 1159, 30, 722, 968, 598, 447, 424, 311, 1005, 44, 914, 352, 713, 868, 393, 953, 90, 945, 752, 510, 103, 981]"
Maryland,"[2652, 1183, 3666, 60, 1203]","[2652, 1183, 3666, 60, 1203, 1567, 323, 3602, 2663, 3934]","[2652, 1183, 3666, 60, 1203, 1567, 323, 3602, 2663, 3934, 1845, 1249, 3588, 2789, 1392, 1885, 1437, 942, 834, 2536, 2611, 3146, 2683, 2653, 249]","[2652, 1183, 3666, 60, 1203, 1567, 323, 3602, 2663, 3934, 1845, 1249, 3588, 2789, 1392, 1885, 1437, 942, 834, 2536, 2611, 3146, 2683, 2653, 249, 2725, 3722, 2502, 2806, 983, 375, 456, 1835, 3098, 1562, 3084, 1937, 1265, 1559, 3088, 1836, 726, 2768, 2913, 3520, 2561, 3634, 801, 2257, 2189]","[2652, 1183, 3666, 60, 1203, 1567, 323, 3602, 2663, 3934, 1845, 1249, 3588, 2789, 1392, 1885, 1437, 942, 834, 2536, 2611, 3146, 2683, 2653, 249, 2725, 3722, 2502, 2806, 983, 375, 456, 1835, 3098, 1562, 3084, 1937, 1265, 1559, 3088, 1836, 726, 2768, 2913, 3520, 2561, 3634, 801, 2257, 2189, 2731, 1031, 279, 1840, 3370, 3303, 735, 1213, 316, 2630, 382, 3484, 849, 45, 2123, 2495, 221, 268, 3654, 3147, 3956, 1610, 2693, 593, 139, 3787, 1255, 3766, 1100, 1383, 944, 3355, 3829, 2700, 614, 1208, 853, 3234, 3793, 3100, 3677, 1557, 1959, 400, 2994, 386, 2943, 146, 2403, 3414]"
