State,5,10,25,50,100
Alabama,"[1728, 2278, 2862, 2071, 1788]","[1728, 2278, 2862, 2071, 1788, 992, 2626, 50, 1718, 2270]","[1728, 2278, 2862, 2071, 1788, 992, 2626, 50, 1718, 2270, 1568, 2914, 255, 1382, 3110, 3238, 3773, 464, 2928, 1139, 404, 308, 3796, 1501, 767]","[1728, 2278, 2862, 2071, 1788, 992, 2626, 50, 1718, 2270, 1568, 2914, 255, 1382, 3110, 3238, 3773, 464, 2928, 1139, 404, 308, 3796, 1501, 767, 1794, 2692, 1159, 2191, 3091, 1816, 27, 2460, 1320, 1071, 1586, 2101, 2743, 1592, 1336, 2873, 2504, 2253, 1361, 2276, 1898, 3569, 3314, 2427, 2684]","[1728, 2278, 2862, 2071, 1788, 992, 2626, 50, 1718, 2270, 1568, 2914, 255, 1382, 3110, 3238, 3773, 464, 2928, 1139, 404, 308, 3796, 1501, 767, 1794, 2692, 1159, 2191, 3091, 1816, 27, 2460, 1320, 1071, 1586, 2101, 2743, 1592, 1336, 2873, 2504, 2253, 1361, 2276, 1898, 3569, 3314, 2427, 2684, 2176, 770, 776, 393, 266, 1416, 2060, 1423, 2323, 1302, 3606, 152, 3097, 163, 2551, 1189, 1576, 2859, 2348, 1460, 821, 3126, 1848, 2233, 3000, 956, 317, 959, 1346, 2115, 1476, 2630, 3275, 463, 2780, 863, 2913, 2018, 2283, 1005, 3054, 1137, 1522, 1140, 1396, 247, 1528, 1657, 3323, 3325]"
Alaska,"[448, 1, 3, 500, 502]","[448, 1, 3, 500, 502, 450, 497, 376, 474, 380]","[448, 1, 3, 500, 502, 450, 497, 376, 474, 380, 0, 289, 2, 449, 325, 454, 456, 205, 495, 467, 501, 214, 377, 222, 319]","[448, 1, 3, 500, 502, 450, 497, 376, 474, 380, 0, 289, 2, 449, 325, 454, 456, 205, 495, 467, 501, 214, 377, 222, 319, 135, 407, 292, 296, 47, 441, 452, 453, 455, 460, 206, 208, 209, 227, 490, 365, 366, 494, 496, 498, 499, 375, 378, 379, 382]","[448, 1, 3, 500, 502, 450, 497, 376, 474, 380, 0, 289, 2, 449, 325, 454, 456, 205, 495, 467, 501, 214, 377, 222, 319, 135, 407, 292, 296, 47, 441, 452, 453, 455, 460, 206, 208, 209, 227, 490, 365, 366, 494, 496, 498, 499, 375, 378, 379, 382, 384, 4, 5, 133, 7, 391, 395, 269, 410, 283, 29, 287, 33, 166, 295, 297, 42, 298, 428, 48, 53, 437, 184, 315, 190, 446, 320, 321, 447, 451, 458, 334, 207, 464, 210, 468, 213, 473, 219, 476, 351, 224, 228, 229, 487, 235, 492, 111, 245, 122]"
Arizona,"[257, 3163, 349, 3869, 4223]","[257, 3163, 349, 3869, 4223, 4709, 265, 3347, 3324, 3166]","[257, 3163, 349, 3869, 4223, 4709, 265, 3347, 3324, 3166, 0, 320, 312, 3, 4, 38, 359, 13, 272, 18, 338, 22, 24, 377, 254]","[257, 3163, 349, 3869, 4223, 4709, 265, 3347, 3324, 3166, 0, 320, 312, 3, 4, 38, 359, 13, 272, 18, 338, 22, 24, 377, 254, 256, 1667, 3336, 4498, 4117, 4511, 3872, 3369, 3896, 1720, 2873, 1601, 4673, 2131, 3800, 4343, 3164, 482, 4579, 228, 4581, 3817, 3306, 3442, 3575]","[257, 3163, 349, 3869, 4223, 4709, 265, 3347, 3324, 3166, 0, 320, 312, 3, 4, 38, 359, 13, 272, 18, 338, 22, 24, 377, 254, 256, 1667, 3336, 4498, 4117, 4511, 3872, 3369, 3896, 1720, 2873, 1601, 4673, 2131, 3800, 4343, 3164, 482, 4579, 228, 4581, 3817, 3306, 3442, 3575, 3328, 1, 6, 3079, 8, 266, 11, 2060, 4108, 4365, 3599, 912, 3476, 149, 2454, 1559, 3608, 3353, 4377, 4253, 4515, 3750, 296, 1577, 1075, 2875, 3773, 3902, 2247, 3790, 4564, 3162, 4317, 478, 4573, 3169, 4705, 355, 1763, 2022, 1770, 3179, 4331, 112, 3185, 3312, 376, 892, 253, 255]"
Arkansas,"[1252, 842, 1739, 1069, 29]","[1252, 842, 1739, 1069, 29, 1636, 1003, 2001, 1586, 2097]","[1252, 842, 1739, 1069, 29, 1636, 1003, 2001, 1586, 2097, 960, 1667, 202, 1514, 492, 2044, 1520, 1584, 1714, 1972, 2100, 599, 2043, 1180, 1245]","[1252, 842, 1739, 1069, 29, 1636, 1003, 2001, 1586, 2097, 960, 1667, 202, 1514, 492, 2044, 1520, 1584, 1714, 1972, 2100, 599, 2043, 1180, 1245, 524, 269, 1933, 1300, 410, 420, 1322, 429, 1454, 1327, 1582, 2095, 700, 2115, 968, 1864, 1360, 1618, 1623, 1518, 1008, 1526, 1913, 1274, 1151]","[1252, 842, 1739, 1069, 29, 1636, 1003, 2001, 1586, 2097, 960, 1667, 202, 1514, 492, 2044, 1520, 1584, 1714, 1972, 2100, 599, 2043, 1180, 1245, 524, 269, 1933, 1300, 410, 420, 1322, 429, 1454, 1327, 1582, 2095, 700, 2115, 968, 1864, 1360, 1618, 1623, 1518, 1008, 1526, 1913, 1274, 1151, 1280, 1028, 1799, 2060, 272, 2064, 402, 284, 2205, 1185, 1569, 1447, 937, 1579, 2096, 2098, 1333, 2102, 2110, 2111, 1474, 1220, 1223, 2120, 973, 1614, 83, 2007, 1370, 2269, 992, 738, 1509, 1766, 1639, 1897, 746, 491, 364, 748, 1002, 1135, 1263, 1137, 1643, 2034, 1268, 2159, 124, 765]"
California,"[17536, 3010, 25481, 3729, 17466]","[17536, 3010, 25481, 3729, 17466, 15717, 15496, 2282, 24557, 3536]","[17536, 3010, 25481, 3729, 17466, 15717, 15496, 2282, 24557, 3536, 3872, 19169, 17314, 5725, 10877, 21575, 3050, 14602, 3436, 19601, 2326, 15096, 14745, 15035, 2365]","[17536, 3010, 25481, 3729, 17466, 15717, 15496, 2282, 24557, 3536, 3872, 19169, 17314, 5725, 10877, 21575, 3050, 14602, 3436, 19601, 2326, 15096, 14745, 15035, 2365, 4742, 1415, 17542, 9481, 19597, 24467, 288, 10412, 12462, 17721, 17992, 11082, 15820, 10582, 19290, 3294, 1633, 1380, 23271, 2280, 3820, 4720, 8567, 15102, 3071]","[17536, 3010, 25481, 3729, 17466, 15717, 15496, 2282, 24557, 3536, 3872, 19169, 17314, 5725, 10877, 21575, 3050, 14602, 3436, 19601, 2326, 15096, 14745, 15035, 2365, 4742, 1415, 17542, 9481, 19597, 24467, 288, 10412, 12462, 17721, 17992, 11082, 15820, 10582, 19290, 3294, 1633, 1380, 23271, 2280, 3820, 4720, 8567, 15102, 3071, 20995, 23683, 11013, 2439, 19594, 3723, 13325, 15629, 17421, 1297, 1682, 9850, 6299, 10526, 24483, 3112, 20395, 13743, 12976, 9009, 24626, 3380, 19511, 3897, 17465, 11071, 17215, 11080, 2378, 5963, 17226, 1997, 11086, 17997, 21584, 3153, 25036, 6101, 24534, 3671, 2136, 24668, 21731, 3044, 229, 25450, 16882, 2931, 14201, 3962]"
Colorado,"[3622, 1097, 2282, 1099, 3415]","[3622, 1097, 2282, 1099, 3415, 3570, 2328, 761, 3802, 222]","[3622, 1097, 2282, 1099, 3415, 3570, 2328, 761, 3802, 222, 1985, 573, 6, 3527, 3719, 2186, 2444, 3340, 3532, 1647, 2292, 2455, 3641, 1627, 989]","[3622, 1097, 2282, 1099, 3415, 3570, 2328, 761, 3802, 222, 1985, 573, 6, 3527, 3719, 2186, 2444, 3340, 3532, 1647, 2292, 2455, 3641, 1627, 989, 1030, 12, 3603, 1433, 159, 168, 296, 3891, 3252, 1206, 3388, 3261, 1605, 3269, 201, 3657, 1100, 2252, 3665, 605, 2532, 1511, 1143, 2169, 2172]","[3622, 1097, 2282, 1099, 3415, 3570, 2328, 761, 3802, 222, 1985, 573, 6, 3527, 3719, 2186, 2444, 3340, 3532, 1647, 2292, 2455, 3641, 1627, 989, 1030, 12, 3603, 1433, 159, 168, 296, 3891, 3252, 1206, 3388, 3261, 1605, 3269, 201, 3657, 1100, 2252, 3665, 605, 2532, 1511, 1143, 2169, 2172, 515, 1541, 2183, 3465, 523, 2445, 3597, 2192, 274, 786, 1939, 3605, 24, 281, 2201, 28, 3868, 543, 1439, 1696, 419, 3621, 2086, 39, 2342, 3373, 176, 433, 562, 2482, 1209, 571, 3651, 3270, 1996, 1616, 1234, 211, 3034, 2273, 2018, 1125, 1641, 2286, 2288, 1137, 2166, 1274, 509, 3711]"
Connecticut,"[1731, 1323, 365, 534, 119]","[1731, 1323, 365, 534, 119, 193, 391, 2215, 215, 764]","[1731, 1323, 365, 534, 119, 193, 391, 2215, 215, 764, 1187, 229, 230, 1222, 2185, 394, 395, 428, 1197, 2609, 917, 1525, 2391, 920, 1209]","[1731, 1323, 365, 534, 119, 193, 391, 2215, 215, 764, 1187, 229, 230, 1222, 2185, 394, 395, 428, 1197, 2609, 917, 1525, 2391, 920, 1209, 128, 1545, 1290, 1172, 533, 1684, 1186, 1961, 556, 557, 560, 1846, 1979, 834, 581, 333, 210, 1757, 351, 360, 1259, 751, 1905, 1138, 2677]","[1731, 1323, 365, 534, 119, 193, 391, 2215, 215, 764, 1187, 229, 230, 1222, 2185, 394, 395, 428, 1197, 2609, 917, 1525, 2391, 920, 1209, 128, 1545, 1290, 1172, 533, 1684, 1186, 1961, 556, 557, 560, 1846, 1979, 834, 581, 333, 210, 1757, 351, 360, 1259, 751, 1905, 1138, 2677, 769, 1027, 2307, 265, 1167, 401, 914, 1813, 1175, 417, 1829, 1190, 2213, 1326, 1455, 561, 1203, 1845, 1722, 2619, 1340, 2621, 1086, 578, 580, 2244, 842, 1228, 2253, 1358, 207, 80, 1998, 1876, 2517, 1239, 218, 347, 734, 96, 352, 1763, 1893, 2021, 1133, 1645, 1141, 1273, 123, 1279]"
Delaware,"[390, 113, 147, 410, 60]","[390, 113, 147, 410, 60, 420, 555, 13, 439, 62]","[390, 113, 147, 410, 60, 420, 555, 13, 439, 62, 33, 162, 449, 198, 167, 104, 678, 522, 462, 146, 596, 407, 408, 573, 639]","[390, 113, 147, 410, 60, 420, 555, 13, 439, 62, 33, 162, 449, 198, 167, 104, 678, 522, 462, 146, 596, 407, 408, 573, 639, 2, 8, 397, 142, 15, 17, 145, 403, 149, 547, 41, 567, 443, 444, 319, 464, 469, 344, 349, 94, 490, 367, 112, 374, 122]","[390, 113, 147, 410, 60, 420, 555, 13, 439, 62, 33, 162, 449, 198, 167, 104, 678, 522, 462, 146, 596, 407, 408, 573, 639, 2, 8, 397, 142, 15, 17, 145, 403, 149, 547, 41, 567, 443, 444, 319, 464, 469, 344, 349, 94, 490, 367, 112, 374, 122, 1, 262, 391, 519, 649, 524, 270, 532, 660, 662, 24, 154, 155, 31, 673, 418, 550, 169, 42, 425, 556, 692, 440, 316, 572, 194, 68, 456, 330, 460, 589, 337, 465, 466, 470, 218, 603, 93, 355, 103, 359, 107, 369, 114, 625, 633, 118, 505, 380, 383]"
Florida,"[11587, 5347, 5100, 3707, 6140]","[11587, 5347, 5100, 3707, 6140, 2532, 7754, 2667, 7314, 6549]","[11587, 5347, 5100, 3707, 6140, 2532, 7754, 2667, 7314, 6549, 9505, 7682, 5379, 10499, 2634, 2699, 5290, 4461, 6064, 179, 7351, 4345, 9564, 10589, 3359]","[11587, 5347, 5100, 3707, 6140, 2532, 7754, 2667, 7314, 6549, 9505, 7682, 5379, 10499, 2634, 2699, 5290, 4461, 6064, 179, 7351, 4345, 9564, 10589, 3359, 6534, 12554, 7316, 9241, 13223, 7852, 11824, 12732, 7357, 3135, 7744, 10190, 11983, 213, 13278, 481, 6244, 11623, 362, 107, 10605, 1652, 2038, 11643, 5118]","[11587, 5347, 5100, 3707, 6140, 2532, 7754, 2667, 7314, 6549, 9505, 7682, 5379, 10499, 2634, 2699, 5290, 4461, 6064, 179, 7351, 4345, 9564, 10589, 3359, 6534, 12554, 7316, 9241, 13223, 7852, 11824, 12732, 7357, 3135, 7744, 10190, 11983, 213, 13278, 481, 6244, 11623, 362, 107, 10605, 1652, 2038, 11643, 5118, 6784, 6147, 2056, 3725, 5774, 2705, 3475, 12052, 3733, 662, 1433, 2330, 3356, 11420, 4647, 11559, 2859, 4525, 3379, 570, 11328, 7879, 3400, 2380, 7629, 2768, 6609, 1362, 5590, 11607, 8666, 2141, 4829, 6878, 4064, 8929, 2530, 11485, 2663, 7401, 5354, 875, 5228, 11756, 241, 5746, 883, 3188, 11894, 3452]"
Georgia,"[5347, 4773, 5066, 3638, 2972]","[5347, 4773, 5066, 3638, 2972, 267, 4749, 5741, 2064, 3869]","[5347, 4773, 5066, 3638, 2972, 267, 4749, 5741, 2064, 3869, 1313, 5377, 6787, 5655, 6597, 4606, 3816, 2284, 7116, 6095, 6257, 243, 6676, 3511, 1278]","[5347, 4773, 5066, 3638, 2972, 267, 4749, 5741, 2064, 3869, 1313, 5377, 6787, 5655, 6597, 4606, 3816, 2284, 7116, 6095, 6257, 243, 6676, 3511, 1278, 385, 1286, 2951, 5382, 6538, 2452, 2715, 3235, 4017, 7345, 2867, 2741, 3893, 5557, 7228, 3651, 6087, 712, 1746, 1365, 2647, 5342, 3946, 5998, 6137]","[5347, 4773, 5066, 3638, 2972, 267, 4749, 5741, 2064, 3869, 1313, 5377, 6787, 5655, 6597, 4606, 3816, 2284, 7116, 6095, 6257, 243, 6676, 3511, 1278, 385, 1286, 2951, 5382, 6538, 2452, 2715, 3235, 4017, 7345, 2867, 2741, 3893, 5557, 7228, 3651, 6087, 712, 1746, 1365, 2647, 5342, 3946, 5998, 6137, 4736, 129, 1672, 4488, 6281, 7053, 3598, 6161, 2966, 6295, 2075, 3611, 3871, 6048, 801, 6563, 6436, 806, 7207, 6312, 2859, 6829, 1330, 311, 187, 4412, 5311, 2880, 6080, 67, 1859, 709, 2755, 4941, 4176, 5075, 5204, 1749, 1877, 5975, 2523, 2787, 6629, 875, 1774, 624, 3697, 7282, 3575, 2815]"
