State,5,10,25,50,100
Hawaii,"[772, 73, 465, 755, 53]","[772, 73, 465, 755, 53, 768, 107, 557, 947, 761]","[772, 73, 465, 755, 53, 768, 107, 557, 947, 761, 128, 832, 898, 41, 970, 365, 942, 946, 597, 150, 23, 120, 59, 734, 63]","[772, 73, 465, 755, 53, 768, 107, 557, 947, 761, 128, 832, 898, 41, 970, 365, 942, 946, 597, 150, 23, 120, 59, 734, 63, 3, 1028, 645, 532, 534, 919, 793, 30, 162, 419, 931, 293, 429, 567, 61, 702, 196, 586, 459, 76, 849, 95, 737, 1006, 881]","[772, 73, 465, 755, 53, 768, 107, 557, 947, 761, 128, 832, 898, 41, 970, 365, 942, 946, 597, 150, 23, 120, 59, 734, 63, 3, 1028, 645, 532, 534, 919, 793, 30, 162, 419, 931, 293, 429, 567, 61, 702, 196, 586, 459, 76, 849, 95, 737, 1006, 881, 769, 1027, 1032, 9, 138, 396, 782, 401, 21, 149, 797, 288, 934, 426, 555, 689, 819, 52, 54, 55, 694, 577, 835, 68, 716, 78, 847, 974, 722, 468, 217, 731, 987, 221, 353, 868, 485, 486, 103, 746, 876, 625, 498, 371, 754, 882, 883, 119, 765, 766]"
Idaho,"[416, 415, 681, 470, 1087]","[416, 415, 681, 470, 1087, 1101, 397, 720, 531, 665]","[416, 415, 681, 470, 1087, 1101, 397, 720, 531, 665, 768, 706, 898, 1188, 679, 396, 780, 784, 849, 1169, 1267, 693, 630, 600, 475]","[416, 415, 681, 470, 1087, 1101, 397, 720, 531, 665, 768, 706, 898, 1188, 679, 396, 780, 784, 849, 1169, 1267, 693, 630, 600, 475, 516, 646, 777, 782, 913, 1044, 1047, 280, 667, 940, 1100, 463, 847, 596, 472, 856, 476, 1118, 617, 877, 882, 115, 887, 1144, 894]","[416, 415, 681, 470, 1087, 1101, 397, 720, 531, 665, 768, 706, 898, 1188, 679, 396, 780, 784, 849, 1169, 1267, 693, 630, 600, 475, 516, 646, 777, 782, 913, 1044, 1047, 280, 667, 940, 1100, 463, 847, 596, 472, 856, 476, 1118, 617, 877, 882, 115, 887, 1144, 894, 644, 390, 1161, 778, 779, 1035, 653, 783, 1039, 403, 788, 1173, 930, 803, 677, 422, 935, 1193, 426, 557, 303, 47, 439, 698, 1089, 70, 454, 710, 1097, 714, 332, 850, 725, 471, 473, 857, 92, 607, 865, 482, 1250, 868, 998, 751, 1263, 1138, 885, 502, 1143, 507]"
Illinois,"[451, 1827, 1417, 3949, 8273]","[451, 1827, 1417, 3949, 8273, 6056, 7472, 4249, 8283, 1628]","[451, 1827, 1417, 3949, 8273, 6056, 7472, 4249, 8283, 1628, 2177, 1666, 4038, 9255, 4488, 9003, 9004, 1997, 9837, 7892, 7573, 8885, 8344, 2333, 9726]","[451, 1827, 1417, 3949, 8273, 6056, 7472, 4249, 8283, 1628, 2177, 1666, 4038, 9255, 4488, 9003, 9004, 1997, 9837, 7892, 7573, 8885, 8344, 2333, 9726, 7436, 3602, 1812, 3740, 1312, 294, 1831, 9514, 1845, 6454, 3910, 1745, 4180, 1877, 2134, 4183, 4056, 6493, 7261, 4067, 5604, 8292, 1512, 4075, 6012]","[451, 1827, 1417, 3949, 8273, 6056, 7472, 4249, 8283, 1628, 2177, 1666, 4038, 9255, 4488, 9003, 9004, 1997, 9837, 7892, 7573, 8885, 8344, 2333, 9726, 7436, 3602, 1812, 3740, 1312, 294, 1831, 9514, 1845, 6454, 3910, 1745, 4180, 1877, 2134, 4183, 4056, 6493, 7261, 4067, 5604, 8292, 1512, 4075, 6012, 7300, 4357, 134, 7943, 9735, 2185, 1674, 8332, 1423, 3472, 2705, 8467, 9749, 2200, 1433, 6042, 7450, 9372, 9496, 3615, 3758, 4014, 58, 1211, 7482, 4030, 4670, 4034, 6468, 4678, 327, 5838, 8400, 6482, 3287, 8023, 4316, 8285, 4090, 7522, 9700, 2278, 9064, 8554, 5614, 8942, 6259, 6006, 9335, 1786]"
Indiana,"[133, 3049, 3179, 3343, 3347]","[133, 3049, 3179, 3343, 3347, 2178, 3244, 2414, 3026, 2162]","[133, 3049, 3179, 3343, 3347, 2178, 3244, 2414, 3026, 2162, 65, 2211, 3175, 3338, 3116, 3386, 3182, 2831, 2194, 3251, 4277, 3161, 3226, 2907, 2686]","[133, 3049, 3179, 3343, 3347, 2178, 3244, 2414, 3026, 2162, 65, 2211, 3175, 3338, 3116, 3386, 3182, 2831, 2194, 3251, 4277, 3161, 3226, 2907, 2686, 3329, 2180, 2188, 2829, 143, 3087, 2452, 2336, 3362, 1059, 2217, 2222, 3530, 3285, 2262, 3035, 3293, 3425, 3299, 2916, 3172, 3047, 4205, 3069, 1022]","[133, 3049, 3179, 3343, 3347, 2178, 3244, 2414, 3026, 2162, 65, 2211, 3175, 3338, 3116, 3386, 3182, 2831, 2194, 3251, 4277, 3161, 3226, 2907, 2686, 3329, 2180, 2188, 2829, 143, 3087, 2452, 2336, 3362, 1059, 2217, 2222, 3530, 3285, 2262, 3035, 3293, 3425, 3299, 2916, 3172, 3047, 4205, 3069, 1022, 2688, 3200, 1667, 4868, 3209, 3342, 2192, 1042, 2963, 3346, 3986, 2454, 3094, 2201, 29, 1695, 5152, 2209, 3242, 4780, 941, 3373, 5168, 2236, 3902, 3391, 4544, 3010, 3139, 4803, 70, 2558, 4935, 3020, 1871, 4308, 4830, 2399, 3043, 3327, 2406, 3177, 365, 3312, 3059, 2292, 118, 3320, 254, 1919]"
Iowa,"[2497, 294, 102, 2615, 1786]","[2497, 294, 102, 2615, 1786, 1796, 1807, 2130, 1753, 730]","[2497, 294, 102, 2615, 1786, 1796, 1807, 2130, 1753, 730, 32, 514, 68, 516, 1060, 1063, 1064, 1439, 77, 1709, 1457, 2645, 2618, 1723, 511]","[2497, 294, 102, 2615, 1786, 1796, 1807, 2130, 1753, 730, 32, 514, 68, 516, 1060, 1063, 1064, 1439, 77, 1709, 1457, 2645, 2618, 1723, 511, 1794, 1668, 397, 2574, 1810, 543, 1440, 1449, 558, 2481, 1459, 2612, 2616, 63, 1477, 975, 2139, 1255, 1768, 2025, 107, 1771, 2415, 1651, 1781]","[2497, 294, 102, 2615, 1786, 1796, 1807, 2130, 1753, 730, 32, 514, 68, 516, 1060, 1063, 1064, 1439, 77, 1709, 1457, 2645, 2618, 1723, 511, 1794, 1668, 397, 2574, 1810, 543, 1440, 1449, 558, 2481, 1459, 2612, 2616, 63, 1477, 975, 2139, 1255, 1768, 2025, 107, 1771, 2415, 1651, 1781, 1923, 2179, 1029, 2436, 1800, 2186, 1679, 1809, 1530, 1683, 1276, 1942, 2582, 1690, 158, 1438, 2218, 567, 1335, 1209, 316, 61, 2620, 1727, 2623, 2625, 1476, 69, 2504, 2506, 716, 464, 1872, 1752, 1242, 474, 221, 2142, 99, 1763, 101, 105, 619, 2028, 750, 2675, 1268, 1654, 634, 124]"
Kansas,"[1542, 424, 2283, 1843, 2076]","[1542, 424, 2283, 1843, 2076, 461, 2286, 1779, 2071, 1694]","[1542, 424, 2283, 1843, 2076, 461, 2286, 1779, 2071, 1694, 1632, 1828, 229, 1766, 2279, 1677, 430, 431, 532, 1333, 1685, 1623, 2363, 1757, 2078]","[1542, 424, 2283, 1843, 2076, 461, 2286, 1779, 2071, 1694, 1632, 1828, 229, 1766, 2279, 1677, 430, 431, 532, 1333, 1685, 1623, 2363, 1757, 2078, 1024, 1539, 900, 2320, 1683, 2068, 1690, 2337, 1826, 1459, 1080, 1086, 64, 458, 1106, 1874, 1752, 1241, 1634, 2277, 1641, 1774, 2032, 2291, 2043]","[1542, 424, 2283, 1843, 2076, 461, 2286, 1779, 2071, 1694, 1632, 1828, 229, 1766, 2279, 1677, 430, 431, 532, 1333, 1685, 1623, 2363, 1757, 2078, 1024, 1539, 900, 2320, 1683, 2068, 1690, 2337, 1826, 1459, 1080, 1086, 64, 458, 1106, 1874, 1752, 1241, 1634, 2277, 1641, 1774, 2032, 2291, 2043, 2306, 899, 1675, 144, 1808, 19, 2326, 1178, 2295, 412, 545, 1699, 1703, 2298, 428, 1452, 1838, 1716, 2356, 2359, 2360, 61, 453, 1862, 78, 847, 2127, 2383, 89, 2137, 1628, 1759, 1760, 609, 738, 2271, 485, 2409, 2028, 1008, 1649, 2289, 627, 1651, 1781, 2036, 503, 1786, 2044, 510]"
Kentucky,"[1908, 1525, 1268, 1501, 1855]","[1908, 1525, 1268, 1501, 1855, 1154, 1259, 1520, 597, 1916]","[1908, 1525, 1268, 1501, 1855, 1154, 1259, 1520, 597, 1916, 289, 326, 1798, 585, 1930, 557, 2744, 2830, 595, 2294, 3094, 2110, 89, 2106, 926]","[1908, 1525, 1268, 1501, 1855, 1154, 1259, 1520, 597, 1916, 289, 326, 1798, 585, 1930, 557, 2744, 2830, 595, 2294, 3094, 2110, 89, 2106, 926, 2053, 3343, 1555, 2709, 534, 1305, 288, 2722, 550, 1959, 1576, 3368, 2475, 2098, 190, 836, 2119, 589, 845, 594, 2004, 2519, 91, 882, 1533]","[1908, 1525, 1268, 1501, 1855, 1154, 1259, 1520, 597, 1916, 289, 326, 1798, 585, 1930, 557, 2744, 2830, 595, 2294, 3094, 2110, 89, 2106, 926, 2053, 3343, 1555, 2709, 534, 1305, 288, 2722, 550, 1959, 1576, 3368, 2475, 2098, 190, 836, 2119, 589, 845, 594, 2004, 2519, 91, 882, 1533, 1025, 1539, 388, 133, 2573, 3213, 2064, 915, 792, 921, 539, 31, 1184, 1186, 3239, 429, 303, 2351, 817, 2103, 572, 3134, 832, 1857, 1602, 1609, 1994, 3402, 1233, 2001, 2515, 726, 1498, 3036, 1245, 2013, 1633, 1509, 1254, 618, 1904, 371, 1524, 1907, 758, 1526, 2038, 1529, 890, 1918]"
Louisiana,"[2057, 1903, 2098, 3028, 3961]","[2057, 1903, 2098, 3028, 3961, 2576, 3952, 278, 3866, 3358]","[2057, 1903, 2098, 3028, 3961, 2576, 3952, 278, 3866, 3358, 1344, 161, 417, 2112, 4129, 1517, 1039, 2447, 2132, 53, 3926, 570, 539, 2076, 3962]","[2057, 1903, 2098, 3028, 3961, 2576, 3952, 278, 3866, 3358, 1344, 161, 417, 2112, 4129, 1517, 1039, 2447, 2132, 53, 3926, 570, 539, 2076, 3962, 2954, 1424, 1940, 2464, 3232, 1700, 1198, 2350, 2479, 818, 1717, 2110, 959, 3144, 3403, 204, 3148, 1377, 2145, 2535, 490, 883, 2419, 1658, 3067]","[2057, 1903, 2098, 3028, 3961, 2576, 3952, 278, 3866, 3358, 1344, 161, 417, 2112, 4129, 1517, 1039, 2447, 2132, 53, 3926, 570, 539, 2076, 3962, 2954, 1424, 1940, 2464, 3232, 1700, 1198, 2350, 2479, 818, 1717, 2110, 959, 3144, 3403, 204, 3148, 1377, 2145, 2535, 490, 883, 2419, 1658, 3067, 3206, 520, 2059, 1676, 1168, 1681, 787, 536, 540, 3614, 31, 293, 1834, 2987, 45, 2349, 2862, 3885, 1075, 1333, 823, 2489, 3771, 4158, 2430, 2373, 198, 584, 3016, 2506, 3019, 78, 1614, 3792, 3538, 2643, 2516, 1109, 3030, 2903, 3155, 219, 3036, 479, 2912, 1507, 1509, 1639, 1521, 4094]"
Maine,"[195, 849, 50, 985, 446]","[195, 849, 50, 985, 446, 932, 109, 978, 185, 479]","[195, 849, 50, 985, 446, 932, 109, 978, 185, 479, 832, 997, 903, 1095, 907, 855, 175, 976, 850, 825, 53, 502, 119, 853, 761]","[195, 849, 50, 985, 446, 932, 109, 978, 185, 479, 832, 997, 903, 1095, 907, 855, 175, 976, 850, 825, 53, 502, 119, 853, 761, 257, 393, 141, 1040, 406, 412, 30, 160, 677, 807, 937, 172, 46, 174, 821, 823, 824, 570, 701, 968, 716, 232, 106, 372, 637]","[195, 849, 50, 985, 446, 932, 109, 978, 185, 479, 832, 997, 903, 1095, 907, 855, 175, 976, 850, 825, 53, 502, 119, 853, 761, 257, 393, 141, 1040, 406, 412, 30, 160, 677, 807, 937, 172, 46, 174, 821, 823, 824, 570, 701, 968, 716, 232, 106, 372, 637, 769, 646, 1159, 776, 905, 781, 791, 280, 153, 410, 537, 927, 930, 676, 1061, 678, 424, 44, 556, 945, 948, 311, 953, 60, 447, 703, 324, 713, 970, 468, 598, 344, 90, 987, 988, 352, 864, 738, 995, 868, 102, 103, 1001, 1005, 494, 752, 121, 250, 125, 510]"
Maryland,"[3588, 942, 3666, 2652, 1437]","[3588, 942, 3666, 2652, 1437, 1249, 3602, 1845, 1559, 3934]","[3588, 942, 3666, 2652, 1437, 1249, 3602, 1845, 1559, 3934, 2913, 3234, 2725, 3303, 3146, 1835, 1836, 2189, 2768, 849, 1265, 2257, 1213, 382, 1183]","[3588, 942, 3666, 2652, 1437, 1249, 3602, 1845, 1559, 3934, 2913, 3234, 2725, 3303, 3146, 1835, 1836, 2189, 2768, 849, 1265, 2257, 1213, 382, 1183, 2561, 3211, 2700, 3727, 400, 2063, 1557, 279, 3223, 3484, 2731, 45, 3634, 2611, 2630, 3654, 726, 3677, 735, 2789, 1255, 2663, 3829, 2683, 2943]","[3588, 942, 3666, 2652, 1437, 1249, 3602, 1845, 1559, 3934, 2913, 3234, 2725, 3303, 3146, 1835, 1836, 2189, 2768, 849, 1265, 2257, 1213, 382, 1183, 2561, 3211, 2700, 3727, 400, 2063, 1557, 279, 3223, 3484, 2731, 45, 3634, 2611, 2630, 3654, 726, 3677, 735, 2789, 1255, 2663, 3829, 2683, 2943, 770, 2178, 2690, 773, 2693, 2574, 402, 1565, 2336, 162, 802, 1188, 3494, 1959, 3370, 2219, 1581, 2864, 2994, 3890, 4020, 821, 3766, 1207, 2234, 316, 1981, 456, 3658, 2635, 3787, 3023, 1744, 3152, 3793, 2005, 3414, 3032, 1371, 2910, 1247, 2403, 3811, 614, 236, 1132, 2799, 1010, 2553, 1279]"
