State,County,Tract,GEOID,population,white_alone,black_alone,aian_alone,asian_alone,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority
12,1,201,12001000201,3748,57.66,12.49,0.0,8.67,0.45,20.22,67.55,0.99,82.76,16.12,white_alone
12,1,202,12001000202,3954,69.7,9.08,0.0,4.15,0.0,16.34,76.78,5.06,85.41,9.43,white_alone
12,1,301,12001000301,4308,55.01,32.94,0.3,2.55,0.0,6.2,27.44,11.23,80.18,8.59,white_alone
12,1,302,12001000302,2167,56.53,22.1,0.18,0.18,0.0,18.83,17.48,20.95,62.21,16.84,white_alone
12,1,400,12001000400,5866,39.35,37.42,0.63,3.75,0.14,8.51,20.56,9.99,72.08,17.93,other
12,1,500,12001000500,4640,75.3,13.51,0.0,2.0,0.0,7.69,22.82,16.01,72.52,11.47,white_alone
12,1,600,12001000600,5343,4.47,91.73,0.0,0.13,0.0,1.42,32.21,13.33,68.41,18.17,black_alone
12,1,700,12001000700,6854,30.49,61.86,0.0,0.0,0.0,6.84,31.66,16.08,61.96,21.96,black_alone
12,1,806,12001000806,2815,57.37,4.09,0.0,23.3,0.0,9.7,40.73,4.9,78.54,12.11,white_alone
12,1,808,12001000808,3224,41.32,29.16,0.96,6.61,0.0,18.92,27.78,10.55,82.63,6.82,other
12,1,809,12001000809,1123,62.6,12.2,1.16,10.15,0.0,8.82,33.12,3.56,80.05,13.98,white_alone
12,1,901,12001000901,3602,55.36,9.52,0.25,16.19,0.08,15.63,34.37,1.94,96.06,2.0,white_alone
12,1,902,12001000902,6681,60.2,10.25,0.0,7.72,0.07,17.75,65.63,0.61,98.17,0.43,white_alone
12,1,1000,12001001000,6579,81.36,1.6,0.15,1.14,0.21,11.69,44.41,3.59,84.77,11.64,white_alone
12,1,1100,12001001100,6489,76.07,6.29,0.0,4.1,0.0,7.14,4.08,4.31,69.01,26.68,white_alone
12,1,1201,12001001201,3470,71.64,12.54,0.0,2.62,0.0,5.01,6.74,10.61,64.73,24.67,white_alone
12,1,1202,12001001202,8071,62.98,13.51,0.32,3.07,0.0,12.92,5.29,9.75,73.19,17.06,white_alone
12,1,1203,12001001203,3526,57.29,13.7,1.05,5.67,1.82,13.98,15.09,12.42,76.89,10.41,white_alone
12,1,1400,12001001400,4915,34.79,57.8,0.51,0.0,0.0,2.38,28.95,11.72,53.31,8.69,black_alone
12,1,1514,12001001514,1742,57.46,5.68,0.98,15.04,0.0,17.8,40.99,7.23,83.3,9.47,white_alone
12,1,1515,12001001515,5182,57.68,15.5,0.19,11.1,0.0,12.12,48.34,10.21,83.29,6.5,white_alone
12,1,1516,12001001516,2238,52.19,10.63,0.27,15.73,0.8,15.91,57.86,18.14,75.11,6.75,white_alone
12,1,1517,12001001517,5298,48.64,6.27,0.11,23.14,0.11,17.55,44.71,6.49,85.3,5.72,other
12,1,1519,12001001519,2252,34.37,11.99,1.29,34.95,0.0,15.14,60.52,6.79,88.59,4.62,other
12,1,1522,12001001522,6674,50.09,20.15,0.6,5.18,0.0,18.91,47.46,10.2,78.12,10.17,white_alone
12,1,1605,12001001605,9211,63.85,14.4,0.6,2.91,0.0,13.81,33.58,8.1,80.73,9.84,white_alone
12,1,1701,12001001701,5565,63.83,19.14,0.0,5.53,0.0,11.27,15.02,5.03,67.87,27.1,white_alone
12,1,1702,12001001702,5854,74.14,6.88,0.0,0.94,0.0,17.08,7.95,11.17,60.42,28.19,white_alone
12,1,1802,12001001802,2751,50.6,35.95,0.0,1.34,0.0,9.45,32.98,11.16,69.1,19.74,white_alone
12,1,1803,12001001803,6452,48.59,26.86,0.0,7.46,0.0,13.36,22.68,8.06,77.48,14.32,other
12,1,1811,12001001811,6789,56.58,14.24,0.56,7.35,0.0,16.51,5.02,11.98,67.8,20.22,white_alone
12,1,1813,12001001813,4071,73.37,8.4,0.0,9.14,0.0,7.42,4.08,2.58,79.1,18.32,white_alone
12,1,1815,12001001815,2045,72.32,6.55,0.0,0.34,0.0,18.24,13.72,9.05,73.45,17.51,white_alone
12,1,1816,12001001816,5043,60.26,27.17,0.0,2.14,0.0,7.26,21.31,10.31,73.45,16.24,white_alone
12,1,1817,12001001817,4598,76.66,18.77,0.11,1.22,0.0,3.11,10.11,2.59,78.8,18.62,white_alone
12,1,1818,12001001818,4936,80.17,5.23,0.0,0.0,0.0,11.28,16.75,11.83,71.82,16.35,white_alone
12,1,1819,12001001819,4060,73.97,18.25,0.0,0.71,0.0,7.07,3.79,4.66,70.76,24.58,white_alone
12,1,1902,12001001902,3701,37.02,54.44,0.62,0.0,0.0,4.49,40.86,11.46,47.91,38.99,black_alone
12,1,1907,12001001907,2860,82.52,8.74,0.45,0.45,0.1,6.71,17.03,10.77,69.76,19.48,white_alone
12,1,1908,12001001908,5228,62.7,29.04,0.36,4.07,0.0,2.52,11.42,9.7,55.47,34.83,white_alone
12,1,2001,12001002001,1632,79.84,8.27,1.53,0.0,0.0,10.36,2.45,7.54,69.55,22.92,white_alone
12,1,2002,12001002002,4322,59.49,32.88,0.0,3.29,0.0,0.9,19.85,10.53,67.26,22.21,white_alone
12,1,2101,12001002101,2070,80.1,15.65,0.19,0.0,0.0,3.62,13.38,5.99,75.7,18.31,white_alone
12,1,2102,12001002102,969,74.61,17.65,0.0,0.1,0.0,5.99,19.2,18.27,55.42,26.32,white_alone
12,1,2201,12001002201,6009,72.03,19.15,0.0,0.58,0.0,2.7,7.7,7.29,72.13,20.59,white_alone
12,1,2202,12001002202,6230,78.27,17.48,0.0,0.98,0.0,2.5,7.05,11.14,74.7,14.16,white_alone
12,1,2204,12001002204,11001,72.32,5.69,0.1,15.32,0.03,4.58,6.39,2.54,84.15,12.58,white_alone
12,1,2207,12001002207,3988,70.84,9.13,0.03,12.04,0.0,5.77,2.41,4.31,78.89,16.8,white_alone
12,1,2208,12001002208,3088,75.23,5.67,0.13,7.87,0.0,11.11,1.04,6.06,81.31,12.63,white_alone
12,1,2209,12001002209,9018,66.12,8.67,0.41,11.43,0.0,9.7,6.55,5.72,77.97,15.77,white_alone
12,1,2210,12001002210,4856,71.31,15.59,0.21,0.0,0.0,10.5,8.52,2.74,79.43,17.83,white_alone
12,1,2217,12001002217,5524,30.76,42.98,0.52,1.9,0.0,17.9,24.37,17.98,69.35,12.67,other
12,1,2218,12001002218,1610,33.17,47.83,0.25,1.37,0.0,13.79,26.4,17.45,67.52,13.35,other
12,1,2219,12001002219,6508,44.84,30.76,0.23,8.64,0.08,14.07,23.99,8.54,74.83,11.86,other
12,1,2220,12001002220,2379,72.55,18.62,0.34,0.0,0.0,8.28,17.19,8.15,74.32,17.53,white_alone
12,1,2221,12001002221,6212,61.24,17.68,0.18,15.9,0.0,4.52,0.56,4.6,79.38,16.02,white_alone
12,1,2222,12001002222,6651,73.04,0.32,0.65,13.26,0.0,8.63,3.69,1.01,82.86,16.13,white_alone
12,1,110800,12001110800,2113,79.56,7.57,0.47,2.41,0.05,8.71,23.31,5.16,53.05,38.43,white_alone
12,3,40101,12003040101,7271,75.35,21.88,0.58,0.04,0.0,0.99,9.26,13.13,63.46,18.83,white_alone
12,3,40102,12003040102,6779,85.06,10.74,0.25,0.34,0.0,2.64,7.37,11.46,63.02,13.65,white_alone
12,3,40201,12003040201,8369,67.87,20.66,0.25,0.0,0.12,2.31,11.15,8.21,59.84,9.77,white_alone
12,3,40202,12003040202,6260,90.89,0.94,0.0,0.38,0.0,5.22,14.85,7.59,77.14,14.9,white_alone
12,5,201,12005000201,4877,92.7,0.0,0.49,2.05,0.0,3.49,15.75,19.15,68.01,12.63,white_alone
12,5,203,12005000203,2531,94.07,0.0,0.79,0.0,0.0,4.5,23.75,21.1,53.1,25.29,white_alone
