,STATE,geometry
4285,KY,POINT (-85.758583677 38.2424998540001)
4286,KY,POINT (-85.616274657 38.233129245)
4287,KY,POINT (-85.787707312 38.233771469)
4288,KY,POINT (-85.76140235 38.232608715)
4289,KY,POINT (-85.7114652879999 38.2319249130001)
4290,KY,POINT (-85.711405438 38.2226393340001)
4291,KY,POINT (-85.631316892 38.2184560200001)
4292,KY,POINT (-85.6777836799999 38.217038089)
4293,KY,POINT (-85.676908808 38.216094019)
4294,KY,POINT (-85.731178562 38.2090263420001)
4295,KY,POINT (-85.69304069 38.2045421880001)
4296,KY,POINT (-85.561691509 38.1992294190001)
4297,KY,POINT (-85.579771647 38.193627055)
4298,KY,POINT (-85.599325611 38.166551236)
4299,KY,POINT (-85.83289201 38.1648745190001)
4300,KY,POINT (-85.7731925959999 38.162798734)
4301,KY,POINT (-85.621536517 38.147000888)
4302,KY,POINT (-85.6522348999999 38.139773145)
4303,KY,POINT (-85.6778780989999 38.126240441)
4304,KY,POINT (-85.8718614269999 38.122367512)
4305,KY,POINT (-85.8870273539999 38.1148476430001)
4306,KY,POINT (-82.8073637219999 37.815966389)
4307,KY,POINT (-82.866800767 37.348592524)
4308,KY,POINT (-84.074070085 37.110919854)
4309,KY,POINT (-84.07076996 37.022983077)
4310,KY,POINT (-82.607362333 38.1159633280001)
4311,KY,POINT (-85.252236239 37.5676820680001)
4312,KY,POINT (-83.763361824 38.6458046220001)
4313,KY,POINT (-85.816156479 36.8081482380001)
4314,KY,POINT (-83.9474280049999 38.0549962270001)
4315,KY,POINT (-83.089502903 37.984594804)
4316,KY,POINT (-85.534508664 37.8768185050001)
4317,KY,POINT (-85.471989262 37.8106466580001)
4318,KY,POINT (-85.590691991 37.660099422)
4319,KY,POINT (-85.591271152 37.572678017)
4320,KY,POINT (-85.559739819 38.408959404)
4321,KY,POINT (-82.650631204 37.3039318940001)
4322,KY,POINT (-82.5466649589999 37.484707326)
4323,KY,POINT (-82.533230358 37.4993651130001)
4324,KY,POINT (-84.663023671 37.084261837)
4325,KY,POINT (-84.5606040659999 36.991744963)
4326,KY,POINT (-84.635465905 37.060401391)
4327,KY,POINT (-83.482587267 38.1874122290001)
4328,KY,POINT (-84.566689491 38.223295761)
4329,KY,POINT (-84.55091564 38.209061165)
4330,KY,POINT (-86.701417836 36.778039317)
4331,KY,POINT (-86.599154499 36.724370703)
4332,KY,POINT (-85.342106711 37.3437142130001)
4333,KY,POINT (-85.35634563 37.3142607410001)
4334,KY,POINT (-87.1674788399999 36.738988218)
4335,KY,POINT (-86.4315198789999 36.941268656)
4336,KY,POINT (-86.4486530779999 36.911080279)
4337,KY,POINT (-86.466566368 36.9687674990001)
4338,KY,POINT (-86.44641709 36.957387969)
4339,KY,POINT (-86.4463946929999 37.0013067690001)
4340,KY,POINT (-84.8472950139999 36.830662031)
4341,KY,POINT (-83.473032808 37.6511989620001)
4342,KY,POINT (-84.6815991459999 38.0482244620001)
4343,KY,POINT (-84.7307763589999 38.0552529760001)
4344,LA,POINT (-92.492407229 30.317405265)
4345,LA,POINT (-92.215562872 30.407785104)
4346,LA,POINT (-92.374257136 30.213774877)
4347,LA,POINT (-92.367573049 30.2217604890001)
4348,LA,POINT (-92.36147598 30.206638126)
4349,LA,POINT (-92.267389726 30.232809107)
4350,LA,POINT (-90.919465078 30.2402015110001)
4351,LA,POINT (-90.985409374 30.103802952)
4352,LA,POINT (-91.0547080979999 29.990461232)
4353,LA,POINT (-92.1903418649999 30.9527288)
4354,LA,POINT (-92.0552495379999 30.986649592)
4355,LA,POINT (-93.749070603 32.4977749170001)
4356,LA,POINT (-93.8202221349999 32.390832593)
4357,LA,POINT (-93.716347567 32.4682796050001)
4358,LA,POINT (-93.751769521 32.497121216)
4359,LA,POINT (-93.749256572 32.482548728)
4360,LA,POINT (-93.7399627459999 32.46909014)
4361,LA,POINT (-93.752181203 32.4574655860001)
4362,LA,POINT (-93.872134349 32.435042046)
4363,LA,POINT (-93.757228023 32.417317629)
4364,LA,POINT (-93.7618711489999 32.4036411120001)
4365,LA,POINT (-93.209890482 30.298659319)
4366,LA,POINT (-93.364369585 30.231839123)
4367,LA,POINT (-93.228412221 30.1863206420001)
4368,LA,POINT (-93.319907251 30.2299654350001)
4369,LA,POINT (-93.204907699 30.207728973)
4370,LA,POINT (-93.209647628 30.230265409)
4371,LA,POINT (-93.219912096 30.2197585270001)
4372,LA,POINT (-93.200390731 30.2182829930001)
4373,LA,POINT (-93.207875679 30.2180724360001)
4374,LA,POINT (-93.1238546499999 32.95052925)
4375,LA,POINT (-93.019917485 32.6501143520001)
4376,LA,POINT (-91.138721727 30.4892988170001)
4377,LA,POINT (-91.00806655 30.419967851)
4378,LA,POINT (-91.060350281 30.4026133520001)
4379,LA,POINT (-91.135530763 30.412386052)
4380,LA,POINT (-91.033407805 30.4219425790001)
4381,LA,POINT (-91.091424078 30.4421883570001)
4382,LA,POINT (-91.0141271539999 30.3784804750001)
4383,LA,POINT (-91.124480239 30.4479596520001)
4384,LA,POINT (-91.050075701 30.3981533210001)
4385,LA,POINT (-91.006599501 30.428357353)
4386,LA,POINT (-91.1655826639999 30.4529504000001)
4387,LA,POINT (-91.1496227979999 30.415503745)
4388,LA,POINT (-91.069818928 30.378638955)
4389,LA,POINT (-91.005396578 30.4238170400001)
4390,LA,POINT (-91.156558565 30.4364576020001)
4391,LA,POINT (-92.262778022 30.695322882)
4392,LA,POINT (-91.706297815 32.1563068150001)
4393,LA,POINT (-91.825380958 30.002549254)
4394,LA,POINT (-91.820330833 30.0085238550001)
4395,LA,POINT (-91.798363404 30.0085148320001)
4396,LA,POINT (-91.774182852 29.964849959)
4397,LA,POINT (-91.241407964 30.2759338320001)
4398,LA,POINT (-90.21780645 30.008841547)
4399,LA,POINT (-90.171993383 30.008560054)
4400,LA,POINT (-90.228643268 30.016364266)
4401,LA,POINT (-90.029498845 29.878749396)
4402,IL,POINT (-90.675714179 40.457430689)
4403,MD,POINT (-76.3330944309999 39.538824349)
4404,IN,POINT (-86.017959273 41.318789451)
4405,IN,POINT (-86.04779948 41.3237094620001)
4406,IN,POINT (-86.0143209399999 41.346075012)
4407,IN,POINT (-85.855545223 41.2272013)
4408,LA,POINT (-90.1667252089999 30.0154525500001)
4409,IN,POINT (-85.8051847579999 41.2242476980001)
4410,LA,POINT (-90.103666529 29.892018568)
4411,IL,POINT (-88.4313012109999 42.3263290890001)
4412,IN,POINT (-85.943354364 41.362535205)
4413,LA,POINT (-90.2173630409999 30.0117212000001)
4414,LA,POINT (-90.1872850669999 29.9840471900001)
4415,LA,POINT (-90.191128502 29.979809254)
4416,LA,POINT (-90.173006849 29.9761481410001)
4417,LA,POINT (-90.193576804 29.9769053210001)
4418,LA,POINT (-90.2225335689999 30.0039518780001)
4419,LA,POINT (-90.20448512 29.9892952330001)
4420,LA,POINT (-90.194191992 30.00884717)
4421,LA,POINT (-90.190357537 30.0000981000001)
4422,MD,POINT (-76.716500791 39.211145163)
4423,LA,POINT (-90.1638933419999 29.989318531)
4424,LA,POINT (-90.146551812 30.004218128)
4425,LA,POINT (-90.159446832 29.9900533100001)
4426,LA,POINT (-90.1423001269999 29.9871729110001)
4427,LA,POINT (-90.129305393 29.983503528)
4428,LA,POINT (-90.13163986 29.983039648)
4429,LA,POINT (-90.206208969 29.937828359)
4430,LA,POINT (-90.1450461429999 29.9084523270001)
4431,LA,POINT (-90.025553551 29.9058142120001)
4432,LA,POINT (-90.042355405 29.9007730390001)
4433,LA,POINT (-90.030353103 29.9056630910001)
4434,LA,POINT (-90.045028937 29.884379472)
4435,LA,POINT (-90.030236584 29.8678969110001)
4436,LA,POINT (-90.049134274 29.929998744)
4437,LA,POINT (-90.099641375 29.893500304)
4438,LA,POINT (-90.084782353 29.902676232)
4439,LA,POINT (-90.0850920409999 29.8707714450001)
4440,LA,POINT (-90.1099261909999 29.853709413)
4441,LA,POINT (-90.123046422 29.8944469890001)
4442,LA,POINT (-90.0952740499999 29.8994782240001)
4443,LA,POINT (-90.199855445 29.935307579)
4444,LA,POINT (-90.206216387 29.985592006)
4445,LA,POINT (-90.246978487 29.97557235)
4446,LA,POINT (-90.174353033 30.0146638000001)
4447,LA,POINT (-90.123642844 30.016870625)
4448,LA,POINT (-90.2777054649999 30.040428051)
4449,LA,POINT (-90.221157352 29.961975528)
4450,LA,POINT (-92.6606128079999 30.2501595910001)
4451,LA,POINT (-92.6496975759999 30.234431887)
4452,LA,POINT (-92.041453702 30.145901989)
4453,LA,POINT (-92.0518411469999 30.3180398170001)
4454,LA,POINT (-92.012587244 30.257054698)
4455,LA,POINT (-92.023292079 30.223726551)
4456,LA,POINT (-92.02329135 30.233882937)
4457,LA,POINT (-92.030765667 30.208994838)
4458,LA,POINT (-92.0185927799999 30.219326519)
4459,LA,POINT (-92.0201564609999 30.2214844170001)
4460,LA,POINT (-92.007228852 30.22349411)
4461,LA,POINT (-92.0183067849999 30.1829696680001)
4462,LA,POINT (-91.989888873 30.2403617350001)
4463,LA,POINT (-90.627523267 29.7323581960001)
4464,LA,POINT (-90.810433468 29.792654117)
4465,LA,POINT (-90.3813309069999 29.572262478)
4466,LA,POINT (-92.650290087 32.5415461360001)
4467,LA,POINT (-90.9694655389999 30.543867683)
4468,LA,POINT (-90.959407657 30.4890615780001)
4469,LA,POINT (-91.17978227 32.39818775)
4470,LA,POINT (-91.878389268 32.77994914)
4471,LA,POINT (-93.0813234779999 31.730872747)
4472,LA,POINT (-93.077276071 31.7692955910001)
4473,LA,POINT (-90.12899801 29.9466114370001)
4474,LA,POINT (-90.0924236389999 29.9881755710001)
4475,LA,POINT (-90.119492506 29.935779214)
4476,LA,POINT (-89.9725684809999 30.0243942340001)
4477,LA,POINT (-90.101235311 29.922589854)
4478,LA,POINT (-90.068726969 29.9329643610001)
4479,LA,POINT (-90.125311004 29.92482327)
4480,LA,POINT (-90.123541196 29.953305196)
4481,LA,POINT (-90.033505172 29.9292910520001)
4482,LA,POINT (-90.0693254729999 29.982211512)
4483,LA,POINT (-90.074591982 29.924005794)
4484,LA,POINT (-90.07303411 29.951290607)
4485,LA,POINT (-90.09965191 29.9220418510001)
4486,LA,POINT (-90.103919128 29.927076436)
4487,LA,POINT (-90.087011465 29.98123079)
4488,LA,POINT (-90.103215673 29.9728684400001)
4489,LA,POINT (-89.972399116 30.023624838)
4490,LA,POINT (-90.081240631 29.932382422)
4491,LA,POINT (-90.1103217369999 30.0188532820001)
4492,LA,POINT (-90.105879301 30.005182152)
4493,LA,POINT (-90.107567374 30.0032064600001)
4494,LA,POINT (-90.087934339 29.981686897)
4495,LA,POINT (-90.114760729 29.9549071860001)
4496,LA,POINT (-90.133968065 29.94746804)
4497,LA,POINT (-92.068898572 32.5988922830001)
4498,LA,POINT (-92.188954542 32.508696032)
4499,LA,POINT (-92.1069499929999 32.5380751870001)
4500,LA,POINT (-92.1816900589999 32.520253245)
4501,LA,POINT (-92.0823968029999 32.531815781)
4502,LA,POINT (-92.1239699 32.5153040640001)
4503,LA,POINT (-92.083386912 32.5244104760001)
4504,LA,POINT (-92.061930342 32.567553451)
4505,LA,POINT (-89.9991203119999 29.8411247010001)
4506,LA,POINT (-91.4548996519999 30.6881100040001)
4507,LA,POINT (-91.438779041 30.6953481780001)
4508,LA,POINT (-92.4951559959999 31.294462104)
4509,LA,POINT (-92.468403813 31.4142857430001)
4510,LA,POINT (-92.4942874 31.332478327)
4511,LA,POINT (-92.501155811 31.3036225970001)
4512,LA,POINT (-92.539088342 31.2951462120001)
4513,LA,POINT (-92.456306535 31.283156707)
4514,LA,POINT (-92.462856363 31.3026129580001)
4515,LA,POINT (-93.5103473199999 31.7166573920001)
4516,LA,POINT (-89.966268347 29.9405509200001)
4517,LA,POINT (-89.8916270289999 29.863799855)
4518,LA,POINT (-90.375483194 29.951447108)
4519,LA,POINT (-90.380590303 29.902988103)
4520,LA,POINT (-90.712738689 30.0279331350001)
4521,LA,POINT (-90.560158198 30.055214016)
4522,LA,POINT (-90.481479453 30.0847194730001)
4523,LA,POINT (-90.493516899 30.076394554)
4524,LA,POINT (-90.498766909 30.067706323)
4525,LA,POINT (-90.560863927 30.063530857)
4526,LA,POINT (-92.07944381 30.5668098900001)
4527,LA,POINT (-91.953607086 30.561385338)
4528,LA,POINT (-92.076930547 30.5429870570001)
4529,LA,POINT (-92.1082946879999 30.4610769340001)
4530,LA,POINT (-91.898497624 30.274775795)
4531,LA,POINT (-91.899994674 30.083580775)
4532,FL,POINT (-81.9226924819999 27.989437147)
4533,LA,POINT (-91.501712628 29.7954560320001)
4534,LA,POINT (-91.206722057 29.7123349030001)
4535,LA,POINT (-91.2067404379999 29.7123485970001)
4536,LA,POINT (-91.508479417 29.793576273)
4537,LA,POINT (-89.77129481 30.254461511)
4538,LA,POINT (-89.7956558289999 30.2487502550001)
4539,LA,POINT (-90.098956161 30.3912724900001)
4540,LA,POINT (-89.7351641819999 30.2838831880001)
4541,LA,POINT (-90.068812243 30.357126126)
4542,LA,POINT (-90.102903226 30.476786299)
4543,LA,POINT (-90.09862362 30.4741568040001)
4544,LA,POINT (-89.744049311 30.2796284350001)
4545,LA,POINT (-90.0998165569999 30.473599973)
4546,LA,POINT (-90.1045394449999 30.467412482)
4547,LA,POINT (-90.090792167 30.4468836340001)
4548,LA,POINT (-90.14293902 30.4377782440001)
4549,LA,POINT (-89.769340326 30.289644427)
4550,LA,POINT (-89.788008729 30.249122663)
4551,LA,POINT (-90.445852647 30.4388174690001)
4552,LA,POINT (-90.4494951679999 30.479577448)
4553,LA,POINT (-90.460753638 30.5442679180001)
4554,LA,POINT (-90.480196501 30.5289671950001)
4555,LA,POINT (-90.5189994899999 30.733943794)
4556,LA,POINT (-91.2458430309999 31.9178497130001)
4557,LA,POINT (-90.7522732899999 29.6322019570001)
4558,LA,POINT (-90.7184508779999 29.6078244610001)
4559,LA,POINT (-90.7329187079999 29.5811179630001)
4560,LA,POINT (-90.7427823529999 29.590626156)
4561,LA,POINT (-90.752217951 29.6080894150001)
4562,LA,POINT (-90.7325198999999 29.6104700660001)
4563,LA,POINT (-90.717943442 29.5979386860001)
4564,LA,POINT (-92.4071954039999 32.770455661)
4565,LA,POINT (-92.140379923 29.9814707630001)
4566,LA,POINT (-93.268417976 31.1324783630001)
4567,LA,POINT (-89.865615534 30.780064775)
4568,LA,POINT (-93.294476732 32.6414660040001)
4569,ME,POINT (-70.104359688 44.026598607)
4570,ME,POINT (-70.239520447 44.1005122780001)
4571,ME,POINT (-70.074795417 44.0048277070001)
4572,ME,POINT (-70.257449467 44.2580356780001)
4573,ME,POINT (-68.0151532469999 46.68070714)
4574,ME,POINT (-68.0026489859999 46.688153861)
4575,ME,POINT (-67.838528868 46.123651798)
4576,ME,POINT (-70.293524103 43.679868867)
4577,ME,POINT (-70.256929108 43.9038429170001)
4578,ME,POINT (-70.112878617 43.822401009)
4579,ME,POINT (-70.246490567 43.6184521110001)
4580,ME,POINT (-70.711193983 44.0587718940001)
4581,ME,POINT (-70.49793471 43.9077963180001)
4582,ME,POINT (-70.347450056 43.6508388350001)
4583,ME,POINT (-70.281590937 43.6652678940001)
4584,ME,POINT (-70.270173488 43.645923268)
4585,ME,POINT (-70.1409904659999 43.853052355)
4586,ME,POINT (-70.247645286 43.6362698140001)
4587,ME,POINT (-69.9688032 43.913455808)
4588,ME,POINT (-70.464436663 43.864161972)
4589,ME,POINT (-70.116059376 43.8618357450001)
4590,ME,POINT (-70.18569841 43.7990270010001)
4591,ME,POINT (-70.276357037 43.679659374)
4592,ME,POINT (-70.313677642 43.6718840510001)
4593,ME,POINT (-70.288135771 43.629046755)
4594,ME,POINT (-70.29592609 45.0779470900001)
4595,ME,POINT (-68.590410059 44.4134525060001)
4596,ME,POINT (-68.594063331 44.4030265920001)
4597,ME,POINT (-68.4338125529999 44.590979793)
4598,ME,POINT (-68.798427454 44.573680037)
4599,ME,POINT (-68.793363239 44.5728196430001)
4600,ME,POINT (-69.5765071119999 44.373629255)
4601,ME,POINT (-69.783720514 44.311793616)
4602,ME,POINT (-69.682186632 44.495867312)
4603,ME,POINT (-69.7942550029999 44.505191804)
4604,ME,POINT (-69.655125347 44.5532489720001)
4605,ME,POINT (-69.6544617019999 44.5337352330001)
4606,ME,POINT (-69.622028933 44.544894259)
4607,ME,POINT (-69.088195253 44.1247787250001)
4608,ME,POINT (-69.066956066 44.2076692000001)
4609,ME,POINT (-69.105298719 44.192314541)
4610,ME,POINT (-69.072427322 44.2124189850001)
4611,ME,POINT (-69.102246141 44.1197136910001)
4612,ME,POINT (-69.6610086489999 43.9520001120001)
4613,ME,POINT (-69.695035627 43.9894713890001)
4614,ME,POINT (-69.649227894 43.979439438)
4615,ME,POINT (-69.475201087 44.0877904800001)
4616,ME,POINT (-69.5393717489999 44.0388178800001)
4617,ME,POINT (-70.4066250559999 44.197705215)
4618,ME,POINT (-70.5520332739999 44.548141393)
4619,ME,POINT (-70.001960652 44.404537104)
4620,ME,POINT (-70.794005591 44.4068913190001)
4621,ME,POINT (-70.53724299 44.1886824430001)
4622,ME,POINT (-70.979529347 43.915429504)
4623,ME,POINT (-70.513622944 44.225422113)
4624,ME,POINT (-70.987492866 44.016736635)
4625,ME,POINT (-68.286335717 45.360214827)
4626,ME,POINT (-68.7587621489999 44.7830186750001)
4627,ME,POINT (-69.295970558 44.8848097910001)
4628,ME,POINT (-68.8018440659999 44.8173843930001)
4629,ME,POINT (-68.8944166429999 44.8049161550001)
4630,ME,POINT (-69.035222862 45.0354021310001)
4631,ME,POINT (-68.686001254 44.908182615)
4632,ME,POINT (-68.801566932 44.8450972300001)
4633,ME,POINT (-68.8217103759999 44.83525458)
4634,ME,POINT (-68.76920404 44.8033716)
4635,ME,POINT (-69.247433676 45.185646154)
4636,ME,POINT (-69.86809627 43.910287334)
4637,ME,POINT (-69.8281811259999 43.9846617170001)
4638,ME,POINT (-69.409517431 44.832422443)
4639,ME,POINT (-69.814377709 44.707141607)
4640,ME,POINT (-69.692290949 44.8759318520001)
4641,ME,POINT (-69.6208633959999 44.5944636930001)
4642,ME,POINT (-69.356660921 44.318217347)
4643,ME,POINT (-67.388756394 44.7342892840001)
4644,ME,POINT (-70.4400091429999 43.506267146)
4645,ME,POINT (-70.8285986129999 43.723479228)
4646,ME,POINT (-70.6808719329999 43.147357491)
4647,ME,POINT (-70.769719116 43.132454131)
4648,ME,POINT (-70.513820503 43.373652781)
4649,ME,POINT (-70.572050007 43.6626377950001)
4650,ME,POINT (-70.927360248 43.500504715)
4651,ME,POINT (-70.5886125759999 43.677986977)
4652,ME,POINT (-70.436330788 43.5184257080001)
4653,ME,POINT (-70.771030046 43.447522377)
4654,ME,POINT (-70.545769658 43.381212771)
4655,ME,POINT (-70.803063004 43.2320317470001)
4656,ME,POINT (-70.808202536 43.2254027990001)
4657,ME,POINT (-70.4594197549999 43.490815689)
4658,MD,POINT (-78.790890599 39.661105709)
4659,MD,POINT (-78.7359667919999 39.656251352)
4660,MD,POINT (-78.757650967 39.6528307470001)
4661,MD,POINT (-78.739775122 39.678220013)
4662,MD,POINT (-76.634282146 39.169615412)
4663,MD,POINT (-76.4885240259999 38.9752484700001)
4664,MD,POINT (-76.4553587569999 39.037653596)
4665,MD,POINT (-76.617737101 39.1425461950001)
4666,MD,POINT (-76.701805567 39.082233796)
4667,MD,POINT (-76.678958671 39.0084457040001)
4668,MD,POINT (-76.677905591 39.199283617)
4669,MD,POINT (-76.619154098 38.8685907010001)
4670,MD,POINT (-76.5040739459999 39.103498313)
4671,MD,POINT (-76.691663256 39.046855764)
4672,MD,POINT (-76.494860414 39.016696697)
4673,MD,POINT (-76.536944913 38.909168096)
4674,MD,POINT (-76.593941351 39.120396187)
4675,MD,POINT (-76.6869918799999 39.012460666)
4676,MD,POINT (-76.5118207789999 38.96568453)
4677,MD,POINT (-76.507667657 38.981161161)
4678,MD,POINT (-76.488487667 38.9752525710001)
4679,MD,POINT (-76.4582088289999 38.995427271)
4680,MD,POINT (-76.645928775 39.124061059)
4681,MD,POINT (-76.581004681 39.09232524)
4682,MD,POINT (-76.5381027239999 39.0717648310001)
4683,MD,POINT (-76.644957872 39.2021941400001)
4684,MD,POINT (-76.511577955 39.1613643110001)
4685,MD,POINT (-76.625727824 39.142310196)
4686,MD,POINT (-76.5994184739999 39.1429546090001)
4687,MD,POINT (-76.606399994 39.064697891)
4688,MD,POINT (-76.501566853 39.049888159)
4689,MD,POINT (-76.462333217 39.020193937)
4690,MD,POINT (-76.5345428689999 38.9953568990001)
4691,MD,POINT (-76.5139246429999 38.9660009510001)
4692,MD,POINT (-76.484562367 38.9389369560001)
4693,MD,POINT (-76.495774866 38.9310388870001)
4694,MD,POINT (-76.7206365769999 39.2894151890001)
4695,MD,POINT (-76.7368763859999 39.2715166830001)
4696,MD,POINT (-76.721763177 39.2853107670001)
4697,MD,POINT (-76.612028965 39.37491147)
4698,MD,POINT (-76.696727255 39.2672324320001)
4699,MD,POINT (-76.496729317 39.3864959590001)
4700,MD,POINT (-76.675634997 39.43163564)
4701,MD,POINT (-76.753187786 39.3884527430001)
4702,MD,POINT (-76.7472995539999 39.367751963)
4703,MD,POINT (-76.738243133 39.347014168)
4704,MD,POINT (-76.5699906089999 39.4055928970001)
4705,MD,POINT (-76.624033719 39.3872322830001)
4706,MD,POINT (-76.579303152 39.4151058360001)
4707,MD,POINT (-76.4765513529999 39.4876708200001)
4708,MD,POINT (-76.563716003 39.3920811470001)
4709,MD,POINT (-76.4920307529999 39.2678581230001)
4710,MD,POINT (-76.526416894 39.357494026)
4711,MD,POINT (-76.3949703649999 39.43286427)
4712,MD,POINT (-76.6274069099999 39.402777143)
4713,MD,POINT (-76.672624374 39.42156937)
4714,MD,POINT (-76.416487167 39.460642739)
4715,MD,POINT (-76.759826679 39.278466042)
4716,MD,POINT (-76.778674199 39.396257856)
4717,MD,POINT (-76.676454206 39.3927845690001)
4718,MD,POINT (-76.762259027 39.339410177)
4719,MD,POINT (-76.7287699729999 39.2752398550001)
4720,MD,POINT (-76.611950438 39.3806282420001)
4721,MD,POINT (-76.485926892 39.3581390790001)
4722,MD,POINT (-76.7259394279999 39.3733445660001)
4723,MD,POINT (-76.470138854 39.350381751)
4724,MD,POINT (-76.674466891 39.379543615)
4725,MD,POINT (-76.8063348859999 39.4213703820001)
4726,MD,POINT (-76.661531383 39.2439289910001)
4727,MD,POINT (-76.7328102279999 39.2903374310001)
4728,MD,POINT (-76.706820701 39.227580297)
4729,MD,POINT (-76.748213399 39.3322281970001)
4730,MD,POINT (-76.511265078 39.3727784230001)
4731,MD,POINT (-76.6278084859999 39.378581458)
4732,MD,POINT (-76.7162727799999 39.3087029100001)
4733,MD,POINT (-76.575649464 39.41302118)
4734,MD,POINT (-76.487059001 39.3493952260001)
4735,MD,POINT (-76.555006636 39.514498471)
4736,MD,POINT (-76.662734765 39.374402059)
4737,MD,POINT (-76.515850439 39.283899755)
4738,MD,POINT (-76.739660059 39.359486352)
4739,MD,POINT (-76.748081363 39.3035498720001)
4740,MD,POINT (-76.685606353 39.2383257880001)
4741,MD,POINT (-76.769925669 39.417814482)
4742,MD,POINT (-76.7399230889999 39.321373592)
4743,MD,POINT (-76.6416685789999 39.40204097)
4744,MD,POINT (-76.715908053 39.237244823)
4745,MD,POINT (-76.820955464 39.4707443570001)
4746,MD,POINT (-76.871448647 39.3948263300001)
4747,MD,POINT (-76.581074399 39.3905989560001)
4748,MD,POINT (-76.673629421 39.4308474310001)
4749,MD,POINT (-76.625566809 39.55615729)
4750,MD,POINT (-76.5989714679999 39.458282852)
4751,MD,POINT (-76.594172511 39.4515371540001)
4752,MD,POINT (-76.615919587 39.432417328)
4753,MD,POINT (-76.462794335 39.4209110680001)
4754,MD,POINT (-76.414004673 39.4528946200001)
4755,MD,POINT (-76.4490286559999 39.320412183)
4756,MD,POINT (-76.608921731 38.5889409280001)
4757,MD,POINT (-76.609303628 38.615073275)
4758,MD,POINT (-76.637976291 38.709111121)
4759,MD,POINT (-75.883549162 39.001918199)
4760,MD,POINT (-76.994100738 39.5848915390001)
4761,MD,POINT (-77.030855123 39.6084592650001)
4762,MD,POINT (-76.915216884 39.393841923)
4763,MD,POINT (-77.058774596 39.6040994630001)
4764,MD,POINT (-76.903527437 39.512061944)
4765,MD,POINT (-76.987105792 39.5638520950001)
4766,MD,POINT (-76.9788743089999 39.5604116920001)
4767,MD,POINT (-76.976056768 39.5672326160001)
4768,MD,POINT (-76.069127866 39.5675048050001)
4769,MD,POINT (-75.8402615699999 39.6274016830001)
4770,MD,POINT (-76.078678247 39.666540211)
4771,MD,POINT (-75.936230063 39.5930336050001)
4772,MD,POINT (-75.8580086919999 39.6538186240001)
4773,MD,POINT (-75.822639888 39.6244363970001)
4774,MD,POINT (-75.8309462299999 39.6144201330001)
4775,MD,POINT (-76.986935079 38.5285456440001)
4776,MD,POINT (-76.861864751 38.6213425350001)
4777,MD,POINT (-76.8370611989999 38.539487707)
4778,MD,POINT (-76.982870438 38.516464221)
4779,MD,POINT (-76.8603549599999 38.5735942800001)
4780,MD,POINT (-76.9529063159999 38.6196102540001)
4781,MD,POINT (-76.9706903059999 38.5791945500001)
4782,MD,POINT (-76.960176544 38.5308237670001)
4783,MD,POINT (-76.00640896 38.548277114)
4784,MD,POINT (-76.08507553 38.5509369170001)
4785,MD,POINT (-77.416635669 39.467088619)
4786,MD,POINT (-77.4433046669999 39.40211226)
4787,MD,POINT (-77.4406428569999 39.4045668420001)
4788,MD,POINT (-77.427552036 39.341273631)
4789,MD,POINT (-77.459011597 39.3962440440001)
4790,MD,POINT (-77.1812137269999 39.3842220610001)
4791,MD,POINT (-77.438286029 39.4409508590001)
4792,MD,POINT (-77.591655609 39.483869896)
4793,MD,POINT (-77.376496474 39.4502906770001)
4794,MD,POINT (-77.413715108 39.4170216890001)
4795,MD,POINT (-77.399911645 39.43611266)
4796,MD,POINT (-77.479308112 39.4149268530001)
4797,MD,POINT (-77.282678056 39.323393959)
4798,MD,POINT (-79.229826776 39.59521985)
4799,MD,POINT (-79.234743481 39.501905376)
4800,MD,POINT (-79.087492288 39.6732769610001)
4801,MD,POINT (-76.170969038 39.507259371)
4802,MD,POINT (-76.348886192 39.5412255260001)
4803,MD,POINT (-76.14846399 39.5786024020001)
4804,MD,POINT (-76.377460621 39.6682172980001)
4805,MD,POINT (-76.267894853 39.554734307)
4806,MD,POINT (-76.263558733 39.500054478)
4807,MD,POINT (-76.313769462 39.490061804)
4808,MD,POINT (-76.33235652 39.5019624870001)
4809,MD,POINT (-76.279244735 39.660022096)
4810,MD,POINT (-76.3462177019999 39.549117279)
4811,IN,POINT (-85.955171912 41.3914162310001)
4812,IN,POINT (-85.829520589 41.239596867)
4813,IN,POINT (-85.424772269 41.7233320510001)
4814,IN,POINT (-85.616878656 41.726826896)
4815,MD,POINT (-76.80128228 39.2769888230001)
4816,IN,POINT (-85.606733154 41.5750228740001)
4817,IN,POINT (-85.5512213649999 41.6732767130001)
4818,IN,POINT (-85.561117305 41.6488178860001)
4819,IN,POINT (-85.512589437 41.624761462)
4820,IN,POINT (-85.6519934029999 41.5673726370001)
4821,IN,POINT (-85.454403522 41.582826405)
4822,IN,POINT (-85.455164354 41.5613686840001)
4823,IL,POINT (-88.278853361 42.3463029960001)
4824,IN,POINT (-85.6492992299999 41.6823801900001)
4825,IN,POINT (-85.651992112 41.5674212120001)
4826,IN,POINT (-85.6175946709999 41.611973999)
4827,IN,POINT (-85.617424252 41.5470624590001)
4828,IN,POINT (-85.5890706709999 41.6249708070001)
4829,IN,POINT (-85.6192730659999 41.6562814750001)
4830,IN,POINT (-85.648868496 41.6974893350001)
4831,IN,POINT (-85.649091658 41.648206745)
