STATE,geometry
MI,POINT (-84.6743959999999 45.027338)
MI,POINT (-84.957083 45.3739570000001)
MI,POINT (-84.3713509999999 46.464568)
MI,POINT (-84.34552 46.4965460000001)
MI,POINT (-87.6789459999999 46.5002260000001)
MI,POINT (-87.4244859999999 46.5460410000001)
MI,POINT (-87.4244859999999 46.5460410000001)
MI,POINT (-87.4073309999999 46.5388310000001)
MI,POINT (-87.3948109999999 46.552783)
MI,POINT (-87.614613 45.108261)
MI,POINT (-88.5828529999999 47.120034)
MI,POINT (-88.5828529999999 47.120034)
MI,POINT (-88.570376 47.121221)
MI,POINT (-88.56406 47.1219400000001)
GA,POINT (-84.043823 33.675465)
GA,POINT (-84.633696 33.79328)
VT,POINT (-72.5736459999999 44.2616870000001)
WI,POINT (-87.371116 44.8421680000001)
WI,POINT (-87.4055949999999 44.8210130000001)
WI,POINT (-89.626631 44.960811)
WI,POINT (-89.252331 45.6679990000001)
WI,POINT (-89.38363 45.6332360000001)
WI,POINT (-89.38363 45.6332360000001)
WI,POINT (-89.4084579999999 45.6382370000001)
TX,POINT (-99.783642 29.2103540000001)
TX,POINT (-99.774727 29.213219)
TX,POINT (-100.901296 29.373271)
TX,POINT (-100.478258 28.708923)
VA,POINT (-77.362456 38.956717)
IL,POINT (-88.148652 42.0644760000001)
IL,POINT (-88.142145 42.061828)
IL,POINT (-88.141386 42.0450660000001)
IN,POINT (-85.9783879999999 41.444711)
CA,POINT (-119.651407 34.4219800000001)
CA,POINT (-119.691689 34.418327)
CA,POINT (-119.691689 34.418327)
CA,POINT (-119.702173 34.4191010000001)
CA,POINT (-119.708063 34.4284940000001)
CA,POINT (-119.745227 34.440393)
CA,POINT (-119.807529 34.4351080000001)
CA,POINT (-119.81212 34.4349780000001)
CA,POINT (-119.832032 34.4386880000001)
CA,POINT (-119.844369 34.4304220000001)
CA,POINT (-119.844369 34.4304220000001)
CA,POINT (-120.45772 34.6585040000001)
CA,POINT (-120.457457 34.646977)
CA,POINT (-119.672078 36.328112)
CA,POINT (-119.648862 36.3258750000001)
CA,POINT (-119.64773 36.3342880000001)
CA,POINT (-119.783306 36.3134220000001)
CA,POINT (-119.78555 36.301721)
CA,POINT (-119.788309 36.301223)
CA,POINT (-119.628798 36.5739960000001)
CA,POINT (-119.628798 36.5739960000001)
CA,POINT (-119.754634 36.7063820000001)
CA,POINT (-119.785023 36.736636)
CA,POINT (-119.751188 36.743181)
CA,POINT (-119.725454 36.7742030000001)
