State,5,10,25,50,100
Hawaii,"[674, 898, 745, 1006, 53]","[674, 898, 745, 1006, 53, 611, 109, 143, 761, 62]","[674, 898, 745, 1006, 53, 611, 109, 143, 761, 62, 512, 577, 772, 293, 70, 103, 709, 1028, 939, 399, 798, 946, 891, 925, 734]","[674, 898, 745, 1006, 53, 611, 109, 143, 761, 62, 512, 577, 772, 293, 70, 103, 709, 1028, 939, 399, 798, 946, 891, 925, 734, 768, 912, 21, 412, 931, 553, 42, 947, 61, 702, 63, 832, 197, 330, 76, 973, 465, 597, 479, 365, 880, 628, 120, 124, 765]","[674, 898, 745, 1006, 53, 611, 109, 143, 761, 62, 512, 577, 772, 293, 70, 103, 709, 1028, 939, 399, 798, 946, 891, 925, 734, 768, 912, 21, 412, 931, 553, 42, 947, 61, 702, 63, 832, 197, 330, 76, 973, 465, 597, 479, 365, 880, 628, 120, 124, 765, 128, 1026, 3, 1027, 261, 389, 391, 648, 776, 904, 1033, 12, 401, 529, 403, 20, 150, 534, 920, 793, 154, 33, 419, 38, 171, 684, 567, 59, 959, 325, 454, 586, 459, 204, 333, 716, 849, 983, 221, 95, 353, 737, 868, 106, 623, 113, 755, 1015, 766, 1023]"
Idaho,"[800, 453, 681, 1138, 894]","[800, 453, 681, 1138, 894, 1193, 429, 846, 630, 1087]","[800, 453, 681, 1138, 894, 1193, 429, 846, 630, 1087, 416, 832, 646, 998, 840, 1095, 557, 1038, 463, 1040, 1101, 1268, 693, 669, 1183]","[800, 453, 681, 1138, 894, 1193, 429, 846, 630, 1087, 416, 832, 646, 998, 840, 1095, 557, 1038, 463, 1040, 1101, 1268, 693, 669, 1183, 768, 898, 396, 397, 780, 1164, 784, 531, 1047, 280, 667, 415, 673, 679, 813, 70, 1100, 720, 849, 600, 860, 734, 882, 887, 763]","[800, 453, 681, 1138, 894, 1193, 429, 846, 630, 1087, 416, 832, 646, 998, 840, 1095, 557, 1038, 463, 1040, 1101, 1268, 693, 669, 1183, 768, 898, 396, 397, 780, 1164, 784, 531, 1047, 280, 667, 415, 673, 679, 813, 70, 1100, 720, 849, 600, 860, 734, 882, 887, 763, 1, 774, 399, 913, 1169, 1044, 149, 1173, 666, 412, 1188, 428, 940, 303, 179, 819, 566, 697, 698, 1085, 958, 1215, 706, 454, 710, 334, 847, 850, 596, 470, 475, 476, 732, 1118, 607, 1244, 353, 1122, 1250, 868, 617, 877, 1263, 115, 1139, 1267, 758, 761, 507, 1278]"
Illinois,"[294, 6796, 4498, 19, 7482]","[294, 6796, 4498, 19, 7482, 451, 6155, 7663, 6462, 6943]","[294, 6796, 4498, 19, 7482, 451, 6155, 7663, 6462, 6943, 8292, 8487, 9064, 4105, 6764, 4301, 5390, 5614, 4049, 8273, 371, 7573, 8758, 7799, 7774]","[294, 6796, 4498, 19, 7482, 451, 6155, 7663, 6462, 6943, 8292, 8487, 9064, 4105, 6764, 4301, 5390, 5614, 4049, 8273, 371, 7573, 8758, 7799, 7774, 2177, 6919, 7047, 3472, 9362, 7701, 1820, 9004, 4013, 6829, 5302, 5558, 5827, 327, 8143, 1745, 7889, 596, 477, 6887, 8043, 3949, 5358, 4215, 7549]","[294, 6796, 4498, 19, 7482, 451, 6155, 7663, 6462, 6943, 8292, 8487, 9064, 4105, 6764, 4301, 5390, 5614, 4049, 8273, 371, 7573, 8758, 7799, 7774, 2177, 6919, 7047, 3472, 9362, 7701, 1820, 9004, 4013, 6829, 5302, 5558, 5827, 327, 8143, 1745, 7889, 596, 477, 6887, 8043, 3949, 5358, 4215, 7549, 5376, 9729, 7426, 7686, 1417, 7436, 8332, 145, 5245, 2713, 4249, 8473, 3747, 9255, 2095, 6447, 1718, 4023, 8246, 3769, 1209, 3134, 193, 4420, 8389, 3014, 4678, 8905, 2000, 4183, 7512, 7639, 6493, 6751, 993, 7396, 4581, 2278, 9700, 3690, 8554, 9837, 1519, 8949, 3319, 7290, 7931, 4093, 382, 4351]"
Indiana,"[3174, 2827, 3247, 2226, 3226]","[3174, 2827, 3247, 2226, 3226, 96, 2411, 3028, 3161, 2044]","[3174, 2827, 3247, 2226, 3226, 96, 2411, 3028, 3161, 2044, 2336, 1058, 4259, 4478, 648, 2824, 3049, 2188, 398, 3182, 2448, 3347, 3092, 2686, 5119]","[3174, 2827, 3247, 2226, 3226, 96, 2411, 3028, 3161, 2044, 2336, 1058, 4259, 4478, 648, 2824, 3049, 2188, 398, 3182, 2448, 3347, 3092, 2686, 5119, 2178, 3847, 3209, 3343, 19, 3613, 2847, 3744, 1188, 2347, 3116, 943, 4785, 3386, 3010, 1230, 979, 3285, 608, 2017, 3809, 2663, 3943, 5231, 3191]","[3174, 2827, 3247, 2226, 3226, 96, 2411, 3028, 3161, 2044, 2336, 1058, 4259, 4478, 648, 2824, 3049, 2188, 398, 3182, 2448, 3347, 3092, 2686, 5119, 2178, 3847, 3209, 3343, 19, 3613, 2847, 3744, 1188, 2347, 3116, 943, 4785, 3386, 3010, 1230, 979, 3285, 608, 2017, 3809, 2663, 3943, 5231, 3191, 1153, 133, 6, 777, 4111, 2962, 3218, 1044, 2324, 2452, 2199, 3094, 2202, 671, 1952, 2465, 3362, 5036, 1711, 4144, 4277, 3133, 4928, 2241, 2753, 451, 1350, 3912, 1867, 3026, 4308, 2264, 2140, 3165, 3293, 2399, 3425, 2916, 4580, 3047, 4205, 2414, 2801, 2162, 883, 3059, 3320, 4733, 382, 3199]"
Iowa,"[102, 334, 464, 2426, 543]","[102, 334, 464, 2426, 543, 2497, 474, 730, 2139, 2620]","[102, 334, 464, 2426, 543, 2497, 474, 730, 2139, 2620, 32, 68, 1796, 1416, 1771, 397, 750, 975, 1583, 1393, 2387, 1786, 1147, 2365, 511]","[102, 334, 464, 2426, 543, 2497, 474, 730, 2139, 2620, 32, 68, 1796, 1416, 1771, 397, 750, 975, 1583, 1393, 2387, 1786, 1147, 2365, 511, 514, 261, 1807, 921, 1564, 1064, 2604, 2481, 1330, 2616, 1345, 1476, 2244, 716, 2130, 2645, 1114, 858, 225, 2145, 1123, 1255, 1001, 2418, 1530]","[102, 334, 464, 2426, 543, 2497, 474, 730, 2139, 2620, 32, 68, 1796, 1416, 1771, 397, 750, 975, 1583, 1393, 2387, 1786, 1147, 2365, 511, 514, 261, 1807, 921, 1564, 1064, 2604, 2481, 1330, 2616, 1345, 1476, 2244, 716, 2130, 2645, 1114, 858, 225, 2145, 1123, 1255, 1001, 2418, 1530, 768, 1408, 1923, 516, 2693, 391, 1800, 521, 1034, 534, 2075, 2332, 1439, 2465, 1060, 39, 1063, 1449, 1705, 558, 176, 434, 819, 309, 1335, 2103, 1723, 2619, 62, 2623, 1602, 1988, 1477, 839, 2504, 339, 1495, 1753, 992, 2273, 866, 611, 2401, 742, 1512, 362, 2028, 1781, 630, 2551]"
Kansas,"[1184, 377, 2035, 500, 57]","[1184, 377, 2035, 500, 57, 227, 1771, 2328, 1307, 2076]","[1184, 377, 2035, 500, 57, 227, 1771, 2328, 1307, 2076, 1344, 1762, 524, 591, 1808, 1106, 563, 115, 2069, 1622, 2390, 1273, 186, 1021, 1567]","[1184, 377, 2035, 500, 57, 227, 1771, 2328, 1307, 2076, 1344, 1762, 524, 591, 1808, 1106, 563, 115, 2069, 1622, 2390, 1273, 186, 1021, 1567, 2049, 1542, 1418, 2315, 2189, 16, 1296, 788, 277, 154, 1691, 2204, 33, 1826, 1703, 1069, 1843, 2376, 1490, 211, 1241, 476, 1632, 2283, 2286]","[1184, 377, 2035, 500, 57, 227, 1771, 2328, 1307, 2076, 1344, 1762, 524, 591, 1808, 1106, 563, 115, 2069, 1622, 2390, 1273, 186, 1021, 1567, 2049, 1542, 1418, 2315, 2189, 16, 1296, 788, 277, 154, 1691, 2204, 33, 1826, 1703, 1069, 1843, 2376, 1490, 211, 1241, 476, 1632, 2283, 2286, 2177, 900, 7, 1160, 1803, 400, 2320, 1682, 532, 2324, 1942, 2071, 2078, 545, 2337, 1060, 1828, 1452, 430, 2222, 945, 179, 1333, 1724, 1213, 1086, 452, 1861, 461, 2000, 81, 2385, 1236, 1620, 1368, 859, 2271, 609, 1122, 1639, 2280, 489, 1257, 1385, 1644, 1393, 1782, 503, 248, 1279]"
Kentucky,"[391, 845, 2286, 1016, 2527]","[391, 845, 2286, 1016, 2527, 1254, 3466, 592, 1908, 861]","[391, 845, 2286, 1016, 2527, 1254, 3466, 592, 1908, 861, 1509, 1064, 557, 205, 2830, 2609, 3281, 2995, 1268, 3070, 120, 410, 1595, 1565, 1182]","[391, 845, 2286, 1016, 2527, 1254, 3466, 592, 1908, 861, 1509, 1064, 557, 205, 2830, 2609, 3281, 2995, 1268, 3070, 120, 410, 1595, 1565, 1182, 768, 2314, 2578, 2709, 1305, 2969, 1532, 288, 2722, 2475, 3371, 817, 2103, 2743, 1855, 3531, 3325, 3167, 618, 1516, 882, 2675, 2036, 1916, 1149]","[391, 845, 2286, 1016, 2527, 1254, 3466, 592, 1908, 861, 1509, 1064, 557, 205, 2830, 2609, 3281, 2995, 1268, 3070, 120, 410, 1595, 1565, 1182, 768, 2314, 2578, 2709, 1305, 2969, 1532, 288, 2722, 2475, 3371, 817, 2103, 2743, 1855, 3531, 3325, 3167, 618, 1516, 882, 2675, 2036, 1916, 1149, 513, 642, 1154, 2436, 1930, 3343, 1555, 534, 1687, 3094, 3356, 926, 550, 2855, 1576, 2731, 300, 819, 2100, 1589, 190, 2110, 834, 1346, 1474, 2498, 326, 1094, 2812, 1993, 2940, 597, 726, 2519, 1368, 3032, 1502, 1380, 1253, 1259, 3308, 1902, 1135, 242, 371, 758, 2294, 1529, 1788, 1918]"
Louisiana,"[70, 1385, 1226, 3091, 4117]","[70, 1385, 1226, 3091, 4117, 2380, 1234, 1882, 4059, 3614]","[70, 1385, 1226, 3091, 4117, 2380, 1234, 1882, 4059, 3614, 2146, 3518, 4165, 6, 2534, 2408, 2059, 3418, 4205, 240, 1810, 3321, 1658, 540, 414]","[70, 1385, 1226, 3091, 4117, 2380, 1234, 1882, 4059, 3614, 2146, 3518, 4165, 6, 2534, 2408, 2059, 3418, 4205, 240, 1810, 3321, 1658, 540, 414, 262, 2573, 1295, 2961, 3990, 1175, 4258, 3238, 1319, 3633, 310, 62, 834, 580, 2632, 3144, 202, 847, 977, 3926, 4183, 609, 3816, 3952, 3192]","[70, 1385, 1226, 3091, 4117, 2380, 1234, 1882, 4059, 3614, 2146, 3518, 4165, 6, 2534, 2408, 2059, 3418, 4205, 240, 1810, 3321, 1658, 540, 414, 262, 2573, 1295, 2961, 3990, 1175, 4258, 3238, 1319, 3633, 310, 62, 834, 580, 2632, 3144, 202, 847, 977, 3926, 4183, 609, 3816, 3952, 3192, 2049, 3586, 394, 3853, 4109, 3601, 787, 1428, 1818, 2714, 2076, 3229, 3358, 3866, 161, 1443, 422, 808, 1454, 1202, 2098, 1717, 2613, 2231, 1849, 1082, 570, 4027, 4158, 959, 3266, 709, 1605, 1990, 3403, 2383, 3792, 3538, 3028, 3162, 1627, 2908, 992, 3300, 231, 3052, 1517, 1265, 3700, 3961]"
Maine,"[997, 849, 148, 985, 443]","[997, 849, 148, 985, 443, 195, 932, 621, 978, 850]","[997, 849, 148, 985, 443, 195, 932, 621, 978, 850, 769, 993, 163, 228, 446, 676, 838, 106, 431, 687, 862, 50, 185, 30, 479]","[997, 849, 148, 985, 443, 195, 932, 621, 978, 850, 769, 993, 163, 228, 446, 676, 838, 106, 431, 687, 862, 50, 185, 30, 479, 131, 654, 782, 529, 1169, 923, 417, 803, 297, 172, 44, 822, 1086, 961, 1095, 586, 716, 469, 1112, 624, 113, 1012, 502, 761, 892]","[997, 849, 148, 985, 443, 195, 932, 621, 978, 850, 769, 993, 163, 228, 446, 676, 838, 106, 431, 687, 862, 50, 185, 30, 479, 131, 654, 782, 529, 1169, 923, 417, 803, 297, 172, 44, 822, 1086, 961, 1095, 586, 716, 469, 1112, 624, 113, 1012, 502, 761, 892, 1157, 7, 903, 777, 909, 401, 1041, 147, 916, 1052, 544, 929, 46, 174, 175, 942, 823, 696, 701, 63, 833, 837, 455, 845, 590, 976, 1107, 468, 855, 986, 347, 732, 859, 222, 989, 352, 867, 486, 871, 104, 616, 746, 999, 109, 365, 1009, 372, 247, 121, 511]"
Maryland,"[2913, 4001, 2952, 2763, 3541]","[2913, 4001, 2952, 2763, 3541, 1008, 17, 3667, 3414, 2652]","[2913, 4001, 2952, 2763, 3541, 1008, 17, 3667, 3414, 2652, 1280, 1121, 3520, 3779, 3588, 1863, 1580, 1453, 942, 3374, 3223, 2328, 1437, 3934, 2335]","[2913, 4001, 2952, 2763, 3541, 1008, 17, 3667, 3414, 2652, 1280, 1121, 3520, 3779, 3588, 1863, 1580, 1453, 942, 3374, 3223, 2328, 1437, 3934, 2335, 2178, 3079, 3207, 3467, 2062, 146, 2847, 3362, 2731, 302, 560, 2994, 2614, 3767, 2237, 1993, 1486, 2768, 849, 3165, 3686, 2537, 2925, 502, 2943]","[2913, 4001, 2952, 2763, 3541, 1008, 17, 3667, 3414, 2652, 1280, 1121, 3520, 3779, 3588, 1863, 1580, 1453, 942, 3374, 3223, 2328, 1437, 3934, 2335, 2178, 3079, 3207, 3467, 2062, 146, 2847, 3362, 2731, 302, 560, 2994, 2614, 3767, 2237, 1993, 1486, 2768, 849, 3165, 3686, 2537, 2925, 502, 2943, 2820, 1670, 3602, 2707, 1557, 2968, 2205, 2591, 3104, 162, 1315, 2212, 3234, 422, 168, 1835, 1836, 3630, 1967, 434, 1330, 1460, 3124, 3251, 823, 3253, 3891, 2618, 3388, 2367, 3528, 3150, 3023, 2257, 726, 471, 223, 608, 1249, 2016, 3811, 485, 3303, 1001, 751, 1265, 1778, 2677, 1145, 127]"
