State,5,10,25,50,100
Alabama,"[805, 178, 404, 3606, 958]","[805, 178, 404, 3606, 958, 1088, 265, 2191, 2449, 882]","[805, 178, 404, 3606, 958, 1088, 265, 2191, 2449, 882, 3872, 1377, 2914, 2859, 3628, 1069, 432, 2960, 3569, 1139, 2707, 661, 1302, 2460, 766]","[805, 178, 404, 3606, 958, 1088, 265, 2191, 2449, 882, 3872, 1377, 2914, 2859, 3628, 1069, 432, 2960, 3569, 1139, 2707, 661, 1302, 2460, 766, 1161, 3237, 2602, 2482, 2101, 952, 1727, 63, 1346, 2626, 197, 3527, 968, 2940, 987, 1118, 3295, 3550, 2278, 494, 1396, 247, 2552, 1275, 1788]","[805, 178, 404, 3606, 958, 1088, 265, 2191, 2449, 882, 3872, 1377, 2914, 2859, 3628, 1069, 432, 2960, 3569, 1139, 2707, 661, 1302, 2460, 766, 1161, 3237, 2602, 2482, 2101, 952, 1727, 63, 1346, 2626, 197, 3527, 968, 2940, 987, 1118, 3295, 3550, 2278, 494, 1396, 247, 2552, 1275, 1788, 1154, 2692, 1413, 646, 1672, 779, 2060, 3855, 150, 2071, 2595, 3876, 1061, 1448, 1576, 426, 171, 1708, 3373, 3498, 1839, 3120, 3880, 1586, 1971, 308, 1336, 2873, 3258, 3384, 2493, 1217, 3909, 3142, 1099, 3796, 213, 2520, 2780, 2270, 353, 485, 618, 1899, 3311, 112, 2034, 3187, 3314, 3579]"
Alaska,"[3, 458, 212, 472, 445]","[3, 458, 212, 472, 445, 1, 334, 215, 377, 447]","[3, 458, 212, 472, 445, 1, 334, 215, 377, 447, 0, 448, 450, 481, 292, 454, 205, 495, 496, 497, 467, 502, 218, 380, 319]","[3, 458, 212, 472, 445, 1, 334, 215, 377, 447, 0, 448, 450, 481, 292, 454, 205, 495, 496, 497, 467, 502, 218, 380, 319, 2, 4, 277, 289, 296, 449, 452, 325, 453, 455, 456, 461, 208, 209, 214, 348, 222, 228, 490, 365, 494, 498, 499, 376, 378]","[3, 458, 212, 472, 445, 1, 334, 215, 377, 447, 0, 448, 450, 481, 292, 454, 205, 495, 496, 497, 467, 502, 218, 380, 319, 2, 4, 277, 289, 296, 449, 452, 325, 453, 455, 456, 461, 208, 209, 214, 348, 222, 228, 490, 365, 494, 498, 499, 376, 378, 384, 382, 391, 269, 16, 408, 283, 156, 29, 287, 167, 295, 297, 42, 298, 426, 46, 437, 441, 316, 446, 63, 320, 321, 451, 196, 201, 331, 460, 206, 207, 468, 471, 217, 474, 223, 224, 225, 352, 227, 103, 360, 487, 492, 366, 368, 245, 375, 379, 254]"
Arizona,"[4108, 14, 369, 4377, 92]","[4108, 14, 369, 4377, 92, 3363, 297, 3790, 3347, 3163]","[4108, 14, 369, 4377, 92, 3363, 297, 3790, 3347, 3163, 4223, 259, 35, 3, 3869, 491, 50, 402, 4469, 4216, 377, 349, 61, 3358, 895]","[4108, 14, 369, 4377, 92, 3363, 297, 3790, 3347, 3163, 4223, 259, 35, 3, 3869, 491, 50, 402, 4469, 4216, 377, 349, 61, 3358, 895, 257, 265, 3341, 4365, 24, 3353, 1691, 1307, 4515, 3369, 47, 3504, 3632, 2873, 2762, 78, 849, 2130, 4696, 3166, 351, 4584, 106, 380, 3325]","[4108, 14, 369, 4377, 92, 3363, 297, 3790, 3347, 3163, 4223, 259, 35, 3, 3869, 491, 50, 402, 4469, 4216, 377, 349, 61, 3358, 895, 257, 265, 3341, 4365, 24, 3353, 1691, 1307, 4515, 3369, 47, 3504, 3632, 2873, 2762, 78, 849, 2130, 4696, 3166, 351, 4584, 106, 380, 3325, 1667, 3336, 651, 13, 3982, 1552, 4241, 19, 3859, 149, 4117, 1179, 925, 2845, 4255, 545, 1574, 3238, 172, 4525, 4403, 308, 312, 2875, 3388, 3771, 4155, 320, 4673, 2243, 1354, 3533, 4564, 3800, 2660, 230, 359, 2022, 4329, 1770, 1387, 4710, 3182, 882, 1910, 254, 3448, 3958, 892, 638]"
Arkansas,"[1056, 0, 587, 2035, 1213]","[1056, 0, 587, 2035, 1213, 937, 284, 1429, 1308, 29]","[1056, 0, 587, 2035, 1213, 937, 284, 1429, 1308, 29, 4, 836, 38, 1766, 654, 1582, 2001, 1716, 1972, 86, 599, 1245, 1334, 1180, 509]","[1056, 0, 587, 2035, 1213, 937, 284, 1429, 1308, 29, 4, 836, 38, 1766, 654, 1582, 2001, 1716, 1972, 86, 599, 1245, 1334, 1180, 509, 1667, 1542, 2060, 269, 290, 172, 561, 570, 576, 1098, 1739, 1364, 981, 1877, 857, 1117, 1503, 1252, 1258, 1772, 113, 883, 1268, 245, 1017]","[1056, 0, 587, 2035, 1213, 937, 284, 1429, 1308, 29, 4, 836, 38, 1766, 654, 1582, 2001, 1716, 1972, 86, 599, 1245, 1334, 1180, 509, 1667, 1542, 2060, 269, 290, 172, 561, 570, 576, 1098, 1739, 1364, 981, 1877, 857, 1117, 1503, 1252, 1258, 1772, 113, 883, 1268, 245, 1017, 258, 1028, 10, 1933, 143, 1172, 534, 795, 283, 1693, 288, 1569, 546, 1827, 806, 684, 1069, 1327, 1073, 2097, 948, 2100, 311, 1465, 2107, 700, 1598, 960, 1345, 1474, 1856, 2115, 1864, 202, 333, 978, 1746, 1751, 99, 1514, 1003, 1645, 750, 1135, 1521, 503, 377, 1274, 2044, 1151]"
California,"[3912, 10857, 2986, 11088, 24793]","[3912, 10857, 2986, 11088, 24793, 3649, 3010, 3050, 1324, 3133]","[3912, 10857, 2986, 11088, 24793, 3649, 3010, 3050, 1324, 3133, 17536, 2881, 11393, 3715, 3868, 2250, 11082, 20794, 18605, 2931, 10835, 20121, 17466, 3676, 1501]","[3912, 10857, 2986, 11088, 24793, 3649, 3010, 3050, 1324, 3133, 17536, 2881, 11393, 3715, 3868, 2250, 11082, 20794, 18605, 2931, 10835, 20121, 17466, 3676, 1501, 23680, 3465, 3084, 10893, 11023, 3733, 17813, 288, 17187, 2597, 10412, 3001, 2764, 25422, 2511, 15060, 23264, 1380, 20326, 23271, 2282, 16882, 8563, 761, 20858]","[3912, 10857, 2986, 11088, 24793, 3649, 3010, 3050, 1324, 3133, 17536, 2881, 11393, 3715, 3868, 2250, 11082, 20794, 18605, 2931, 10835, 20121, 17466, 3676, 1501, 23680, 3465, 3084, 10893, 11023, 3733, 17813, 288, 17187, 2597, 10412, 3001, 2764, 25422, 2511, 15060, 23264, 1380, 20326, 23271, 2282, 16882, 8563, 761, 20858, 20866, 2948, 3972, 24070, 1415, 15496, 2826, 18186, 19598, 5520, 21396, 16793, 2331, 2461, 3743, 14240, 24483, 15526, 23975, 10920, 16174, 11446, 22843, 6588, 11580, 23486, 5951, 11071, 17215, 3529, 23626, 5963, 15052, 20686, 21070, 24526, 3923, 13013, 13532, 3293, 20318, 18402, 17124, 24933, 9065, 25325, 4720, 3189, 18805, 21624]"
Colorado,"[3509, 2520, 2458, 3292, 3261]","[3509, 2520, 2458, 3292, 3261, 769, 2177, 3432, 3402, 786]","[3509, 2520, 2458, 3292, 3261, 769, 2177, 3432, 3402, 786, 3393, 2530, 3620, 3558, 1099, 3499, 1517, 143, 1647, 2482, 2974, 1908, 3481, 571, 1118]","[3509, 2520, 2458, 3292, 3261, 769, 2177, 3432, 3402, 786, 3393, 2530, 3620, 3558, 1099, 3499, 1517, 143, 1647, 2482, 2974, 1908, 3481, 571, 1118, 2, 2057, 2444, 3728, 3864, 1433, 153, 282, 543, 2086, 3750, 3527, 3786, 3532, 3535, 3415, 1627, 989, 490, 1901, 117, 1143, 761, 1532, 3583]","[3509, 2520, 2458, 3292, 3261, 769, 2177, 3432, 3402, 786, 3393, 2530, 3620, 3558, 1099, 3499, 1517, 143, 1647, 2482, 2974, 1908, 3481, 571, 1118, 2, 2057, 2444, 3728, 3864, 1433, 153, 282, 543, 2086, 3750, 3527, 3786, 3532, 3535, 3415, 1627, 989, 490, 1901, 117, 1143, 761, 1532, 3583, 1030, 2439, 8, 3719, 2186, 523, 780, 3340, 3595, 2191, 2455, 24, 1177, 2332, 419, 2468, 4004, 3110, 3622, 296, 1065, 2216, 1844, 3252, 1207, 57, 573, 1605, 3270, 1097, 1226, 2252, 3277, 1616, 3920, 2002, 3033, 218, 3674, 222, 3935, 2146, 2664, 1131, 1387, 2286, 1137, 628, 3572, 3965]"
Connecticut,"[203, 556, 2191, 2675, 1524]","[203, 556, 2191, 2675, 1524, 1828, 1896, 1171, 534, 668]","[203, 556, 2191, 2675, 1524, 1828, 1896, 1171, 534, 668, 392, 2298, 1323, 1613, 1144, 1358, 2031, 723, 757, 1944, 2517, 216, 346, 124, 1663]","[203, 556, 2191, 2675, 1524, 1828, 1896, 1171, 534, 668, 392, 2298, 1323, 1613, 1144, 1358, 2031, 723, 757, 1944, 2517, 216, 346, 124, 1663, 2185, 650, 1290, 1274, 22, 921, 1691, 2587, 1197, 560, 946, 2356, 2619, 1086, 193, 1731, 842, 1228, 2253, 80, 1633, 2659, 365, 1518, 1914]","[203, 556, 2191, 2675, 1524, 1828, 1896, 1171, 534, 668, 392, 2298, 1323, 1613, 1144, 1358, 2031, 723, 757, 1944, 2517, 216, 346, 124, 1663, 2185, 650, 1290, 1274, 22, 921, 1691, 2587, 1197, 560, 946, 2356, 2619, 1086, 193, 1731, 842, 1228, 2253, 80, 1633, 2659, 365, 1518, 1914, 128, 636, 514, 1027, 1667, 1157, 265, 1545, 780, 1425, 1681, 917, 1175, 2331, 157, 1187, 1699, 551, 2215, 1833, 428, 1709, 2220, 816, 2098, 2111, 320, 1473, 580, 325, 333, 1617, 851, 1492, 2391, 1758, 2015, 615, 744, 2151, 751, 245, 885, 119, 1141, 1525, 2043, 764, 1790, 1407]"
Delaware,"[161, 113, 567, 633, 410]","[161, 113, 567, 633, 410, 390, 519, 425, 490, 671]","[161, 113, 567, 633, 410, 390, 519, 425, 490, 671, 449, 419, 446, 582, 170, 556, 13, 365, 639, 598, 183, 220, 253, 62, 31]","[161, 113, 567, 633, 410, 390, 519, 425, 490, 671, 449, 419, 446, 582, 170, 556, 13, 365, 639, 598, 183, 220, 253, 62, 31, 262, 136, 649, 522, 17, 404, 534, 23, 281, 161, 41, 434, 440, 60, 319, 67, 198, 462, 596, 85, 344, 603, 103, 374, 505]","[161, 113, 567, 633, 410, 390, 519, 425, 490, 671, 449, 419, 446, 582, 170, 556, 13, 365, 639, 598, 183, 220, 253, 62, 31, 262, 136, 649, 522, 17, 404, 534, 23, 281, 161, 41, 434, 440, 60, 319, 67, 198, 462, 596, 85, 344, 603, 103, 374, 505, 1, 2, 391, 268, 397, 144, 146, 19, 408, 664, 154, 28, 542, 33, 162, 547, 292, 170, 555, 554, 45, 430, 176, 562, 563, 311, 439, 444, 189, 572, 322, 583, 202, 77, 464, 467, 469, 218, 347, 349, 94, 229, 614, 359, 238, 622, 112, 119, 380, 383]"
Florida,"[10240, 12832, 357, 238, 5370]","[10240, 12832, 357, 238, 5370, 12453, 8468, 3668, 6197, 8341]","[10240, 12832, 357, 238, 5370, 12453, 8468, 3668, 6197, 8341, 3136, 8193, 11588, 2471, 3753, 332, 3341, 2579, 3444, 12794, 10619, 13276, 1917, 3454, 3359]","[10240, 12832, 357, 238, 5370, 12453, 8468, 3668, 6197, 8341, 3136, 8193, 11588, 2471, 3753, 332, 3341, 2579, 3444, 12794, 10619, 13276, 1917, 3454, 3359, 7681, 13185, 5273, 9500, 9759, 3487, 3637, 4789, 4541, 2241, 12097, 1749, 4950, 8536, 11609, 13016, 1886, 2403, 6757, 5741, 11502, 2038, 6140, 381, 12543]","[10240, 12832, 357, 238, 5370, 12453, 8468, 3668, 6197, 8341, 3136, 8193, 11588, 2471, 3753, 332, 3341, 2579, 3444, 12794, 10619, 13276, 1917, 3454, 3359, 7681, 13185, 5273, 9500, 9759, 3487, 3637, 4789, 4541, 2241, 12097, 1749, 4950, 8536, 11609, 13016, 1886, 2403, 6757, 5741, 11502, 2038, 6140, 381, 12543, 10501, 11653, 2059, 11534, 2705, 1811, 5780, 5786, 11420, 11040, 162, 6562, 6818, 11813, 4649, 7723, 6064, 2353, 8112, 1588, 10805, 4022, 12732, 7489, 8264, 3273, 3402, 5065, 7372, 7884, 3540, 10581, 2646, 1498, 3164, 5220, 5479, 2667, 5100, 2029, 4462, 10347, 11755, 4723, 5748, 3574, 1143, 8442, 3707, 9082]"
Georgia,"[6829, 5653, 6776, 58, 1950]","[6829, 5653, 6776, 58, 1950, 385, 6792, 4875, 5805, 6926]","[6829, 5653, 6776, 58, 1950, 385, 6792, 4875, 5805, 6926, 7108, 614, 102, 6312, 6025, 10, 2251, 3051, 5900, 244, 213, 3638, 6135, 3928, 2748]","[6829, 5653, 6776, 58, 1950, 385, 6792, 4875, 5805, 6926, 7108, 614, 102, 6312, 6025, 10, 2251, 3051, 5900, 244, 213, 3638, 6135, 3928, 2748, 1280, 3074, 4995, 5507, 4378, 2074, 7196, 1310, 5920, 3490, 6692, 3375, 6448, 2353, 6581, 6840, 2631, 4936, 1746, 5085, 735, 227, 1131, 495, 885]","[6829, 5653, 6776, 58, 1950, 385, 6792, 4875, 5805, 6926, 7108, 614, 102, 6312, 6025, 10, 2251, 3051, 5900, 244, 213, 3638, 6135, 3928, 2748, 1280, 3074, 4995, 5507, 4378, 2074, 7196, 1310, 5920, 3490, 6692, 3375, 6448, 2353, 6581, 6840, 2631, 4936, 1746, 5085, 735, 227, 1131, 495, 885, 1410, 4738, 6786, 7300, 2701, 4749, 5521, 2452, 5397, 6036, 407, 6676, 2972, 2717, 6430, 1444, 4773, 5414, 6959, 6324, 4021, 6708, 1853, 573, 5310, 705, 1219, 5699, 5827, 5066, 4176, 850, 5458, 4564, 2901, 5844, 6866, 2907, 2523, 1372, 7135, 3552, 3809, 4584, 1898, 2796, 6511, 5873, 6130, 3957]"
