STATE,geometry
AK,POINT (-149.911397035 61.132656927)
AK,POINT (-149.908159345 61.179024143)
AK,POINT (-149.84469815 61.193686277)
AK,POINT (-149.321564074 61.5618225950001)
AK,POINT (-149.399573118 61.6108011140001)
AK,POINT (-149.73692586 61.215415512)
AK,POINT (-149.790620414 61.188756213)
AK,POINT (-149.784172309 61.220366341)
AK,POINT (-151.278312354 60.581341293)
AK,POINT (-149.910142244 61.134119109)
AK,POINT (-149.910840175 61.1339976950001)
AK,POINT (-147.753921434 64.8555275190001)
AK,POINT (-149.571320761 61.3357829020001)
AK,POINT (-149.436004866 61.579154245)
AK,POINT (-149.911726539 61.1367623140001)
AK,POINT (-149.757614793 61.2115542710001)
AK,POINT (-149.561987736 61.324746863)
AK,POINT (-149.816878864 61.1564300000001)
AK,POINT (-149.829829606 61.1418997430001)
AK,POINT (-149.904871 61.1567964880001)
AK,POINT (-149.736125436 61.1855467730001)
AK,POINT (-149.89596 61.1150259390001)
AK,POINT (-149.826636481 61.2002258300001)
AK,POINT (-149.804246022 61.2215265720001)
AK,POINT (-149.470246727 61.5867376630001)
AK,POINT (-149.818833667 61.1478809440001)
AK,POINT (-149.739268625 61.1831341960001)
AK,POINT (-149.735688992 61.184325856)
AK,POINT (-149.912347572 61.137216003)
AK,POINT (-149.828867742 61.176273785)
AK,POINT (-149.829357807 61.17656636)
AK,POINT (-149.727691852 61.203118057)
AK,POINT (-151.330989237 60.6449929250001)
AK,POINT (-149.834472686 61.1134223180001)
AK,POINT (-149.734564739 61.1858359390001)
AK,POINT (-149.821356527 61.185899416)
AK,POINT (-149.789949799 61.1138376900001)
AK,POINT (-149.870166901 61.1090473100001)
AK,POINT (-149.879417708 61.1151090000001)
AK,POINT (-149.849633337 61.162459916)
AK,POINT (-149.914102007 61.136060769)
AK,POINT (-149.870812943 61.111885224)
AK,POINT (-149.964581833 61.1911446560001)
AK,POINT (-152.093651107 65.1715662220001)
AK,POINT (-149.810394174 61.156039708)
AK,POINT (-149.743335484 61.1886792930001)
AK,POINT (-149.779720292 61.18950527)
AK,POINT (-149.727895023 61.183481095)
AK,POINT (-149.922566809 61.1449926670001)
AK,POINT (-149.830661002 61.1388467900001)
AK,POINT (-149.922853665 61.1821540120001)
AK,POINT (-156.937029774 64.733443675)
AK,POINT (-132.941070096 56.8111350440001)
AK,POINT (-149.835274668 61.146546152)
AK,POINT (-149.397497013 61.5984834130001)
AK,POINT (-149.842097713 61.1940606140001)
AK,POINT (-149.728431478 61.1837205410001)
AK,POINT (-149.618502069 61.4954603410001)
AK,POINT (-149.058455344 61.627934344)
AK,POINT (-149.014160376 61.5466577010001)
AK,POINT (-149.720878058 61.1917277910001)
