GEOID,Longitude,Latitude
180973416003,-86.20772833900865,39.77794473647751
181410021001,-86.27479981013428,41.67823355862981
180890110002,-87.38472341694853,41.59342567979909
180973510002,-86.15675573747487,39.81565272198901
180973604061,-85.98672615404453,39.82111687522791
180890124002,-87.33999393955936,41.54676507493182
180973209034,-86.20118981069069,39.8823123611278
180890101003,-87.25630558618963,41.614558313431225
181410030001,-86.2426346806294,41.656456230626816
180973519001,-86.1152394878634,39.80738187041971
180973512002,-86.1807748354796,39.80762071456187
180890103043,-87.41583797447078,41.59998981076756
180890104003,-87.36201068037997,41.59763358656173
180973548002,-86.11900809745627,39.77787804527782
181410004003,-86.28459367814386,41.69223647002924
180973103053,-86.273018252709,39.85108557044331
180973403021,-86.24879000183986,39.81289462872419
180973102031,-86.24265567714788,39.87473642292725
180390026001,-85.9705983302747,41.67711701087608
180030030002,-85.11581403599735,41.04982677635402
180890306001,-87.483545383056,41.62522030146341
180973604052,-85.96677080425836,39.8003204479633
180890115002,-87.2839329807745,41.59142356648528
180890207002,-87.51157611263046,41.612317291051006
180973308063,-86.01867237720255,39.83621712176127
180973504001,-86.13803144686851,39.82237556709438
180973606024,-86.0403924344862,39.79271351120509
180890106001,-87.3221950119987,41.60054735170648
180390005014,-85.87123910996647,41.59984969938095
180890111002,-87.38154124931907,41.57973860422359
180890116002,-87.32270118346867,41.58229596131795
180973305001,-86.05991852527555,39.84689454421972
180939513003,-86.46498496444309,38.72972481671305
180839550002,-87.30956529736143,38.775722781829394
180890302002,-87.44989236765441,41.64728924754162
180973406004,-86.21347329351099,39.79165113902837
180890123003,-87.32690741109684,41.54841384553604
180973426001,-86.20161405374476,39.76192517459485
180973103061,-86.26743861627838,39.8323583736753
180973302103,-85.96971739714209,39.83020410048569
180510503005,-87.34436727335721,38.33303737234403
180350012001,-85.36314083343858,40.20206384313964
180890220003,-87.44703762501304,41.58459852039649
180390018023,-85.90698608081568,41.70336579377656
180890424051,-87.38002184024259,41.49694396246995
180973574004,-86.10700518458871,39.74558260181423
181410022004,-86.28327014869654,41.66684782661533
180030043003,-85.11851344796564,41.07421875900055
180030113021,-85.09163758450006,41.037863916867295
180973308031,-86.00525351680535,39.827839363027245
180510502021,-87.57581453543425,38.1978633357154
180670101002,-85.96986677703948,40.48493045671793
180890101002,-87.23954482301971,41.61094218180987
180973306001,-86.03109058452293,39.84957166319018
181139722002,-85.60095790355666,41.47387193444079
180290801043,-84.85926786456821,39.17989299242411
180071002004,-87.31114168774036,40.613209361078205
181410010002,-86.23094128414027,41.68265023929985
180890415001,-87.3543810114693,41.53053132673999
180816102042,-86.07743393862347,39.61036125919497
180910426012,-86.88920652616785,41.54575677493617
180973572001,-86.12605070177844,39.75605407838437
180973220002,-86.16459934324573,39.82940186319493
180030036003,-85.13922456933325,41.02405487530104
180973524003,-86.09546859273854,39.79538700857958
181199556005,-86.8359043468812,39.44816933350366
181270510113,-87.20483438656339,41.42050162720727
181039529001,-86.14845000046468,40.658678685054326
180973604015,-85.99865913981972,39.80694394355076
180973310001,-86.06764615950594,39.83671870169511
180890425012,-87.37830186467819,41.47905932780231
180973201081,-86.1884440350445,39.899557066927095
180571103035,-86.22194021240807,40.13261311815292
180973102014,-86.2252311720849,39.88882797074222
180890120001,-87.34181484460079,41.57148827115679
180950120001,-85.68591172901967,40.09757516398341
180973528001,-86.12980031849371,39.79505531636839
181630013002,-87.55471236763152,37.96057740669354
180973405004,-86.21859920166585,39.82041540004765
180350024013,-85.49004171003872,40.17793405935039
181570102092,-86.95764390134352,40.45816536111331
180670002001,-86.11824575013618,40.49573682952931
180973506004,-86.09408280639704,39.82183500461538
180973421013,-86.27749640590889,39.75914102722238
180973601021,-86.07193020384634,39.81383324137355
180973901023,-86.0588888451577,39.72032429700523
180030028001,-85.11616934247303,41.05707249688186
180973420002,-86.3224334506745,39.73812945422611
180910401002,-86.92067497833372,41.703242690681165
180890305003,-87.4829079271703,41.63398673812315
180890417004,-87.28177213665745,41.56798063591771
180973302123,-85.94614395741303,39.87959209955788
181339564012,-86.70806213756656,39.72595533720541
181570017011,-86.84576573636052,40.39784427620802
180210406004,-87.20731598571557,39.21917150856924
180890424052,-87.35224095464466,41.49713328608284
180890425081,-87.35711412179003,41.46537033289064
180973515002,-86.16396346897726,39.80438875791482
180350022013,-85.268574861136,40.19182034413869
180973103102,-86.25819964440731,39.86089072259958
