,GEOID,Longitude,Latitude
7307,420970817003,-76.5491738672203,40.7869929378627
3661,420454003014,-75.25839595569792,39.9495097263285
8690,421039508054,-75.06411733616447,41.13619773679231
6706,420912039014,-75.3376337164108,40.11812705972044
6335,420893003192,-75.35921823856492,41.1900326027432
1772,420159504001,-76.52342545959529,41.97006147335803
8048,421010202003,-75.15939301077768,40.010877633225775
9362,421279607001,-75.25441639099112,41.57326700160452
1051,420035624002,-80.00349364823164,40.41471995981512
2492,420239601001,-78.23387292948254,41.50927431037467
8353,421010309003,-75.08651869202575,40.04285472958864
4674,420639621001,-79.25396186509344,40.43331006206066
2921,420293056001,-75.81469049819614,39.982017273786646
842,420034928002,-79.88036377342594,40.28970004935795
3081,420333309002,-78.25493828700596,40.88847813148256
7724,421010101005,-75.24565279720791,39.97040521575023
8234,421010275002,-75.13125495140565,40.0391994993016
8401,421010319002,-75.06044350035285,40.0219429715636
3251,420391111003,-79.6678630486587,41.62209414202117
6325,420893003153,-75.52328312776494,41.03169713828245
7637,421010081012,-75.23766299739782,39.94826825333162
1019,420035520001,-79.8436149795798,40.343782709231455
5500,420770015024,-75.4733850490877,40.559037237517806
8732,421070005003,-76.14203087599385,40.813531482682734
3007,420293117022,-75.7819728655277,39.82476953218286
8198,421010265002,-75.15499060976134,40.05959213930343
7561,421010055002,-75.24517354519622,39.90884842524749
8457,421010337012,-75.05161833271828,40.06545817401104
2706,420293005021,-75.54033511758352,40.1318253105296
2466,420210130002,-78.67752180607961,40.385245682625154
7331,420970824003,-76.4632301810447,40.79637377418688
9898,421330221002,-76.98341634197584,39.79884354398321
173,420031307002,-79.8953453142049,40.461193377003525
8372,421010314011,-75.06898551539241,40.04519744391645
7865,421010149003,-75.1787627860882,39.98144153845422
2106,420171050033,-74.99673882784423,40.23779644413986
1864,420171003071,-74.89597891312495,40.10318548311363
4299,420490120022,-79.83928031151657,41.89293726905503
5585,420770057033,-75.4801579754982,40.62517856182341
6613,420912022022,-75.11848558807203,40.05587255516475
2779,420293022071,-75.63370642371781,40.02178571677229
2526,420250204004,-75.87456718278399,40.83247590517927
9566,421298052002,-79.88037718193367,40.15666857421021
9061,421190905025,-76.89228947036636,40.98048857838357
1386,420110008003,-75.91836772446669,40.34953626963637
4842,420691108002,-75.49949742564421,41.57200610062245
4595,420619509002,-77.88972147772408,40.38313382207348
5366,420750001002,-76.42184941527823,40.34154609983948
7545,421010041014,-75.15780006797502,39.92093183536407
891,420035120001,-79.84420000476413,40.40091258062104
4353,420512612001,-79.88338490534422,40.02159065860266
7044,420950104004,-75.35690869812234,40.64832414622069
904,420035153001,-79.88861286851171,40.42055675144085
5384,420750005001,-76.39820305556329,40.34679247999727
8329,421010302002,-75.08338005491133,40.02920976458405
780,420034838003,-79.90426017022988,40.40246665424621
3728,420454021001,-75.24769276947215,39.93360646992022
2967,420293080001,-75.97097215701172,39.78635805238076
792,420034867002,-79.85297550136205,40.374321090232215
7321,420970821003,-76.79692986013514,40.85913857910327
1822,420171001042,-74.95887620727345,40.10027372590349
5883,420792141002,-76.0066567910279,41.198556512664986
6686,420912036012,-75.33703363271499,40.12213553850032
7966,421010177013,-75.11721905543462,39.99780280613012
7586,421010066001,-75.2338842616629,39.92848998685566
1956,420171016051,-75.08881184644828,40.1862780971304
3750,420454029002,-75.27091083886161,39.89397475235564
3113,420333317005,-78.35736370480866,40.81211444972673
6700,420912038033,-75.34879622382161,40.11939974659326
8753,421070009024,-76.34213684146162,40.73136709285341
7477,421010028012,-75.1572390906633,39.92714031539271
3513,420430220002,-76.83962543508775,40.29086092890063
7610,421010072005,-75.23248711105764,39.94433265825448
4540,420599701026,-79.93892360213704,39.8796591539614
6341,420893003213,-75.4108597584002,41.084777494028295
969,420035235012,-79.8155490063943,40.47710082987294
6345,420893003232,-75.36389321419006,41.20133233833949
6350,420893004041,-75.27201498516949,41.06068916393341
7502,421010032004,-75.18631069804601,39.93483655645645
3665,420454004012,-75.26129393493846,39.95545816382367
4690,420659504001,-79.07449979408958,41.16797312957092
1235,420076028003,-80.4577282661568,40.6372638229601
7642,421010082001,-75.24105716307217,39.95112299889225
4315,420490122024,-80.12887579394977,41.873145045012095
9690,421330005001,-76.70369872478763,39.968569931191695
8161,421010255002,-75.18150124825387,40.064239463907406
4196,420490102024,-80.28854171579977,42.00420752712997
4965,420710012004,-76.31633622099038,40.027052875022406
6374,420893008011,-75.20738904521137,40.981361298514905
6247,420850332002,-80.50194212760232,41.22282715247476
4459,420550110002,-77.66146876403184,39.9332648701281
8300,421010291003,-75.10509587127652,40.03222323446988
622,420034644002,-80.05364140964018,40.47190411539907
5745,420792009002,-75.87793541598562,41.237678933371214
2930,420293063001,-75.82984496624823,39.82146358729386
1396,420110013001,-75.92791428526185,40.34290708589911
3572,420430233002,-76.83856837517571,40.23617098203732
5364,420730118002,-80.29459810356887,40.85659818197617
8314,421010298005,-75.0701598046975,40.01523890750183
5755,420792014001,-75.85893567338158,41.24741853923063
