State,County,Tract,Block_group,GEOID,population,white_alone,black_alone,aian_alone,asian_alone,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority,Longitude,Latitude,urban,closest_distance_cvs_pharmacies,closest_distance_cvs_pharmacies_ID,closest_distance_walgreens_pharmacies,closest_distance_walgreens_pharmacies_ID,closest_distance_walmart_pharmacies,closest_distance_walmart_pharmacies_ID,closest_distance_top_3_pharmacy_chains_ID,closest_distance_top_3_pharmacy_chains,closest_distance_hospitals,closest_distance_hospitals_ID,closest_distance_top_3_pharmacy_chains_p_1_k_5,closest_distance_top_3_pharmacy_chains_p_1_k_5_ID,closest_distance_top_3_pharmacy_chains_p_1_k_10,closest_distance_top_3_pharmacy_chains_p_1_k_10_ID,closest_distance_top_3_pharmacy_chains_p_1_k_25,closest_distance_top_3_pharmacy_chains_p_1_k_25_ID,closest_distance_top_3_pharmacy_chains_p_1_k_50,closest_distance_top_3_pharmacy_chains_p_1_k_50_ID,closest_distance_top_3_pharmacy_chains_p_1_k_100,closest_distance_top_3_pharmacy_chains_p_1_k_100_ID,closest_distance_top_3_pharmacy_chains_p_2_k_5,closest_distance_top_3_pharmacy_chains_p_2_k_5_ID,closest_distance_top_3_pharmacy_chains_p_2_k_10,closest_distance_top_3_pharmacy_chains_p_2_k_10_ID,closest_distance_top_3_pharmacy_chains_p_2_k_25,closest_distance_top_3_pharmacy_chains_p_2_k_25_ID,closest_distance_top_3_pharmacy_chains_p_2_k_50,closest_distance_top_3_pharmacy_chains_p_2_k_50_ID,closest_distance_top_3_pharmacy_chains_p_2_k_100,closest_distance_top_3_pharmacy_chains_p_2_k_100_ID,closest_distance_top_3_pharmacy_chains_p_inf_k_5,closest_distance_top_3_pharmacy_chains_p_inf_k_5_ID,closest_distance_top_3_pharmacy_chains_p_inf_k_10,closest_distance_top_3_pharmacy_chains_p_inf_k_10_ID,closest_distance_top_3_pharmacy_chains_p_inf_k_25,closest_distance_top_3_pharmacy_chains_p_inf_k_25_ID,closest_distance_top_3_pharmacy_chains_p_inf_k_50,closest_distance_top_3_pharmacy_chains_p_inf_k_50_ID,closest_distance_top_3_pharmacy_chains_p_inf_k_100,closest_distance_top_3_pharmacy_chains_p_inf_k_100_ID,urban_weight,closest_distance_top_3_pharmacy_chains_new_facility_1,closest_distance_top_3_pharmacy_chains_new_facility_1_ID,closest_distance_top_3_pharmacy_chains_new_facility_2,closest_distance_top_3_pharmacy_chains_new_facility_2_ID,closest_distance_top_3_pharmacy_chains_new_facility_inf,closest_distance_top_3_pharmacy_chains_new_facility_inf_ID,closest_distance_top_3_pharmacy_chains_combined_k_5,closest_distance_top_3_pharmacy_chains_combined_k_5_ID,closest_distance_top_3_pharmacy_chains_combined_k_10,closest_distance_top_3_pharmacy_chains_combined_k_10_ID,closest_distance_top_3_pharmacy_chains_combined_k_25,closest_distance_top_3_pharmacy_chains_combined_k_25_ID,closest_distance_top_3_pharmacy_chains_combined_k_50,closest_distance_top_3_pharmacy_chains_combined_k_50_ID,closest_distance_top_3_pharmacy_chains_combined_k_100,closest_distance_top_3_pharmacy_chains_combined_k_100_ID,closest_distance_urgentcare_centers,closest_distance_urgentcare_centers_p_1_k_5,closest_distance_urgentcare_centers_p_2_k_5,closest_distance_urgentcare_centers_p_inf_k_5,closest_distance_urgentcare_centers_p_1_k_10,closest_distance_urgentcare_centers_p_2_k_10,closest_distance_urgentcare_centers_p_inf_k_10,closest_distance_urgentcare_centers_p_1_k_25,closest_distance_urgentcare_centers_p_2_k_25,closest_distance_urgentcare_centers_p_inf_k_25,closest_distance_urgentcare_centers_p_1_k_50,closest_distance_urgentcare_centers_p_2_k_50,closest_distance_urgentcare_centers_p_inf_k_50,closest_distance_urgentcare_centers_p_1_k_100,closest_distance_urgentcare_centers_p_2_k_100,closest_distance_urgentcare_centers_p_inf_k_100,closest_distance_urgentcare_centers_combined_k_5,closest_distance_urgentcare_centers_combined_k_10,closest_distance_urgentcare_centers_combined_k_25,closest_distance_urgentcare_centers_combined_k_50,closest_distance_urgentcare_centers_combined_k_100,closest_distance_hospitals_p_1_k_5,closest_distance_hospitals_p_2_k_5,closest_distance_hospitals_p_inf_k_5,closest_distance_hospitals_p_1_k_10,closest_distance_hospitals_p_2_k_10,closest_distance_hospitals_p_inf_k_10,closest_distance_hospitals_p_1_k_25,closest_distance_hospitals_p_2_k_25,closest_distance_hospitals_p_inf_k_25,closest_distance_hospitals_p_1_k_50,closest_distance_hospitals_p_2_k_50,closest_distance_hospitals_p_inf_k_50,closest_distance_hospitals_p_1_k_100,closest_distance_hospitals_p_2_k_100,closest_distance_hospitals_p_inf_k_100,closest_distance_hospitals_combined_k_5,closest_distance_hospitals_combined_k_10,closest_distance_hospitals_combined_k_25,closest_distance_hospitals_combined_k_50,closest_distance_hospitals_combined_k_100,closest_distance_nursing_homes,closest_distance_nursing_homes_p_1_k_5,closest_distance_nursing_homes_p_2_k_5,closest_distance_nursing_homes_p_inf_k_5,closest_distance_nursing_homes_p_1_k_10,closest_distance_nursing_homes_p_2_k_10,closest_distance_nursing_homes_p_inf_k_10,closest_distance_nursing_homes_p_1_k_25,closest_distance_nursing_homes_p_2_k_25,closest_distance_nursing_homes_p_inf_k_25,closest_distance_nursing_homes_p_1_k_50,closest_distance_nursing_homes_p_2_k_50,closest_distance_nursing_homes_p_inf_k_50,closest_distance_nursing_homes_p_1_k_100,closest_distance_nursing_homes_p_2_k_100,closest_distance_nursing_homes_p_inf_k_100,closest_distance_nursing_homes_combined_k_5,closest_distance_nursing_homes_combined_k_10,closest_distance_nursing_homes_combined_k_25,closest_distance_nursing_homes_combined_k_50,closest_distance_nursing_homes_combined_k_100,closest_distance_private_schools,closest_distance_private_schools_p_1_k_5,closest_distance_private_schools_p_2_k_5,closest_distance_private_schools_p_inf_k_5,closest_distance_private_schools_p_1_k_10,closest_distance_private_schools_p_2_k_10,closest_distance_private_schools_p_inf_k_10,closest_distance_private_schools_p_1_k_25,closest_distance_private_schools_p_2_k_25,closest_distance_private_schools_p_inf_k_25,closest_distance_private_schools_p_1_k_50,closest_distance_private_schools_p_2_k_50,closest_distance_private_schools_p_inf_k_50,closest_distance_private_schools_p_1_k_100,closest_distance_private_schools_p_2_k_100,closest_distance_private_schools_p_inf_k_100,closest_distance_private_schools_combined_k_5,closest_distance_private_schools_combined_k_10,closest_distance_private_schools_combined_k_25,closest_distance_private_schools_combined_k_50,closest_distance_private_schools_combined_k_100,closest_distance_fdic_insured_banks,closest_distance_fdic_insured_banks_p_1_k_5,closest_distance_fdic_insured_banks_p_2_k_5,closest_distance_fdic_insured_banks_p_inf_k_5,closest_distance_fdic_insured_banks_p_1_k_10,closest_distance_fdic_insured_banks_p_2_k_10,closest_distance_fdic_insured_banks_p_inf_k_10,closest_distance_fdic_insured_banks_p_1_k_25,closest_distance_fdic_insured_banks_p_2_k_25,closest_distance_fdic_insured_banks_p_inf_k_25,closest_distance_fdic_insured_banks_p_1_k_50,closest_distance_fdic_insured_banks_p_2_k_50,closest_distance_fdic_insured_banks_p_inf_k_50,closest_distance_fdic_insured_banks_p_1_k_100,closest_distance_fdic_insured_banks_p_2_k_100,closest_distance_fdic_insured_banks_p_inf_k_100,closest_distance_fdic_insured_banks_combined_k_5,closest_distance_fdic_insured_banks_combined_k_10,closest_distance_fdic_insured_banks_combined_k_25,closest_distance_fdic_insured_banks_combined_k_50,closest_distance_fdic_insured_banks_combined_k_100,closest_distance_childcare_centers,closest_distance_childcare_centers_p_1_k_5,closest_distance_childcare_centers_p_2_k_5,closest_distance_childcare_centers_p_inf_k_5,closest_distance_childcare_centers_p_1_k_10,closest_distance_childcare_centers_p_2_k_10,closest_distance_childcare_centers_p_inf_k_10,closest_distance_childcare_centers_p_1_k_25,closest_distance_childcare_centers_p_2_k_25,closest_distance_childcare_centers_p_inf_k_25,closest_distance_childcare_centers_p_1_k_50,closest_distance_childcare_centers_p_2_k_50,closest_distance_childcare_centers_p_inf_k_50,closest_distance_childcare_centers_p_1_k_100,closest_distance_childcare_centers_p_2_k_100,closest_distance_childcare_centers_p_inf_k_100,closest_distance_childcare_centers_combined_k_5,closest_distance_childcare_centers_combined_k_10,closest_distance_childcare_centers_combined_k_25,closest_distance_childcare_centers_combined_k_50,closest_distance_childcare_centers_combined_k_100
5,1,480100,1,50014801001,1383,70.86,21.4,0.0,0.0,0.0,6.87,15.24,3.47,69.2,27.33,white_alone,-91.21630703250318,34.34972659143307,False,106.005,3314,76.159,11971,33.654,19401,19401,33.654,13.633,2689,12.339185843066462,50170803001,12.339185843066462,50014807001,12.339185843066462,50170804002,12.339185843066462,50574803021,12.339185843066462,51190037042,12.339185843066462,50170803001,12.339185843066462,50014807001,12.339185843066462,50350311002,12.339185843066462,51239601004,12.339185843066462,51354704013,33.654,19401,33.654,19401,33.654,19401,9.81039318711313,51354704013,0.0,50690010002,1,33.654,19401,33.654,19401,33.654,19401,12.339185843066462,50170803001,12.339185843066462,50014807001,12.339185843066462,50350311002,12.339185843066462,51239601004,12.339185843066462,51354704013,77.042,57.141,0.0,0.0,57.141,0.0,0.0,35.78,0.0,0.0,35.78,0.0,0.0,12.293,0.0,0.0,77.042,0.0,0.0,0.0,0.0,13.633,13.633,13.633,13.633,13.633,13.633,13.633,13.633,13.633,13.633,13.633,13.633,13.633,13.633,13.633,13.633,13.633,13.633,13.633,13.633,12.633,12.633,12.633,12.633,12.633,12.633,12.633,12.633,12.633,12.633,12.633,12.633,12.633,12.633,12.633,12.633,12.633,12.633,12.633,12.633,12.633,33.084,33.084,33.084,33.084,33.084,33.084,33.084,33.084,33.084,33.084,12.293,12.293,33.084,12.293,12.293,9.768,33.084,33.084,33.084,12.293,12.293,12.638,12.638,12.638,12.638,12.638,12.638,0.0,12.638,12.638,0.0,12.638,12.638,0.0,12.638,12.638,0.0,12.638,12.638,0.0,0.0,0.0,12.565,12.565,12.565,12.565,12.565,12.565,12.565,12.565,12.565,0.0,12.565,12.565,0.0,12.565,12.565,0.0,12.565,12.565,12.565,0.0,0.0
5,1,480200,1,50014802001,1320,82.65,11.67,0.0,0.0,0.0,4.32,5.43,3.48,81.14,15.38,white_alone,-91.55466985233691,34.38043701325742,False,77.906,3314,47.545,11971,10.8,19401,19401,10.8,15.246,2748,10.8,19401,10.8,19401,10.8,19401,10.8,19401,10.8,19401,10.8,19401,10.8,19401,10.8,19401,10.8,19401,10.8,19401,10.8,19401,10.8,19401,10.8,19401,10.8,19401,10.8,19401,1,10.8,19401,10.8,19401,10.8,19401,10.8,19401,10.8,19401,10.8,19401,10.8,19401,10.8,19401,47.763,47.763,31.244,31.244,47.763,31.244,31.244,14.045,14.045,14.045,14.045,14.045,14.045,14.045,14.045,14.045,47.763,31.244,14.045,14.045,14.045,15.246,15.246,15.246,15.246,15.246,15.246,15.246,15.246,15.246,15.246,15.246,15.246,15.246,15.246,15.246,15.246,15.246,15.246,15.246,15.246,11.399,11.399,11.399,11.399,11.399,11.399,11.399,11.399,11.399,11.399,11.399,11.399,11.399,11.399,11.399,11.399,11.399,11.399,11.399,11.399,11.399,11.211,11.211,11.211,11.211,11.211,11.211,11.211,11.211,11.211,11.211,11.211,11.211,11.211,11.211,11.211,11.211,11.211,11.211,11.211,11.211,11.211,10.994,10.994,10.994,10.994,10.994,10.994,10.994,10.994,10.994,0.0,10.994,10.994,0.0,10.994,10.994,0.0,10.994,10.994,10.994,0.0,0.0,11.177,11.177,11.177,11.177,11.177,11.177,11.177,11.177,11.177,11.177,11.177,11.177,11.177,11.177,11.177,11.177,11.177,11.177,11.177,11.177,11.177
5,1,480300,1,50014803001,1269,53.35,38.46,0.0,0.0,0.0,5.67,23.88,6.62,76.67,16.71,white_alone,-91.5430377542964,34.49948048367259,True,71.744,3314,55.281,11971,2.507,19401,19401,2.507,2.444,2748,2.507,19401,2.507,19401,2.507,19401,2.507,19401,1.561134880348251,50350308051,2.507,19401,2.507,19401,2.507,19401,2.507,19401,2.507,19401,2.507,19401,2.507,19401,2.507,19401,2.507,19401,2.507,19401,5,2.507,19401,2.507,19401,2.507,19401,2.507,19401,2.507,19401,2.507,19401,2.507,19401,2.507,19401,54.647,54.647,34.284,34.284,54.647,34.284,34.284,1.499,1.499,1.499,1.499,1.499,1.499,1.499,1.499,1.499,54.647,34.284,1.499,1.499,1.499,2.444,2.444,2.444,2.444,2.444,2.444,2.444,2.444,2.444,2.444,2.444,2.444,2.444,2.444,2.444,2.444,2.444,2.444,2.444,2.444,1.829,1.829,1.829,1.829,1.829,1.829,1.829,1.829,1.829,1.829,1.829,1.829,1.829,1.829,1.829,1.829,1.829,1.829,1.829,1.829,1.829,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.887,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
5,1,480300,2,50014803002,1798,79.87,16.46,1.28,0.0,0.0,0.0,12.03,2.95,76.14,20.91,white_alone,-91.5048906058401,34.5081538648032,False,74.399,3314,58.685,11971,5.305,19401,19401,5.305,5.003,2748,5.305,19401,5.305,19401,5.305,19401,5.305,19401,4.766084937351237,50350308051,5.305,19401,5.305,19401,5.305,19401,5.305,19401,5.305,19401,5.305,19401,5.305,19401,5.305,19401,5.305,19401,5.305,19401,1,5.305,19401,5.305,19401,5.305,19401,5.305,19401,5.305,19401,5.305,19401,5.305,19401,5.305,19401,58.118,58.118,31.794,31.794,58.118,31.794,31.794,4.761,4.761,4.761,4.761,4.761,4.761,4.761,4.761,4.761,58.118,31.794,4.761,4.761,4.761,5.003,5.003,5.003,5.003,5.003,5.003,5.003,5.003,5.003,5.003,5.003,5.003,5.003,5.003,5.003,5.003,5.003,5.003,5.003,5.003,4.733,4.733,4.733,4.733,4.733,4.733,4.733,4.733,4.733,4.733,4.733,4.733,4.733,4.733,4.733,4.733,4.733,4.733,4.733,4.733,4.733,4.462,4.462,4.462,4.462,4.462,4.462,4.462,4.462,4.462,4.462,4.462,4.462,4.462,4.462,4.462,4.462,4.462,4.462,4.462,4.462,4.462,4.339,4.339,4.339,4.339,4.339,4.339,4.339,4.339,4.339,4.339,4.339,4.339,4.339,4.339,4.339,4.339,4.339,4.339,4.339,4.339,4.339,3.813,3.813,3.813,3.813,3.813,3.813,3.813,3.813,3.813,3.813,3.813,3.813,3.813,3.813,3.813,3.813,3.813,3.813,3.813,3.813,3.813
5,1,480400,1,50014804001,1469,12.25,77.26,1.7,0.0,0.0,1.7,31.38,3.88,68.69,27.43,black_alone,-91.55682382869858,34.50673346394192,True,70.194,3314,54.804,11971,3.415,19401,19401,3.415,1.206,2748,3.415,19401,3.415,19401,3.415,19401,3.415,19401,0.0,50350308051,3.415,19401,3.415,19401,3.415,19401,3.415,19401,3.415,19401,3.415,19401,3.415,19401,3.415,19401,3.415,19401,3.415,19401,5,3.415,19401,3.415,19401,3.415,19401,3.415,19401,3.415,19401,3.415,19401,3.415,19401,3.415,19401,54.039,54.039,35.78,35.78,54.039,35.78,35.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.039,35.78,0.0,0.0,0.0,1.206,1.206,1.206,1.206,1.206,1.206,1.206,1.206,1.206,1.206,1.206,1.206,1.206,1.206,1.206,1.206,1.206,1.206,1.206,1.206,0.558,0.558,0.558,0.558,0.558,0.558,0.558,0.558,0.558,0.558,0.558,0.558,0.558,0.558,0.558,0.558,0.558,0.558,0.558,0.558,0.558,2.804,2.804,2.804,2.804,2.804,2.804,2.804,2.804,2.804,2.804,2.804,2.804,2.804,2.804,2.804,2.804,2.804,2.804,2.804,2.804,2.804,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777
5,1,480400,2,50014804002,593,58.68,38.79,0.0,1.69,0.0,0.0,34.57,3.04,43.68,53.29,white_alone,-91.55419428241336,34.534964909596084,False,69.053,3314,56.883,11995,6.466,19401,19401,6.466,1.977,2748,6.466,19401,6.466,19401,6.466,19401,6.466,19401,3.1255700383822216,50350308051,6.466,19401,6.466,19401,6.466,19401,6.466,19401,6.466,19401,6.466,19401,6.466,19401,6.466,19401,6.466,19401,6.466,19401,1,6.466,19401,6.466,19401,6.466,19401,6.466,19401,6.466,19401,6.466,19401,6.466,19401,6.466,19401,56.058,56.058,37.207,37.207,56.058,37.207,37.207,3.148,3.148,3.148,3.148,3.148,3.148,3.148,3.148,3.148,56.058,37.207,3.148,3.148,3.148,1.977,1.977,1.977,1.977,1.977,1.977,1.977,1.977,1.977,1.977,1.977,1.977,1.977,1.977,1.977,1.977,1.977,1.977,1.977,1.977,2.591,2.591,2.591,2.591,2.591,2.591,2.591,2.591,2.591,2.591,2.591,2.591,2.591,2.591,2.591,2.591,2.591,2.591,2.591,2.591,2.591,5.951,5.951,5.951,5.951,5.951,5.951,5.951,5.951,5.951,5.951,5.951,5.951,5.951,5.951,5.951,5.951,5.951,5.951,5.951,5.951,5.951,2.938,2.938,2.938,2.938,2.938,2.938,2.938,2.938,2.938,2.938,2.938,2.938,2.938,2.938,2.938,2.938,2.938,2.938,2.938,2.938,2.938,1.807,1.807,1.807,1.807,1.807,1.807,1.807,1.807,1.807,1.807,1.807,1.807,1.807,1.807,1.807,1.807,1.807,1.807,1.807,1.807,1.807
5,1,480500,1,50014805001,1806,90.25,8.64,0.0,0.0,0.0,0.0,9.07,0.5,73.42,21.76,white_alone,-91.56443871593406,34.48658618397911,True,70.694,3314,52.94,11971,1.768,19401,19401,1.768,3.484,2748,1.768,19401,1.768,19401,1.768,19401,1.768,19401,1.768,19401,1.768,19401,1.768,19401,1.768,19401,1.768,19401,1.768,19401,1.768,19401,1.768,19401,1.768,19401,1.768,19401,1.768,19401,5,1.768,19401,1.768,19401,1.768,19401,1.768,19401,1.768,19401,1.768,19401,1.768,19401,1.768,19401,52.222,52.222,35.374,35.374,52.222,35.374,35.374,2.346,2.346,2.346,2.346,2.346,2.346,2.346,2.346,2.346,52.222,35.374,2.346,2.346,2.346,3.484,3.484,3.484,3.484,3.484,3.484,3.484,3.484,3.484,3.484,3.484,3.484,3.484,3.484,3.484,3.484,3.484,3.484,3.484,3.484,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.854,0.854,0.854,0.854,0.854,0.854,0.854,0.854,0.854,0.854,0.854,0.854,0.854,0.854,0.854,0.854,0.854,0.854,0.854,0.854,0.854,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.824,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284
5,1,480500,2,50014805002,1568,50.89,44.45,0.0,0.0,0.0,2.55,13.19,2.04,79.72,18.24,white_alone,-91.55228058525446,34.49439754177942,True,71.279,3314,54.287,11971,1.91,19401,19401,1.91,2.629,2748,1.91,19401,1.91,19401,1.91,19401,1.91,19401,1.5164147092647655,50350308051,1.91,19401,1.91,19401,1.91,19401,1.91,19401,1.91,19401,1.91,19401,1.91,19401,1.91,19401,1.91,19401,1.91,19401,5,1.91,19401,1.91,19401,1.91,19401,1.91,19401,1.91,19401,1.91,19401,1.91,19401,1.91,19401,53.629,53.629,34.763,34.763,53.629,34.763,34.763,1.433,1.433,1.433,1.433,1.433,1.433,1.433,1.433,1.433,53.629,34.763,1.433,1.433,1.433,2.629,2.629,2.629,2.629,2.629,2.629,2.629,2.629,2.629,2.629,2.629,2.629,2.629,2.629,2.629,2.629,2.629,2.629,2.629,2.629,1.466,1.466,1.466,1.466,1.466,1.466,1.466,1.466,1.466,1.466,1.466,1.466,1.466,1.466,1.466,1.466,1.466,1.466,1.466,1.466,1.466,1.508,1.508,1.508,1.508,1.508,1.508,1.508,1.508,1.508,1.508,1.508,1.508,1.508,1.508,1.508,1.508,1.508,1.508,1.508,1.508,1.508,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.611,0.611,0.611,0.611,0.611,0.611,0.611,0.611,0.611,0.611,0.611,0.611,0.611,0.611,0.611,0.611,0.611,0.611,0.611,0.611,0.611
5,1,480500,3,50014805003,508,60.24,39.76,0.0,0.0,0.0,0.0,9.65,14.76,64.57,20.67,white_alone,-91.55919951437144,34.472149971865974,False,71.924,3314,52.333,11971,1.072,19401,19401,1.072,5.045,2748,1.072,19401,1.072,19401,1.072,19401,1.072,19401,1.072,19401,1.072,19401,1.072,19401,1.072,19401,1.072,19401,1.072,19401,1.072,19401,1.072,19401,1.072,19401,1.072,19401,1.072,19401,1,1.072,19401,1.072,19401,1.072,19401,1.072,19401,1.072,19401,1.072,19401,1.072,19401,1.072,19401,51.786,51.786,34.275,34.275,51.786,34.275,34.275,3.852,3.852,3.852,3.852,3.852,3.852,3.852,3.852,3.852,51.786,34.275,3.852,3.852,3.852,5.045,5.045,5.045,5.045,5.045,5.045,5.045,5.045,5.045,5.045,5.045,5.045,5.045,5.045,5.045,5.045,5.045,5.045,5.045,5.045,1.193,1.193,1.193,1.193,1.193,1.193,1.193,1.193,1.193,1.193,1.193,1.193,1.193,1.193,1.193,1.193,1.193,1.193,1.193,1.193,1.193,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996
5,1,480600,1,50014806001,1882,87.62,2.02,0.0,0.0,0.0,9.14,7.87,6.54,63.71,22.64,white_alone,-91.38946601068648,34.309237745828945,False,94.877,3314,59.674,11971,23.759,19401,19401,23.759,5.733,2689,5.49506584571681,50170803001,5.49506584571681,50014807001,5.49506584571681,50170804002,5.49506584571681,50574803021,5.49506584571681,51190037042,5.49506584571681,50170803001,5.49506584571681,50014807001,5.49506584571681,50350311002,5.49506584571681,51239601004,5.49506584571681,51354704013,23.759,19401,23.759,19401,23.759,19401,9.211283609466406,51354704013,9.211283609466406,51430111061,1,23.759,19401,23.759,19401,23.759,19401,5.49506584571681,50170803001,5.49506584571681,50014807001,5.49506584571681,50350311002,5.49506584571681,51239601004,5.49506584571681,51354704013,60.641,60.641,16.526,16.526,60.641,16.526,16.526,26.795,16.526,16.526,26.795,16.526,16.526,5.534,5.534,16.526,60.641,16.526,16.526,16.526,5.534,5.733,5.733,5.733,5.733,5.733,5.733,5.733,5.733,5.733,5.733,5.733,5.733,5.733,5.733,5.733,5.733,5.733,5.733,5.733,5.733,5.335,5.335,5.335,5.335,5.335,5.335,5.335,5.335,5.335,5.335,5.335,5.335,5.335,5.335,5.335,5.335,5.335,5.335,5.335,5.335,5.335,23.542,23.542,23.542,23.542,23.542,23.542,23.542,23.542,23.542,23.542,5.534,5.534,23.542,5.534,5.534,9.251,23.542,23.542,23.542,5.534,5.534,5.049,5.049,5.049,5.049,5.049,5.049,5.049,5.049,5.049,5.049,5.049,5.049,5.049,5.049,5.049,5.049,5.049,5.049,5.049,5.049,5.049,4.605,4.605,4.605,4.605,4.605,4.605,4.605,4.605,4.605,4.605,4.605,4.605,4.605,4.605,4.605,4.605,4.605,4.605,4.605,4.605,4.605
