,STATE,geometry
338,AR,POINT (-93.72487855 35.28929334)
339,AR,POINT (-92.0347837 34.9816286000001)
340,AR,POINT (-94.0340908699999 33.4610700200001)
341,AR,POINT (-89.91731125 35.94301993)
342,AR,POINT (-89.97557004 35.6997050800001)
343,AR,POINT (-92.8367393299999 33.5758211300001)
344,AR,POINT (-90.62710336 34.5102853400001)
345,AR,POINT (-94.22163124 34.5890536000001)
346,AR,POINT (-93.15007797 35.2835554600001)
347,AR,POINT (-92.2931766899999 34.7432363500001)
348,AR,POINT (-92.39327696 34.7391732)
349,AR,POINT (-92.3488871499999 34.8002103900001)
350,AR,POINT (-92.38121 34.7441789000001)
351,AR,POINT (-92.38065104 34.7438933500001)
352,AR,POINT (-92.40274425 34.6573267200001)
353,AR,POINT (-92.22340916 34.78365489)
354,AR,POINT (-92.38181609 34.74429608)
355,AR,POINT (-92.33939373 34.75001981)
356,AR,POINT (-92.20902203 34.8133971300001)
357,AR,POINT (-92.33858471 34.75040053)
358,AR,POINT (-92.4017145299999 34.7461006)
359,AR,POINT (-92.2076906299999 34.8130951700001)
360,AR,POINT (-92.35476763 34.8220666500001)
361,AR,POINT (-92.32013731 34.7490251500001)
362,AR,POINT (-92.39441325 34.87643567)
363,AR,POINT (-90.99738763 36.28976027)
364,AR,POINT (-92.5329313299999 34.6138459800001)
365,AR,POINT (-92.5859901699999 34.5733526000001)
366,AR,POINT (-94.105868 34.89455358)
367,AR,POINT (-94.4194573 35.37494781)
368,AR,POINT (-94.35252746 35.35586935)
369,AR,POINT (-94.41875448 35.3739403100001)
370,AR,POINT (-94.35205497 35.35586599)
371,AR,POINT (-94.34345322 35.3474569800001)
372,AR,POINT (-94.41973301 35.3750165700001)
373,AR,POINT (-94.31306819 35.34133753)
374,AR,POINT (-90.77588392 35.0400192500001)
375,AR,POINT (-92.0828645299999 35.85658313)
376,AR,POINT (-92.45217357 35.55950138)
377,AR,POINT (-94.19046429 36.1624095)
378,AR,POINT (-94.1548450399999 36.10909938)
379,AR,POINT (-94.1340395999999 36.1213263600001)
380,AR,POINT (-94.13664285 36.17987716)
381,AR,POINT (-94.1862192199999 36.1355102700001)
382,AR,POINT (-94.1369787799999 36.18053846)
383,AR,POINT (-94.11985143 36.1278907600001)
384,AR,POINT (-94.1600515599999 36.10928262)
385,AR,POINT (-91.73120168 35.2336399500001)
386,AR,POINT (-91.73184178 35.2340138500001)
387,AR,POINT (-91.69700113 35.25188604)
388,AR,POINT (-93.3880591399999 35.0544297800001)
389,AR,POINT (-93.1572646399999 35.22048712)
390,AR,POINT (-94.3167917499999 35.3194863300001)
391,AR,POINT (-91.29038904 33.3065987700001)
392,AR,POINT (-94.18683551 36.1084831100001)
393,CA,POINT (-121.41652644 38.4635474500001)
394,CA,POINT (-120.76434117 38.3501170100001)
395,CA,POINT (-121.10074822 38.9451037200001)
396,CA,POINT (-121.45545551 38.55492974)
397,CA,POINT (-119.99654685 38.91157868)
398,CA,POINT (-121.30098296 37.9616732600001)
399,CA,POINT (-121.19691688 37.8015830200001)
400,CA,POINT (-120.6705756 38.19005959)
401,CA,POINT (-120.791412 38.72494785)
402,CA,POINT (-120.99702069 37.6651476000001)
403,CA,POINT (-120.97416039 37.66832477)
404,CA,POINT (-121.45246843 38.5700612800001)
405,CA,POINT (-120.83915092 37.51231404)
406,CA,POINT (-121.31410819 38.6698292900001)
407,CA,POINT (-120.99090489 37.6435662800001)
408,CA,POINT (-121.39314403 38.6017977500001)
409,CA,POINT (-120.86099657 37.75761627)
410,CA,POINT (-121.4225467 38.47063789)
411,CA,POINT (-121.24930864 38.7661600000001)
412,CA,POINT (-121.2826766 37.88672574)
413,CA,POINT (-121.28681843 38.1213233400001)
414,CA,POINT (-121.43392974 37.7442185200001)
415,CA,POINT (-121.28818276 37.9704671900001)
416,CA,POINT (-121.79214525 38.6639250200001)
417,CA,POINT (-121.77074002 38.56250391)
418,CA,POINT (-121.46922481 38.57196715)
419,CA,POINT (-121.7920967 38.6641007000001)
420,CA,POINT (-121.41711167 38.4667802800001)
421,CA,POINT (-120.39080129 37.9796874)
422,CA,POINT (-121.41461678 38.54992593)
423,CA,POINT (-121.36468093 38.64339455)
424,CA,POINT (-121.29107093 37.9765963)
425,CA,POINT (-121.14567691 38.6703149100001)
426,CA,POINT (-121.1582091 38.68118058)
427,CA,POINT (-121.24588639 37.7981165900001)
428,CA,POINT (-121.2509392 38.7468058700001)
429,CA,POINT (-121.45533004 38.55296329)
430,CA,POINT (-120.92223193 37.6658240100001)
431,CA,POINT (-120.95849992 37.6648010700001)
432,CA,POINT (-120.37085046 37.97723023)
433,CA,POINT (-119.66047665 36.8390899)
434,CA,POINT (-120.34068403 36.15247112)
435,CA,POINT (-119.7852398 36.74389038)
436,CA,POINT (-119.97731444 37.5001239000001)
437,CA,POINT (-120.85918961 37.06409769)
438,CA,POINT (-120.0446582 36.9438121200001)
439,CA,POINT (-120.46752827 37.3398556600001)
440,CA,POINT (-119.59866736 36.5678670400001)
441,CA,POINT (-119.45214935 36.60826833)
442,CA,POINT (-119.76576285 36.83508748)
443,CA,POINT (-119.80024241 36.88404783)
444,CA,POINT (-119.78216158 36.82491409)
445,CA,POINT (-119.75766232 36.8404012300001)
446,CA,POINT (-119.76055349 36.83997451)
447,CA,POINT (-119.7803051 36.84252969)
448,CA,POINT (-119.78857173 36.8601259100001)
449,CA,POINT (-120.5909362 35.11310809)
450,CA,POINT (-119.25830263 34.2746459900001)
451,CA,POINT (-120.65064141 35.27793151)
452,CA,POINT (-119.81062997 34.4331333900001)
453,CA,POINT (-120.43953237 34.6409109900001)
454,CA,POINT (-118.88289489 34.2079705100001)
455,CA,POINT (-120.41313054 34.95119993)
456,CA,POINT (-119.72274312 34.4329679000001)
457,CA,POINT (-119.26438431 34.4429151900001)
458,CA,POINT (-119.01944767 34.24367912)
459,CA,POINT (-120.12630389 34.6020827900001)
460,CA,POINT (-120.66605068 35.29179679)
461,CA,POINT (-119.15571826 34.21633831)
462,CA,POINT (-120.71958843 35.5552378900001)
463,CA,POINT (-119.25213366 34.2773502000001)
464,CA,POINT (-119.28366353 34.3077643500001)
465,CA,POINT (-119.2534163 34.2765360000001)
466,CA,POINT (-119.72380904 34.42946669)
467,CA,POINT (-118.74453532 34.2891653900001)
468,CA,POINT (-118.81573639 34.15493887)
469,CA,POINT (-119.7806333 34.4441369)
470,CA,POINT (-119.72364378 34.4299440200001)
471,CA,POINT (-118.86938419 34.1748609700001)
472,CA,POINT (-117.93444769 33.84815379)
473,CA,POINT (-117.82641316 33.7886149400001)
474,CA,POINT (-117.86577646 33.7808101300001)
475,CA,POINT (-117.91185211 33.65185454)
476,CA,POINT (-117.93596951 33.7149347700001)
477,CA,POINT (-117.82857161 33.7302566600001)
478,CA,POINT (-117.92930201 33.6244711200001)
479,CA,POINT (-117.98785846 33.70331242)
480,CA,POINT (-117.99507363 33.82538521)
481,CA,POINT (-117.99525596 33.76353321)
482,CA,POINT (-117.88462221 33.7111339900001)
483,CA,POINT (-118.03830233 33.8475141800001)
484,CA,POINT (-118.06714976 33.8044134900001)
485,CA,POINT (-118.29171381 33.83047377)
486,CA,POINT (-118.15887868 33.9284015000001)
487,CA,POINT (-118.24380128 33.9226370700001)
488,CA,POINT (-118.44554264 34.32594082)
489,CA,POINT (-118.20835661 34.05956159)
490,CA,POINT (-117.91309288 33.77498597)
491,CA,POINT (-117.6653937 33.5610153000001)
492,CA,POINT (-117.84320483 33.8870517500001)
493,CA,POINT (-117.70912816 33.60897585)
494,CA,POINT (-117.65018392 33.4570652400001)
495,CA,POINT (-117.74090661 33.50066116)
496,CA,POINT (-117.86422271 33.7814698)
497,CA,POINT (-117.92746269 33.8935483500001)
498,CA,POINT (-117.88866335 33.7887867200001)
499,CA,POINT (-117.83342282 33.75438381)
500,CA,POINT (-117.90935523 33.8197332600001)
501,CA,POINT (-117.90753578 33.62228516)
502,CA,POINT (-117.95589422 33.70046195)
503,CA,POINT (-117.9864477 33.7037638)
504,CA,POINT (-118.4457641 34.3258717200001)
505,CA,POINT (-117.9097961 33.8196827)
506,CA,POINT (-117.8654245 33.7820441000001)
507,CA,POINT (-117.74079471 33.50066063)
508,CA,POINT (-118.292219 33.8304589000001)
509,CA,POINT (-120.44477712 34.64133085)
510,CA,POINT (-117.91181 33.6517953000001)
511,CA,POINT (-117.93454792 33.71466444)
512,CA,POINT (-118.03836684 33.8475658300001)
513,CA,POINT (-117.77240948 33.6607017700001)
514,CA,POINT (-117.83105563 33.7474607400001)
515,CA,POINT (-117.6658226 33.56040427)
516,CA,POINT (-117.8328006 33.7542839000001)
517,CA,POINT (-117.89394879 33.9344958900001)
518,CA,POINT (-117.88433153 33.7111038900001)
519,CA,POINT (-117.9950032 33.8252217)
520,CA,POINT (-117.83389187 33.78272717)
521,CA,POINT (-117.8262888 33.7886124)
522,CA,POINT (-121.84892445 37.36231615)
523,CA,POINT (-121.96940656 37.26252715)
524,CA,POINT (-121.91312865 36.57890187)
525,CA,POINT (-121.98404501 36.9900207000001)
526,CA,POINT (-121.13285735 36.20581243)
527,CA,POINT (-121.38619364 36.83420125)
528,CA,POINT (-121.63170864 36.69876047)
529,CA,POINT (-121.93839201 37.3279247400001)
530,CA,POINT (-121.6459838 36.6590304600001)
531,CA,POINT (-121.93296275 37.3128895300001)
532,CA,POINT (-121.80021567 37.23980334)
533,CA,POINT (-121.94657688 37.2520787400001)
534,CA,POINT (-121.94807381 37.2447147300001)
535,CA,POINT (-121.79291107 36.9271306700001)
536,CA,POINT (-121.91308747 36.57889304)
537,CA,POINT (-121.9332672 37.3128569)
538,CA,POINT (-121.6330887 36.6966688000001)
539,CA,POINT (-121.57137104 37.0365583600001)
540,CA,POINT (-121.94755405 37.2597573900001)
541,CA,POINT (-121.97741662 36.9876997600001)
542,CA,POINT (-122.17539004 37.43600458)
543,CA,POINT (-122.07999567 37.36945882)
544,CA,POINT (-122.07928337 37.36877388)
545,CA,POINT (-121.99887305 37.3354013800001)
546,CA,POINT (-122.1748831 37.43465244)
547,CA,POINT (-122.175122299 37.4335053200001)
548,CA,POINT (-121.9479332 37.2447534)
549,CA,POINT (-117.24287107 32.8968589)
550,CA,POINT (-117.15130103 32.7979585300001)
551,CA,POINT (-117.15447284 32.7992843500001)
552,CA,POINT (-117.00678153 32.7805704400001)
553,CA,POINT (-117.09515955 32.7915625800001)
554,CA,POINT (-121.76310337 37.6255542700001)
555,CA,POINT (-117.22546021 32.88518451)
556,CA,POINT (-117.28418338 33.0373447800001)
557,CA,POINT (-117.29026731 33.1856204000001)
558,CA,POINT (-117.04416179 32.7746316700001)
559,CA,POINT (-117.2904359 33.1856484)
560,CA,POINT (-117.0752947 33.1250851200001)
561,CA,POINT (-117.07531757 32.99118313)
562,CA,POINT (-117.15447621 32.80601161)
563,CA,POINT (-117.05547925 32.9971364800001)
564,CA,POINT (-117.00694323 32.7807674700001)
565,CA,POINT (-117.15497782 32.79829578)
566,CA,POINT (-117.0570646 32.77658639)
567,CA,POINT (-117.08325873 32.6337464600001)
568,CA,POINT (-117.02318561 32.61897607)
