,STATE,geometry
141,CA,POINT (-119.968629 38.944596)
142,NV,POINT (-119.941731 38.9852690000001)
143,CA,POINT (-119.986436 38.925101)
144,CA,POINT (-119.988053 38.9240270000001)
145,CA,POINT (-119.988369 38.9238920000001)
146,CA,POINT (-119.963707 38.9463410000001)
147,CA,POINT (-119.997979 38.91743)
148,CA,POINT (-120.006166 38.9128400000001)
149,CA,POINT (-120.010642 38.9057520000001)
150,CA,POINT (-120.005094 38.930728)
151,CA,POINT (-120.003026 38.9142170000001)
152,CA,POINT (-120.004001 38.912293)
153,NV,POINT (-117.737528 40.969842)
154,NV,POINT (-119.702224 38.897774)
155,NV,POINT (-119.702224 38.897774)
156,NV,POINT (-119.783454 39.5582580000001)
157,NV,POINT (-119.720428 39.576671)
158,NV,POINT (-119.705456 39.556433)
159,NV,POINT (-119.705457 39.5563910000001)
160,NV,POINT (-119.736358 39.54191)
161,NV,POINT (-119.734161 39.539252)
162,NV,POINT (-119.774867 39.517069)
163,NV,POINT (-119.777473 39.513159)
164,NV,POINT (-119.789122 39.5200840000001)
165,NV,POINT (-119.814859 39.5275970000001)
166,NV,POINT (-119.811279 39.521956)
167,NV,POINT (-119.811838 39.5216730000001)
168,NV,POINT (-119.810627 39.5203060000001)
169,NV,POINT (-119.814 39.518825)
170,NV,POINT (-119.816424 39.521803)
171,NV,POINT (-119.81764 39.522434)
172,NV,POINT (-119.766231 39.4724640000001)
173,NV,POINT (-119.775204 39.4696040000001)
174,NV,POINT (-119.742137 39.527542)
175,NV,POINT (-119.747909 39.485557)
176,NV,POINT (-119.777974 39.453742)
177,NV,POINT (-119.949564 39.2495710000001)
178,CA,POINT (-120.021878 39.235889)
179,CA,POINT (-120.148516 39.3158560000001)
180,CA,POINT (-120.137562 39.1743060000001)
181,NV,POINT (-119.767526 39.390724)
182,NV,POINT (-119.755667 39.41929)
183,NV,POINT (-119.755716 39.419268)
184,NV,POINT (-119.762385 39.438454)
185,NV,POINT (-119.819837 39.5200800000001)
186,NV,POINT (-119.824156 39.5234600000001)
187,NV,POINT (-119.814513 39.520042)
188,NV,POINT (-119.812163 39.505814)
189,NV,POINT (-119.80203 39.500209)
190,NV,POINT (-119.807047 39.4929450000001)
191,NV,POINT (-119.80386 39.4922280000001)
192,NV,POINT (-119.799744 39.4912660000001)
193,NV,POINT (-119.792149 39.4716020000001)
194,NV,POINT (-119.799207 39.47664)
195,NV,POINT (-119.803071 39.4881090000001)
196,NV,POINT (-119.80538 39.4766240000001)
197,NV,POINT (-119.811207 39.472139)
198,NV,POINT (-119.872375 39.533484)
199,NV,POINT (-119.832889 39.4943890000001)
200,NV,POINT (-119.856283 39.4841240000001)
201,NV,POINT (-119.989435 39.5185990000001)
202,NV,POINT (-119.788565 39.476012)
203,NV,POINT (-119.789459 39.484362)
204,NV,POINT (-119.882063 39.528035)
205,NV,POINT (-119.864502 39.536008)
206,NV,POINT (-119.778471 39.474142)
207,NV,POINT (-119.77956 39.4756750000001)
208,NV,POINT (-119.7933 39.480965)
209,NV,POINT (-119.853714 39.4841880000001)
210,NV,POINT (-119.832889 39.4943890000001)
211,NV,POINT (-119.948649 39.2495630000001)
212,NV,POINT (-119.962059 39.2469600000001)
213,ID,POINT (-114.766366 42.601122)
214,ID,POINT (-114.518433 42.7017480000001)
215,ID,POINT (-114.518381 42.7254600000001)
216,ID,POINT (-114.703631 42.782321)
217,ID,POINT (-114.517384 42.7240840000001)
218,ID,POINT (-115.662037 43.1424450000001)
219,ID,POINT (-115.664373 43.145446)
220,ID,POINT (-115.689176 43.143111)
221,ID,POINT (-115.691371 43.130661)
222,HI,POINT (-158.011767 21.3963820000001)
223,HI,POINT (-158.033171 21.388406)
224,HI,POINT (-157.937215 21.384666)
225,HI,POINT (-157.953325 21.3897630000001)
226,HI,POINT (-158.084014 21.348482)
227,HI,POINT (-158.00458 21.4629580000001)
228,HI,POINT (-156.312479 20.8524560000001)
229,HI,POINT (-156.412156 20.9049640000001)
230,HI,POINT (-156.440113 20.891759)
231,HI,POINT (-157.92968 21.3567340000001)
232,HI,POINT (-157.91693 21.3361770000001)
233,HI,POINT (-157.888993 21.3280370000001)
234,HI,POINT (-157.866056 21.318403)
235,HI,POINT (-157.811554 21.421325)
236,HI,POINT (-157.952808 21.342611)
237,HI,POINT (-157.860966 21.308948)
238,HI,POINT (-157.876494 21.324211)
239,HI,POINT (-157.913083 21.318435)
240,HI,POINT (-157.913083 21.318435)
241,HI,POINT (-157.870201 21.3162980000001)
242,HI,POINT (-157.811554 21.421325)
243,HI,POINT (-157.859198 21.3102000000001)
244,HI,POINT (-157.859861 21.309716)
245,HI,POINT (-157.861395 21.3085580000001)
246,HI,POINT (-157.862514 21.3077490000001)
247,HI,POINT (-157.863254 21.3072310000001)
248,HI,POINT (-157.863195 21.3011550000001)
249,HI,POINT (-158.011767 21.3963820000001)
250,HI,POINT (-157.841486 21.298912)
251,HI,POINT (-158.00458 21.4629580000001)
252,HI,POINT (-157.808545 21.308361)
253,HI,POINT (-157.877532 21.3251050000001)
254,HI,POINT (-157.870397 21.3272030000001)
255,HI,POINT (-157.871168 21.3208070000001)
256,HI,POINT (-155.970029 19.640879)
257,HI,POINT (-155.970029 19.640879)
258,HI,POINT (-156.040475 19.7361760000001)
259,HI,POINT (-155.970029 19.640879)
260,HI,POINT (-155.970029 19.640879)
261,HI,POINT (-155.970029 19.640879)
262,HI,POINT (-155.970029 19.640879)
263,HI,POINT (-155.681028 19.9558470000001)
264,HI,POINT (-155.084267 19.717563)
265,HI,POINT (-155.041967 19.714141)
266,HI,POINT (-155.041967 19.714141)
267,HI,POINT (-155.062025 19.695437)
268,HI,POINT (-155.064255 19.720692)
269,HI,POINT (-159.369716 21.978846)
270,HI,POINT (-159.369716 21.978846)
271,HI,POINT (-159.348581 21.9808860000001)
272,HI,POINT (-159.348581 21.9808860000001)
273,HI,POINT (-159.3555 22.086482)
274,HI,POINT (-159.453781 22.1972010000001)
275,HI,POINT (-158.09857 21.476366)
276,HI,POINT (-158.076768 21.339665)
277,HI,POINT (-157.83713 21.2927720000001)
278,HI,POINT (-157.827157 21.2775330000001)
279,HI,POINT (-157.743528 21.39234)
280,HI,POINT (-157.793134 21.279749)
281,HI,POINT (-156.690139 20.9276600000001)
282,HI,POINT (-158.081093 21.334794)
283,HI,POINT (-157.937215 21.384666)
284,HI,POINT (-156.472075 20.879897)
285,HI,POINT (-156.455897 20.7506490000001)
286,HI,POINT (-156.504738 20.887005)
287,HI,POINT (-156.452575 20.886148)
288,HI,POINT (-156.455921 20.8835730000001)
289,HI,POINT (-156.456378 20.753072)
290,HI,POINT (-156.452559 20.733147)
291,HI,POINT (-156.677221 20.8719160000001)
292,HI,POINT (-156.678477 20.8769340000001)
293,HI,POINT (-156.666995 20.9858150000001)
294,HI,POINT (-156.69375 20.9191080000001)
295,HI,POINT (-158.027093 21.499089)
296,HI,POINT (-157.811554 21.421325)
297,HI,POINT (-157.747972 21.420198)
298,HI,POINT (-157.743158 21.3966800000001)
299,HI,POINT (-157.715093 21.2830660000001)
300,HI,POINT (-157.792476 21.279363)
301,HI,POINT (-157.83456 21.288348)
302,HI,POINT (-157.835972 21.291393)
303,HI,POINT (-157.839579 21.291863)
304,HI,POINT (-157.84009 21.2920140000001)
305,HI,POINT (-157.840279 21.2942420000001)
306,HI,POINT (-157.842817 21.2932060000001)
307,HI,POINT (-157.844798 21.2940820000001)
308,HI,POINT (-157.847462 21.295257)
309,HI,POINT (-157.858655 21.2943690000001)
310,HI,POINT (-157.852321 21.2941900000001)
311,HI,POINT (-157.753557 21.383473)
312,HI,POINT (-157.707446 21.285916)
313,HI,POINT (-157.862092 21.29778)
314,HI,POINT (-157.80029 21.281302)
315,HI,POINT (-157.814155 21.2809350000001)
316,HI,POINT (-157.838653 21.2852120000001)
317,HI,POINT (-157.857434 21.29954)
318,ID,POINT (-114.712683 42.9479630000001)
319,CA,POINT (-120.303872 37.983977)
