STATE,NAME,geometry
TX,cvs,POINT (-97.1502401 32.9419686)
TX,walgreens,POINT (-97.4661473 32.7248945)
TX,"walmart, wal-mart",POINT (-97.2865857 32.89495)
OK,"walmart, wal-mart",POINT (-97.1453816 34.1932359)
OK,walgreens,POINT (-97.9357203 35.0284391)
OK,walgreens,POINT (-99.3332682 34.6498425)
TX,cvs,POINT (-96.8932717 33.0959224)
OK,"walmart, wal-mart",POINT (-99.1042314 35.0170619)
TX,walgreens,POINT (-98.2294136 30.7584997)
TX,"walmart, wal-mart",POINT (-98.2718527 30.5995802)
TX,walgreens,POINT (-96.5479301 33.0079751)
OK,"walmart, wal-mart",POINT (-97.0042905 34.5039525)
OK,walgreens,POINT (-97.9663563 34.5149877)
TX,cvs,POINT (-100.4434817 31.4608827)
TX,walgreens,POINT (-100.4810075 31.4452771)
TX,"walmart, wal-mart",POINT (-98.7932211 32.4047506)
TX,"walmart, wal-mart",POINT (-97.2170644 33.0138123)
TX,"walmart, wal-mart",POINT (-99.8009985 32.9615509)
TX,"walmart, wal-mart",POINT (-100.3934498 32.4537561)
TX,"walmart, wal-mart",POINT (-99.3101659 34.1634389)
OK,cvs,POINT (-97.9353998 35.0321523)
TX,cvs,POINT (-97.3488939 32.5194275)
LA,"walmart, wal-mart",POINT (-92.1545075 32.5081144)
OK,walgreens,POINT (-96.4096773 34.0000911)
TX,"walmart, wal-mart",POINT (-94.1467136 30.3405301)
AR,walgreens,POINT (-92.406346 34.8468764)
AR,"walmart, wal-mart",POINT (-92.8327772 34.3906946)
AR,walgreens,POINT (-93.0810153 34.1224015)
AR,"walmart, wal-mart",POINT (-93.0558596 34.6323718)
AR,walgreens,POINT (-92.3428339 34.7183233)
AR,walgreens,POINT (-92.2557967 34.7997727)
AR,"walmart, wal-mart",POINT (-92.6686549 33.2420137)
AR,"walmart, wal-mart",POINT (-92.4944999 34.6242155)
AR,walgreens,POINT (-92.3589566 34.7718155)
AR,"walmart, wal-mart",POINT (-94.1052845 34.8997083)
AR,"walmart, wal-mart",POINT (-92.3947693 34.8319874)
LA,"walmart, wal-mart",POINT (-92.6778079 30.7933284)
LA,"walmart, wal-mart",POINT (-93.8678621 32.4464569)
LA,cvs,POINT (-93.7229733 32.4799927)
LA,walgreens,POINT (-93.7832925 32.5598732)
LA,walgreens,POINT (-93.1801784 30.2525206)
LA,walgreens,POINT (-93.3248024 30.2270274)
TX,cvs,POINT (-96.3093268 30.608075)
TX,cvs,POINT (-96.2865353 30.583513)
TX,walgreens,POINT (-96.3376891 30.6549254)
TX,walgreens,POINT (-96.3122854 30.6091073)
TX,walgreens,POINT (-96.2881513 30.5841409)
LA,"walmart, wal-mart",POINT (-93.7063125 32.5483101)
LA,"walmart, wal-mart",POINT (-92.3647498 30.2331183)
TX,walgreens,POINT (-96.3339058 30.6713526)
TX,cvs,POINT (-95.3196484 32.3617754)
LA,walgreens,POINT (-92.0087544 30.2725149)
LA,cvs,POINT (-92.006988 30.2433834)
LA,cvs,POINT (-92.0074142 30.2724351)
LA,cvs,POINT (-92.0864822 30.2317157)
LA,cvs,POINT (-92.3983211 31.3334874)
LA,cvs,POINT (-92.4546054 31.305622)
LA,walgreens,POINT (-92.459612 31.2829622)
LA,cvs,POINT (-92.4795634 31.2783219)
TX,"walmart, wal-mart",POINT (-95.3105329 32.2750553)
LA,"walmart, wal-mart",POINT (-92.6240863 32.5435639)
LA,"walmart, wal-mart",POINT (-92.7057301 32.2279695)
LA,"walmart, wal-mart",POINT (-92.0658269 30.5207648)
LA,"walmart, wal-mart",POINT (-92.446865 30.4915057)
LA,walgreens,POINT (-93.0817335 31.7542076)
LA,"walmart, wal-mart",POINT (-93.0667265 31.7502853)
LA,cvs,POINT (-93.2693294 32.6209947)
LA,"walmart, wal-mart",POINT (-92.2608808 30.6871769)
LA,"walmart, wal-mart",POINT (-91.7292907 32.1808771)
LA,"walmart, wal-mart",POINT (-93.2745365 31.1186457)
LA,"walmart, wal-mart",POINT (-92.3943646 32.7734538)
TX,cvs,POINT (-95.4669483 30.3358028)
TX,walgreens,POINT (-95.4612536 30.3126538)
TX,"walmart, wal-mart",POINT (-94.7313873 31.299563)
TX,walgreens,POINT (-94.7403113 31.3386303)
TX,"walmart, wal-mart",POINT (-95.4600089 30.2099843)
TX,cvs,POINT (-94.739689 32.5011954)
TX,walgreens,POINT (-94.7315092 32.5418412)
TX,"walmart, wal-mart",POINT (-94.7275204 32.542126)
TX,"walmart, wal-mart",POINT (-94.7847275 32.5319488)
TX,walgreens,POINT (-94.0805316 33.4529337)
TX,"walmart, wal-mart",POINT (-94.3729511 32.159982)
TX,"walmart, wal-mart",POINT (-94.101347 33.4452445)
TX,"walmart, wal-mart",POINT (-94.9375621 32.7471197)
TX,walgreens,POINT (-95.837746 32.2062747)
TX,"walmart, wal-mart",POINT (-96.1353013 32.3329906)
TX,walgreens,POINT (-93.9946041 30.9103559)
OK,"walmart, wal-mart",POINT (-96.3814379 35.088041)
TX,cvs,POINT (-94.3491681 32.5490066)
TX,cvs,POINT (-96.1354291 32.3302435)
TX,cvs,POINT (-94.1810725 30.3432855)
TX,"walmart, wal-mart",POINT (-94.1848386 33.1154955)
TX,"walmart, wal-mart",POINT (-95.0980708 30.3336759)
TX,cvs,POINT (-94.7858451 32.1518702)
TX,walgreens,POINT (-94.8038429 32.1332574)
TX,"walmart, wal-mart",POINT (-95.5952083 33.1057217)
TX,walgreens,POINT (-96.4482924 32.7458398)
TX,walgreens,POINT (-94.1811005 30.3450004)
TX,walgreens,POINT (-94.6519804 31.6312146)
TX,cvs,POINT (-96.468229 32.0885941)
TX,"walmart, wal-mart",POINT (-96.4565897 31.6834399)
TX,"walmart, wal-mart",POINT (-95.8541921 32.5431455)
AR,"walmart, wal-mart",POINT (-91.9420109 33.1362313)
AR,walgreens,POINT (-93.0585026 34.6570192)
AR,walgreens,POINT (-93.059068 34.4664913)
AR,walgreens,POINT (-93.2169194 33.2655753)
AR,"walmart, wal-mart",POINT (-92.4105839 34.7482767)
AR,walgreens,POINT (-92.3768796 34.7585013)
AR,walgreens,POINT (-92.2321662 34.8324721)
AR,walgreens,POINT (-92.1177636 34.8667275)
AR,walgreens,POINT (-92.5855513 34.5700363)
AR,"walmart, wal-mart",POINT (-92.4860356 34.8094382)
AR,"walmart, wal-mart",POINT (-92.3770476 34.6671464)
AR,"walmart, wal-mart",POINT (-92.4369566 35.1086043)
AR,walgreens,POINT (-93.6058477 33.6794453)
AR,"walmart, wal-mart",POINT (-91.8047741 33.6358504)
AR,"walmart, wal-mart",POINT (-92.0407402 34.9765108)
AR,"walmart, wal-mart",POINT (-92.2331229 34.8352529)
LA,"walmart, wal-mart",POINT (-92.0624579 31.0956956)
LA,walgreens,POINT (-92.070175 31.1251736)
LA,cvs,POINT (-93.6632148 32.4604255)
LA,cvs,POINT (-93.7806151 32.4556868)
LA,"walmart, wal-mart",POINT (-93.9865884 32.857729)
LA,walgreens,POINT (-93.7225012 32.4574721)
LA,walgreens,POINT (-93.3602463 30.2280544)
LA,cvs,POINT (-93.2190585 30.2123378)
LA,cvs,POINT (-93.2012571 30.3021183)
LA,"walmart, wal-mart",POINT (-93.328133 30.2330618)
LA,walgreens,POINT (-93.706469 32.5330149)
TX,"walmart, wal-mart",POINT (-96.2998971 30.5972658)
LA,walgreens,POINT (-92.3620219 30.2301216)
TX,cvs,POINT (-95.299881 32.3304909)
TX,cvs,POINT (-95.2254052 32.226154)
TX,cvs,POINT (-95.2999374 32.2952089)
TX,walgreens,POINT (-95.2750409 32.3112159)
AR,"walmart, wal-mart",POINT (-91.893732 34.805215)
LA,cvs,POINT (-92.0360055 30.2333121)
LA,walgreens,POINT (-92.0392948 30.2074472)
LA,walgreens,POINT (-92.4804014 31.2788765)
TX,"walmart, wal-mart",POINT (-95.3876889 32.4746462)
LA,walgreens,POINT (-91.8906196 32.7780982)
LA,"walmart, wal-mart",POINT (-91.8702285 32.7757428)
LA,"walmart, wal-mart",POINT (-92.6590025 30.2446042)
LA,walgreens,POINT (-92.6626854 30.2420292)
LA,cvs,POINT (-92.0759116 30.5205335)
LA,walgreens,POINT (-92.1912144 32.5154296)
LA,walgreens,POINT (-92.1580364 32.5177842)
LA,"walmart, wal-mart",POINT (-92.098489 32.525824)
LA,walgreens,POINT (-91.906563 30.2845704)
LA,walgreens,POINT (-92.0812391 30.5196877)
LA,"walmart, wal-mart",POINT (-93.4923308 31.5667979)
LA,walgreens,POINT (-93.4895031 31.5666147)
LA,"walmart, wal-mart",POINT (-93.4627303 32.9845817)
LA,walgreens,POINT (-93.4627845 32.9941969)
LA,"walmart, wal-mart",POINT (-92.6569469 31.9503632)
TX,walgreens,POINT (-95.4613811 30.2061811)
TX,"walmart, wal-mart",POINT (-95.6504781 30.3843799)
TX,walgreens,POINT (-95.5263365 30.2097673)
TX,walgreens,POINT (-95.654193 30.3839497)
TX,walgreens,POINT (-94.8685745 32.3870085)
TX,"walmart, wal-mart",POINT (-94.713204 32.4374253)
TX,cvs,POINT (-96.4618716 32.9508785)
TX,"walmart, wal-mart",POINT (-96.4679227 32.9313715)
TX,"walmart, wal-mart",POINT (-96.1064019 33.0935543)
TX,"walmart, wal-mart",POINT (-95.434429 31.3202814)
TX,"walmart, wal-mart",POINT (-96.4618074 32.9019379)
TX,walgreens,POINT (-96.4632529 32.9505888)
OK,"walmart, wal-mart",POINT (-96.1426194 34.3662022)
TX,"walmart, wal-mart",POINT (-94.4195302 30.7637149)
AR,"walmart, wal-mart",POINT (-93.8573841 33.9253687)
TX,"walmart, wal-mart",POINT (-96.1252982 32.9086873)
TX,"walmart, wal-mart",POINT (-94.0154117 30.9082486)
TX,cvs,POINT (-95.2680304 31.9598548)
TX,walgreens,POINT (-94.3508365 32.5479119)
TX,"walmart, wal-mart",POINT (-95.50588 33.6645962)
TX,walgreens,POINT (-95.0895747 30.3424759)
TX,"walmart, wal-mart",POINT (-95.4817157 32.6896596)
TX,cvs,POINT (-95.5576237 30.7223553)
AR,"walmart, wal-mart",POINT (-93.0965618 34.1198892)
AR,"walmart, wal-mart",POINT (-93.2120491 33.276662)
AR,walgreens,POINT (-93.0484885 34.5042265)
AR,"walmart, wal-mart",POINT (-93.0605106 34.454497)
AR,"walmart, wal-mart",POINT (-92.3971133 34.2913867)
AR,walgreens,POINT (-92.4058355 34.7549373)
AR,walgreens,POINT (-92.3351318 34.7407243)
AR,walgreens,POINT (-92.4378104 34.8014728)
AR,"walmart, wal-mart",POINT (-92.5801008 34.5776287)
AR,walgreens,POINT (-92.5007129 34.6234479)
AR,"walmart, wal-mart",POINT (-94.2258411 34.5885707)
AR,walgreens,POINT (-92.6651065 33.2327414)
TX,"walmart, wal-mart",POINT (-94.1942567 31.8017685)
AR,"walmart, wal-mart",POINT (-92.0030038 34.1738101)
AR,"walmart, wal-mart",POINT (-93.9018175 35.1433709)
AR,walgreens,POINT (-91.80111 33.6302523)
AR,walgreens,POINT (-92.0292502 34.9776983)
TX,cvs,POINT (-96.4502233 32.7421166)
TX,cvs,POINT (-96.3085684 32.588608)
TX,cvs,POINT (-96.3041541 32.7377849)
LA,"walmart, wal-mart",POINT (-93.2880198 30.8661621)
LA,walgreens,POINT (-93.2872212 30.8608243)
LA,cvs,POINT (-93.6136389 32.5552756)
LA,cvs,POINT (-93.769383 32.5368206)
LA,cvs,POINT (-93.8615167 32.4429212)
LA,cvs,POINT (-93.7191158 32.4428349)
LA,walgreens,POINT (-93.8041954 32.4010186)
LA,walgreens,POINT (-93.7962991 32.4750629)
LA,"walmart, wal-mart",POINT (-93.8191548 32.388505)
LA,walgreens,POINT (-92.0866967 30.2334209)
LA,cvs,POINT (-92.2713252 30.2502584)
TX,cvs,POINT (-96.3533335 30.6428858)
TX,walgreens,POINT (-96.3537886 30.6444676)
LA,"walmart, wal-mart",POINT (-93.1795592 30.2688643)
TX,cvs,POINT (-95.2667792 32.3331417)
TX,walgreens,POINT (-95.3000084 32.3315436)
AR,"walmart, wal-mart",POINT (-94.1094071 33.6567962)
LA,"walmart, wal-mart",POINT (-92.4066391 31.3670703)
LA,walgreens,POINT (-92.6391693 32.5242811)
LA,"walmart, wal-mart",POINT (-92.1405252 31.6927)
LA,cvs,POINT (-92.0807684 30.5455023)
LA,walgreens,POINT (-92.0941296 32.525286)
LA,"walmart, wal-mart",POINT (-91.9104115 30.2932912)
LA,"walmart, wal-mart",POINT (-91.7633872 32.4628258)
LA,"walmart, wal-mart",POINT (-93.681663 32.0529454)
LA,"walmart, wal-mart",POINT (-93.2512749 32.6280511)
TX,cvs,POINT (-95.5937686 30.3587279)
TX,walgreens,POINT (-95.4738721 30.3354368)
TX,walgreens,POINT (-95.5116327 30.3343919)
TX,walgreens,POINT (-94.7168516 31.3371136)
TX,walgreens,POINT (-95.4035371 30.3226365)
TX,"walmart, wal-mart",POINT (-94.8653428 32.3938004)
TX,cvs,POINT (-94.8617924 32.3915673)
TX,cvs,POINT (-94.950042 30.7115266)
TX,"walmart, wal-mart",POINT (-94.4036195 33.4707202)
TX,cvs,POINT (-94.9602317 32.9970244)
TX,cvs,POINT (-96.4722614 32.891946)
TX,walgreens,POINT (-96.4716899 32.8900576)
TX,"walmart, wal-mart",POINT (-94.9546619 30.7161698)
TX,walgreens,POINT (-96.516822 32.9184951)
TX,cvs,POINT (-94.9674388 33.1502832)
TX,"walmart, wal-mart",POINT (-94.9646395 33.1344933)
TX,walgreens,POINT (-95.3428103 32.3525465)
TX,"walmart, wal-mart",POINT (-95.8329699 32.2103872)
TX,walgreens,POINT (-96.1089781 33.0990098)
OK,"walmart, wal-mart",POINT (-94.6282227 35.0945181)
TX,cvs,POINT (-96.1100782 33.1193524)
TX,cvs,POINT (-94.2156025 30.2553091)
TX,"walmart, wal-mart",POINT (-94.3531916 32.5581264)
OK,"walmart, wal-mart",POINT (-94.8035214 33.8980177)
TX,cvs,POINT (-95.8462992 32.2048206)
TX,"walmart, wal-mart",POINT (-94.2165582 30.258481)
TX,cvs,POINT (-95.5084674 33.6611042)
TX,"walmart, wal-mart",POINT (-95.2663805 31.9514325)
TX,cvs,POINT (-95.0891171 30.343573)
OK,"walmart, wal-mart",POINT (-95.7405145 34.9191893)
TX,walgreens,POINT (-95.595715 33.1191457)
TX,cvs,POINT (-94.6520847 31.6153007)
TX,walgreens,POINT (-95.5587098 30.7230381)
TX,cvs,POINT (-95.8641688 32.5453689)
TX,"walmart, wal-mart",POINT (-95.5706533 30.7136915)
AR,"walmart, wal-mart",POINT (-93.6146704 33.6808154)
AR,walgreens,POINT (-92.8129068 34.3625586)
AR,walgreens,POINT (-93.0846925 34.4934546)
AR,"walmart, wal-mart",POINT (-92.435563 33.8204418)
AR,"walmart, wal-mart",POINT (-93.0893081 34.490857)
AR,"walmart, wal-mart",POINT (-92.2147699 34.7865185)
AR,"walmart, wal-mart",POINT (-92.1125383 34.8850245)
AR,"walmart, wal-mart",POINT (-94.3190019 34.0434655)
AR,"walmart, wal-mart",POINT (-94.0397 33.4622191)
AR,walgreens,POINT (-92.3433251 34.6686224)
AR,walgreens,POINT (-92.2376973 34.7966912)
AR,walgreens,POINT (-92.4435584 34.7574927)
LA,walgreens,POINT (-92.4104733 31.3636958)
AR,"walmart, wal-mart",POINT (-92.4952152 35.0729144)
AR,walgreens,POINT (-92.4372542 35.092244)
AR,walgreens,POINT (-92.4727945 35.0855544)
TX,cvs,POINT (-95.6100579 31.7388281)
TX,walgreens,POINT (-95.6136129 31.7352502)
TX,"walmart, wal-mart",POINT (-95.6166005 31.7365397)
LA,cvs,POINT (-92.0698226 31.1236523)
LA,cvs,POINT (-93.7021995 32.5293784)
LA,cvs,POINT (-93.80484 32.4027556)
LA,walgreens,POINT (-93.8627747 32.4416928)
LA,walgreens,POINT (-93.7463665 32.480718)
LA,"walmart, wal-mart",POINT (-93.7121447 32.4284263)
LA,walgreens,POINT (-93.1941922 30.3011452)
LA,walgreens,POINT (-93.1806463 30.2124741)
LA,walgreens,POINT (-93.2193425 30.2060085)
LA,cvs,POINT (-93.3587294 30.2264098)
LA,"walmart, wal-mart",POINT (-93.7053886 32.4836007)
TX,"walmart, wal-mart",POINT (-96.3060735 32.7398087)
AR,"walmart, wal-mart",POINT (-92.4054801 34.8516089)
LA,walgreens,POINT (-93.711 32.5661098)
LA,walgreens,POINT (-92.2688386 30.2480352)
TX,"walmart, wal-mart",POINT (-96.3303989 30.657329)
TX,walgreens,POINT (-95.3038678 32.2900965)
LA,"walmart, wal-mart",POINT (-92.0157229 30.2395399)
LA,"walmart, wal-mart",POINT (-92.4518608 31.2786067)
LA,"walmart, wal-mart",POINT (-92.5137277 31.2920139)
LA,walgreens,POINT (-92.3984881 31.3323051)
TX,"walmart, wal-mart",POINT (-95.3457515 32.3511309)
TX,"walmart, wal-mart",POINT (-95.2602556 32.2979918)
LA,cvs,POINT (-92.0778609 32.5516393)
LA,cvs,POINT (-92.160748 32.5167739)
LA,walgreens,POINT (-93.2693149 31.1210406)
AR,"walmart, wal-mart",POINT (-92.8369301 33.5670599)
TX,cvs,POINT (-95.467993 30.31431)
LA,cvs,POINT (-92.1068623 32.5167231)
TX,cvs,POINT (-94.7170942 31.3360104)
TX,cvs,POINT (-94.7389003 31.3379509)
TX,"walmart, wal-mart",POINT (-95.4791725 30.3314086)
TX,walgreens,POINT (-95.5688926 30.2203216)
TX,cvs,POINT (-94.9274261 32.5322805)
TX,cvs,POINT (-94.7808641 32.5243431)
TX,walgreens,POINT (-94.7828378 32.5254942)
TX,walgreens,POINT (-94.7329025 32.5014382)
TX,walgreens,POINT (-94.0442458 33.4601264)
TX,cvs,POINT (-94.3515891 32.1571259)
TX,"walmart, wal-mart",POINT (-96.0716048 30.3949839)
OK,"walmart, wal-mart",POINT (-96.4133319 34.0003675)
OK,"walmart, wal-mart",POINT (-95.4879548 34.0072186)
TX,"walmart, wal-mart",POINT (-96.5115345 33.0249452)
TX,"walmart, wal-mart",POINT (-95.9147425 33.2349706)
OK,"walmart, wal-mart",POINT (-94.7379733 34.0223344)
TX,cvs,POINT (-95.5511292 33.6609131)
TX,walgreens,POINT (-95.5088079 33.6622743)
TX,"walmart, wal-mart",POINT (-94.8020197 32.1305953)
TX,walgreens,POINT (-94.1990743 30.2663917)
OK,walgreens,POINT (-95.7555206 34.929008)
TX,"walmart, wal-mart",POINT (-96.194562 33.5966172)
TX,"walmart, wal-mart",POINT (-96.4455772 32.7452326)
TX,cvs,POINT (-95.5969746 33.1220322)
TX,"walmart, wal-mart",POINT (-94.6523118 31.6500336)
TX,"walmart, wal-mart",POINT (-96.505831 32.0661296)
TX,"walmart, wal-mart",POINT (-95.8941684 30.9568139)
TX,cvs,POINT (-94.1903202 31.7984195)
LA,walgreens,POINT (-92.0488075 30.2981376)
AR,walgreens,POINT (-93.1466096 34.4628675)
TX,walgreens,POINT (-94.9711903 33.1523977)
TX,cvs,POINT (-95.4218608 29.7425597)
TX,"walmart, wal-mart",POINT (-95.2308278 29.4217776)
TX,cvs,POINT (-95.6440771 29.6676008)
TX,cvs,POINT (-95.6050559 30.0353167)
TX,cvs,POINT (-95.2896945 29.6765049)
TX,cvs,POINT (-95.7783134 29.7715446)
TX,walgreens,POINT (-94.9410822 29.3946802)
TX,cvs,POINT (-95.5107659 29.6926084)
TX,cvs,POINT (-95.6228348 29.7365934)
TX,"walmart, wal-mart",POINT (-96.1525372 29.7577404)
TX,cvs,POINT (-95.4152237 29.6946267)
TX,cvs,POINT (-95.409914 29.8269115)
TX,cvs,POINT (-95.4396739 29.7053194)
TX,cvs,POINT (-95.2953712 29.7167479)
TX,cvs,POINT (-95.1636588 29.5233131)
TX,cvs,POINT (-95.525566 29.7379511)
TX,walgreens,POINT (-95.1238699 29.6816401)
TX,cvs,POINT (-95.6294187 29.910078)
TX,cvs,POINT (-95.5842539 29.9520192)
TX,cvs,POINT (-95.7524191 29.7581196)
TX,cvs,POINT (-95.6071081 29.8511262)
TX,cvs,POINT (-95.4853707 29.7829957)
TX,cvs,POINT (-95.2695613 29.9377587)
TX,"walmart, wal-mart",POINT (-95.7222047 29.7893045)
TX,cvs,POINT (-95.5563622 30.0330681)
TX,cvs,POINT (-95.4041442 30.0655245)
TX,cvs,POINT (-95.479869 30.0299027)
TX,cvs,POINT (-95.5152953 30.0098329)
TX,cvs,POINT (-95.7331334 29.7389693)
TX,cvs,POINT (-95.4180312 29.7179457)
TX,cvs,POINT (-95.2348965 30.0487782)
TX,walgreens,POINT (-95.2185589 29.97934)
TX,walgreens,POINT (-95.1822796 29.6912249)
TX,walgreens,POINT (-95.2116325 29.6902645)
TX,walgreens,POINT (-95.4034548 29.6914515)
TX,cvs,POINT (-95.5708015 29.7283063)
TX,walgreens,POINT (-95.5353327 29.7382486)
TX,walgreens,POINT (-94.9760172 29.7468884)
TX,walgreens,POINT (-95.6295076 29.9481202)
TX,walgreens,POINT (-95.5587684 29.7737378)
TX,cvs,POINT (-95.1649918 29.8090985)
TX,walgreens,POINT (-95.3834942 29.7443882)
TX,cvs,POINT (-95.3330127 29.9031105)
TX,cvs,POINT (-95.1210979 29.5550611)
TX,cvs,POINT (-95.4711791 29.7396379)
TX,cvs,POINT (-95.5816784 29.7373043)
TX,cvs,POINT (-95.3347134 29.8492428)
TX,walgreens,POINT (-95.5271781 29.6707956)
TX,walgreens,POINT (-95.2908927 29.684786)
TX,cvs,POINT (-95.6852621 29.9080615)
TX,walgreens,POINT (-95.5445879 29.8232614)
TX,walgreens,POINT (-95.5870136 29.9973855)
TX,walgreens,POINT (-95.3793757 29.723131)
TX,walgreens,POINT (-95.5844195 29.9530166)
TX,"walmart, wal-mart",POINT (-95.4155884 29.9177544)
TX,walgreens,POINT (-95.522965 29.7820751)
TX,walgreens,POINT (-95.5213489 29.693528)
TX,walgreens,POINT (-95.6448588 29.7044066)
TX,walgreens,POINT (-95.5003825 29.8035161)
TX,walgreens,POINT (-95.3161904 29.7760003)
TX,walgreens,POINT (-95.2332916 29.7682011)
TX,walgreens,POINT (-95.4098867 29.766488)
TX,walgreens,POINT (-95.3557241 29.9019019)
TX,"walmart, wal-mart",POINT (-95.5648078 29.7931812)
TX,"walmart, wal-mart",POINT (-95.5914628 29.7331978)
TX,"walmart, wal-mart",POINT (-95.5613543 29.6792653)
TX,walgreens,POINT (-95.3381683 29.6658347)
TX,walgreens,POINT (-95.5297421 29.6373885)
TX,"walmart, wal-mart",POINT (-95.1651314 29.8059754)
TX,walgreens,POINT (-95.4371912 29.9819538)
TX,walgreens,POINT (-95.6036947 30.0372242)
TX,walgreens,POINT (-95.6281178 29.8787602)
TX,walgreens,POINT (-95.4291451 29.8970766)
TX,walgreens,POINT (-95.6313232 30.0873144)
TX,walgreens,POINT (-95.4794485 29.8941183)
TX,walgreens,POINT (-95.1018894 29.5479908)
TX,walgreens,POINT (-95.5887467 29.7317896)
TX,"walmart, wal-mart",POINT (-95.5126268 30.0773417)
TX,"walmart, wal-mart",POINT (-95.8040651 29.7840063)
TX,"walmart, wal-mart",POINT (-95.5951204 30.0142089)
TX,walgreens,POINT (-95.4677292 29.7409706)
TX,cvs,POINT (-94.9532416 29.7392346)
TX,cvs,POINT (-95.6283957 29.9464361)
TX,cvs,POINT (-95.1240026 29.7888538)
TX,cvs,POINT (-94.9778072 29.7469628)
TX,walgreens,POINT (-95.4792898 29.7647135)
TX,cvs,POINT (-95.2660343 30.0018951)
TX,cvs,POINT (-95.4999996 29.750906)
LA,walgreens,POINT (-93.2658145 30.1681646)
LA,walgreens,POINT (-91.7996959 30.0002377)
LA,"walmart, wal-mart",POINT (-93.2459885 30.1952168)
TX,"walmart, wal-mart",POINT (-95.697857 29.9759014)
LA,cvs,POINT (-92.0949447 30.1507505)
TX,walgreens,POINT (-95.3621265 29.8294128)
LA,cvs,POINT (-92.1143578 29.9718753)
TX,walgreens,POINT (-95.6532965 30.1343675)
TX,"walmart, wal-mart",POINT (-95.2336811 30.1069961)
TX,walgreens,POINT (-94.831354 29.2748136)
TX,walgreens,POINT (-95.0643728 29.5407538)
TX,cvs,POINT (-95.4550065 30.1281189)
TX,cvs,POINT (-95.2502801 30.1052491)
TX,"walmart, wal-mart",POINT (-95.2359569 29.5458691)
TX,"walmart, wal-mart",POINT (-95.435903 29.1841366)
TX,walgreens,POINT (-95.647349 29.1450493)
TX,cvs,POINT (-94.1677073 30.1052917)
TX,"walmart, wal-mart",POINT (-95.6585036 29.1508915)
TX,walgreens,POINT (-95.7370631 29.660036)
TX,cvs,POINT (-95.7007305 29.973055)
TX,walgreens,POINT (-95.7931016 29.5578219)
TX,"walmart, wal-mart",POINT (-93.9937514 29.941931)
TX,cvs,POINT (-95.4342744 29.1706255)
TX,"walmart, wal-mart",POINT (-95.7598022 29.557204)
TX,walgreens,POINT (-95.6887177 29.7004564)
TX,cvs,POINT (-95.5973133 29.6598538)
TX,cvs,POINT (-93.7658535 30.0985123)
TX,"walmart, wal-mart",POINT (-94.0144953 30.1433106)
TX,walgreens,POINT (-93.8335079 30.031766)
TX,cvs,POINT (-93.9322377 29.9340697)
TX,walgreens,POINT (-96.2708496 29.1970307)
TX,cvs,POINT (-95.3800368 29.8280285)
TX,walgreens,POINT (-95.4130359 29.6726629)
TX,walgreens,POINT (-95.6721944 29.9775742)
TX,cvs,POINT (-95.3914971 29.7337134)
TX,cvs,POINT (-95.397427 29.7569025)
TX,cvs,POINT (-95.1219569 29.6796676)
TX,cvs,POINT (-95.2779705 29.6728003)
TX,cvs,POINT (-95.2011663 29.9249666)
TX,cvs,POINT (-95.4453917 29.6128831)
TX,cvs,POINT (-95.4574551 29.7404051)
TX,cvs,POINT (-95.5956929 29.7043048)
TX,cvs,POINT (-95.6215574 29.687912)
TX,cvs,POINT (-95.6051832 29.7291613)
TX,cvs,POINT (-95.4256349 29.6789819)
TX,walgreens,POINT (-95.7198134 29.8157858)
TX,walgreens,POINT (-95.2120792 30.0679096)
TX,walgreens,POINT (-95.0863275 29.6648914)
TX,walgreens,POINT (-95.2487997 29.9335133)
TX,cvs,POINT (-95.3770282 29.7410334)
TX,walgreens,POINT (-95.2472741 29.6018645)
TX,cvs,POINT (-95.4807525 29.9107799)
TX,walgreens,POINT (-95.6855292 29.8316879)
TX,walgreens,POINT (-95.614111 29.7040458)
TX,walgreens,POINT (-95.223956 29.6124602)
TX,"walmart, wal-mart",POINT (-94.9744233 29.7762926)
TX,cvs,POINT (-95.6451994 29.729469)
TX,walgreens,POINT (-95.2195271 29.78612)
TX,walgreens,POINT (-95.4864018 29.7953798)
TX,cvs,POINT (-95.5403272 29.8865353)
TX,walgreens,POINT (-95.3904131 29.7428842)
TX,walgreens,POINT (-95.6363015 29.8972723)
TX,walgreens,POINT (-95.4728096 29.8627206)
TX,cvs,POINT (-95.595423 29.9274124)
TX,cvs,POINT (-95.5689434 29.9811322)
TX,walgreens,POINT (-95.6458666 29.8681728)
TX,walgreens,POINT (-95.4507354 30.0135492)
TX,walgreens,POINT (-95.307155 29.7362445)
TX,walgreens,POINT (-95.4432806 29.7426474)
TX,walgreens,POINT (-95.4055646 29.9147844)
TX,walgreens,POINT (-95.5713045 29.7374267)
TX,walgreens,POINT (-95.5199367 29.7295123)
TX,walgreens,POINT (-95.2218514 29.6462829)
TX,"walmart, wal-mart",POINT (-95.5300564 29.6570183)
TX,"walmart, wal-mart",POINT (-95.5860665 29.687439)
TX,"walmart, wal-mart",POINT (-95.5116067 29.7356367)
TX,"walmart, wal-mart",POINT (-95.6474177 29.7212373)
TX,walgreens,POINT (-95.4330853 30.0536586)
TX,cvs,POINT (-95.1824569 30.0481341)
TX,cvs,POINT (-95.5837465 29.8988191)
TX,cvs,POINT (-95.0272184 29.5764349)
TX,cvs,POINT (-95.1831496 29.6517644)
