,STATE,geometry
88,NY,POINT (-73.774576 43.4960770000001)
89,ME,POINT (-69.5551829999999 44.0273320000001)
90,ME,POINT (-69.525527 44.0311)
91,ME,POINT (-69.633178 44.5687390000001)
92,ME,POINT (-69.066234 44.2099250000001)
93,ME,POINT (-68.773403 44.804315)
94,ME,POINT (-68.768274 44.800171)
95,ME,POINT (-68.771654 44.7996580000001)
96,ME,POINT (-68.756356 44.7809520000001)
97,ME,POINT (-68.4141559999999 44.5377950000001)
98,ME,POINT (-67.836195 46.125755)
99,NY,POINT (-73.641589 43.3122270000001)
100,NY,POINT (-73.640297 43.310049)
101,NY,POINT (-73.6455819999999 43.3104680000001)
102,NY,POINT (-73.644558 43.331758)
103,NY,POINT (-73.6682489999999 43.3313630000001)
104,NY,POINT (-73.675608 43.3310680000001)
105,NY,POINT (-73.2655779999999 43.3974490000001)
106,NY,POINT (-73.259709 43.4079160000001)
107,VT,POINT (-72.96048 43.6160830000001)
108,ME,POINT (-68.014674 46.6846390000001)
109,ME,POINT (-68.047589 46.700839)
110,VT,POINT (-73.1721879999999 44.0369450000001)
111,NY,POINT (-73.4932919999999 44.6969570000001)
112,NY,POINT (-73.5171339999999 44.695159)
113,NY,POINT (-73.466764 44.7008530000001)
114,NY,POINT (-73.454875 44.6977240000001)
115,NY,POINT (-73.4500669999999 44.6974420000001)
116,VT,POINT (-73.234796 44.550078)
117,VT,POINT (-73.117088 44.6538120000001)
118,VT,POINT (-73.2038709999999 44.4493860000001)
119,VT,POINT (-73.1831069999999 44.5075410000001)
120,VT,POINT (-73.2209349999999 44.479114)
121,VT,POINT (-73.212684 44.479048)
122,VT,POINT (-73.2181409999999 44.475764)
123,VT,POINT (-73.2141159999999 44.4779150000001)
124,VT,POINT (-73.1152269999999 44.920692)
125,VT,POINT (-73.2085059999999 44.4556230000001)
126,VT,POINT (-73.124924 44.4966660000001)
127,VT,POINT (-73.210568 44.435793)
128,VT,POINT (-73.139888 44.4535740000001)
129,VT,POINT (-73.217099 44.4045760000001)
130,VT,POINT (-73.1320699999999 44.4447270000001)
131,VT,POINT (-73.116946 44.4505320000001)
132,VT,POINT (-73.1140109999999 44.4526500000001)
133,NY,POINT (-74.891791 44.927936)
134,NY,POINT (-74.891791 44.927936)
135,NY,POINT (-74.3046909999999 44.85375)
136,NY,POINT (-74.300849 44.8491910000001)
137,NY,POINT (-74.8934429999999 44.9344850000001)
138,VT,POINT (-73.0779229999999 44.133024)
139,MI,POINT (-83.659819 45.06593)
140,MI,POINT (-83.436726 45.060184)
141,MI,POINT (-83.434967 45.0635750000001)
142,MI,POINT (-85.409116 44.9008610000001)
143,MI,POINT (-85.249851 45.3134170000001)
144,MI,POINT (-84.97093 45.3506570000001)
145,MI,POINT (-84.97093 45.3506570000001)
146,MI,POINT (-84.677539 45.0165840000001)
147,MI,POINT (-84.6743959999999 45.027338)
148,MI,POINT (-84.957083 45.3739570000001)
149,MI,POINT (-84.3713509999999 46.464568)
150,MI,POINT (-84.34552 46.4965460000001)
151,MI,POINT (-87.6789459999999 46.5002260000001)
152,MI,POINT (-87.4244859999999 46.5460410000001)
153,MI,POINT (-87.4244859999999 46.5460410000001)
154,MI,POINT (-87.4073309999999 46.5388310000001)
155,MI,POINT (-87.3948109999999 46.552783)
156,MI,POINT (-87.614613 45.108261)
157,MI,POINT (-88.5828529999999 47.120034)
158,MI,POINT (-88.5828529999999 47.120034)
159,MI,POINT (-88.570376 47.121221)
160,MI,POINT (-88.56406 47.1219400000001)
161,GA,POINT (-84.043823 33.675465)
162,GA,POINT (-84.633696 33.79328)
163,VT,POINT (-72.5736459999999 44.2616870000001)
164,WI,POINT (-87.371116 44.8421680000001)
165,WI,POINT (-87.4055949999999 44.8210130000001)
166,WI,POINT (-89.626631 44.960811)
167,WI,POINT (-89.252331 45.6679990000001)
168,WI,POINT (-89.38363 45.6332360000001)
169,WI,POINT (-89.38363 45.6332360000001)
170,WI,POINT (-89.4084579999999 45.6382370000001)
171,TX,POINT (-99.783642 29.2103540000001)
172,TX,POINT (-99.774727 29.213219)
173,TX,POINT (-100.901296 29.373271)
174,TX,POINT (-100.478258 28.708923)
175,VA,POINT (-77.362456 38.956717)
176,IL,POINT (-88.148652 42.0644760000001)
177,IL,POINT (-88.142145 42.061828)
178,IL,POINT (-88.141386 42.0450660000001)
179,IN,POINT (-85.9783879999999 41.444711)
180,CA,POINT (-119.651407 34.4219800000001)
181,CA,POINT (-119.691689 34.418327)
182,CA,POINT (-119.691689 34.418327)
183,CA,POINT (-119.702173 34.4191010000001)
184,CA,POINT (-119.708063 34.4284940000001)
185,CA,POINT (-119.745227 34.440393)
186,CA,POINT (-119.807529 34.4351080000001)
187,CA,POINT (-119.81212 34.4349780000001)
188,CA,POINT (-119.832032 34.4386880000001)
189,CA,POINT (-119.844369 34.4304220000001)
190,CA,POINT (-119.844369 34.4304220000001)
191,CA,POINT (-120.45772 34.6585040000001)
192,CA,POINT (-120.457457 34.646977)
193,CA,POINT (-119.672078 36.328112)
194,CA,POINT (-119.648862 36.3258750000001)
195,CA,POINT (-119.64773 36.3342880000001)
196,CA,POINT (-119.783306 36.3134220000001)
197,CA,POINT (-119.78555 36.301721)
198,CA,POINT (-119.788309 36.301223)
199,CA,POINT (-119.628798 36.5739960000001)
200,CA,POINT (-119.628798 36.5739960000001)
