,STATE,geometry
153,ID,POINT (-116.59 43.6004)
154,ID,POINT (-114.4861 42.591)
155,ID,POINT (-116.9247 44.0241)
156,MT,POINT (-105.1897 48.1155)
157,MT,POINT (-108.6232 45.7567)
158,MT,POINT (-114.1272 47.6851)
159,MT,POINT (-114.1262 47.6848)
160,OR,POINT (-118.6863 45.644)
161,WA,POINT (-119.18 46.2711)
162,WA,POINT (-117.9232 48.5582)
163,CA,POINT (-121.9637 38.27)
164,CA,POINT (-121.9791 37.3224)
165,CA,POINT (-121.2828 37.8829)
166,HI,POINT (-156.4912 20.8851)
167,HI,POINT (-157.0194 21.0897)
168,CA,POINT (-121.5042 38.651)
169,CA,POINT (-120.0589 36.7341)
170,CA,POINT (-118.2971 34.1727)
171,CA,POINT (-118.1632 34.6908)
172,CA,POINT (-117.562 33.9273)
173,CA,POINT (-118.2557 34.0271)
174,CA,POINT (-119.036 36.0785)
175,MO,POINT (-90.2395 38.757)
176,PA,POINT (-75.889 39.8217)
177,WV,POINT (-80.1691 39.4402)
178,GA,POINT (-83.9829 30.8356)
179,GA,POINT (-84.921 34.4854)
180,SC,POINT (-80.0622 34.3619)
181,AL,POINT (-87.2821 33.8511)
182,MS,POINT (-89.2909 31.9651)
183,MI,POINT (-84.752 42.2634)
184,LA,POINT (-92.0711 30.5432)
185,CO,POINT (-104.7168 40.3944)
186,NV,POINT (-114.8833 39.2521)
187,NM,POINT (-108.7987 35.0845)
188,OR,POINT (-119.3122 45.8458)
189,IL,POINT (-87.8535 41.6507)
190,TX,POINT (-95.529 29.5379)
191,AL,POINT (-87.8422 32.4987)
192,PR,POINT (-66.6625 17.986)
193,PA,POINT (-79.8536 40.1839)
194,PA,POINT (-79.5979 40.4023)
195,PA,POINT (-76.4465 41.784)
196,GA,POINT (-83.2936 30.865)
197,GA,POINT (-85.2651 34.9502)
198,NC,POINT (-77.3891 35.5596)
199,SC,POINT (-80.9296 33.9501)
200,AL,POINT (-86.9187 33.4569)
201,AL,POINT (-86.9682 31.4414)
202,AL,POINT (-85.848 31.2909)
203,AL,POINT (-87.0688 31.1271)
204,AL,POINT (-85.2837 31.5503)
205,MS,POINT (-90.0075 32.612)
206,MS,POINT (-90.0504 33.1128)
207,MS,POINT (-90.873 32.9038)
208,MS,POINT (-89.5561 31.6298)
209,MS,POINT (-90.4972 33.1862)
210,MS,POINT (-88.4318 33.5366)
211,MS,POINT (-89.4003 31.3104)
212,TN,POINT (-86.8582 36.1326)
213,TN,POINT (-84.1734 35.8964)
214,TN,POINT (-84.0953 35.922)
215,KY,POINT (-84.6768 37.5474)
216,IN,POINT (-86.3344 41.7233)
217,IN,POINT (-85.1072 41.1767)
218,IN,POINT (-86.5112 38.8426)
219,KY,POINT (-83.2325 37.2785)
220,KY,POINT (-87.1425 37.3039)
221,KY,POINT (-84.4628 39.0642)
222,KY,POINT (-82.7774 37.7554)
223,KY,POINT (-82.799 37.8102)
224,KY,POINT (-85.4665 37.8255)
225,KY,POINT (-82.9443 38.3466)
226,KY,POINT (-86.3998 36.9662)
227,KY,POINT (-85.2389 38.2114)
228,KY,POINT (-84.6768 37.5474)
229,OH,POINT (-81.5375 41.4484)
230,OH,POINT (-83.4281 39.9037)
231,IL,POINT (-88.0088 41.8177)
232,IL,POINT (-90.5326 41.4697)
233,IL,POINT (-89.5943 40.5422)
234,IL,POINT (-89.2374 37.9992)
235,IL,POINT (-90.1717 38.9192)
236,IL,POINT (-89.6453 41.8203)
237,IL,POINT (-88.3521 41.8642)
238,IL,POINT (-88.2878 42.2542)
239,IL,POINT (-87.973 41.9064)
240,IL,POINT (-88.4009 42.1791)
241,IL,POINT (-90.1393 38.735)
242,IL,POINT (-88.2658 41.4182)
243,IL,POINT (-87.9822 41.9058)
244,IL,POINT (-89.8868 38.7165)
245,MI,POINT (-87.0977 45.7414)
246,MI,POINT (-82.9453 42.3794)
247,MI,POINT (-87.4178 46.5374)
248,MI,POINT (-84.5974 44.4867)
249,MI,POINT (-83.1819 42.2512)
250,MN,POINT (-95.1023 44.5409)
251,MN,POINT (-95.7611 44.4477)
252,ND,POINT (-102.576 47.9816)
253,SD,POINT (-100.8669 43.2794)
254,SD,POINT (-96.6175 45.2219)
255,WI,POINT (-90.5187 43.9576)
256,IA,POINT (-93.6181 41.6013)
257,IA,POINT (-96.3321 42.4462)
258,KS,POINT (-95.4715 37.6742)
259,KS,POINT (-97.4362 37.6959)
260,MO,POINT (-91.5692 37.6605)
261,MO,POINT (-94.2177 39.7306)
262,MO,POINT (-92.5783 40.2087)
263,MO,POINT (-92.291 38.9142)
264,MO,POINT (-90.3058 38.774)
265,MO,POINT (-93.2768 38.709)
266,MO,POINT (-92.7406 38.9477)
267,MO,POINT (-89.9907 36.8048)
268,MO,POINT (-92.6797 38.1183)
269,MO,POINT (-89.3552 36.8984)
270,MO,POINT (-90.5805 38.4131)
271,NE,POINT (-103.675 41.8882)
272,NE,POINT (-96.6706 40.8667)
273,LA,POINT (-91.1946 30.8248)
274,AR,POINT (-90.498 36.0529)
275,LA,POINT (-90.1811 30.0003)
276,LA,POINT (-90.1351 30.4573)
277,LA,POINT (-92.0931 32.0834)
278,LA,POINT (-92.3816 32.7679)
279,LA,POINT (-93.2619 32.5855)
280,LA,POINT (-93.7643 32.5389)
281,LA,POINT (-89.7658 30.2764)
282,LA,POINT (-90.9794 30.3207)
283,LA,POINT (-90.1566 30.8453)
284,OK,POINT (-97.9705 34.5218)
285,OK,POINT (-94.6335 35.8438)
286,OK,POINT (-97.9706 35.0491)
287,OK,POINT (-97.2554 34.7396)
288,TX,POINT (-95.7708 29.5472)
289,TX,POINT (-94.9835 29.7614)
290,TX,POINT (-95.5259 29.6649)
291,TX,POINT (-95.1305 29.5449)
292,TX,POINT (-95.4399 31.3057)
293,TX,POINT (-93.7706 30.1043)
294,TX,POINT (-95.4613 29.6701)
295,TX,POINT (-98.3142 26.1902)
296,TX,POINT (-97.0978 32.5705)
297,TX,POINT (-97.5472 32.9)
298,TX,POINT (-94.1027 31.5346)
299,TX,POINT (-95.2754 30.0002)
300,NC,POINT (-79.1052 35.0325)
301,NC,POINT (-78.8086 35.8218)
302,NC,POINT (-77.2527 35.834)
303,NC,POINT (-78.0929 35.3683)
304,SC,POINT (-81.2079 34.6897)
305,SC,POINT (-79.7005 34.6344)
306,SC,POINT (-82.2115 34.9488)
307,SC,POINT (-79.3689 34.1826)
308,SC,POINT (-82.374 34.7989)
309,SC,POINT (-79.9259 34.6962)
310,SC,POINT (-82.3741 34.7989)
311,SC,POINT (-81.9395 33.5698)
312,GA,POINT (-83.7411 33.9424)
313,GA,POINT (-84.7958 34.1955)
314,GA,POINT (-84.7958 34.1955)
315,GA,POINT (-84.1604 31.7637)
316,FL,POINT (-82.6885 27.8441)
317,FL,POINT (-81.7503 30.1626)
318,FL,POINT (-81.6821 30.3176)
319,FL,POINT (-81.4206 28.361)
320,FL,POINT (-81.872 28.8143)
321,FL,POINT (-85.8798 30.2266)
322,FL,POINT (-81.4489 30.2582)
323,FL,POINT (-82.715 30.1861)
324,FL,POINT (-82.7155 30.1862)
325,FL,POINT (-80.478 27.8274)
326,AL,POINT (-85.4128 32.6479)
327,AL,POINT (-86.9452 34.7861)
328,AL,POINT (-85.6518 31.4502)
329,AL,POINT (-86.6459 31.8525)
330,AL,POINT (-85.762 34.4278)
331,AL,POINT (-88.095 33.2618)
332,AL,POINT (-86.5232 33.5576)
333,AL,POINT (-86.4668 33.7694)
334,AL,POINT (-88.3362 30.4983)
335,AL,POINT (-86.1935 34.3223)
336,AL,POINT (-85.1531 31.8773)
337,AL,POINT (-86.836 34.1536)
338,MS,POINT (-91.0271 33.3798)
339,MS,POINT (-90.4582 31.5927)
340,MS,POINT (-89.1432 32.3338)
341,MS,POINT (-89.4855 32.3527)
342,MS,POINT (-90.1456 31.1316)
343,MS,POINT (-90 31.5966)
344,MS,POINT (-89.1168 32.7544)
345,TN,POINT (-88.8709 36.3344)
346,TN,POINT (-83.8258 36.0114)
347,TN,POINT (-86.5157 36.1698)
348,TN,POINT (-88.3087 36.29)
349,IN,POINT (-85.8248 38.3313)
350,IN,POINT (-87.1278 39.0416)
351,IN,POINT (-86.049 39.7913)
352,IN,POINT (-85.805 41.5588)
353,IN,POINT (-86.1651 41.7072)
354,KY,POINT (-85.9412 36.9428)
355,KY,POINT (-82.7795 37.683)
356,KY,POINT (-84.1117 36.9204)
357,KY,POINT (-84.619 37.0835)
358,KY,POINT (-87.5055 36.8252)
359,KY,POINT (-84.7919 37.6483)
360,KY,POINT (-83.3175 36.8147)
361,KY,POINT (-82.6553 37.1608)
362,KY,POINT (-87.4839 37.3507)
363,KY,POINT (-84.2764 38.1956)
364,KY,POINT (-85.7117 37.9943)
365,KY,POINT (-85.3415 37.3648)
366,KY,POINT (-84.6218 37.006)
367,KY,POINT (-83.7668 36.7159)
368,KY,POINT (-84.0812 37.1059)
369,KY,POINT (-87.5063 36.8242)
370,KY,POINT (-82.6056 38.1043)
371,OH,POINT (-81.6582 41.3935)
372,OH,POINT (-83.8244 39.445)
373,OH,POINT (-83.0859 41.3664)
374,IL,POINT (-90.1325 38.9076)
375,IL,POINT (-89.2196 41.3373)
376,IL,POINT (-88.822 41.3558)
377,IL,POINT (-88.822 41.3558)
378,IL,POINT (-88.3215 42.2285)
379,IL,POINT (-89.1332 38.965)
380,IL,POINT (-88.715 41.9611)
381,IL,POINT (-89.4876 39.1417)
382,MI,POINT (-84.1581 42.9896)
383,MI,POINT (-83.9264 43.5999)
384,MI,POINT (-84.6725 45.0032)
385,MI,POINT (-84.5435 42.6803)
386,MI,POINT (-85.0731 42.9492)
387,MI,POINT (-82.9633 42.6111)
388,MI,POINT (-85.4216 41.8166)
389,MI,POINT (-83.3058 42.6112)
390,MN,POINT (-96.2789 44.7078)
391,SD,POINT (-101.2329 45.0016)
392,SD,POINT (-102.5453 43.0232)
393,SD,POINT (-98.0235 43.6903)
394,WI,POINT (-90.4589 42.7323)
395,WI,POINT (-92.3651 45.2948)
396,WI,POINT (-91.3195 44.9587)
397,MO,POINT (-91.1749 39.3164)
398,MO,POINT (-90.4242 36.7831)
399,MO,POINT (-93.5889 39.7952)
400,FL,POINT (-81.6664 30.4319)
401,TN,POINT (-82.5171 36.5511)
402,AL,POINT (-87.0539 32.4248)
403,MS,POINT (-88.6607 33.592)
404,TN,POINT (-88.8603 35.7008)
405,TN,POINT (-84.2176 36.2989)
406,KY,POINT (-83.9394 38.0469)
407,KY,POINT (-84.716 38.0511)
408,OH,POINT (-84.228 40.0885)
409,MI,POINT (-83.4543 44.2887)
410,IA,POINT (-92.4358 41.0161)
411,MO,POINT (-91.965 38.8795)
412,LA,POINT (-92.4165 30.6414)
413,OK,POINT (-96.9111 35.3685)
414,OK,POINT (-96.1005 36.0293)
415,TX,POINT (-97.9791 26.1512)
416,TX,POINT (-97.3923 27.7198)
417,TX,POINT (-97.7451 30.2287)
418,TX,POINT (-97.6816 26.1647)
419,TX,POINT (-96.8306 32.7236)
420,TX,POINT (-95.0199 29.3872)
421,TX,POINT (-97.3462 32.5202)
422,TX,POINT (-95.5546 29.7002)
423,TX,POINT (-95.5546 29.7002)
424,AZ,POINT (-114.3046 34.1474)
425,CO,POINT (-104.7262 40.4222)
426,UT,POINT (-111.6848 40.0843)
427,CA,POINT (-122.6452 38.2568)
428,CA,POINT (-122.3902 37.7665)
429,HI,POINT (-156.6815 20.8853)
430,CA,POINT (-121.8244 37.3474)
431,CA,POINT (-118.006 33.7395)
432,FL,POINT (-80.4138 25.685)
433,TX,POINT (-97.0789 33.0784)
434,TX,POINT (-98.1549 26.2975)
435,OK,POINT (-97.5973 35.5393)
436,OH,POINT (-82.6199 39.0369)
437,FL,POINT (-80.2369 25.7507)
438,AL,POINT (-87.9087 30.6314)
439,AZ,POINT (-114.0381 35.2254)
440,CT,POINT (-72.7569 41.2995)
441,MA,POINT (-72.612 42.1783)
442,MA,POINT (-71.8653 42.182)
443,NH,POINT (-71.2439 42.7717)
444,NY,POINT (-73.2763 40.7307)
445,NY,POINT (-73.8281 40.9002)
446,NY,POINT (-73.7823 40.7549)
447,NY,POINT (-78.1635 42.9959)
448,NJ,POINT (-74.2806 40.6771)
449,NJ,POINT (-74.144 40.8624)
450,NJ,POINT (-75.0758 39.9336)
451,PR,POINT (-66.7447 18.4744)
452,DE,POINT (-75.6687 39.6659)
453,PA,POINT (-75.7582 39.9956)
454,PA,POINT (-79.6368 40.3089)
455,PA,POINT (-79.8971 40.8584)
456,PA,POINT (-76.0015 40.9911)
457,PA,POINT (-77.637 39.9442)
458,PA,POINT (-76.9926 39.8302)
459,PA,POINT (-79.7669 40.5635)
460,VA,POINT (-77.3643 37.1819)
461,WV,POINT (-79.9603 39.6058)
462,WV,POINT (-80.4667 37.7742)
463,GA,POINT (-83.1778 32.1837)
464,GA,POINT (-81.8991 31.5978)
465,GA,POINT (-82.5124 33.46)
466,GA,POINT (-82.0665 32.4057)
467,GA,POINT (-81.2914 32.3521)
468,GA,POINT (-83.9648 34.8844)
469,GA,POINT (-84.4852 34.6867)
470,GA,POINT (-81.7698 32.4084)
471,GA,POINT (-82.9406 34.3498)
472,GA,POINT (-84.4852 34.6867)
473,GA,POINT (-84.1209 33.346)
474,GA,POINT (-83.559 30.7943)
475,NC,POINT (-79.3001 36.0752)
476,NC,POINT (-81.3065 35.7269)
477,SC,POINT (-80.0633 32.978)
478,SC,POINT (-80.4774 33.4837)
479,SC,POINT (-81.6585 35.0897)
480,SC,POINT (-81.0352 33.3112)
481,SC,POINT (-79.8852 32.8075)
482,SC,POINT (-82.3848 34.1607)
483,SC,POINT (-79.5427 34.6679)
484,GA,POINT (-83.7473 33.7989)
485,GA,POINT (-84.0125 33.5927)
486,GA,POINT (-84.5016 33.7269)
487,GA,POINT (-84.1702 33.7097)
488,GA,POINT (-83.5591 30.7943)
489,FL,POINT (-81.6684 28.5437)
490,AL,POINT (-85.0072 32.5077)
491,AL,POINT (-87.3228 31.5168)
492,AL,POINT (-86.1883 32.552)
493,AL,POINT (-87.6847 30.4291)
494,AL,POINT (-87.7442 31.8814)
495,AL,POINT (-87.7179 34.5068)
496,AL,POINT (-86.6248 32.856)
497,AL,POINT (-85.3707 33.1653)
498,AL,POINT (-87.0494 32.4416)
499,AL,POINT (-85.9535 32.9169)
500,NY,POINT (-73.0198 40.8142)
501,NY,POINT (-73.929 40.6407)
502,NY,POINT (-73.7985 43.0865)
503,NY,POINT (-73.5301 40.6691)
504,NY,POINT (-73.6958 41.0097)
505,NY,POINT (-74.0239 40.645)
506,NY,POINT (-73.709 42.2813)
507,NY,POINT (-73.8431 40.8453)
508,NY,POINT (-73.903 40.8803)
509,NY,POINT (-73.9793 40.6682)
510,NY,POINT (-74.1605 40.6103)
511,NY,POINT (-73.9218 40.7687)
512,NY,POINT (-73.7766 42.647)
513,NY,POINT (-73.0876 40.9067)
514,NY,POINT (-73.8569 41.0646)
515,NY,POINT (-73.9424 41.1188)
516,MI,POINT (-85.6491 42.9598)
517,NY,POINT (-73.8886 41.2986)
518,NY,POINT (-73.8575 40.8441)
519,NY,POINT (-73.9983 40.6915)
520,NY,POINT (-76.5121 43.4529)
521,NY,POINT (-73.9145 40.6565)
522,NY,POINT (-73.9085 40.8307)
523,NY,POINT (-73.7825 40.6837)
524,NY,POINT (-76.5634 42.9378)
525,NY,POINT (-77.4445 42.9955)
526,NY,POINT (-73.7532 40.6791)
527,NY,POINT (-73.8315 40.884)
528,NY,POINT (-73.8287 40.7131)
529,NY,POINT (-73.6616 40.814)
530,NY,POINT (-73.6849 40.656)
531,NY,POINT (-73.9533 40.7784)
532,NY,POINT (-73.77 40.6827)
533,NY,POINT (-74.0105 40.6122)
534,NY,POINT (-78.8738 42.9943)
535,NY,POINT (-73.7698 41.0341)
536,NY,POINT (-78.7611 42.9902)
537,NY,POINT (-73.8702 40.9281)
538,NY,POINT (-73.7319 40.7121)
539,NY,POINT (-73.9567 40.5816)
540,NY,POINT (-73.5926 40.7353)
541,NY,POINT (-73.999 40.7186)
542,NY,POINT (-78.7756 42.7809)
543,NY,POINT (-73.6982 40.6636)
544,NY,POINT (-73.8437 40.851)
545,NY,POINT (-73.8427 40.8488)
546,NY,POINT (-73.8192 41.2952)
547,NY,POINT (-76.1375 43.0505)
548,NY,POINT (-73.8013 41.0879)
549,NY,POINT (-73.8474 40.8571)
550,NY,POINT (-73.6836 40.7437)
