,STATE,geometry
659,AR,POINT (-93.14087 35.279645)
660,FL,POINT (-82.122367 28.011594)
661,CA,POINT (-121.47196 38.503073)
662,HI,POINT (-157.911437 21.334118)
663,FL,POINT (-80.141812 26.084657)
664,TX,POINT (-97.048672 32.720633)
665,CA,POINT (-122.043558 37.59394)
666,CA,POINT (-121.123885 37.467759)
667,CA,POINT (-121.560323 38.592503)
668,OR,POINT (-123.135622 44.64989)
669,NY,POINT (-77.189402 43.232817)
670,IN,POINT (-86.489398 40.039273)
671,DE,POINT (-75.45111 38.921057)
672,CA,POINT (-120.91528 37.625063)
673,NE,POINT (-96.080527 41.185054)
674,NY,POINT (-72.944479 40.820763)
675,NY,POINT (-77.061744 43.239594)
676,ND,POINT (-96.855651 46.876377)
677,TX,POINT (-101.82957 33.534359)
678,AR,POINT (-94.136568 36.26292)
679,TX,POINT (-96.877889 32.81004)
680,CA,POINT (-120.890015 37.498171)
681,NJ,POINT (-75.023591 39.489168)
682,IL,POINT (-87.809879 41.792013)
683,FL,POINT (-82.524957 27.998378)
684,MO,POINT (-91.009269 38.969212)
685,NJ,POINT (-75.215725 39.413903)
686,WA,POINT (-122.226164 47.473673)
687,IL,POINT (-88.275344 41.451513)
688,VA,POINT (-78.161753 39.194413)
689,OH,POINT (-84.310643 39.352194)
690,ID,POINT (-116.49838 43.607987)
691,WA,POINT (-122.232351 47.386379)
692,MS,POINT (-88.746239 34.252812)
693,CA,POINT (-119.07468 35.313113)
694,TX,POINT (-97.437756 25.937715)
695,OK,POINT (-95.899911 36.177033)
696,AZ,POINT (-110.847476 32.129643)
697,LA,POINT (-91.117268 30.470476)
698,IN,POINT (-85.238201 41.084543)
699,VA,POINT (-78.8986 38.3957)
700,IL,POINT (-88.138079 41.32015)
701,CA,POINT (-117.159582 32.701008)
702,CA,POINT (-119.340065 36.185787)
703,AR,POINT (-94.382226 35.304819)
704,CA,POINT (-118.212881 34.003818)
705,CA,POINT (-118.210747 34.003879)
706,CA,POINT (-118.209545 34.003895)
707,CA,POINT (-118.199658 34.001998)
708,CA,POINT (-118.235841 34.00399)
709,CA,POINT (-118.23562 34.003958)
710,CA,POINT (-118.218999 34.003739)
711,CA,POINT (-118.217081 34.003748)
712,WA,POINT (-122.32593 47.586349)
713,WV,POINT (-77.886529 39.272324)
714,CA,POINT (-118.201188 33.996458)
715,NJ,POINT (-75.002689 39.847993)
716,UT,POINT (-112.033157 41.098907)
717,TN,POINT (-86.599144 36.019297)
718,CA,POINT (-119.33252 36.193044)
719,NJ,POINT (-74.068919 40.781437)
720,OR,POINT (-123.236703 44.045771)
721,NY,POINT (-76.894173 43.184492)
722,TX,POINT (-99.511076 27.551437)
723,TX,POINT (-99.510339 27.545114)
724,AR,POINT (-94.163041 36.133511)
725,WI,POINT (-89.310695 43.083802)
