GEOID,Longitude,Latitude
410019504002,-117.8219730009243,44.77936592704945
410390007053,-124.10554154445708,43.98678817315205
410579604021,-123.83855627923916,45.45609256104036
410379602005,-120.34858282041824,42.18272953001991
410290019001,-122.69436876729776,42.19030285464403
410110009024,-124.23815850772068,43.145139061328585
410191900003,-123.29758390244976,43.00837693998012
410159503021,-124.27510839827022,42.04829333333055
410390047001,-123.09178604893096,44.03662437454435
410259601023,-119.03432297556232,43.59649496540968
410190200001,-124.1199858629483,43.693488163725256
410390004034,-123.21360756011276,44.22604200182803
410050239014,-122.58957327121544,45.16038147164952
410239602023,-118.8881133317142,44.39209630366404
410079509003,-123.9265384022907,45.99395174262818
410190500043,-123.2923133523042,43.39676372627943
410359719004,-121.78032238373244,42.23255369712484
410430304015,-122.71723874803028,44.40586817530219
410499701012,-119.70220587374436,45.832889729318005
410191500021,-123.39968602194725,43.14208443468268
410050243033,-121.96886901695224,45.355838185886086
410390015002,-122.48393418938416,43.74395615540176
410639603003,-117.2642500117034,45.38982536661072
410319602012,-121.1471774562067,44.60822141151805
410470105023,-122.77811059778992,45.01749471562075
410333611013,-123.37916779720382,42.43064361112988
410390011013,-123.0209856543244,43.92754861946823
410290016011,-122.80956764208594,42.27214760357365
410333616012,-123.63546475664948,42.15994600487247
410290027023,-122.82630130197828,42.60614011225724
410390026002,-123.16735653499856,44.07819187641361
410459706004,-117.25368913707052,43.97520804336369
410110010012,-124.4239140483798,43.11380501056742
410170005023,-121.5458647206896,44.29673908368984
410030106022,-123.27558781649904,44.56387032934832
410459705006,-117.05840793917903,43.88172270930452
410099710001,-122.88128239715084,45.749320384533206
410079502002,-123.82786632063365,46.18660734610621
410430302012,-122.48511152507808,44.749561830375136
410599502013,-118.3852208183494,45.93628540436563
410510041024,-122.7438297543894,45.59188821590934
410159502022,-124.35155270855978,42.57811423889949
410050242001,-122.33758276013523,45.298975128074765
410390009042,-123.36731767980896,44.04337308837529
410419516002,-124.06793276205988,44.4255653972111
410359713003,-121.71851301237592,42.202678342536494
410379601003,-120.61159450059606,43.31573782482643
410510097011,-122.5002836964,45.51079362856382
410499702004,-119.6960188880413,45.32505263752255
410579601022,-123.88614442215484,45.66915551087519
410710304003,-123.19430199483868,45.34084934761665
410359702021,-121.89534351763432,42.59772487431282
410670301061,-122.77295109408932,45.52480142080137
410359701001,-121.5763174663376,43.28722199543653
410390044042,-123.1405994629385,44.03503110644436
410619701002,-117.92299319840352,45.57617979333314
410050205072,-122.64050884399488,45.35419571869862
410670326033,-122.98713607966324,45.54263065509124
410419514002,-123.92995080527538,44.622003307437
410510090012,-122.53385027698928,45.49204447447462
410670319143,-122.8029208516024,45.40052966705556
410359705001,-121.23578374274824,42.275614719593456
410050233004,-122.3989762641497,45.45180774041598
410470009004,-123.0223734652226,44.93410926318254
410050221102,-122.50134047343428,45.42202710652887
410670334002,-123.1779440862287,45.73045474957637
410110009012,-124.17662601206236,43.17933641075536
410670321081,-122.76742505242866,45.36832109732384
410050201021,-122.66873717856608,45.421809481047625
410290004031,-122.8397434662785,42.34379189134636
410319400001,-121.54829146514784,44.7557536548774
410579608001,-123.91347867200024,45.224668253960736
410191000003,-122.52842959951488,43.30127328645717
410390040003,-123.10949145688762,44.06307679514367
410670310081,-122.81588742248212,45.47226222396286
410290030022,-123.15503047705364,42.19982472253717
410319603014,-121.28371725508052,44.415446009474
410559501001,-120.71226390286442,45.29881263460181
410459709002,-117.62241840322628,42.9144111925243
410279501003,-121.63992438782292,45.40563064256419
410170003021,-121.51155832942447,43.75635960978812
410510067021,-122.70845504413798,45.47935483425637
410390050001,-123.07148644733115,44.01434934342628
410019506002,-117.11143911545676,44.88564657690095
410259602002,-118.97736681282392,42.81053511457652
410050221013,-122.57850967092708,45.40318352885493
410510029013,-122.59704588449378,45.54787938222572
410670333013,-123.11886799087962,45.52752279852013
410459703001,-116.97819633109762,44.028261252090026
410419506011,-124.01624453061028,44.91205719588186
410510087003,-122.61268419810104,45.4724503586702
410110007012,-124.22051283679984,43.36374792696384
410290013033,-122.8326514843556,42.43268939634304
410333601001,-123.4827694277228,42.6841786599013
410390001001,-122.34795445437643,44.10667592486368
410699601001,-120.19288835461796,44.94658437768065
410510012023,-122.64730018592186,45.50849390198128
410619707001,-118.0929073184509,45.32528829709122
410099702011,-123.29688090977568,46.06508381410559
410430203004,-123.11230704591306,44.62520600436521
