GEOID
410319400002
410459705003
410499701012
410579604023
410510096062
410390007072
410599508002
410019505002
410379602005
410599502012
410510040032
410470103043
410659708003
410599511003
410670317063
410279501003
410359717003
410110011024
410359706001
410319602011
410159504021
410290018011
410470016063
410510090014
410259601023
410079509003
410470103051
410390015002
410510095013
410670310054
410510105003
410670320054
410670315192
410670316221
410670313023
410319400001
410459704001
410470104002
410190500042
410670323022
410670327003
410191900002
410510076002
410239602021
410670316261
410470018023
410290013032
410670332012
410510092022
410470017021
410390044032
410470103042
410279504003
410670315143
410599509001
410470016011
410510059021
410510091022
410659706001
410510037011
410510101012
410430208021
410359711001
410670326043
410110010012
410470005023
410430304032
410510084001
410470016034
410050239014
410530203051
410710308011
410530203054
410510095023
410670324142
410670326062
410050238003
410110009012
410470015032
410390051002
410639603003
410359715004
410510096061
410390004033
410599400002
410190200003
410191400005
410599512012
410050229072
410510041041
410670329043
410670312022
410510072023
410459703003
410599506011
410319603041
410110007011
410510102002
410191500021
410333606012
