STATE,geometry
AZ,POINT (-111.64829 35.2039357)
TX,POINT (-97.4021147 27.7226501)
TX,POINT (-97.3780523 27.6816533)
TX,POINT (-102.1022231 31.994545)
TX,POINT (-95.4429642 30.130226)
TX,POINT (-98.4449443 29.4869751)
AZ,POINT (-111.9671599 33.3494269)
AZ,POINT (-111.7208943 33.3264576)
AZ,POINT (-111.8075878 33.3760252)
UT,POINT (-111.8801196 40.8932357)
IL,POINT (-89.6061301 40.7958916)
TX,POINT (-98.2198955 26.2601624)
TX,POINT (-95.3049314 32.2817374)
MS,POINT (-90.1139792 32.4571041)
CO,POINT (-107.8106375 37.628854)
NM,POINT (-104.2386888 32.4362502)
AZ,POINT (-111.9120679 33.3050498)
TX,POINT (-102.1368605 32.0031752)
TX,POINT (-98.5038937 29.3778729)
LA,POINT (-90.2036688 29.9619342)
TX,POINT (-96.8906324 32.9564315)
TX,POINT (-98.48942 29.4256319)
UT,POINT (-111.9397627 40.561242)
LA,POINT (-93.3290721 30.2279468)
OK,POINT (-95.8507546 36.1209761)
OK,POINT (-98.44682 34.6092589)
OK,POINT (-95.7977971 36.0202425)
MO,POINT (-90.5687994 38.642887)
UT,POINT (-111.9826355 40.6665638)
UT,POINT (-111.9135269 40.7707109)
CO,POINT (-104.9819578 39.8013612)
AR,POINT (-90.6384798 35.8638334)
TX,POINT (-96.857361 32.7160953)
TX,POINT (-97.5940127 27.8498)
CO,POINT (-104.9823202 39.8486724)
TX,POINT (-96.8576273 32.6905424)
AR,POINT (-94.4188229 35.3277422)
TX,POINT (-97.3843026 27.6862293)
UT,POINT (-111.5494018 38.3400734)
UT,POINT (-111.0209509 39.211335)
UT,POINT (-109.5511394 38.57731)
LA,POINT (-91.0442859 30.5506015)
LA,POINT (-93.7131663 32.4317985)
LA,POINT (-90.1360898 30.4510566)
LA,POINT (-92.016579 30.1939044)
CO,POINT (-105.243766 40.0380922)
CO,POINT (-104.948619 39.8845263)
TX,POINT (-96.7045598 33.0082818)
AR,POINT (-94.374699 35.3667034)
KS,POINT (-94.8363373 39.1299271)
UT,POINT (-111.821416 40.3871324)
AR,POINT (-90.7412472 35.8230167)
LA,POINT (-90.1532614 30.005237)
MO,POINT (-94.5475901 39.195603)
TX,POINT (-96.7909482 33.0278691)
TX,POINT (-97.5096545 25.9370823)
LA,POINT (-93.7287999 32.4422819)
UT,POINT (-111.8801249 40.8932422)
UT,POINT (-111.9814309 40.5217532)
TX,POINT (-95.3815849 29.5795202)
AZ,POINT (-110.9086097 32.308689)
TX,POINT (-97.7922563 30.154605)
CO,POINT (-106.3652861 37.6736244)
OK,POINT (-97.6105196 35.2906555)
LA,POINT (-90.9785031 30.3248596)
TX,POINT (-96.4698105 32.8869007)
OK,POINT (-94.7209347 34.0275223)
LA,POINT (-93.7148108 32.5559689)
TN,POINT (-89.4045498 36.0525284)
TX,POINT (-96.839049 32.9659136)
MO,POINT (-94.5863329 39.0898073)
AZ,POINT (-111.0303252 32.3365772)
TN,POINT (-89.3570821 36.0575815)
TX,POINT (-101.2066258 30.7216245)
MO,POINT (-94.5070426 39.129753)
TX,POINT (-98.8681247 30.2742683)
TX,POINT (-94.8327658 29.278092)
TX,POINT (-96.7682966 33.0569953)
TX,POINT (-96.9167373 33.0202185)
NM,POINT (-106.5481941 35.1480529)
LA,POINT (-93.0777852 31.7512537)
AZ,POINT (-111.1144932 32.3582815)
CO,POINT (-105.3183871 39.6375053)
LA,POINT (-90.9203763 30.2476067)
LA,POINT (-93.3432766 32.0213405)
LA,POINT (-91.1595207 30.3950019)
TN,POINT (-90.0013861 35.1348803)
OK,POINT (-95.7987834 36.0215645)
OK,POINT (-95.2891285 36.2469631)
OK,POINT (-94.8727799 36.6369653)
NE,POINT (-96.7415329 40.2772212)
OK,POINT (-95.3947983 35.9476819)
TX,POINT (-96.6654445 33.1671825)
CO,POINT (-104.754815 38.8906494)
CO,POINT (-104.6159551 38.3113828)
CO,POINT (-104.7587653 38.7886288)
OK,POINT (-96.9274777 35.2974297)
NE,POINT (-100.6069631 40.205051)
OK,POINT (-95.3315519 35.7411642)
TX,POINT (-96.8031265 32.9507075)
TX,POINT (-96.8048696 33.1381689)
OK,POINT (-99.3170098 34.6355943)
AR,POINT (-93.0661882 34.6574082)
AR,POINT (-93.0748923 34.4642829)
LA,POINT (-93.7488733 32.3966134)
OK,POINT (-97.7254588 35.4632247)
OK,POINT (-95.8698907 36.0904008)
AR,POINT (-93.0688091 34.4649478)
OK,POINT (-97.4788917 35.6094206)
OK,POINT (-97.9662618 34.5301319)
CO,POINT (-106.0473026 39.4881186)
TX,POINT (-97.9174517 30.3100663)
TX,POINT (-98.4926318 28.9667434)
TN,POINT (-90.0885794 35.1081599)
TX,POINT (-101.8680031 35.1965851)
NE,POINT (-96.6213754 40.7702246)
TX,POINT (-101.9227059 35.1988758)
MO,POINT (-94.3549853 39.0349681)
MO,POINT (-94.5397575 39.0350001)
TX,POINT (-106.5397099 31.8216193)
KY,POINT (-89.0116724 36.7889959)
CO,POINT (-104.8589951 39.4060945)
KS,POINT (-96.5541426 39.1887235)
MS,POINT (-89.1475083 31.7185082)
MO,POINT (-90.1985344 38.6088891)
NE,POINT (-96.6842652 40.7340921)
NE,POINT (-96.6827718 40.860943)
MO,POINT (-90.3648178 38.6090223)
NM,POINT (-108.1946722 36.76023)
MO,POINT (-90.3034159 38.6166799)
TX,POINT (-101.9200006 35.1929973)
NE,POINT (-96.683206 40.8602808)
MO,POINT (-90.4530826 38.7168506)
NE,POINT (-96.6039141 40.8293563)
NE,POINT (-96.6638378 40.7531982)
OK,POINT (-95.9233389 36.0713906)
TX,POINT (-96.9307818 30.1820384)
CO,POINT (-106.9838101 38.8699887)
CO,POINT (-104.0741247 40.2295458)
CO,POINT (-106.9550693 40.2751955)
MO,POINT (-90.1944068 38.6288363)
OK,POINT (-95.8221255 36.3027457)
NM,POINT (-106.585884 35.1695446)
OK,POINT (-97.6230583 35.4647576)
OK,POINT (-96.0509512 36.0807003)
TX,POINT (-94.969019 33.1632447)
CO,POINT (-104.9972419 39.7516644)
OK,POINT (-95.3246183 35.7409733)
CO,POINT (-106.9658596 38.8989004)
OK,POINT (-95.0589483 36.4911995)
MS,POINT (-90.0762454 32.5873938)
TX,POINT (-97.108101 32.7504573)
AZ,POINT (-110.9350651 32.4434866)
TX,POINT (-96.1582084 29.7718662)
MS,POINT (-90.4550216 31.5906851)
CO,POINT (-105.0572402 40.5785549)
TX,POINT (-98.5540261 29.4572705)
LA,POINT (-90.030203 29.8786575)
CO,POINT (-105.1396718 39.7017797)
OK,POINT (-97.5155196 35.6087871)
TX,POINT (-95.5544665 29.7042169)
CO,POINT (-105.0366499 40.5215881)
AZ,POINT (-111.8684339 33.3938304)
OK,POINT (-97.6414714 35.5587302)
UT,POINT (-111.784327 40.4308206)
MS,POINT (-90.0170309 32.3556186)
MO,POINT (-91.7776862 37.9396711)
TX,POINT (-96.1672018 29.7696148)
AZ,POINT (-111.8767256 33.2956654)
TX,POINT (-96.8638326 33.1506644)
TX,POINT (-97.6668366 30.5183017)
TX,POINT (-98.2276534 26.185779)
TX,POINT (-97.0143691 33.0438955)
TX,POINT (-96.715529 33.0416872)
TX,POINT (-96.9409375 32.5937167)
AZ,POINT (-111.3218433 34.2395031)
OK,POINT (-97.6024219 35.5108634)
TN,POINT (-89.7941427 35.1616993)
TX,POINT (-95.2346295 30.0688864)
MO,POINT (-94.6686016 39.276592)
NM,POINT (-105.4099826 36.7090166)
TX,POINT (-95.5843258 29.9329106)
TX,POINT (-96.8061595 33.1074061)
TX,POINT (-99.760021 32.4170706)
TX,POINT (-97.3423675 32.7367678)
TX,POINT (-106.2649504 31.7893018)
TX,POINT (-95.5862185 29.958624)
AZ,POINT (-110.0352061 34.2533345)
AR,POINT (-91.8178668 36.3645913)
OK,POINT (-97.0654031 36.7268139)
AZ,POINT (-111.5650676 33.1615931)
TX,POINT (-96.8072864 33.1212955)
TX,POINT (-98.6199049 29.4584976)
AZ,POINT (-111.7208194 33.3931941)
AZ,POINT (-110.7935771 32.1136972)
AR,POINT (-91.5267629 36.2617739)
KS,POINT (-94.7645551 38.8843588)
TX,POINT (-98.6620111 29.5495387)
TX,POINT (-95.6136411 29.6033335)
TX,POINT (-96.6953326 33.1011216)
IL,POINT (-89.6099347 40.7984355)
TX,POINT (-98.281628 29.5987574)
NM,POINT (-106.5857644 35.1527365)
AZ,POINT (-111.7632785 33.3801088)
AZ,POINT (-111.9403946 33.6249496)
TX,POINT (-96.9398395 32.9880514)
AZ,POINT (-111.8185366 33.4511681)
CO,POINT (-104.8220365 39.677786)
CO,POINT (-104.8660728 39.5795739)
TX,POINT (-98.4302229 29.4472232)
TX,POINT (-96.2970868 30.5983111)
TX,POINT (-96.8056593 32.954344)
TX,POINT (-98.165352 26.2866214)
CO,POINT (-104.6618755 38.2331322)
OK,POINT (-96.9341094 35.3476147)
CO,POINT (-104.7932593 40.4063234)
MS,POINT (-89.1541822 30.3502192)
TN,POINT (-89.9891538 35.0671342)
OK,POINT (-95.7614407 34.927199)
OK,POINT (-95.9038672 36.1785496)
TX,POINT (-97.7948602 30.4662048)
TX,POINT (-94.7268504 31.2962606)
TX,POINT (-97.289539 32.8584221)
OK,POINT (-95.9587541 36.0541945)
NM,POINT (-106.5574647 35.1768534)
MO,POINT (-94.8025531 39.7775928)
TX,POINT (-95.5986472 29.73577)
NM,POINT (-106.7344223 32.3199776)
TX,POINT (-94.9779189 29.75227)
TX,POINT (-98.4914092 29.6130556)
TX,POINT (-97.7909313 30.2321981)
CO,POINT (-104.8526295 39.4056813)
NM,POINT (-106.7674614 32.2944447)
NM,POINT (-106.75234 32.3150158)
AR,POINT (-90.5485121 36.0607136)
TX,POINT (-97.9618239 30.3087636)
TX,POINT (-95.2334495 30.0468662)
UT,POINT (-111.8579075 40.6864883)
CO,POINT (-104.9446356 39.7112057)
CO,POINT (-104.9459502 39.5465846)
CO,POINT (-105.1198321 39.7263617)
CO,POINT (-105.0797231 39.7899356)
TX,POINT (-95.0808802 30.3414137)
MS,POINT (-90.1257364 32.3743819)
MS,POINT (-89.1457883 31.686287)
UT,POINT (-111.8703954 40.5794967)
TX,POINT (-101.9044051 33.5255245)
TX,POINT (-98.4277967 29.5186097)
TX,POINT (-98.554102 29.3217954)
TX,POINT (-98.4810744 29.4273344)
UT,POINT (-111.8581678 40.7229766)
TX,POINT (-99.6974694 32.4790063)
CO,POINT (-104.7513544 39.6098041)
CO,POINT (-104.8462053 39.7652995)
MS,POINT (-90.2276464 32.2836301)
MS,POINT (-90.3188425 32.3335204)
AZ,POINT (-111.5687872 33.3936596)
TX,POINT (-97.8049758 30.4650147)
TX,POINT (-95.4755804 29.7060523)
TX,POINT (-99.7438937 32.3720496)
UT,POINT (-111.8113196 40.7217331)
TX,POINT (-100.5143588 31.4270978)
TX,POINT (-99.7646987 32.4031692)
MS,POINT (-90.4643582 31.2468856)
AZ,POINT (-111.9419026 33.4127958)
AZ,POINT (-111.9256818 33.5806186)
AZ,POINT (-111.9213002 33.5816339)
AZ,POINT (-110.8587962 32.2430404)
TX,POINT (-98.5109754 29.5486387)
TX,POINT (-98.3984444 29.501753)
TX,POINT (-98.3226588 29.5755197)
TX,POINT (-98.6649872 29.5569268)
TX,POINT (-98.4584872 29.5170868)
TX,POINT (-98.6214597 29.4652788)
TX,POINT (-97.8378016 30.299901)
TX,POINT (-97.6711732 30.4790258)
TX,POINT (-95.5090807 29.7382547)
TX,POINT (-96.9926826 28.8353552)
TX,POINT (-95.1242098 29.685131)
UT,POINT (-109.5388707 40.4614272)
LA,POINT (-90.1675961 29.9626414)
TX,POINT (-98.4806503 29.3556336)
TN,POINT (-89.8159246 35.2055574)
AZ,POINT (-111.3782736 33.0362856)
LA,POINT (-90.7472839 29.5986576)
NM,POINT (-106.6793178 35.0275134)
CO,POINT (-105.8740673 37.4683857)
MS,POINT (-89.5128831 34.3447953)
OK,POINT (-97.5666572 35.5975818)
LA,POINT (-91.1555951 30.4231197)
AZ,POINT (-111.9868038 33.3210019)
NM,POINT (-106.6035648 35.1254144)
KS,POINT (-95.7626571 39.0562323)
MO,POINT (-94.4769465 37.1144675)
AZ,POINT (-109.7338367 32.8353341)
MO,POINT (-94.6126855 36.5158209)
TX,POINT (-95.4831507 30.0325001)
TX,POINT (-96.9445721 32.5992272)
TX,POINT (-96.6991982 32.9729368)
TX,POINT (-95.3598625 29.7469476)
TX,POINT (-96.780094 32.7957256)
TX,POINT (-96.8656516 32.8238804)
TX,POINT (-96.6835117 32.8979324)
AR,POINT (-92.0428177 34.2323995)
MO,POINT (-94.4770674 37.0759094)
AR,POINT (-94.2219765 34.5898232)
TX,POINT (-98.5629087 31.9946508)
TX,POINT (-95.1226909 29.7054425)
TX,POINT (-95.4561331 29.785001)
TX,POINT (-95.303294 29.7363039)
TX,POINT (-97.1142844 32.6441559)
TX,POINT (-96.6726632 32.7918846)
TX,POINT (-96.749706 32.9098774)
TX,POINT (-96.8011232 32.7998833)
TX,POINT (-96.9531047 32.926327)
TX,POINT (-95.1240324 29.6919594)
TX,POINT (-95.5079515 29.7176924)
TX,POINT (-95.4073718 29.9512983)
UT,POINT (-111.8657263 40.7264371)
UT,POINT (-111.8538568 40.5748739)
UT,POINT (-111.9569342 40.5871526)
UT,POINT (-111.5874235 39.3693168)
AR,POINT (-90.7009814 35.8350833)
TX,POINT (-95.4123962 29.6688493)
TX,POINT (-95.645314 29.7427424)
UT,POINT (-111.4610305 39.5313826)
AR,POINT (-90.6661468 35.8470792)
NM,POINT (-108.2572262 32.7943166)
NM,POINT (-105.9425516 32.9149248)
NM,POINT (-106.7068012 35.1272132)
MO,POINT (-89.5844458 36.8674825)
TX,POINT (-97.1272444 32.6919353)
TX,POINT (-95.3435365 29.8706432)
TX,POINT (-94.0971887 33.4695345)
IL,POINT (-89.6672148 40.7925404)
IL,POINT (-89.4653111 40.6167439)
TX,POINT (-96.6026489 32.8612699)
OK,POINT (-95.8901542 36.1165391)
TX,POINT (-97.2545745 32.9242138)
CO,POINT (-104.7285797 40.4224258)
TN,POINT (-90.0323439 35.140712)
TX,POINT (-97.733121 30.2598611)
TX,POINT (-97.9400034 29.8558737)
NM,POINT (-106.6542723 35.2480487)
MS,POINT (-89.0295373 34.4978359)
TX,POINT (-97.0983264 32.8822111)
TX,POINT (-96.2615186 30.5632306)
MO,POINT (-93.3054301 37.0439881)
MO,POINT (-93.2968515 37.1404784)
MO,POINT (-93.2210746 37.0691687)
TX,POINT (-98.975059 32.0962418)
TX,POINT (-98.7240535 31.195445)
AZ,POINT (-111.7621958 33.378832)
MO,POINT (-92.6885389 38.1138324)
MS,POINT (-88.9956344 30.3998832)
MS,POINT (-89.9735477 34.8243292)
TX,POINT (-97.0760593 32.747396)
CO,POINT (-104.9020543 39.6173925)
LA,POINT (-90.0745224 30.3696192)
TX,POINT (-97.0571719 32.7870879)
TX,POINT (-97.2994382 32.8415524)
TX,POINT (-97.0612514 32.6457572)
UT,POINT (-111.8067393 40.6339399)
OK,POINT (-97.4953624 35.6822947)
AR,POINT (-90.6688777 35.8091604)
AR,POINT (-90.6878832 35.8136133)
TX,POINT (-97.0804094 32.6736562)
MS,POINT (-89.1021838 30.4622996)
MS,POINT (-88.9935523 30.3917835)
MS,POINT (-90.4235842 32.2598003)
NM,POINT (-106.7937621 34.6562604)
TN,POINT (-89.7937895 35.1411811)
CO,POINT (-105.0011908 39.7506801)
LA,POINT (-90.042235 29.8965037)
UT,POINT (-111.910447 40.3880001)
AZ,POINT (-111.9778567 33.6760593)
TX,POINT (-98.0964358 29.6970984)
TX,POINT (-97.8078468 30.2034843)
TX,POINT (-98.5626232 29.5326249)
TX,POINT (-98.6307761 29.6624537)
TX,POINT (-97.1160866 32.7216925)
IL,POINT (-89.5761752 40.7314243)
TX,POINT (-98.6403034 29.4593158)
LA,POINT (-90.457585 30.47136)
TX,POINT (-98.493793 29.6281325)
TX,POINT (-98.4941145 29.3578824)
TX,POINT (-95.3025055 32.2898518)
TX,POINT (-97.3702518 32.6375969)
TX,POINT (-96.8899187 33.153078)
TX,POINT (-96.6634647 32.9786205)
TX,POINT (-96.5991806 32.8393379)
TX,POINT (-97.039947 32.9632142)
MO,POINT (-94.4754077 37.1351613)
TX,POINT (-96.8077116 32.7832118)
TX,POINT (-98.4513411 29.5872391)
TX,POINT (-95.3253146 32.2971886)
TX,POINT (-96.6392934 33.2041292)
UT,POINT (-111.9569342 40.5871511)
TX,POINT (-101.9025333 35.1603536)
MS,POINT (-89.9927188 34.9629651)
CO,POINT (-105.0839857 39.7696673)
UT,POINT (-111.8249012 40.6861849)
TX,POINT (-96.9926784 32.8597239)
TX,POINT (-95.5628733 29.8608918)
TX,POINT (-95.1696587 29.9977904)
TX,POINT (-95.2618965 29.6702193)
TX,POINT (-97.7773075 30.4986013)
TX,POINT (-98.4904264 29.4362126)
TX,POINT (-96.9150669 32.9385685)
TX,POINT (-95.497874 29.7167327)
TX,POINT (-96.9715862 32.8379125)
TX,POINT (-95.3965197 30.0255234)
TX,POINT (-98.3464758 29.5539657)
TX,POINT (-98.4476501 29.5328585)
TX,POINT (-106.4039229 31.7814405)
TX,POINT (-96.7173807 33.131736)
TX,POINT (-96.6464166 33.0004572)
TX,POINT (-98.2412846 26.2337504)
TX,POINT (-97.1616699 32.8742286)
TX,POINT (-95.236025 29.7750559)
TX,POINT (-98.2075744 26.1842285)
TX,POINT (-98.2216516 26.2495474)
TX,POINT (-106.5841851 31.8631804)
TX,POINT (-97.720808 30.3691863)
TX,POINT (-96.9918382 28.8388518)
TX,POINT (-95.6412869 30.3758514)
UT,POINT (-111.9814341 40.5217508)
TX,POINT (-98.4631408 29.6219603)
TX,POINT (-97.0720336 33.0347384)
TX,POINT (-106.3168948 31.7641456)
TX,POINT (-96.8009771 33.0835554)
TX,POINT (-97.7265592 30.3546505)
TX,POINT (-97.8634526 30.2284145)
TX,POINT (-96.3851129 30.6284756)
UT,POINT (-111.9331595 40.7253145)
TX,POINT (-97.7467919 30.2123113)
TX,POINT (-98.1651066 26.29036)
TX,POINT (-98.2935535 26.160324)
TX,POINT (-98.2215663 26.1849351)
TX,POINT (-97.1651916 31.526365)
UT,POINT (-111.8285589 40.6735253)
NM,POINT (-105.9430224 32.903561)
AR,POINT (-93.238638 33.2784686)
MO,POINT (-90.3051873 38.8050025)
TX,POINT (-98.7247837 29.7766389)
MO,POINT (-90.4521874 38.538727)
MO,POINT (-90.3588066 38.7831658)
MO,POINT (-90.3106727 38.5157453)
TX,POINT (-98.6409967 29.5829805)
TN,POINT (-89.7940531 35.047533)
TX,POINT (-97.6792697 30.4868088)
MO,POINT (-90.44843 38.7059565)
TX,POINT (-98.4129465 29.7979743)
TX,POINT (-96.9419492 32.9917769)
TX,POINT (-96.8658662 32.8255729)
TX,POINT (-95.5963897 29.6325366)
UT,POINT (-111.9381961 40.7320465)
TX,POINT (-95.3954799 29.94152)
TX,POINT (-95.5829106 29.8901402)
MO,POINT (-92.2196624 38.5701887)
OK,POINT (-95.7466387 34.9360285)
MO,POINT (-94.5738662 39.1420063)
MO,POINT (-93.4837881 37.1136219)
LA,POINT (-93.1961366 30.3051812)
KS,POINT (-97.2963881 37.6969851)
KS,POINT (-97.4953673 37.7211426)
MO,POINT (-93.2609203 37.2221699)
TX,POINT (-95.5064738 29.6886626)
MO,POINT (-92.3262566 38.9886743)
MO,POINT (-94.8031414 39.7548768)
MO,POINT (-94.5739795 39.2657925)
TX,POINT (-95.2735583 29.7992401)
TX,POINT (-96.881635 32.6794173)
TX,POINT (-97.0965555 32.7206346)
MO,POINT (-92.2432862 38.5695324)
WI,POINT (-92.7002345 45.3047971)
IL,POINT (-89.0189646 42.3840611)
ND,POINT (-100.771025 46.8433088)
MN,POINT (-93.3605942 45.1314051)
NE,POINT (-96.1800002 41.1900408)
UT,POINT (-111.8282347 41.7394244)
WI,POINT (-91.4085656 44.8815689)
MN,POINT (-93.554095 44.5416319)
UT,POINT (-111.9443351 41.157944)
MN,POINT (-93.287213 44.8266533)
MN,POINT (-93.4806895 45.1272939)
MN,POINT (-93.4363898 44.7057314)
MN,POINT (-96.1534026 48.1098966)
MN,POINT (-93.1132278 45.178397)
MN,POINT (-94.9403174 45.2246616)
MT,POINT (-111.051092 45.6790355)
UT,POINT (-111.9612526 41.2447448)
MN,POINT (-93.9409909 44.1659112)
MN,POINT (-94.4460924 43.6468982)
MN,POINT (-93.3052273 45.2217714)
MN,POINT (-93.3034734 45.0636178)
NE,POINT (-99.6396217 41.4011191)
MN,POINT (-92.9299677 44.9187497)
MN,POINT (-93.2486734 44.8589868)
MN,POINT (-93.3214484 44.949159)
MN,POINT (-93.5506522 45.1919157)
WI,POINT (-90.5352604 44.12333)
SD,POINT (-96.8149022 43.5155578)
NE,POINT (-97.4390051 42.0261582)
NE,POINT (-96.1235699 41.2344343)
MN,POINT (-93.3574994 45.1371134)
NE,POINT (-95.9629155 41.1396981)
WY,POINT (-106.3605879 42.8270959)
MN,POINT (-93.2724707 45.1352423)
WI,POINT (-92.0702409 46.706684)
NE,POINT (-96.0640422 41.2037908)
IA,POINT (-93.5920795 41.5168883)
IA,POINT (-94.1855467 42.5072458)
NE,POINT (-96.1292412 41.2927633)
MN,POINT (-93.2049244 44.7888092)
SD,POINT (-96.799282 43.5151329)
NE,POINT (-95.9547181 41.2200943)
SD,POINT (-103.2284368 44.0570115)
MN,POINT (-93.3274262 44.8690727)
MN,POINT (-93.1485717 45.0530255)
SD,POINT (-103.2313542 44.0572641)
IL,POINT (-89.0304411 42.2673529)
MT,POINT (-109.2478703 45.1863415)
WY,POINT (-108.7701267 44.7560095)
NE,POINT (-96.0628375 41.2117881)
MN,POINT (-92.0958875 46.7928784)
MN,POINT (-92.8382421 45.0391982)
SD,POINT (-96.6732403 43.5285685)
UT,POINT (-111.9540615 41.0461079)
IA,POINT (-93.7962004 41.5990676)
IA,POINT (-93.5994387 41.7411286)
WI,POINT (-89.6826022 45.1737559)
ND,POINT (-103.6459742 48.1550118)
SD,POINT (-103.2550841 44.0719553)
MN,POINT (-93.4542785 45.0110392)
MN,POINT (-93.0155342 45.1625585)
MN,POINT (-93.4333794 45.0955934)
MN,POINT (-93.2340818 45.1549464)
MN,POINT (-93.0570789 44.9024719)
MN,POINT (-93.7779339 45.3000787)
MN,POINT (-93.2086329 44.7368576)
ND,POINT (-100.8706427 46.8293916)
MN,POINT (-93.2402168 44.9680766)
MN,POINT (-93.3636749 44.9274263)
ND,POINT (-100.9069133 46.8415315)
MN,POINT (-93.0880588 44.9367178)
MN,POINT (-93.1782255 45.0216605)
MI,POINT (-90.1080138 46.4804976)
MN,POINT (-93.4711583 44.9729519)
WY,POINT (-109.075467 44.5165062)
WY,POINT (-105.5205735 44.2907579)
MN,POINT (-93.1464219 45.0680432)
MN,POINT (-93.4440334 44.8639285)
WI,POINT (-89.0347666 42.6896029)
WY,POINT (-110.9680157 41.2548155)
MN,POINT (-94.9051631 47.5057399)
MN,POINT (-93.1695701 44.8264683)
MN,POINT (-92.8742164 44.7479422)
WI,POINT (-89.5196447 43.0770544)
MN,POINT (-93.2222574 45.0391296)
MN,POINT (-93.3775218 44.7487184)
ND,POINT (-102.8713158 46.5400881)
MN,POINT (-93.3462532 44.9337641)
ND,POINT (-97.0468767 47.8773732)
ND,POINT (-98.090098 46.1340247)
ND,POINT (-100.4415515 47.4851282)
ND,POINT (-103.621768 48.1477141)
MT,POINT (-109.6834526 48.5390715)
WY,POINT (-104.7594522 41.1518799)
NE,POINT (-96.1911286 41.2334057)
IL,POINT (-90.5309036 41.4737437)
MT,POINT (-111.1038959 44.6583753)
ND,POINT (-97.9947887 46.9281158)
MT,POINT (-111.9819841 47.6143657)
NE,POINT (-102.0748346 41.064149)
SD,POINT (-97.4107745 42.8766438)
MN,POINT (-93.2858864 44.6941477)
NE,POINT (-96.1395117 41.236824)
MN,POINT (-93.5514893 45.2061269)
MN,POINT (-93.2752534 44.7490361)
IA,POINT (-96.4061438 42.5432171)
NE,POINT (-96.0799833 41.3071397)
IA,POINT (-93.7350891 41.6209408)
MN,POINT (-95.043684 45.1100575)
IA,POINT (-90.4816924 41.5619658)
IA,POINT (-91.4823546 41.6481662)
IA,POINT (-92.4384749 42.4970653)
MT,POINT (-111.1823024 45.7792863)
IA,POINT (-90.5196327 41.5683379)
IA,POINT (-91.0145794 42.2951933)
IA,POINT (-93.507441 41.6429994)
IA,POINT (-91.6786461 41.8899912)
IL,POINT (-89.489237 41.8544164)
WY,POINT (-104.7923741 41.1599081)
IA,POINT (-93.5964871 41.628276)
IA,POINT (-93.5887079 41.6129233)
IA,POINT (-93.7696253 41.5605054)
WI,POINT (-89.5733758 44.8970209)
MN,POINT (-93.1828927 45.0153435)
IA,POINT (-93.6992555 41.664218)
IA,POINT (-93.4924187 41.5993951)
IA,POINT (-92.0129058 42.1746826)
IA,POINT (-93.7739165 41.637531)
IA,POINT (-93.7730846 41.6052114)
IA,POINT (-90.6661859 42.5102155)
IA,POINT (-91.5902326 41.7046108)
IA,POINT (-91.5000306 41.8074835)
IA,POINT (-91.7152367 41.9558345)
IA,POINT (-91.6393923 42.0471756)
IA,POINT (-93.587745 41.7333651)
IA,POINT (-93.6250345 41.5246474)
IA,POINT (-91.6571864 42.0311293)
IA,POINT (-91.7154601 41.9531981)
IA,POINT (-92.9179889 42.0162604)
ND,POINT (-96.8025448 46.8330435)
IA,POINT (-90.3438142 41.5964437)
MN,POINT (-95.8439142 46.815539)
IA,POINT (-92.3457301 42.461656)
IA,POINT (-93.0516107 41.7027222)
IA,POINT (-94.8336779 43.4097393)
IA,POINT (-92.3873198 42.4680452)
IA,POINT (-93.6102351 42.0318284)
IA,POINT (-91.0281444 41.4467855)
WI,POINT (-89.667477 44.9628015)
WI,POINT (-89.6577103 44.9620899)
MN,POINT (-93.1512109 45.0596557)
MN,POINT (-93.9554687 44.1688014)
WI,POINT (-91.2649263 43.9668604)
NE,POINT (-96.1471318 41.2924973)
MN,POINT (-95.3766837 46.5186146)
MN,POINT (-93.9835919 44.1628515)
ND,POINT (-96.9045534 46.8629706)
ND,POINT (-100.7943619 46.8377535)
ND,POINT (-100.7780758 46.8088049)
NE,POINT (-96.1765036 41.2935354)
ND,POINT (-101.2863426 48.2328844)
ND,POINT (-102.7849595 46.8884405)
UT,POINT (-111.9501746 41.1832192)
WI,POINT (-90.4420018 45.9300888)
MN,POINT (-92.9475439 44.920267)
ND,POINT (-102.7867277 46.8894404)
IA,POINT (-91.7582353 43.2895661)
ND,POINT (-96.8635859 46.81639)
MN,POINT (-93.3934906 45.1580934)
WI,POINT (-92.3686323 45.2954316)
NE,POINT (-97.3541666 42.0579322)
MN,POINT (-93.4432476 44.9643189)
MN,POINT (-93.5600383 45.3099875)
MN,POINT (-93.022625 45.0276557)
UT,POINT (-111.9496964 41.2434612)
SD,POINT (-96.7616949 43.5202279)
MN,POINT (-93.6057211 44.8047471)
UT,POINT (-111.9483427 41.1788986)
ND,POINT (-103.6225596 48.1545022)
ID,POINT (-111.9900806 43.4729119)
IL,POINT (-89.0279186 42.28158)
IL,POINT (-89.0306337 42.2363306)
MT,POINT (-108.566688 45.7772862)
WY,POINT (-105.4935973 44.2757562)
MN,POINT (-93.0784192 44.9043372)
MT,POINT (-111.062031 45.6798945)
IL,POINT (-90.4793524 41.4894278)
IA,POINT (-92.9066039 42.0482157)
UT,POINT (-111.9678799 41.3009716)
IA,POINT (-93.6970419 41.6452767)
WI,POINT (-91.2403506 43.8039999)
MN,POINT (-94.2011553 46.3331)
NE,POINT (-96.0469101 41.2637554)
MN,POINT (-95.0455685 45.1191737)
MT,POINT (-111.2583478 47.4905198)
