GEOID
80970004041
80490002031
80370004051
80690028052
80659617023
80150004042
80739617003
80459518031
80559606002
81139681011
80639624001
81039512003
80959676004
80299650021
80679706022
80130127051
80459521003
81230019051
80690025072
81170004052
80279701014
80099647001
81230021082
80870007003
81059767004
81259632004
81010028042
81219242003
81230015002
80470138011
81259631003
80050056232
80050067112
80459519021
81230020141
80140314032
80590120371
80010084022
80410039114
80690024012
81010031053
80370003022
80350142033
81139682001
81039511003
81190101092
80619601002
80899681003
80370007021
80770013044
80410051201
80899680002
80770006023
81010029064
80190149001
80219749001
80590098571
81010021001
80410044051
80690016021
80490002072
80579556002
80130125091
80859663012
80299652011
80679707051
80310027053
80050846003
80299646004
80590117301
80690004022
81230025012
80010085561
81159683002
80690027004
81230025021
80710008003
80310068041
80010088012
80119667024
81070002002
80710002003
80370002004
80770014044
80130121054
80310002022
80310045032
81010029161
80490001002
80330001003
80140305004
81099777001
80350146032
80810006001
80439782002
80519638002
80990006001
80899686005
81230014072
80690013052
