GEOID
90010552003
90012201002
90116961002
90091903022
90135382011
90012052002
90091942023
90075951024
90135331033
90117011002
90091548002
90093612002
90010203012
90034056006
90093481223
90116601032
90034701002
90091510002
90010902003
90034842004
90116952023
90052531001
90011003003
90011106012
90075901022
90011104002
90135301002
90012052004
90159001001
90053108011
90035241004
90010606001
90035151025
90093611005
90012451002
90093411004
90011102012
90116936002
90158301002
90010813003
90035149003
90010354003
90076802004
90091602004
90091756004
90091862004
90138502004
90093516024
90091419004
90010102013
90052661004
90091861006
90010602001
90116970002
90053621013
90012303002
90091759002
90034661024
90035204001
90091572002
90158004001
90011001001
90034809001
90091705003
90034303022
90116601011
90091673012
90010611002
90091801022
90158200003
90034875005
90012109001
90053421001
90091302011
90116909004
90117021002
90012402001
90116962003
90076103002
90011106011
90034663003
90034621021
90034871004
90075703003
90034924001
90010604002
90034812002
90117052002
90012113002
90091601002
90052961004
90093441003
90010503023
90010806002
90012305012
90091660023
90034763003
90091611004
90034054013
90034641023
