State,County,Tract,GEOID,population,white_alone,black_alone,aian_alone,asian_alone,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority
41,1,950100,41001950100,2770,90.4,0.97,0.65,0.83,0.65,4.48,12.5,8.84,59.21,31.95,white_alone
41,1,950200,41001950200,3252,93.33,1.01,0.89,0.0,0.0,3.38,19.61,7.29,67.56,25.15,white_alone
41,1,950300,41001950300,2522,92.82,2.54,1.94,0.16,0.32,0.28,13.21,6.3,59.83,33.47,white_alone
41,1,950400,41001950400,2749,91.23,0.25,0.0,0.51,0.0,6.73,10.11,10.59,53.87,34.81,white_alone
41,1,950500,41001950500,2672,81.32,1.24,4.23,0.0,0.0,7.52,4.63,6.25,53.59,22.57,white_alone
41,1,950600,41001950600,2125,90.49,0.19,2.78,0.42,0.05,5.13,23.36,6.35,63.06,30.59,white_alone
41,3,101,41003000101,4055,88.75,0.91,0.0,3.58,0.0,5.89,27.96,6.63,78.52,14.85,white_alone
41,3,102,41003000102,3223,77.78,1.49,0.0,2.89,0.0,12.38,12.19,3.26,80.39,16.35,white_alone
41,3,202,41003000202,5713,83.65,5.2,0.58,6.14,0.21,1.33,14.42,4.41,70.52,25.07,white_alone
41,3,401,41003000401,3027,88.6,0.0,1.88,6.01,0.0,2.74,4.96,2.51,78.56,18.93,white_alone
41,3,402,41003000402,5026,70.49,0.64,0.0,17.87,0.0,7.28,16.65,8.08,76.22,15.7,white_alone
41,3,500,41003000500,3484,87.57,1.61,0.0,4.99,0.0,3.65,8.15,2.35,73.56,22.73,white_alone
41,3,600,41003000600,4587,82.49,0.0,0.65,3.44,0.0,10.68,16.42,1.77,80.64,16.0,white_alone
41,3,900,41003000900,5679,84.87,0.0,0.32,7.29,0.95,4.6,14.98,3.36,73.09,23.54,white_alone
41,3,1001,41003001001,4128,68.29,5.47,0.02,3.56,0.0,19.57,25.21,11.0,68.02,20.35,white_alone
41,3,1002,41003001002,3364,73.81,0.36,0.45,11.15,0.24,4.01,19.26,7.02,71.31,21.67,white_alone
41,3,1101,41003001101,4209,71.92,0.38,0.43,14.73,0.33,8.43,54.43,4.13,87.34,8.1,white_alone
41,3,1102,41003001102,4298,75.94,0.3,1.05,10.96,0.33,6.47,40.97,6.03,80.13,13.84,white_alone
