STATE,geometry
HI,POINT (-156.456378 20.753072)
HI,POINT (-156.456244 20.7514880000001)
HI,POINT (-156.447045 20.721056)
HI,POINT (-156.439831 20.695114)
HI,POINT (-156.44123 20.6925130000001)
HI,POINT (-156.440488 20.6894610000001)
HI,POINT (-156.440121 20.688787)
HI,POINT (-155.989298 20.75037)
HI,POINT (-156.675333 20.8681730000001)
HI,POINT (-156.654011 21.0007430000001)
HI,POINT (-156.666995 20.9858150000001)
HI,POINT (-156.678975 20.973108)
HI,POINT (-156.68829 20.9472480000001)
HI,POINT (-156.69375 20.9191080000001)
HI,POINT (-156.692849 20.924832)
HI,POINT (-156.69316 20.9150070000001)
HI,POINT (-155.095485 19.7084310000001)
HI,POINT (-155.095485 19.7084310000001)
HI,POINT (-155.062025 19.695437)
HI,POINT (-158.059147 21.6523790000001)
HI,POINT (-157.748911 21.4226640000001)
HI,POINT (-156.412156 20.9049640000001)
HI,POINT (-157.747972 21.420198)
HI,POINT (-157.753557 21.383473)
HI,POINT (-157.740646 21.3925400000001)
HI,POINT (-154.903816 19.475825)
HI,POINT (-155.830433 19.915786)
HI,POINT (-155.709395 19.8963220000001)
HI,POINT (-155.787748 19.942106)
HI,POINT (-155.988566 19.64484)
HI,POINT (-157.022758 21.0876050000001)
HI,POINT (-157.809367 21.307821)
HI,POINT (-157.707446 21.285916)
HI,POINT (-157.71073 21.2845340000001)
HI,POINT (-157.701815 21.2886970000001)
HI,POINT (-157.715093 21.2830660000001)
HI,POINT (-157.819945 21.299423)
HI,POINT (-157.798595 21.2809990000001)
HI,POINT (-157.80029 21.281302)
HI,POINT (-157.786206 21.2745830000001)
HI,POINT (-157.822247 21.2920300000001)
HI,POINT (-157.705355 21.276443)
HI,POINT (-157.814155 21.2809350000001)
HI,POINT (-157.843822 21.304138)
HI,POINT (-157.842036 21.2965530000001)
HI,POINT (-157.839579 21.291863)
HI,POINT (-157.84982 21.3029560000001)
HI,POINT (-157.84009 21.2920140000001)
HI,POINT (-157.826918 21.2801690000001)
HI,POINT (-157.841549 21.292714)
HI,POINT (-157.844798 21.2940820000001)
HI,POINT (-157.846078 21.2950440000001)
HI,POINT (-157.823232 21.2726070000001)
HI,POINT (-157.825133 21.2756690000001)
HI,POINT (-157.828297 21.2785260000001)
HI,POINT (-157.828452 21.2786580000001)
HI,POINT (-157.831531 21.2810260000001)
HI,POINT (-157.847462 21.295257)
HI,POINT (-157.844912 21.289969)
HI,POINT (-157.857434 21.29954)
HI,POINT (-157.858655 21.2943690000001)
HI,POINT (-157.860381 21.296163)
HI,POINT (-157.838653 21.2852120000001)
HI,POINT (-157.862092 21.29778)
TX,POINT (-103.894677 30.5880100000001)
TX,POINT (-102.909614 30.9012430000001)
TX,POINT (-103.661822 30.3585170000001)
TX,POINT (-104.020575 30.309377)
AK,POINT (-135.32797 57.048462)
AK,POINT (-131.718727 55.3675950000001)
AK,POINT (-131.681235 55.3518330000001)
AK,POINT (-134.581823 58.3604080000001)
AK,POINT (-134.39612 58.2950410000001)
AK,POINT (-134.404747 58.3001750000001)
AK,POINT (-134.409055 58.2996400000001)
AK,POINT (-134.593294 58.372146)
WA,POINT (-122.332844 47.5998480000001)
WA,POINT (-122.328632 47.599293)
WA,POINT (-122.331634 47.599052)
WA,POINT (-122.336876 47.6036330000001)
WA,POINT (-122.33432 47.598984)
WA,POINT (-122.293964 47.661238)
WA,POINT (-122.290508 47.685503)
WA,POINT (-122.32632 47.642011)
WA,POINT (-122.320965 47.5491620000001)
WA,POINT (-122.325605 47.551696)
WA,POINT (-122.326956 47.5525180000001)
WA,POINT (-122.320965 47.5491620000001)
WA,POINT (-122.339459 47.561025)
WA,POINT (-122.325741 47.561159)
WA,POINT (-122.363337 47.567145)
WA,POINT (-122.350577 47.5706680000001)
WA,POINT (-122.329054 47.582293)
WA,POINT (-122.386646 47.579232)
WA,POINT (-122.39197 47.5810950000001)
WA,POINT (-122.334269 47.5923980000001)
WA,POINT (-122.326364 47.5965180000001)
WA,POINT (-122.381399 47.6548760000001)
WA,POINT (-122.355262 47.6892780000001)
WA,POINT (-122.377625 47.6485030000001)
WA,POINT (-122.398573 47.639981)
WA,POINT (-122.398597 47.6390660000001)
WA,POINT (-122.372237 47.6273820000001)
WA,POINT (-122.326543 47.549541)
WA,POINT (-122.355407 47.6247480000001)
WA,POINT (-122.357055 47.624646)
WA,POINT (-122.355515 47.622376)
WA,POINT (-122.359704 47.6246330000001)
WA,POINT (-122.358195 47.622148)
WA,POINT (-122.356714 47.6210730000001)
WA,POINT (-122.358146 47.620101)
WA,POINT (-122.346298 47.616785)
WA,POINT (-122.350931 47.617152)
WA,POINT (-122.345153 47.61611)
WA,POINT (-122.350752 47.6158590000001)
WA,POINT (-122.347971 47.6154900000001)
WA,POINT (-122.341101 47.6159910000001)
WA,POINT (-122.341447 47.6139430000001)
WA,POINT (-122.693042 47.6563840000001)
WA,POINT (-122.517072 47.632411)
WA,POINT (-122.628805 47.6098010000001)
WA,POINT (-122.517086 47.6271310000001)
WA,POINT (-122.629253 47.6028180000001)
WA,POINT (-122.629284 47.6007530000001)
WA,POINT (-122.682351 47.6527290000001)
WA,POINT (-122.684884 47.661545)
WA,POINT (-122.684985 47.6613300000001)
WA,POINT (-122.693042 47.6563840000001)
WA,POINT (-122.692183 47.652231)
WA,POINT (-122.646708 47.73796)
WA,POINT (-122.639981 47.7425910000001)
WA,POINT (-122.632882 47.566224)
WA,POINT (-122.655231 47.746522)
WA,POINT (-122.289332 47.613703)
WA,POINT (-122.2866 47.6614980000001)
WA,POINT (-122.316751 47.6082910000001)
WA,POINT (-122.320793 47.6090790000001)
WA,POINT (-122.320715 47.6075730000001)
WA,POINT (-122.343748 47.61035)
WA,POINT (-122.342432 47.6098610000001)
WA,POINT (-122.343069 47.611297)
WA,POINT (-122.34178 47.610621)
WA,POINT (-122.238855 47.5891290000001)
WA,POINT (-122.284749 47.6027350000001)
WA,POINT (-122.334898 47.6137440000001)
WA,POINT (-122.32994 47.604403)
WA,POINT (-122.330569 47.605241)
ID,POINT (-114.232918 44.505409)
ID,POINT (-113.890635 45.174295)
ID,POINT (-113.893808 45.1755830000001)
ID,POINT (-114.370146 43.68776)
ID,POINT (-114.360235 43.6772510000001)
ID,POINT (-114.363157 43.6803110000001)
ID,POINT (-114.369474 43.684715)
ID,POINT (-114.583957 43.8038530000001)
ID,POINT (-114.361287 43.6771900000001)
ID,POINT (-114.367237 43.6796200000001)
ID,POINT (-114.365246 43.6777670000001)
ID,POINT (-114.490884 42.5638680000001)
ID,POINT (-114.472943 42.5565290000001)
ID,POINT (-114.766366 42.601122)
ID,POINT (-114.469924 42.5556960000001)
ID,POINT (-114.460349 42.565978)
ID,POINT (-114.460285 42.5726450000001)
ID,POINT (-114.460365 42.5736160000001)
ID,POINT (-114.462162 42.5777370000001)
ID,POINT (-114.456179 42.5631960000001)
ID,POINT (-114.464505 42.5870420000001)
ID,POINT (-114.464887 42.591894)
ID,POINT (-114.446404 42.6380300000001)
ID,POINT (-114.752246 42.5938980000001)
ID,POINT (-114.518398 42.705185)
ID,POINT (-114.517384 42.7240840000001)
ID,POINT (-114.518381 42.7254750000001)
ID,POINT (-114.309791 43.5128710000001)
ID,POINT (-114.583957 43.8038530000001)
ID,POINT (-114.712867 42.9423180000001)
ID,POINT (-114.712867 42.942353)
ID,POINT (-114.703631 42.782321)
ID,POINT (-113.794843 42.536773)
ID,POINT (-113.781678 42.5379330000001)
ID,POINT (-113.840321 42.532582)
ID,POINT (-113.676911 42.612082)
ID,POINT (-113.674839 42.61553)
ID,POINT (-116.253573 43.6100670000001)
ID,POINT (-116.316835 43.68348)
ID,POINT (-116.923329 44.0260690000001)
ID,POINT (-116.92391 44.0109850000001)
OR,POINT (-116.97496 44.0320810000001)
OR,POINT (-116.954357 44.0252800000001)
OR,POINT (-116.964523 44.0249880000001)
OR,POINT (-116.966064 44.0271500000001)
ID,POINT (-116.93407 44.0674930000001)
ID,POINT (-116.935131 44.074437)
ID,POINT (-116.968338 44.254153)
ID,POINT (-115.662037 43.1424450000001)
ID,POINT (-115.670092 43.133897)
ID,POINT (-115.69121 43.1304630000001)
ID,POINT (-115.863774 43.0489020000001)
ID,POINT (-116.206711 43.6104960000001)
ID,POINT (-116.212522 43.6247770000001)
ID,POINT (-116.20333 43.632776)
ID,POINT (-116.19725 43.6184450000001)
ID,POINT (-116.203042 43.61796)
ID,POINT (-116.196425 43.6166160000001)
ID,POINT (-116.202125 43.6172710000001)
ID,POINT (-116.20504 43.617711)
ID,POINT (-116.203734 43.6172540000001)
ID,POINT (-116.207225 43.617489)
ID,POINT (-116.204363 43.616021)
ID,POINT (-116.202404 43.61497)
ID,POINT (-116.197923 43.61402)
ID,POINT (-116.234887 43.6196330000001)
ID,POINT (-117.009175 46.3769790000001)
ID,POINT (-116.982566 46.3852190000001)
ID,POINT (-116.987671 46.3887690000001)
WA,POINT (-117.061709 46.400026)
ID,POINT (-117.021294 46.419495)
ID,POINT (-116.253045 46.4800500000001)
ID,POINT (-116.122929 45.9264840000001)
ID,POINT (-117.012993 46.4166310000001)
ID,POINT (-116.985656 46.7214870000001)
ID,POINT (-117.006904 46.7282070000001)
ID,POINT (-116.999614 46.731091)
ID,POINT (-117.014986 46.7296930000001)
WA,POINT (-117.151742 46.7262670000001)
WA,POINT (-117.162746 46.7364680000001)
WA,POINT (-117.171349 46.741629)
ID,POINT (-116.064247 45.328425)
ID,POINT (-116.104776 44.910443)
ID,POINT (-116.045309 44.519524)
ID,POINT (-116.499593 43.875462)
ID,POINT (-116.49996 43.8714580000001)
ID,POINT (-116.35578 43.6167620000001)
ID,POINT (-116.662507 43.662655)
ID,POINT (-116.680839 43.6682260000001)
ID,POINT (-116.667546 43.662701)
ID,POINT (-116.604076 43.606029)
ID,POINT (-116.553171 43.597315)
ID,POINT (-116.562 43.577116)
ID,POINT (-116.53245 43.587342)
ID,POINT (-116.506043 43.6050480000001)
ID,POINT (-116.568746 43.5820780000001)
ID,POINT (-116.573325 43.549405)
ID,POINT (-116.568984 43.550346)
ID,POINT (-116.435221 43.6192790000001)
ID,POINT (-116.391517 43.616068)
ID,POINT (-116.391522 43.614964)
ID,POINT (-116.352243 43.663008)
ID,POINT (-116.341381 43.691964)
ID,POINT (-116.345709 43.694713)
ID,POINT (-116.344062 43.6967480000001)
ID,POINT (-116.341994 43.661103)
ID,POINT (-116.358192 43.5889080000001)
ID,POINT (-116.934242 43.6176540000001)
ID,POINT (-116.350667 43.590362)
ID,POINT (-116.332582 43.6109200000001)
ID,POINT (-116.334411 43.605917)
