State,5,10,25,50,100
Hawaii,"[898, 772, 946, 53, 63]","[898, 772, 946, 53, 63, 768, 324, 73, 597, 61]","[898, 772, 946, 53, 63, 768, 324, 73, 597, 61, 128, 832, 1027, 1028, 103, 716, 734, 766, 1006, 401, 465, 21, 952, 765, 62]","[898, 772, 946, 53, 63, 768, 324, 73, 597, 61, 128, 832, 1027, 1028, 103, 716, 734, 766, 1006, 401, 465, 21, 952, 765, 62, 261, 391, 396, 1037, 20, 151, 919, 38, 42, 942, 431, 694, 330, 586, 722, 221, 95, 353, 737, 227, 868, 106, 365, 881, 891]","[898, 772, 946, 53, 63, 768, 324, 73, 597, 61, 128, 832, 1027, 1028, 103, 716, 734, 766, 1006, 401, 465, 21, 952, 765, 62, 261, 391, 396, 1037, 20, 151, 919, 38, 42, 942, 431, 694, 330, 586, 722, 221, 95, 353, 737, 227, 868, 106, 365, 881, 891, 389, 773, 1032, 9, 15, 403, 149, 793, 1023, 540, 288, 928, 162, 293, 41, 426, 171, 300, 689, 819, 947, 695, 951, 58, 446, 702, 64, 577, 451, 68, 69, 325, 583, 968, 74, 76, 973, 78, 591, 468, 853, 217, 102, 876, 883, 500, 120, 1019, 893, 767]"
Idaho,"[998, 681, 397, 849, 1087]","[998, 681, 397, 849, 1087, 416, 1101, 1138, 1267, 415]","[998, 681, 397, 849, 1087, 416, 1101, 1138, 1267, 415, 768, 673, 868, 70, 396, 1100, 334, 463, 1169, 596, 470, 887, 600, 761, 734]","[998, 681, 397, 849, 1087, 416, 1101, 1138, 1267, 415, 768, 673, 868, 70, 396, 1100, 334, 463, 1169, 596, 470, 887, 600, 761, 734, 898, 646, 780, 784, 531, 1044, 1173, 1047, 679, 1193, 940, 557, 693, 706, 710, 847, 850, 475, 476, 607, 877, 882, 758, 1273, 894]","[998, 681, 397, 849, 1087, 416, 1101, 1138, 1267, 415, 768, 673, 868, 70, 396, 1100, 334, 463, 1169, 596, 470, 887, 600, 761, 734, 898, 646, 780, 784, 531, 1044, 1173, 1047, 679, 1193, 940, 557, 693, 706, 710, 847, 850, 475, 476, 607, 877, 882, 758, 1273, 894, 516, 777, 1161, 781, 782, 1040, 913, 149, 280, 666, 669, 1183, 1188, 293, 429, 813, 816, 50, 694, 439, 695, 698, 1085, 832, 1089, 454, 586, 714, 1103, 720, 467, 725, 472, 856, 1118, 865, 354, 1250, 617, 751, 1263, 241, 1137, 885, 630, 1144, 506, 507, 1278, 763]"
Illinois,"[451, 9004, 3949, 8273, 7573]","[451, 9004, 3949, 8273, 7573, 8292, 9837, 7472, 7931, 573]","[451, 9004, 3949, 8273, 7573, 8292, 9837, 7472, 7931, 573, 5376, 7426, 3747, 294, 4488, 1417, 6056, 7371, 8332, 7821, 2894, 5614, 8554, 4249, 4316]","[451, 9004, 3949, 8273, 7573, 8292, 9837, 7472, 7931, 573, 5376, 7426, 3747, 294, 4488, 1417, 6056, 7371, 8332, 7821, 2894, 5614, 8554, 4249, 4316, 4613, 4105, 3602, 4498, 7974, 9255, 9769, 9003, 8374, 7482, 4670, 4678, 327, 73, 2509, 8400, 4183, 7261, 5598, 6493, 9566, 5604, 9700, 1524, 9724]","[451, 9004, 3949, 8273, 7573, 8292, 9837, 7472, 7931, 573, 5376, 7426, 3747, 294, 4488, 1417, 6056, 7371, 8332, 7821, 2894, 5614, 8554, 4249, 4316, 4613, 4105, 3602, 4498, 7974, 9255, 9769, 9003, 8374, 7482, 4670, 4678, 327, 73, 2509, 8400, 4183, 7261, 5598, 6493, 9566, 5604, 9700, 1524, 9724, 8322, 8323, 261, 134, 7943, 4618, 2827, 4874, 7819, 9743, 3472, 1812, 6934, 6042, 9372, 8350, 9635, 5415, 5289, 299, 3758, 6447, 8885, 3769, 58, 1468, 4797, 1997, 1870, 2384, 1745, 3794, 7761, 7252, 7892, 602, 2907, 7549, 2400, 6241, 4967, 1512, 9064, 9711, 8306, 7286, 4984, 4090, 1917, 4351]"
Indiana,"[2017, 2178, 2252, 2162, 2686]","[2017, 2178, 2252, 2162, 2686, 2180, 2184, 2421, 3094, 2399]","[2017, 2178, 2252, 2162, 2686, 2180, 2184, 2421, 3094, 2399, 2336, 133, 1350, 3047, 2824, 3910, 2222, 2414, 2607, 3023, 3346, 3347, 2324, 2806, 3386]","[2017, 2178, 2252, 2162, 2686, 2180, 2184, 2421, 3094, 2399, 2336, 133, 1350, 3047, 2824, 3910, 2222, 2414, 2607, 3023, 3346, 3347, 2324, 2806, 3386, 3209, 2826, 3338, 2829, 143, 1044, 532, 2452, 29, 1952, 2465, 4265, 3136, 3396, 3028, 3157, 2262, 3161, 3425, 2916, 2406, 3182, 1396, 3191, 3320]","[2017, 2178, 2252, 2162, 2686, 2180, 2184, 2421, 3094, 2399, 2336, 133, 1350, 3047, 2824, 3910, 2222, 2414, 2607, 3023, 3346, 3347, 2324, 2806, 3386, 3209, 2826, 3338, 2829, 143, 1044, 532, 2452, 29, 1952, 2465, 4265, 3136, 3396, 3028, 3157, 2262, 3161, 3425, 2916, 2406, 3182, 1396, 3191, 3320, 2688, 1667, 2819, 3076, 2827, 3342, 18, 2962, 3218, 3986, 2199, 2201, 25, 3226, 671, 2848, 2218, 2347, 3116, 943, 5168, 2226, 4277, 2231, 1847, 441, 3902, 4544, 3010, 3530, 3026, 3923, 4178, 3029, 3285, 2265, 4828, 2144, 2275, 4197, 4326, 2152, 3179, 365, 1261, 3181, 2928, 2801, 3059, 5119]"
Iowa,"[32, 225, 2497, 1786, 543]","[32, 225, 2497, 1786, 543, 68, 102, 730, 2139, 1439]","[32, 225, 2497, 1786, 543, 68, 102, 730, 2139, 1439, 2401, 514, 516, 1060, 1477, 1063, 1064, 1796, 397, 750, 1457, 2130, 2616, 474, 511]","[32, 225, 2497, 1786, 543, 68, 102, 730, 2139, 1439, 2401, 514, 516, 1060, 1477, 1063, 1064, 1796, 397, 750, 1457, 2130, 2616, 474, 511, 2572, 1807, 1530, 1440, 1449, 2604, 2481, 1330, 1459, 2612, 2614, 1335, 1723, 2365, 2627, 455, 2504, 716, 460, 2645, 1753, 1771, 1781, 630, 1658]","[32, 225, 2497, 1786, 543, 68, 102, 730, 2139, 1439, 2401, 514, 516, 1060, 1477, 1063, 1064, 1796, 397, 750, 1457, 2130, 2616, 474, 511, 2572, 1807, 1530, 1440, 1449, 2604, 2481, 1330, 1459, 2612, 2614, 1335, 1723, 2365, 2627, 455, 2504, 716, 460, 2645, 1753, 1771, 1781, 630, 1658, 1795, 2179, 1670, 1800, 2185, 2315, 2574, 1809, 1810, 2067, 2582, 2332, 1442, 553, 1714, 2613, 1209, 2617, 2363, 2618, 2621, 702, 1727, 63, 2623, 2498, 2625, 1988, 453, 2629, 77, 464, 1751, 1884, 221, 222, 2145, 1763, 101, 2150, 2278, 104, 2025, 2666, 619, 2028, 2415, 1650, 1651, 2677]"
Kansas,"[1542, 2076, 461, 1843, 2204]","[1542, 2076, 461, 1843, 2204, 1122, 424, 2291, 501, 1086]","[1542, 2076, 461, 1843, 2204, 1122, 424, 2291, 501, 1086, 900, 229, 2279, 2221, 2286, 431, 400, 2320, 532, 1333, 503, 1241, 1242, 2043, 2271]","[1542, 2076, 461, 1843, 2204, 1122, 424, 2291, 501, 1086, 900, 229, 2279, 2221, 2286, 431, 400, 2320, 532, 1333, 503, 1241, 1242, 2043, 2271, 2177, 1155, 264, 2312, 2315, 19, 788, 283, 2078, 430, 1459, 1080, 64, 453, 459, 1752, 2137, 1759, 609, 2283, 1644, 1774, 371, 1781, 2044]","[1542, 2076, 461, 1843, 2204, 1122, 424, 2291, 501, 1086, 900, 229, 2279, 2221, 2286, 431, 400, 2320, 532, 1333, 503, 1241, 1242, 2043, 2271, 2177, 1155, 264, 2312, 2315, 19, 788, 283, 2078, 430, 1459, 1080, 64, 453, 459, 1752, 2137, 1759, 609, 2283, 1644, 1774, 371, 1781, 2044, 899, 1539, 1160, 1803, 144, 1808, 2321, 1685, 1178, 412, 1056, 1696, 2337, 1828, 1703, 426, 428, 1709, 432, 1715, 2359, 2360, 445, 458, 78, 591, 847, 2127, 1874, 211, 89, 858, 1628, 1760, 226, 1634, 485, 2277, 232, 489, 491, 2028, 2032, 499, 1782, 2295, 2041, 2298, 1021, 510]"
Kentucky,"[1254, 1259, 845, 557, 2743]","[1254, 1259, 845, 557, 2743, 2722, 326, 618, 2475, 1503]","[1254, 1259, 845, 557, 2743, 2722, 326, 618, 2475, 1503, 288, 1154, 1186, 1602, 1253, 550, 2473, 2830, 2351, 1555, 1268, 2294, 3094, 861, 3070]","[1254, 1259, 845, 557, 2743, 2722, 326, 618, 2475, 1503, 288, 1154, 1186, 1602, 1253, 550, 2473, 2830, 2351, 1555, 1268, 2294, 3094, 861, 3070, 1545, 1930, 3213, 3343, 2709, 921, 1565, 926, 3239, 2103, 1595, 190, 2110, 585, 592, 1497, 89, 91, 1500, 1501, 1633, 1907, 1525, 1016, 1918]","[1254, 1259, 845, 557, 2743, 2722, 326, 618, 2475, 1503, 288, 1154, 1186, 1602, 1253, 550, 2473, 2830, 2351, 1555, 1268, 2294, 3094, 861, 3070, 1545, 1930, 3213, 3343, 2709, 921, 1565, 926, 3239, 2103, 1595, 190, 2110, 585, 592, 1497, 89, 91, 1500, 1501, 1633, 1907, 1525, 1016, 1918, 2179, 388, 389, 3466, 3467, 2578, 1305, 2969, 1576, 817, 2098, 819, 947, 2105, 3261, 1857, 836, 2119, 2940, 1609, 3402, 2001, 594, 595, 2004, 598, 726, 2519, 1244, 1502, 3326, 1380, 1510, 2535, 1258, 1516, 877, 2670, 1904, 1906, 371, 1523, 758, 1526, 1910, 1529, 2038, 1916, 3325, 1534]"
Louisiana,"[1319, 2063, 3952, 3538, 3961]","[1319, 2063, 3952, 3538, 3961, 580, 1800, 1200, 818, 2098]","[1319, 2063, 3952, 3538, 3961, 580, 1800, 1200, 818, 2098, 1344, 1377, 1731, 3962, 3144, 3403, 4109, 3186, 4117, 3926, 4158, 1849, 3866, 539, 3358]","[1319, 2063, 3952, 3538, 3961, 580, 1800, 1200, 818, 2098, 1344, 1377, 1731, 3962, 3144, 3403, 4109, 3186, 4117, 3926, 4158, 1849, 3866, 539, 3358, 2049, 776, 1039, 1424, 2961, 1299, 540, 4129, 292, 53, 1333, 823, 62, 2239, 196, 2506, 3019, 1614, 2132, 1627, 1504, 612, 616, 1517, 2419]","[1319, 2063, 3952, 3538, 3961, 580, 1800, 1200, 818, 2098, 1344, 1377, 1731, 3962, 3144, 3403, 4109, 3186, 4117, 3926, 4158, 1849, 3866, 539, 3358, 2049, 776, 1039, 1424, 2961, 1299, 540, 4129, 292, 53, 1333, 823, 62, 2239, 196, 2506, 3019, 1614, 2132, 1627, 1504, 612, 616, 1517, 2419, 768, 4100, 2059, 1676, 3980, 2447, 1168, 787, 1555, 2069, 3860, 1177, 537, 2076, 3614, 31, 4126, 161, 1700, 293, 1317, 1195, 3883, 45, 1198, 2349, 2479, 1717, 2491, 3771, 3134, 3782, 584, 3530, 4170, 204, 3024, 977, 3155, 1110, 1626, 219, 4062, 2146, 2402, 1641, 490, 3192, 3067, 4094]"
Maine,"[932, 849, 978, 985, 446]","[932, 849, 978, 985, 446, 104, 1041, 850, 185, 479]","[932, 849, 978, 985, 446, 104, 1041, 850, 185, 479, 676, 923, 903, 172, 44, 109, 621, 716, 976, 50, 372, 761, 823, 121, 443]","[932, 849, 978, 985, 446, 104, 1041, 850, 185, 479, 676, 923, 903, 172, 44, 109, 621, 716, 976, 50, 372, 761, 823, 121, 443, 769, 776, 904, 141, 401, 30, 681, 174, 175, 821, 822, 824, 832, 833, 195, 1095, 468, 853, 855, 989, 228, 997, 106, 1012, 119]","[932, 849, 978, 985, 446, 104, 1041, 850, 185, 479, 676, 923, 903, 172, 44, 109, 621, 716, 976, 50, 372, 761, 823, 121, 443, 769, 776, 904, 141, 401, 30, 681, 174, 175, 821, 822, 824, 832, 833, 195, 1095, 468, 853, 855, 989, 228, 997, 106, 1012, 119, 512, 905, 650, 907, 781, 145, 913, 1171, 916, 918, 919, 412, 927, 160, 930, 420, 807, 935, 682, 687, 945, 949, 825, 953, 701, 705, 584, 968, 717, 980, 1016, 858, 859, 732, 987, 988, 991, 864, 868, 102, 103, 871, 1001, 491, 1005, 501, 502, 885, 504, 637]"
Maryland,"[3374, 1265, 146, 3378, 1437]","[3374, 1265, 146, 3378, 1437, 4001, 3588, 3303, 942, 2994]","[3374, 1265, 146, 3378, 1437, 4001, 3588, 3303, 942, 2994, 1249, 2913, 3362, 1989, 1867, 2700, 2925, 751, 1008, 849, 1010, 3414, 3223, 2652, 3934]","[3374, 1265, 146, 3378, 1437, 4001, 3588, 3303, 942, 2994, 1249, 2913, 3362, 1989, 1867, 2700, 2925, 751, 1008, 849, 1010, 3414, 3223, 2652, 3934, 2944, 2561, 2178, 773, 2955, 2062, 2320, 3858, 2964, 3092, 1559, 3234, 1449, 2731, 1836, 1581, 560, 3520, 1859, 3146, 2768, 3666, 3031, 1134, 3829]","[3374, 1265, 146, 3378, 1437, 4001, 3588, 3303, 942, 2994, 1249, 2913, 3362, 1989, 1867, 2700, 2925, 751, 1008, 849, 1010, 3414, 3223, 2652, 3934, 2944, 2561, 2178, 773, 2955, 2062, 2320, 3858, 2964, 3092, 1559, 3234, 1449, 2731, 1836, 1581, 560, 3520, 1859, 3146, 2768, 3666, 3031, 1134, 3829, 2688, 3840, 2690, 1539, 2179, 2693, 2946, 3079, 10, 400, 1553, 2963, 1565, 29, 2205, 2333, 2335, 2847, 1315, 2087, 45, 302, 49, 1074, 1460, 3253, 3766, 2232, 3394, 3779, 3012, 3787, 333, 3021, 3023, 1744, 2257, 2513, 3152, 2910, 2016, 3582, 359, 2663, 1132, 1261, 2041, 127, 3454, 1279]"
