STATE,geometry
CA,POINT (-118.2971 34.1727)
CA,POINT (-118.1632 34.6908)
CA,POINT (-117.562 33.9273)
CA,POINT (-118.2557 34.0271)
CA,POINT (-119.036 36.0785)
MO,POINT (-90.2395 38.757)
PA,POINT (-75.889 39.8217)
WV,POINT (-80.1691 39.4402)
GA,POINT (-83.9829 30.8356)
GA,POINT (-84.921 34.4854)
SC,POINT (-80.0622 34.3619)
AL,POINT (-87.2821 33.8511)
MS,POINT (-89.2909 31.9651)
MI,POINT (-84.752 42.2634)
LA,POINT (-92.0711 30.5432)
CO,POINT (-104.7168 40.3944)
NV,POINT (-114.8833 39.2521)
NM,POINT (-108.7987 35.0845)
OR,POINT (-119.3122 45.8458)
IL,POINT (-87.8535 41.6507)
TX,POINT (-95.529 29.5379)
AL,POINT (-87.8422 32.4987)
PR,POINT (-66.6625 17.986)
PA,POINT (-79.8536 40.1839)
PA,POINT (-79.5979 40.4023)
PA,POINT (-76.4465 41.784)
GA,POINT (-83.2936 30.865)
GA,POINT (-85.2651 34.9502)
NC,POINT (-77.3891 35.5596)
SC,POINT (-80.9296 33.9501)
AL,POINT (-86.9187 33.4569)
AL,POINT (-86.9682 31.4414)
AL,POINT (-85.848 31.2909)
AL,POINT (-87.0688 31.1271)
AL,POINT (-85.2837 31.5503)
MS,POINT (-90.0075 32.612)
MS,POINT (-90.0504 33.1128)
MS,POINT (-90.873 32.9038)
MS,POINT (-89.5561 31.6298)
MS,POINT (-90.4972 33.1862)
MS,POINT (-88.4318 33.5366)
MS,POINT (-89.4003 31.3104)
TN,POINT (-86.8582 36.1326)
TN,POINT (-84.1734 35.8964)
TN,POINT (-84.0953 35.922)
KY,POINT (-84.6768 37.5474)
IN,POINT (-86.3344 41.7233)
IN,POINT (-85.1072 41.1767)
IN,POINT (-86.5112 38.8426)
KY,POINT (-83.2325 37.2785)
KY,POINT (-87.1425 37.3039)
KY,POINT (-84.4628 39.0642)
KY,POINT (-82.7774 37.7554)
KY,POINT (-82.799 37.8102)
KY,POINT (-85.4665 37.8255)
KY,POINT (-82.9443 38.3466)
KY,POINT (-86.3998 36.9662)
KY,POINT (-85.2389 38.2114)
KY,POINT (-84.6768 37.5474)
OH,POINT (-81.5375 41.4484)
OH,POINT (-83.4281 39.9037)
IL,POINT (-88.0088 41.8177)
IL,POINT (-90.5326 41.4697)
IL,POINT (-89.5943 40.5422)
IL,POINT (-89.2374 37.9992)
IL,POINT (-90.1717 38.9192)
