GEOID
420034980002
420210120003
420130101031
420659505002
421298015002
420950161001
420239601002
420619509003
420131019001
421070006012
421212004001
420032904002
420250204002
420210128005
420834211002
420199801001
421070037002
420130113003
420076014001
420210130003
420034900021
420490120024
421257731001
420670703002
420490102014
420034240001
420034272004
420850326023
420210005002
421059504011
420159514001
420035642003
420199023003
421070015004
421179503004
421257140003
420010313003
421239705003
421110216002
420035214021
420990302023
420659501001
420579602002
421298055002
420034508002
420076028003
420034572004
421150326004
420710124022
421139601021
420479504004
421298085001
421070005004
420199115021
421110219021
421330240012
420333317005
421070010003
420010309012
420391120021
420710144021
421298026003
420639611032
421298059033
420210116001
420599701025
420059518003
421298046003
421330204212
420059507001
421330205242
420659507003
421150329021
420710126014
420311608002
420391102024
420199101001
420893003081
421298077001
421330209101
420293053005
420490101072
421150322003
420730103002
420210119003
421257127002
420710125021
421330231005
420034940001
420210012001
420333314024
420034881002
420130104042
420250209003
420250201073
420059510002
420311601011
421298023032
421070027003
421110203005
