State,County,Tract,GEOID,population,white_alone,black_alone,aian_alone,asian_alone,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority
9,1,10101,9001010101,4192,89.19,3.77,0.31,3.82,0.0,2.31,2.91,0.17,74.38,19.01,white_alone
9,1,10102,9001010102,4419,87.8,0.45,0.0,2.9,0.0,4.14,0.86,0.09,83.87,16.04,white_alone
9,1,10201,9001010201,3429,83.64,0.55,0.0,4.55,0.0,10.35,5.31,0.0,80.78,14.79,white_alone
9,1,10202,9001010202,5660,74.49,0.34,0.16,9.1,0.0,7.31,5.79,1.52,87.05,11.43,white_alone
9,1,10300,9001010300,3880,86.96,2.42,0.0,4.46,0.0,4.2,1.88,0.98,79.43,19.43,white_alone
9,1,10400,9001010400,5846,83.82,5.32,0.0,5.18,0.0,5.06,4.74,5.85,79.37,14.78,white_alone
9,1,10500,9001010500,6469,58.2,4.48,0.0,6.51,0.0,27.75,10.81,11.67,76.86,11.33,white_alone
9,1,10600,9001010600,2012,66.95,3.78,1.09,12.87,0.0,7.9,15.89,4.08,77.73,17.94,white_alone
9,1,10700,9001010700,3257,65.77,10.99,0.0,6.54,0.0,15.44,8.41,3.29,74.09,22.63,white_alone
9,1,10800,9001010800,3056,81.25,0.0,0.0,5.6,0.0,11.32,5.94,3.04,82.2,14.46,white_alone
9,1,10900,9001010900,5387,60.83,1.08,0.52,20.16,0.0,14.85,2.84,4.27,82.92,12.81,white_alone
9,1,11000,9001011000,5638,78.49,0.04,0.0,6.4,0.0,8.42,1.9,1.63,84.27,14.1,white_alone
9,1,11100,9001011100,4810,76.15,0.15,0.21,7.75,0.0,12.95,5.78,1.27,84.7,14.03,white_alone
9,1,11200,9001011200,1895,68.34,0.0,0.0,4.17,0.0,17.63,1.95,0.47,86.7,12.82,white_alone
9,1,11300,9001011300,2764,39.22,3.4,0.33,4.41,0.0,50.04,8.94,13.57,79.99,6.44,hispanic
9,1,20101,9001020101,2418,44.83,16.42,0.0,21.38,0.0,15.43,12.03,13.03,68.49,18.49,other
9,1,20102,9001020102,3312,43.54,22.52,1.18,9.0,0.0,21.2,9.48,7.4,71.77,20.83,other
