GEOID
470370106021
471570019001
471570110201
471251003001
471570011003
471130009001
470650025002
471570205231
471570118003
471570059001
470370190083
470930020003
470370127013
471570217572
470359701031
471570089002
471570081101
471490401071
470399550041
471611106001
470239702002
470470606002
470370156185
470370131002
471570101212
470650016002
471570078211
470079531022
471570206102
471570201014
470370110012
470650013001
471570050002
470470605013
471570106201
470370156282
470970505051
471570220251
470930028002
471490414051
471251013092
471570224102
470370104042
471570202221
471570006002
471570209011
470459644022
470650123001
470339611002
471570222204
471650211072
470699504001
471251008002
471251020034
470370192004
471570221322
470370138001
471670410002
470370128023
471570211352
471819503003
470370196001
470370182052
470650114473
470370153002
471570100012
471470806061
470010206002
470799694002
470699502004
471570062002
471570081202
471570227003
471570067004
471570102206
471319656002
470370191172
470890707012
471570108101
470730505033
471570013004
470139507022
470039506001
470650113114
470890701021
471570204002
471570206563
471251010021
470370156262
470959601001
470890705002
471219601003
471670401001
471890305001
470090102001
470970502003
471410011001
471570091002
471570219003
470110107004
