GEOID
50959501004
50910206001
50419502002
50170803001
50014807001
51190030023
51310001005
50690010002
50350311002
50774703004
50170804002
50979532002
51074802022
50310006025
51239601004
50799606001
50930110002
51474902002
51399510004
50734701013
51190037112
51190027003
51430102012
50690001021
50350301023
50219504001
51354704013
51250104081
51190032023
51310004004
51039503021
51250105152
51354702021
51430110023
50690013002
51190013003
51399501003
50574803021
50199539022
51430104014
50330205012
51190041053
51074801004
51074806001
50990902002
51190040051
51299702002
50930108023
51114907003
50159505022
50450305032
50930101001
50399701002
50799605002
50990901001
51190005002
50310005012
51414603032
50119503003
51099535003
51250106011
51430103073
51011801001
51190042153
50070214061
50450303023
51114905011
50070214072
50039603002
50495502011
50310004032
51059528001
50434904002
51190032071
50159501001
50930109002
51190036042
51190040012
50690003024
50510114002
50170802003
50350308051
51310002003
51430111061
51450706002
51039501023
51430111072
51190028001
50350308071
50910210023
50039601001
50219505001
51190036073
50379505004
50690017004
50070210032
51190041072
51159510003
51174603002
51190024061
