STATE,NAME,geometry
TX,walgreens,POINT (-101.8127891 35.1787401)
TX,walgreens,POINT (-101.8843795 35.1627903)
OK,walgreens,POINT (-97.5114236 35.3202565)
KS,walgreens,POINT (-96.5610686 39.1859693)
KS,walgreens,POINT (-97.3361861 37.6648073)
KS,walgreens,POINT (-97.2615013 37.7078375)
KS,walgreens,POINT (-96.8506854 37.824416)
KS,walgreens,POINT (-99.3171115 38.8848968)
OK,walgreens,POINT (-97.6212486 35.5951605)
OK,walgreens,POINT (-97.5756722 35.5270447)
OK,walgreens,POINT (-97.6361506 35.4921299)
OK,walgreens,POINT (-97.6015452 35.4301965)
OK,walgreens,POINT (-97.372438 35.4533234)
OK,walgreens,POINT (-97.5649158 35.5227323)
OK,walgreens,POINT (-97.5497166 35.5653253)
OK,walgreens,POINT (-97.9268995 36.3900995)
OK,walgreens,POINT (-97.4259804 35.8618481)
KS,walgreens,POINT (-97.6256514 38.8266632)
KS,walgreens,POINT (-97.3889086 37.6954685)
KS,walgreens,POINT (-97.2721507 37.6641818)
KS,walgreens,POINT (-97.3347902 37.594136)
KS,walgreens,POINT (-97.2616822 37.7516096)
KS,walgreens,POINT (-98.7922645 38.3625039)
KS,walgreens,POINT (-97.0394525 37.085952)
KS,walgreens,POINT (-97.3444997 38.0577567)
KS,walgreens,POINT (-100.8580146 37.9744226)
KS,walgreens,POINT (-100.0335424 37.7660445)
KS,walgreens,POINT (-100.9232938 37.053752)
OK,walgreens,POINT (-97.5221596 35.477555)
OK,walgreens,POINT (-97.4784787 35.2268564)
OK,walgreens,POINT (-97.4522249 35.2188938)
OK,walgreens,POINT (-97.4248398 35.2187709)
OK,walgreens,POINT (-97.5072859 35.4201651)
OK,walgreens,POINT (-97.6184771 35.5361718)
OK,walgreens,POINT (-97.5471103 35.4057758)
OK,walgreens,POINT (-97.0577169 36.1161616)
OK,walgreens,POINT (-97.0679522 36.7318019)
OK,walgreens,POINT (-96.9290875 35.3863023)
KS,walgreens,POINT (-97.2269092 37.6640884)
KS,walgreens,POINT (-97.3412724 37.7075532)
KS,walgreens,POINT (-97.4635198 37.691539)
KS,walgreens,POINT (-97.1344315 37.6933405)
OK,walgreens,POINT (-97.523318 35.4780494)
OK,walgreens,POINT (-97.5470291 35.348247)
OK,walgreens,POINT (-97.5127377 35.3493623)
OK,walgreens,POINT (-97.4409469 35.4343071)
OK,walgreens,POINT (-97.4068451 35.4492465)
OK,walgreens,POINT (-97.4615382 35.6523287)
OK,walgreens,POINT (-97.6554296 35.5647852)
OK,walgreens,POINT (-97.5650707 35.4936475)
OK,walgreens,POINT (-97.5650519 35.435689)
OK,walgreens,POINT (-97.3713568 35.4937761)
OK,walgreens,POINT (-97.5323038 35.4926542)
OK,walgreens,POINT (-97.4970154 35.6814555)
OK,walgreens,POINT (-97.5306382 35.6240814)
OK,walgreens,POINT (-97.3537605 35.449052)
OK,walgreens,POINT (-99.4056689 35.4122432)
OK,walgreens,POINT (-97.7239273 35.391101)
OK,walgreens,POINT (-98.694754 35.5264818)
OK,walgreens,POINT (-99.3912481 36.4331557)
KS,walgreens,POINT (-97.4978942 37.6793528)
KS,walgreens,POINT (-97.2982899 37.6931741)
KS,walgreens,POINT (-97.4633611 37.723352)
KS,walgreens,POINT (-97.2694798 37.5474031)
KS,walgreens,POINT (-97.6303903 38.3710767)
KS,walgreens,POINT (-97.9209946 38.0870809)
KS,walgreens,POINT (-97.3517617 37.6374904)
OK,walgreens,POINT (-97.4777591 35.3483675)
OK,walgreens,POINT (-97.5485034 35.3761057)
OK,walgreens,POINT (-97.5147483 35.6525597)
OK,walgreens,POINT (-97.4786838 35.624125)
OK,walgreens,POINT (-97.5665165 35.5942812)
OK,walgreens,POINT (-97.3890968 35.4647786)
OK,walgreens,POINT (-97.6390266 35.5806076)
OK,walgreens,POINT (-97.6193489 35.5121533)
OK,walgreens,POINT (-97.599865 35.4928239)
OK,walgreens,POINT (-97.8894927 36.3903364)
KS,walgreens,POINT (-97.2269071 37.7222755)
OK,walgreens,POINT (-97.9715348 35.5103043)
OK,walgreens,POINT (-97.7595636 35.4938716)
OK,walgreens,POINT (-97.6045424 35.2919096)
OK,walgreens,POINT (-96.9114623 35.3468307)
KS,walgreens,POINT (-96.6071056 39.1898707)
NE,walgreens,POINT (-96.7023132 40.8132376)
NE,walgreens,POINT (-96.6238806 40.8128972)
NE,walgreens,POINT (-96.6241435 40.7723054)
NE,walgreens,POINT (-99.0848834 40.7011921)
NE,walgreens,POINT (-98.3791939 40.9308041)
SD,walgreens,POINT (-96.7305735 43.5288884)
SD,walgreens,POINT (-96.7070087 43.4995814)
NE,walgreens,POINT (-98.3931141 40.5901732)
NE,walgreens,POINT (-96.7002949 40.8580605)
NE,walgreens,POINT (-96.6529913 40.812891)
NE,walgreens,POINT (-96.6523845 40.785743)
NE,walgreens,POINT (-98.3831031 40.9479104)
NE,walgreens,POINT (-96.6258546 40.7688341)
SD,walgreens,POINT (-96.7703524 43.515383)
SD,walgreens,POINT (-97.1102301 44.8905797)
SD,walgreens,POINT (-98.0192631 43.7016581)
SD,walgreens,POINT (-100.3528537 44.3668554)
NE,walgreens,POINT (-96.6452245 40.7389574)
NE,walgreens,POINT (-96.6964135 40.7914389)
NE,walgreens,POINT (-96.6531517 40.8377524)
NE,walgreens,POINT (-96.6832486 40.7403932)
NE,walgreens,POINT (-97.4274475 42.033036)
SD,walgreens,POINT (-96.6706856 43.5299097)
SD,walgreens,POINT (-96.8128507 43.5153841)
NE,walgreens,POINT (-96.6685118 40.7548635)
NE,walgreens,POINT (-96.6068171 40.8319571)
NE,walgreens,POINT (-96.6829593 40.8214477)
NE,walgreens,POINT (-98.3552921 40.9181365)
NE,walgreens,POINT (-97.3559499 41.4390283)
NE,walgreens,POINT (-97.5925912 40.8568648)
SD,walgreens,POINT (-96.7607001 43.5431826)
SD,walgreens,POINT (-97.396433 42.8901618)
NE,walgreens,POINT (-100.7634191 41.1258902)
NE,walgreens,POINT (-96.0228714 41.1643939)
IA,walgreens,POINT (-93.7373746 41.6443825)
IA,walgreens,POINT (-93.6789841 41.6299904)
IA,walgreens,POINT (-93.5990349 41.7391326)
IA,walgreens,POINT (-93.5687021 41.6267961)
IA,walgreens,POINT (-93.5594237 41.6010412)
IA,walgreens,POINT (-93.7935465 41.6009884)
IA,walgreens,POINT (-93.6171529 41.6284419)
IA,walgreens,POINT (-93.7320411 41.5716962)
IA,walgreens,POINT (-93.038077 41.6996233)
IA,walgreens,POINT (-93.6224797 42.0466698)
IA,walgreens,POINT (-95.8394207 41.2657105)
IA,walgreens,POINT (-96.4041572 42.4906955)
MN,walgreens,POINT (-93.2621267 44.9243587)
MN,walgreens,POINT (-93.4494923 45.0286044)
MN,walgreens,POINT (-93.2466885 45.0163822)
MN,walgreens,POINT (-93.3862152 44.9349339)
MN,walgreens,POINT (-93.3293366 44.9137201)
MN,walgreens,POINT (-93.5012724 44.9180881)
MN,walgreens,POINT (-93.3795746 45.0333511)
MN,walgreens,POINT (-93.2613612 44.9705693)
MO,walgreens,POINT (-92.5728078 40.1966846)
NE,walgreens,POINT (-96.0231139 41.3133421)
MN,walgreens,POINT (-93.3310891 44.809666)
NE,walgreens,POINT (-95.9572636 41.2809046)
NE,walgreens,POINT (-96.0801767 41.3061815)
NE,walgreens,POINT (-95.9567436 41.2592485)
NE,walgreens,POINT (-96.1574815 41.2064829)
NE,walgreens,POINT (-96.0532492 41.2773049)
NE,walgreens,POINT (-96.1816377 41.2349055)
NE,walgreens,POINT (-95.9668584 41.1903947)
MN,walgreens,POINT (-93.158558 44.8316476)
MN,walgreens,POINT (-93.1761229 44.7458406)
MN,walgreens,POINT (-93.2593388 44.7365368)
MN,walgreens,POINT (-93.1426371 44.8040063)
MN,walgreens,POINT (-93.2836318 44.6936565)
MN,walgreens,POINT (-92.8518134 44.7358859)
MN,walgreens,POINT (-93.0435261 44.8647218)
MN,walgreens,POINT (-93.2087973 44.7895065)
MN,walgreens,POINT (-93.0430253 44.817779)
IA,walgreens,POINT (-93.7699772 41.5585012)
MN,walgreens,POINT (-92.9302713 44.9204823)
MN,walgreens,POINT (-92.8069713 45.0370346)
MN,walgreens,POINT (-93.1674734 44.9273268)
MN,walgreens,POINT (-93.0655202 44.9768502)
MN,walgreens,POINT (-93.1042077 44.9922122)
MN,walgreens,POINT (-93.1704242 45.022622)
MN,walgreens,POINT (-93.0215832 45.0170598)
MN,walgreens,POINT (-93.7885219 44.84228)
MN,walgreens,POINT (-92.4653054 44.0030278)
MN,walgreens,POINT (-93.3817161 44.7469169)
MN,walgreens,POINT (-94.0346366 44.1783639)
MN,walgreens,POINT (-93.1659347 44.4542933)
MN,walgreens,POINT (-91.6205369 44.0349065)
MN,walgreens,POINT (-95.5942402 43.6317301)
IA,walgreens,POINT (-93.5574315 41.3696675)
MN,walgreens,POINT (-93.2253813 44.0656362)
MN,walgreens,POINT (-93.9749547 44.1673894)
IA,walgreens,POINT (-95.2015107 42.6470707)
IA,walgreens,POINT (-92.4758808 42.5407154)
IA,walgreens,POINT (-95.144062 43.1461632)
IA,walgreens,POINT (-91.6340676 42.0054922)
IA,walgreens,POINT (-93.581908 41.7021597)
IA,walgreens,POINT (-92.9115829 42.037572)
IA,walgreens,POINT (-93.463952 41.6445602)
IA,walgreens,POINT (-93.2203933 43.1478825)
IA,walgreens,POINT (-95.8827621 41.2624455)
IA,walgreens,POINT (-91.5963804 42.0328472)
IA,walgreens,POINT (-94.1624893 42.5007123)
IA,walgreens,POINT (-92.4132345 41.022005)
MN,walgreens,POINT (-93.2670859 44.8603845)
MN,walgreens,POINT (-93.3360365 45.0292397)
MN,walgreens,POINT (-93.28767 44.9982596)
MN,walgreens,POINT (-93.2789413 44.8842573)
MN,walgreens,POINT (-93.4194601 44.93347)
MN,walgreens,POINT (-93.5828026 44.890848)
MN,walgreens,POINT (-93.3719525 44.9599189)
MN,walgreens,POINT (-93.3213433 44.9492547)
MN,walgreens,POINT (-93.281683 44.9486761)
MN,walgreens,POINT (-93.4845508 44.8629834)
MN,walgreens,POINT (-93.482611 45.0172765)
MN,walgreens,POINT (-92.5844473 44.5669791)
NE,walgreens,POINT (-95.9784092 41.300046)
NE,walgreens,POINT (-95.9912672 41.2417716)
NE,walgreens,POINT (-96.0080879 41.2865141)
NE,walgreens,POINT (-96.1574616 41.2929385)
NE,walgreens,POINT (-95.9797348 41.2607829)
NE,walgreens,POINT (-96.1186396 41.2332894)
MN,walgreens,POINT (-93.1456555 44.7309626)
MN,walgreens,POINT (-93.4304039 44.854958)
MN,walgreens,POINT (-92.9838538 44.9628687)
NE,walgreens,POINT (-96.4259575 42.469187)
MN,walgreens,POINT (-93.1639277 44.9540283)
MN,walgreens,POINT (-93.1067269 45.0202529)
MN,walgreens,POINT (-93.0414359 44.9778493)
MN,walgreens,POINT (-93.5364085 44.859557)
MN,walgreens,POINT (-93.3321427 44.74579)
MN,walgreens,POINT (-93.5061372 44.781683)
MN,walgreens,POINT (-94.008385 44.1627597)
MN,walgreens,POINT (-93.2786182 44.2949601)
MN,walgreens,POINT (-93.2951691 44.9481881)
IA,walgreens,POINT (-92.4750615 42.7261365)
IA,walgreens,POINT (-94.8665488 42.0661708)
IA,walgreens,POINT (-91.7153914 41.9629012)
IA,walgreens,POINT (-93.7128439 41.6288392)
IA,walgreens,POINT (-93.664456 41.5866969)
IA,walgreens,POINT (-93.5981233 41.556031)
IA,walgreens,POINT (-93.6249969 41.5855099)
IA,walgreens,POINT (-93.8794455 42.0591533)
IA,walgreens,POINT (-96.3472051 42.4698957)
MN,walgreens,POINT (-93.3522145 44.9978585)
MN,walgreens,POINT (-93.3095468 44.8596682)
MN,walgreens,POINT (-93.2878864 44.904582)
MN,walgreens,POINT (-93.2253697 44.9480977)
MN,walgreens,POINT (-93.2733002 44.9752288)
MN,walgreens,POINT (-93.4003935 44.8196866)
MN,walgreens,POINT (-93.320516 44.8770465)
NE,walgreens,POINT (-96.023108 41.2627477)
NE,walgreens,POINT (-96.0519894 41.3062196)
NE,walgreens,POINT (-96.0420097 41.1915567)
NE,walgreens,POINT (-95.9579146 41.3245589)
MO,walgreens,POINT (-94.8746075 40.3339601)
NE,walgreens,POINT (-96.1208171 41.20575)
NE,walgreens,POINT (-95.9460109 41.2118582)
NE,walgreens,POINT (-95.9098366 41.140879)
MN,walgreens,POINT (-93.2170244 44.7286178)
MN,walgreens,POINT (-93.0814679 44.9120224)
MN,walgreens,POINT (-92.9587177 44.925184)
NE,walgreens,POINT (-96.4788707 41.45085)
MN,walgreens,POINT (-93.1470179 44.9938402)
MN,walgreens,POINT (-93.2193666 45.0360671)
MN,walgreens,POINT (-93.0244131 44.9522261)
WI,walgreens,POINT (-91.9330655 44.9014407)
MN,walgreens,POINT (-93.1043661 44.9776196)
MN,walgreens,POINT (-93.3613201 43.6509801)
MN,walgreens,POINT (-93.557061 44.5429527)
MN,walgreens,POINT (-94.4461445 43.6526513)
WI,walgreens,POINT (-92.6225092 44.8704074)
IA,walgreens,POINT (-92.3369583 42.5270904)
IA,walgreens,POINT (-93.8344129 41.6155645)
IA,walgreens,POINT (-91.6094086 41.7010984)
IA,walgreens,POINT (-93.6014194 41.6011257)
IA,walgreens,POINT (-92.4028764 42.5054349)
IA,walgreens,POINT (-93.5979294 41.5285361)
IA,walgreens,POINT (-93.736928 41.5975527)
IA,walgreens,POINT (-93.6989053 41.6733672)
IA,walgreens,POINT (-93.6445587 41.5429471)
IA,walgreens,POINT (-92.3575196 42.4687132)
IA,walgreens,POINT (-95.8281601 41.2443017)
IA,walgreens,POINT (-93.6584419 41.5999877)
MN,walgreens,POINT (-93.2894722 44.8257498)
MN,walgreens,POINT (-93.2185787 44.9204073)
MN,walgreens,POINT (-93.2961267 44.9582074)
NE,walgreens,POINT (-96.1955595 41.2577097)
NE,walgreens,POINT (-96.2301992 41.2926307)
NE,walgreens,POINT (-96.0534003 41.2336937)
NE,walgreens,POINT (-95.9463863 41.2298494)
NE,walgreens,POINT (-96.1189057 41.2928148)
NE,walgreens,POINT (-96.1981338 41.20471)
NE,walgreens,POINT (-96.0516839 41.2626639)
NE,walgreens,POINT (-96.0846529 41.2104616)
NE,walgreens,POINT (-96.063379 41.143871)
MN,walgreens,POINT (-93.2186283 44.716741)
MN,walgreens,POINT (-93.0797934 44.8829535)
MN,walgreens,POINT (-93.244671 44.7899781)
MN,walgreens,POINT (-93.2918679 44.7471702)
MN,walgreens,POINT (-92.9593105 44.832947)
MN,walgreens,POINT (-93.1310563 44.9396224)
MN,walgreens,POINT (-93.0171055 45.028601)
MN,walgreens,POINT (-93.0256067 44.9913261)
MN,walgreens,POINT (-93.0961675 44.9469631)
MN,walgreens,POINT (-93.6013068 44.7900133)
MN,walgreens,POINT (-94.4657805 44.3189723)
NE,walgreens,POINT (-95.8596934 40.6724709)
NE,walgreens,POINT (-96.1302912 41.5442032)
MN,walgreens,POINT (-92.9925104 43.6673145)
MN,walgreens,POINT (-93.1796019 45.0234419)
KS,walgreens,POINT (-94.7954842 38.8543222)
KS,walgreens,POINT (-94.8805047 39.0877337)
AR,walgreens,POINT (-94.1428562 36.3335271)
AR,walgreens,POINT (-94.2229437 36.4236669)
AR,walgreens,POINT (-94.4028972 35.3761273)
AR,walgreens,POINT (-94.3402505 35.3472069)
AR,walgreens,POINT (-94.153452 36.0956824)
AR,walgreens,POINT (-94.1431338 36.1669011)
AR,walgreens,POINT (-93.1196559 35.2779162)
AR,walgreens,POINT (-94.4147643 35.3284291)
KS,walgreens,POINT (-94.8500431 39.0295421)
MO,walgreens,POINT (-93.3318302 37.1389494)
MO,walgreens,POINT (-93.2961096 37.1604208)
MO,walgreens,POINT (-93.4624368 37.1260154)
KS,walgreens,POINT (-95.2586228 37.3399776)
KS,walgreens,POINT (-94.6854521 38.8550943)
MO,walgreens,POINT (-94.2722486 39.0376219)
KS,walgreens,POINT (-94.7617119 38.9717429)
KS,walgreens,POINT (-94.6683071 38.9926095)
MO,walgreens,POINT (-94.5948592 38.9919832)
KS,walgreens,POINT (-94.761647 38.8843113)
MO,walgreens,POINT (-94.4752708 38.8125914)
KS,walgreens,POINT (-95.761578 39.0006044)
MO,walgreens,POINT (-94.5480863 39.187493)
MO,walgreens,POINT (-91.9433026 38.8607697)
MO,walgreens,POINT (-94.4418817 39.2438519)
MO,walgreens,POINT (-94.4733824 38.9953105)
MO,walgreens,POINT (-94.5135316 37.0690052)
MO,walgreens,POINT (-91.8742933 36.7169333)
MO,walgreens,POINT (-94.4753191 37.1419177)
MO,walgreens,POINT (-92.6043902 38.1572322)
MO,walgreens,POINT (-94.6843533 39.2101716)
MO,walgreens,POINT (-93.5530341 39.7965209)
AR,walgreens,POINT (-94.2295524 35.4811242)
OK,walgreens,POINT (-95.8339374 36.032547)
OK,walgreens,POINT (-95.8235037 36.322833)
OK,walgreens,POINT (-95.8308014 36.2922694)
OK,walgreens,POINT (-95.9047896 36.0313526)
OK,walgreens,POINT (-95.9227618 36.0178833)
OK,walgreens,POINT (-95.9587597 36.0892779)
OK,walgreens,POINT (-95.9587735 36.1766241)
MO,walgreens,POINT (-93.2290725 36.6104485)
OK,walgreens,POINT (-95.4018601 35.755524)
OK,walgreens,POINT (-96.1145098 35.9889286)
OK,walgreens,POINT (-95.9607222 35.609651)
AR,walgreens,POINT (-93.1180183 36.2504913)
AR,walgreens,POINT (-94.095173 36.1668612)
AR,walgreens,POINT (-94.146012 36.1240643)
MO,walgreens,POINT (-94.8019388 39.7414765)
KS,walgreens,POINT (-95.2806122 38.9710948)
MO,walgreens,POINT (-93.2764308 37.2100779)
MO,walgreens,POINT (-93.2754267 37.2401312)
KS,walgreens,POINT (-96.2163813 38.4164394)
MO,walgreens,POINT (-94.5739343 39.0137518)
MO,walgreens,POINT (-94.5731707 39.0426072)
MO,walgreens,POINT (-94.5263218 38.8882521)
MO,walgreens,POINT (-94.5086266 38.9533178)
KS,walgreens,POINT (-94.7415083 38.8989102)
MO,walgreens,POINT (-94.3957981 38.9088817)
KS,walgreens,POINT (-94.7601474 38.8553176)
MO,walgreens,POINT (-94.3384257 38.9161976)
AR,walgreens,POINT (-94.3572137 35.4594231)
AR,walgreens,POINT (-91.6404881 35.7691334)
MO,walgreens,POINT (-91.8878287 39.1725585)
MO,walgreens,POINT (-94.5752089 39.2457974)
MO,walgreens,POINT (-92.2570857 38.5860899)
MO,walgreens,POINT (-93.2207337 37.0050639)
MO,walgreens,POINT (-94.5317468 37.0852376)
MO,walgreens,POINT (-93.7536543 38.3655038)
AR,walgreens,POINT (-92.3815763 36.3420649)
MO,walgreens,POINT (-94.7638612 39.3524707)
MO,walgreens,POINT (-93.2804779 36.6369808)
MO,walgreens,POINT (-93.2167872 36.6443537)
MO,walgreens,POINT (-93.4023857 37.5969269)
MO,walgreens,POINT (-92.9260404 37.3388673)
OK,walgreens,POINT (-95.7983144 36.0460015)
OK,walgreens,POINT (-95.8873403 36.0022402)
OK,walgreens,POINT (-95.849523 36.1185254)
OK,walgreens,POINT (-95.9571891 36.0602844)
OK,walgreens,POINT (-95.9053796 36.1776324)
OK,walgreens,POINT (-95.9587691 36.1410247)
OK,walgreens,POINT (-95.8860509 36.1329033)
OK,walgreens,POINT (-95.922805 36.0458198)
MO,walgreens,POINT (-94.454568 39.2692501)
MO,walgreens,POINT (-93.3686679 36.6999015)
OK,walgreens,POINT (-94.976607 35.8918071)
OK,walgreens,POINT (-95.7605038 36.1664791)
KS,walgreens,POINT (-95.7256891 39.0504852)
KS,walgreens,POINT (-95.6524912 39.0146851)
MO,walgreens,POINT (-93.3016394 37.0441501)
MO,walgreens,POINT (-94.8159608 39.8059056)
KS,walgreens,POINT (-94.7055651 37.4252376)
AR,walgreens,POINT (-94.1638774 36.0569755)
MO,walgreens,POINT (-93.2424541 37.180314)
MO,walgreens,POINT (-93.2773355 37.1786568)
MO,walgreens,POINT (-93.3105259 37.2413988)
KS,walgreens,POINT (-94.6469762 38.8552088)
MO,walgreens,POINT (-94.5185006 39.1056789)
MO,walgreens,POINT (-94.3911891 39.0790893)
MO,walgreens,POINT (-94.3667405 39.1215306)
MO,walgreens,POINT (-94.5901813 39.0573755)
KS,walgreens,POINT (-94.6875076 39.0218302)
MO,walgreens,POINT (-94.5750929 39.0847732)
KS,walgreens,POINT (-94.8086419 38.8831171)
KS,walgreens,POINT (-94.713815 39.013948)
KS,walgreens,POINT (-95.7101801 37.2227267)
KS,walgreens,POINT (-94.723043 38.9932488)
KS,walgreens,POINT (-95.6826074 39.047286)
KS,walgreens,POINT (-94.6609249 39.1172547)
KS,walgreens,POINT (-94.7598292 39.1158029)
KS,walgreens,POINT (-95.727705 39.0143206)
MO,walgreens,POINT (-94.5771048 39.209667)
MO,walgreens,POINT (-94.4967335 39.2015887)
MO,walgreens,POINT (-94.5902387 39.0627382)
MO,walgreens,POINT (-92.2032194 38.5815034)
MO,walgreens,POINT (-94.511466 38.8141151)
MO,walgreens,POINT (-94.3576479 38.6530138)
MO,walgreens,POINT (-93.2498516 38.7044721)
MO,walgreens,POINT (-92.6581148 37.6771477)
MO,walgreens,POINT (-93.7346671 38.7706288)
MO,walgreens,POINT (-92.433542 39.4402156)
MO,walgreens,POINT (-94.129582 39.0123993)
AR,walgreens,POINT (-94.2677227 35.2149033)
OK,walgreens,POINT (-95.780226 36.0615794)
OK,walgreens,POINT (-95.850224 36.060249)
AR,walgreens,POINT (-94.178411 36.3132439)
OK,walgreens,POINT (-96.1041437 36.13893)
OK,walgreens,POINT (-95.8858324 36.0903293)
OK,walgreens,POINT (-95.9408481 36.1182837)
OK,walgreens,POINT (-95.974893 36.2199569)
MO,walgreens,POINT (-94.2504618 39.3379929)
OK,walgreens,POINT (-95.9210533 36.070639)
OK,walgreens,POINT (-95.6169107 36.312361)
OK,walgreens,POINT (-95.9346348 36.75132)
AR,walgreens,POINT (-94.5453845 36.1725366)
AR,walgreens,POINT (-94.1510741 36.2838978)
AR,walgreens,POINT (-91.7357648 35.2512091)
MO,walgreens,POINT (-92.3546395 38.9094601)
MO,walgreens,POINT (-94.8041443 39.7774825)
AR,walgreens,POINT (-94.1221474 36.0877747)
KS,walgreens,POINT (-95.2412255 38.9433025)
KS,walgreens,POINT (-94.7049229 37.8132873)
KS,walgreens,POINT (-95.2683862 38.5943547)
MO,walgreens,POINT (-93.2727036 37.1380751)
KS,walgreens,POINT (-94.6860108 38.8805215)
MO,walgreens,POINT (-93.3183502 37.1964768)
MO,walgreens,POINT (-94.272768 38.9868909)
MO,walgreens,POINT (-94.5536397 39.0675784)
KS,walgreens,POINT (-94.7149213 38.9664679)
KS,walgreens,POINT (-94.9116957 38.8116072)
MO,walgreens,POINT (-94.4447633 39.0806546)
MO,walgreens,POINT (-94.414486 39.0494018)
KS,walgreens,POINT (-94.6391063 39.0389507)
MO,walgreens,POINT (-92.3344596 38.9509793)
KS,walgreens,POINT (-95.6637106 39.0884419)
KS,walgreens,POINT (-95.686929 39.0014011)
KS,walgreens,POINT (-95.744488 39.0282865)
MO,walgreens,POINT (-94.3112013 37.1407102)
MO,walgreens,POINT (-94.3841378 36.8586175)
MO,walgreens,POINT (-91.7781604 37.9429504)
KS,walgreens,POINT (-94.9077469 39.288416)
OK,walgreens,POINT (-95.7980215 36.0033733)
AR,walgreens,POINT (-94.2024267 36.052504)
OK,walgreens,POINT (-95.9764944 36.0215475)
OK,walgreens,POINT (-95.9231808 36.1412483)
OK,walgreens,POINT (-95.8858542 35.9440864)
OK,walgreens,POINT (-95.8144867 36.0893626)
KS,walgreens,POINT (-94.6869201 38.9561282)
KS,walgreens,POINT (-94.6598951 38.9169857)
MO,walgreens,POINT (-94.4771093 37.0686398)
OK,walgreens,POINT (-95.3410457 35.7410828)
MO,walgreens,POINT (-92.3179055 38.9689364)
OK,walgreens,POINT (-94.7685136 36.5835008)
OK,walgreens,POINT (-95.3941055 35.9588721)
OK,walgreens,POINT (-94.8768494 36.8858959)
MO,walgreens,POINT (-92.1506447 38.5486961)
TX,walgreens,POINT (-98.6140067 29.5441734)
TX,walgreens,POINT (-98.5273055 29.428651)
TX,walgreens,POINT (-98.4792859 29.642929)
TX,walgreens,POINT (-98.6177008 29.4953595)
TX,walgreens,POINT (-98.361083 29.480896)
TX,walgreens,POINT (-98.4076442 29.5511619)
TX,walgreens,POINT (-98.6628984 29.5113034)
TX,walgreens,POINT (-98.570613 29.4700586)
TX,walgreens,POINT (-98.4918227 29.3562043)
TX,walgreens,POINT (-98.4309833 29.3528366)
TX,walgreens,POINT (-98.4313206 29.4954392)
TX,walgreens,POINT (-98.6302466 29.418196)
TX,walgreens,POINT (-98.3715056 29.509266)
TX,walgreens,POINT (-98.5346265 29.3574211)
TX,walgreens,POINT (-97.4220871 27.7450772)
TX,walgreens,POINT (-98.2150402 26.1852847)
TX,walgreens,POINT (-98.5232614 29.6072909)
TX,walgreens,POINT (-97.8224608 30.0896792)
TX,walgreens,POINT (-98.1577258 29.7155667)
TX,walgreens,POINT (-98.0953983 29.7023589)
TX,walgreens,POINT (-96.9740342 28.8129831)
TX,walgreens,POINT (-98.2059938 26.2377629)
TX,walgreens,POINT (-98.165365 26.201751)
TX,walgreens,POINT (-98.3193587 26.2588699)
TX,walgreens,POINT (-97.176963 27.9255407)
TX,walgreens,POINT (-98.5449825 29.251218)
TX,walgreens,POINT (-97.3360307 30.1066019)
TX,walgreens,POINT (-98.7126626 29.4487248)
TX,walgreens,POINT (-98.5793548 29.5106233)
TX,walgreens,POINT (-98.3844852 29.5692744)
TX,walgreens,POINT (-98.5343997 29.4738578)
TX,walgreens,POINT (-98.7031111 29.4941208)
TX,walgreens,POINT (-98.3686666 29.5446309)
TX,walgreens,POINT (-97.3425771 27.6930519)
TX,walgreens,POINT (-97.3631459 27.7078721)
TX,walgreens,POINT (-98.499723 29.4670198)
TX,walgreens,POINT (-97.9647226 29.8968489)
TX,walgreens,POINT (-98.5527508 29.5397881)
TX,walgreens,POINT (-98.1287017 29.6894828)
TX,walgreens,POINT (-99.4734814 27.5300508)
TX,walgreens,POINT (-98.0880834 30.1910554)
TX,walgreens,POINT (-97.8571045 30.011697)
TX,walgreens,POINT (-98.2839261 26.2248314)
TX,walgreens,POINT (-98.0075089 26.1620538)
TX,walgreens,POINT (-98.0652734 27.7514096)
TX,walgreens,POINT (-97.9442236 29.5686859)
TX,walgreens,POINT (-99.1392066 30.0492262)
TX,walgreens,POINT (-97.8642822 30.1991353)
TX,walgreens,POINT (-97.8228986 30.1742415)
TX,walgreens,POINT (-97.7448879 28.4019185)
TX,walgreens,POINT (-97.4833912 25.9515445)
TX,walgreens,POINT (-97.5121111 25.9254819)
TX,walgreens,POINT (-97.71483 26.1901064)
TX,walgreens,POINT (-98.449378 29.3759095)
TX,walgreens,POINT (-98.4983127 29.4401893)
TX,walgreens,POINT (-98.6478314 29.4666227)
TX,walgreens,POINT (-98.6863553 29.4367573)
TX,walgreens,POINT (-98.460458 29.4245966)
TX,walgreens,POINT (-98.4052331 29.398773)
TX,walgreens,POINT (-97.4664081 25.9200546)
TX,walgreens,POINT (-98.5217605 29.3882635)
TX,walgreens,POINT (-98.5711832 29.5528805)
TX,walgreens,POINT (-98.5206323 29.5358339)
TX,walgreens,POINT (-98.5548098 29.4313509)
TX,walgreens,POINT (-98.4503688 29.5859334)
TX,walgreens,POINT (-98.513283 29.5785346)
TX,walgreens,POINT (-97.3877494 27.7403062)
TX,walgreens,POINT (-97.38379 27.6845996)
TX,walgreens,POINT (-97.4125783 27.7776162)
TX,walgreens,POINT (-97.5860836 27.844995)
TX,walgreens,POINT (-98.683323 29.5372307)
TX,walgreens,POINT (-98.2207837 26.2532334)
TX,walgreens,POINT (-98.2434322 26.2199332)
