,STATE,geometry
1172,MO,POINT (-90.2799083 38.653903)
1173,LA,POINT (-92.0403393 30.1720682)
1174,MO,POINT (-90.585036 38.5994793)
1175,MO,POINT (-90.4499386 38.5151888)
1176,CO,POINT (-104.659057 38.3100059)
1177,TX,POINT (-97.1691446 32.7548696)
1178,CO,POINT (-104.7657909 39.5290975)
1179,UT,POINT (-111.9759805 40.5736827)
1180,UT,POINT (-111.9705441 40.6100285)
1181,UT,POINT (-111.8865578 40.8745139)
1182,AZ,POINT (-111.8919317 33.6227823)
1183,KS,POINT (-100.8691668 37.9693193)
1184,OK,POINT (-95.8860574 35.9933381)
1185,TX,POINT (-97.0200293 33.0458259)
1186,OK,POINT (-98.3947341 34.5950343)
1187,OK,POINT (-97.5297685 35.427526)
1188,OK,POINT (-96.7327019 35.9862113)
1189,OK,POINT (-97.7327278 36.8141186)
1190,MO,POINT (-90.2292161 38.7127674)
1191,KS,POINT (-95.2798435 38.941593)
1192,KS,POINT (-100.0170517 37.7733642)
1193,NM,POINT (-105.9832832 35.638939)
1194,MS,POINT (-89.8272093 33.7800952)
1195,UT,POINT (-111.9025094 40.5873954)
1196,NM,POINT (-105.9396371 35.6556621)
1197,CO,POINT (-104.8330305 38.8372886)
1198,AZ,POINT (-111.8050987 33.3948517)
1199,CO,POINT (-104.8849113 39.5841578)
1200,OK,POINT (-95.9497102 36.0253296)
1201,OK,POINT (-94.6033236 34.9027266)
1202,MO,POINT (-89.5733648 37.3004559)
1203,AZ,POINT (-110.8919746 32.2427578)
1204,IL,POINT (-89.6678675 39.77998)
1205,TX,POINT (-95.3013807 29.8542741)
1206,AZ,POINT (-111.7875038 33.4369146)
1207,KS,POINT (-95.3099125 38.9505408)
1208,IL,POINT (-88.9545381 40.4827234)
1209,AZ,POINT (-111.9155178 33.6284002)
1210,AZ,POINT (-110.9858234 32.221215)
1211,CO,POINT (-104.8326537 39.6961773)
1212,CO,POINT (-104.9785787 39.650464)
1213,MS,POINT (-89.5713392 33.0471552)
1214,KS,POINT (-95.2209394 38.9433819)
1215,CO,POINT (-105.2815245 40.0262944)
1216,AR,POINT (-91.7360097 35.250553)
1217,CO,POINT (-104.9923253 39.7271568)
1218,CO,POINT (-105.0867987 40.4042706)
1219,KS,POINT (-94.6481726 38.9226482)
1220,CO,POINT (-105.1337167 39.7198869)
1221,AZ,POINT (-111.9852979 33.30447)
1222,MO,POINT (-90.3855968 38.4117443)
1223,MO,POINT (-90.4458013 38.5113174)
1224,LA,POINT (-89.7166914 29.5018608)
1225,KS,POINT (-96.5987928 39.191914)
1226,CO,POINT (-105.1015969 40.1395796)
1227,TX,POINT (-94.1487204 30.0858842)
1228,CO,POINT (-105.0316568 40.5682659)
1229,MS,POINT (-91.3919052 31.5267936)
1230,TX,POINT (-96.6797958 33.1037381)
1231,MO,POINT (-94.6832614 39.2972377)
1232,OK,POINT (-96.1170347 36.1332137)
1233,KS,POINT (-97.2243453 37.7315044)
1234,MS,POINT (-89.6752161 30.5163182)
1235,UT,POINT (-111.7683797 40.3727529)
1236,UT,POINT (-111.7678528 40.3741981)
1237,MO,POINT (-93.2780836 37.155101)
1238,NM,POINT (-106.2986746 35.8802209)
1239,TX,POINT (-95.6054175 29.7837231)
1240,AR,POINT (-94.3961011 35.3028001)
1241,TX,POINT (-95.6443683 29.679881)
1242,MO,POINT (-90.6989932 38.7807189)
1243,TX,POINT (-94.7858436 32.5246505)
1244,NM,POINT (-106.0868101 35.9980354)
1245,TX,POINT (-97.4264883 32.8080704)
1246,TX,POINT (-95.6358967 29.6054098)
1247,MS,POINT (-90.1385197 32.4700705)
1248,AZ,POINT (-111.9864662 33.4735407)
1249,MO,POINT (-94.5959602 38.9435323)
1250,TX,POINT (-97.3117179 32.6269892)
1251,TN,POINT (-89.0583289 36.4156973)
1252,AZ,POINT (-111.7204323 33.4622811)
1253,IL,POINT (-89.6252562 40.5672118)
1254,LA,POINT (-89.74083 30.2883519)
1255,TX,POINT (-97.1090898 33.1845739)
1256,IL,POINT (-89.4654822 40.628858)
1257,CO,POINT (-105.365178 39.6847266)
1258,TX,POINT (-95.5673208 29.6332305)
1259,MS,POINT (-89.9374739 34.3100655)
1260,IL,POINT (-89.2713091 40.7210642)
1261,NM,POINT (-103.2361501 34.42029)
1262,CO,POINT (-104.9878792 39.7171152)
1263,TX,POINT (-95.1809267 30.0436758)
1264,MO,POINT (-90.4037133 37.7790196)
1265,MO,POINT (-89.8691073 37.7315758)
1266,AZ,POINT (-111.7898644 33.2575403)
1267,IL,POINT (-89.6551064 40.7701222)
1268,MS,POINT (-90.3590561 31.9874531)
1269,LA,POINT (-92.0399185 30.1654921)
1270,MO,POINT (-94.3619768 39.0472004)
1271,AZ,POINT (-111.6850201 33.4356734)
1272,AZ,POINT (-111.9223735 33.4999361)
1273,TX,POINT (-98.9967962 31.6793543)
1274,AR,POINT (-92.4001265 34.7667765)
1275,AZ,POINT (-111.4594465 33.3530053)
1276,CO,POINT (-105.1840759 38.4459498)
1277,LA,POINT (-91.0511799 30.4170623)
1278,AZ,POINT (-111.7519274 33.3800477)
1279,AZ,POINT (-110.2992571 31.5550033)
1280,AZ,POINT (-111.7702896 33.3069608)
1281,TX,POINT (-96.7710551 32.9502837)
1282,LA,POINT (-91.0878663 30.4194634)
1283,AZ,POINT (-111.0105221 32.2937788)
1284,LA,POINT (-91.0092117 30.4397954)
1285,OK,POINT (-97.661979 35.5691677)
1286,TX,POINT (-96.7346735 33.0594745)
1287,TX,POINT (-96.7523442 33.0390876)
1288,TX,POINT (-96.8000536 33.0160273)
1289,LA,POINT (-93.2328621 30.1800957)
1290,LA,POINT (-90.2421872 29.9877895)
1291,LA,POINT (-90.1981525 30.0052473)
1292,TN,POINT (-89.7941923 35.1614831)
1293,LA,POINT (-93.715813 32.4431529)
1294,TX,POINT (-96.8566151 32.8800029)
1295,IL,POINT (-90.3824989 40.9687362)
1296,AZ,POINT (-111.714781 32.8846543)
1297,AZ,POINT (-110.9693778 32.290633)
1298,AZ,POINT (-110.788588 32.2083116)
1299,AR,POINT (-93.0552894 34.4609092)
1300,CO,POINT (-105.1008292 39.6088811)
1301,AZ,POINT (-111.8443769 33.2335544)
1302,MO,POINT (-92.3249449 38.9388276)
1303,UT,POINT (-111.8657232 40.7264388)
1304,AZ,POINT (-110.9565965 32.1679712)
1305,LA,POINT (-91.0786642 30.3702558)
1306,OK,POINT (-97.7234247 35.4600974)
1307,CO,POINT (-104.6930191 40.4168105)
1308,NM,POINT (-106.7556284 32.3112641)
1309,UT,POINT (-111.6781964 41.0382267)
1310,CO,POINT (-104.8822235 39.5519883)
1311,CO,POINT (-104.8738327 39.5369576)
1312,CO,POINT (-104.9783584 39.8783932)
1313,MO,POINT (-94.5869503 39.2442336)
1314,CO,POINT (-105.0982192 40.5385611)
1315,CO,POINT (-104.7590772 38.7975937)
1316,AR,POINT (-94.20757 36.079424)
1317,CO,POINT (-105.0741636 40.4219796)
1318,CO,POINT (-108.5542222 39.0849581)
1319,CO,POINT (-104.7921563 40.4064427)
1320,CO,POINT (-104.6500395 38.2646091)
1321,CO,POINT (-104.7941461 38.8730745)
1322,CO,POINT (-105.0740478 39.8810544)
1323,CO,POINT (-105.0574684 40.5673971)
1324,TX,POINT (-96.804132 32.5119945)
1325,OK,POINT (-95.9667086 36.1374846)
1326,AR,POINT (-93.1119853 34.479349)
1327,AR,POINT (-92.2279639 34.7857076)
1328,AR,POINT (-94.1241844 36.089059)
1329,AR,POINT (-94.1569653 36.0842038)
1330,CO,POINT (-104.8631774 39.3638556)
1331,CO,POINT (-104.7657173 39.5104362)
1332,CO,POINT (-104.7102651 40.4134318)
1333,KS,POINT (-97.3972115 37.6739452)
1334,CO,POINT (-104.823567 38.9089754)
1335,TX,POINT (-96.9121081 32.8311668)
1336,MO,POINT (-94.5141399 39.0936647)
1337,IL,POINT (-89.24907 37.7317982)
1338,CO,POINT (-104.7658889 38.9607219)
1339,CO,POINT (-105.3139379 39.5916954)
1340,CO,POINT (-105.0516301 39.8621839)
1341,OK,POINT (-95.9345235 36.7163443)
1342,OK,POINT (-97.371319 35.4384693)
1343,CO,POINT (-108.6356212 39.0767719)
1344,CO,POINT (-104.7684717 39.6526022)
1345,KS,POINT (-94.7075268 37.8215968)
1346,TX,POINT (-94.7786735 30.0761481)
1347,TX,POINT (-95.4921048 29.8020462)
1348,CO,POINT (-105.1026441 39.9864476)
1349,AR,POINT (-91.6373573 35.7699706)
1350,AZ,POINT (-111.6258135 33.2475984)
1351,CO,POINT (-104.8698583 39.5860799)
1352,CO,POINT (-104.9190183 39.7790044)
1353,AZ,POINT (-111.6850683 33.2852098)
1354,AR,POINT (-94.3431394 35.3475041)
1355,UT,POINT (-111.8646892 40.7620329)
1356,AR,POINT (-94.3316443 35.4404112)
1357,CO,POINT (-104.6040904 38.9395496)
1358,CO,POINT (-105.2348362 39.9997367)
1359,OK,POINT (-97.4817299 35.6380249)
1360,AR,POINT (-93.1100575 36.2375123)
1361,MO,POINT (-92.6796179 38.1181496)
1362,TX,POINT (-95.2148214 29.5841023)
1363,IL,POINT (-89.5359705 40.6761211)
1364,LA,POINT (-90.1475952 30.0032945)
1365,MS,POINT (-89.9941162 34.8270869)
1366,CO,POINT (-104.7323354 38.9550543)
1367,TX,POINT (-106.4988963 31.7725452)
1368,TX,POINT (-97.3879714 27.7157328)
1369,OK,POINT (-97.4916804 35.2616121)
1370,OK,POINT (-94.9575103 35.9082856)
1371,OK,POINT (-99.1415851 34.5032954)
1372,OK,POINT (-97.7304072 35.2912301)
1373,TX,POINT (-97.1339569 32.658778)
1374,MO,POINT (-90.4799453 38.6830331)
1375,UT,POINT (-111.8356518 40.6239237)
1376,OK,POINT (-95.7768508 36.0631232)
1377,OK,POINT (-97.530308 35.3503213)
1378,OK,POINT (-96.1400045 34.3722665)
1379,OK,POINT (-97.4239498 35.217479)
1380,TX,POINT (-96.8908536 32.6455627)
1381,MO,POINT (-90.6651855 38.8021747)
1382,OK,POINT (-97.0783186 36.7231764)
1383,OK,POINT (-97.9009095 36.3905345)
1384,OK,POINT (-96.3952096 34.0046113)
1385,OK,POINT (-95.8143227 36.0460847)
1386,OK,POINT (-94.5667972 35.9901291)
1387,OK,POINT (-97.0695326 36.7243729)
1388,CO,POINT (-108.5713302 39.0923183)
1389,CO,POINT (-105.2688689 40.0052514)
1390,CO,POINT (-107.8920749 37.273643)
1391,CO,POINT (-104.9464766 39.7175792)
1392,KS,POINT (-94.7212691 38.9538401)
1393,AZ,POINT (-111.6884656 33.4101459)
1394,OK,POINT (-98.3658986 34.8887434)
1395,AR,POINT (-92.3792796 34.6685362)
1396,MS,POINT (-90.1530651 32.2166968)
1397,MS,POINT (-90.0714421 32.2741218)
1398,TX,POINT (-95.4879168 30.4223002)
1399,AZ,POINT (-111.8962015 33.6193361)
1400,OK,POINT (-95.6207711 36.3141802)
1401,CO,POINT (-105.0612452 38.9930739)
1402,OK,POINT (-94.5126477 35.4054891)
1403,OK,POINT (-97.9649 34.3734572)
1404,CO,POINT (-104.7837513 38.8332371)
1405,OK,POINT (-97.966659 34.6281859)
1406,CO,POINT (-105.51062 40.3756912)
1407,OK,POINT (-97.535159 35.3630037)
1408,TN,POINT (-89.8839 35.1082244)
1409,MS,POINT (-89.8930401 34.9629545)
1410,LA,POINT (-91.2296179 30.4058019)
1411,TX,POINT (-97.088451 33.173228)
1412,NM,POINT (-106.58049 35.3280004)
1413,TX,POINT (-98.7287256 29.7825268)
1414,TX,POINT (-96.9628287 32.837602)
1415,CO,POINT (-108.7356719 39.1508693)
1416,NM,POINT (-105.9335014 35.6874757)
1417,LA,POINT (-92.0372544 30.1477658)
1418,LA,POINT (-93.7216016 32.5584875)
1419,AZ,POINT (-111.9268316 33.4395683)
1420,TX,POINT (-101.8409752 33.5369723)
1421,TX,POINT (-97.788203 32.7291491)
1422,AZ,POINT (-111.7353368 33.4513893)
1423,MO,POINT (-93.1198848 36.6850712)
1424,LA,POINT (-92.068244 30.5159085)
1425,TX,POINT (-95.2761394 30.0063127)
1426,TX,POINT (-97.3977005 27.7204211)
1427,AZ,POINT (-110.272479 31.5514666)
1428,MS,POINT (-89.8302916 34.9904245)
1429,CO,POINT (-107.8659078 38.4609647)
1430,TX,POINT (-96.8318207 33.0469275)
1431,TX,POINT (-95.6321721 30.0838605)
1432,TX,POINT (-101.9204 33.5201076)
1433,TX,POINT (-96.9999514 28.8396719)
1434,AZ,POINT (-111.7756284 33.3365134)
1435,AZ,POINT (-111.8823673 33.5742845)
1436,TN,POINT (-89.8859953 35.0401833)
1437,MO,POINT (-91.1320783 38.820271)
1438,MS,POINT (-89.422462 31.3165363)
1439,OK,POINT (-101.4805678 36.6905023)
1440,TX,POINT (-98.9638579 31.7386273)
1441,TX,POINT (-98.2730292 30.5872272)
1442,TX,POINT (-97.3335085 30.1070559)
1443,NM,POINT (-103.1358966 32.7274458)
1444,KS,POINT (-94.6780059 39.0910056)
1445,TN,POINT (-89.794055 35.0475346)
1446,NM,POINT (-104.2562121 32.4406546)
1447,MO,POINT (-92.6410056 38.1877273)
1448,MO,POINT (-94.5311222 38.9041303)
1449,AZ,POINT (-111.7402863 32.8979865)
1450,IL,POINT (-88.9613678 40.5100714)
1451,TX,POINT (-96.8556455 32.9100432)
1452,TX,POINT (-96.4478472 32.7456042)
1453,CO,POINT (-104.8493564 39.0648105)
1454,NM,POINT (-106.5216182 35.1084933)
1455,NM,POINT (-106.5415422 35.1311235)
1456,CO,POINT (-105.0784895 40.4317423)
1457,KS,POINT (-95.7136931 39.1312247)
1458,MO,POINT (-90.4380529 38.6027392)
1459,OK,POINT (-96.695972 35.2461399)
1460,OK,POINT (-97.1316305 33.9427586)
1461,IL,POINT (-89.4771007 40.6038733)
1462,TX,POINT (-98.6135653 29.5432862)
1463,MO,POINT (-90.8705752 38.8106162)
1464,MO,POINT (-90.5878817 38.7933106)
1465,UT,POINT (-111.5007606 40.6624075)
1466,NM,POINT (-103.2300053 34.4188391)
1467,TX,POINT (-96.7524035 32.9396033)
1468,OK,POINT (-95.6301006 36.697395)
1469,NM,POINT (-108.149251 36.7668898)
1470,IL,POINT (-89.6081495 40.7472015)
1471,TX,POINT (-96.1181083 29.3264951)
1472,OK,POINT (-95.9667659 36.1388624)
1473,TN,POINT (-89.5571237 35.0421698)
1474,CO,POINT (-108.5712488 39.0716153)
1475,TX,POINT (-96.7533723 32.8361328)
1476,UT,POINT (-111.7141269 40.3332168)
1477,LA,POINT (-92.6320591 32.5166684)
1478,TX,POINT (-97.0089159 32.6779746)
1479,UT,POINT (-111.6387749 40.1615599)
1480,UT,POINT (-111.798975 40.7009735)
1481,TX,POINT (-96.8161242 33.1089335)
1482,TX,POINT (-96.8438964 32.397801)
1483,TX,POINT (-98.2345801 26.1981619)
1484,TX,POINT (-97.3329806 32.5394597)
1485,IL,POINT (-89.6461885 39.7525127)
1486,CO,POINT (-104.8670087 39.6754696)
1487,TX,POINT (-96.61429 32.8103968)
1488,TX,POINT (-96.9947332 32.8279394)
1489,MO,POINT (-93.3113732 37.2456065)
1490,LA,POINT (-90.9568581 30.4654445)
1491,CO,POINT (-104.987068 39.6943683)
1492,TX,POINT (-98.5084383 29.4897736)
1493,LA,POINT (-91.0078511 30.4349853)
1494,LA,POINT (-90.9564832 30.5319572)
1495,LA,POINT (-91.0927587 30.4424212)
1496,AZ,POINT (-111.97917 33.4949248)
1497,CO,POINT (-104.8926753 39.7230934)
1498,CO,POINT (-105.0281296 40.568911)
1499,TX,POINT (-97.3849244 32.4638061)
1500,TX,POINT (-98.384982 29.569474)
1501,TX,POINT (-95.6938343 29.9702812)
1502,AZ,POINT (-111.64829 35.2039357)
1503,TX,POINT (-97.4021147 27.7226501)
1504,TX,POINT (-97.3780523 27.6816533)
1505,TX,POINT (-102.1022231 31.994545)
1506,TX,POINT (-95.4429642 30.130226)
1507,TX,POINT (-98.4449443 29.4869751)
1508,AZ,POINT (-111.9671599 33.3494269)
1509,AZ,POINT (-111.7208943 33.3264576)
1510,AZ,POINT (-111.8075878 33.3760252)
1511,UT,POINT (-111.8801196 40.8932357)
1512,IL,POINT (-89.6061301 40.7958916)
1513,TX,POINT (-98.2198955 26.2601624)
1514,TX,POINT (-95.3049314 32.2817374)
1515,MS,POINT (-90.1139792 32.4571041)
1516,CO,POINT (-107.8106375 37.628854)
1517,NM,POINT (-104.2386888 32.4362502)
1518,AZ,POINT (-111.9120679 33.3050498)
1519,TX,POINT (-102.1368605 32.0031752)
1520,TX,POINT (-98.5038937 29.3778729)
1521,LA,POINT (-90.2036688 29.9619342)
1522,TX,POINT (-96.8906324 32.9564315)
1523,TX,POINT (-98.48942 29.4256319)
1524,UT,POINT (-111.9397627 40.561242)
1525,LA,POINT (-93.3290721 30.2279468)
1526,OK,POINT (-95.8507546 36.1209761)
1527,OK,POINT (-98.44682 34.6092589)
1528,OK,POINT (-95.7977971 36.0202425)
1529,MO,POINT (-90.5687994 38.642887)
1530,UT,POINT (-111.9826355 40.6665638)
1531,UT,POINT (-111.9135269 40.7707109)
1532,CO,POINT (-104.9819578 39.8013612)
1533,AR,POINT (-90.6384798 35.8638334)
1534,TX,POINT (-96.857361 32.7160953)
1535,TX,POINT (-97.5940127 27.8498)
1536,CO,POINT (-104.9823202 39.8486724)
1537,TX,POINT (-96.8576273 32.6905424)
1538,AR,POINT (-94.4188229 35.3277422)
1539,TX,POINT (-97.3843026 27.6862293)
1540,UT,POINT (-111.5494018 38.3400734)
1541,UT,POINT (-111.0209509 39.211335)
1542,UT,POINT (-109.5511394 38.57731)
1543,LA,POINT (-91.0442859 30.5506015)
1544,LA,POINT (-93.7131663 32.4317985)
1545,LA,POINT (-90.1360898 30.4510566)
1546,LA,POINT (-92.016579 30.1939044)
1547,CO,POINT (-105.243766 40.0380922)
1548,CO,POINT (-104.948619 39.8845263)
1549,TX,POINT (-96.7045598 33.0082818)
1550,AR,POINT (-94.374699 35.3667034)
1551,KS,POINT (-94.8363373 39.1299271)
1552,UT,POINT (-111.821416 40.3871324)
1553,AR,POINT (-90.7412472 35.8230167)
1554,LA,POINT (-90.1532614 30.005237)
1555,MO,POINT (-94.5475901 39.195603)
1556,TX,POINT (-96.7909482 33.0278691)
1557,TX,POINT (-97.5096545 25.9370823)
1558,LA,POINT (-93.7287999 32.4422819)
1559,UT,POINT (-111.8801249 40.8932422)
1560,UT,POINT (-111.9814309 40.5217532)
1561,TX,POINT (-95.3815849 29.5795202)
1562,AZ,POINT (-110.9086097 32.308689)
1563,TX,POINT (-97.7922563 30.154605)
1564,CO,POINT (-106.3652861 37.6736244)
1565,OK,POINT (-97.6105196 35.2906555)
1566,LA,POINT (-90.9785031 30.3248596)
1567,TX,POINT (-96.4698105 32.8869007)
1568,OK,POINT (-94.7209347 34.0275223)
1569,LA,POINT (-93.7148108 32.5559689)
1570,TN,POINT (-89.4045498 36.0525284)
1571,TX,POINT (-96.839049 32.9659136)
1572,MO,POINT (-94.5863329 39.0898073)
1573,AZ,POINT (-111.0303252 32.3365772)
1574,TN,POINT (-89.3570821 36.0575815)
1575,TX,POINT (-101.2066258 30.7216245)
1576,MO,POINT (-94.5070426 39.129753)
1577,TX,POINT (-98.8681247 30.2742683)
1578,TX,POINT (-94.8327658 29.278092)
1579,TX,POINT (-96.7682966 33.0569953)
1580,TX,POINT (-96.9167373 33.0202185)
1581,NM,POINT (-106.5481941 35.1480529)
1582,LA,POINT (-93.0777852 31.7512537)
1583,AZ,POINT (-111.1144932 32.3582815)
1584,CO,POINT (-105.3183871 39.6375053)
1585,LA,POINT (-90.9203763 30.2476067)
1586,LA,POINT (-93.3432766 32.0213405)
1587,LA,POINT (-91.1595207 30.3950019)
1588,TN,POINT (-90.0013861 35.1348803)
1589,OK,POINT (-95.7987834 36.0215645)
1590,OK,POINT (-95.2891285 36.2469631)
1591,OK,POINT (-94.8727799 36.6369653)
1592,NE,POINT (-96.7415329 40.2772212)
1593,OK,POINT (-95.3947983 35.9476819)
1594,TX,POINT (-96.6654445 33.1671825)
1595,CO,POINT (-104.754815 38.8906494)
1596,CO,POINT (-104.6159551 38.3113828)
1597,CO,POINT (-104.7587653 38.7886288)
1598,OK,POINT (-96.9274777 35.2974297)
1599,NE,POINT (-100.6069631 40.205051)
1600,OK,POINT (-95.3315519 35.7411642)
1601,TX,POINT (-96.8031265 32.9507075)
1602,TX,POINT (-96.8048696 33.1381689)
1603,OK,POINT (-99.3170098 34.6355943)
1604,AR,POINT (-93.0661882 34.6574082)
1605,AR,POINT (-93.0748923 34.4642829)
1606,LA,POINT (-93.7488733 32.3966134)
1607,OK,POINT (-97.7254588 35.4632247)
1608,OK,POINT (-95.8698907 36.0904008)
1609,AR,POINT (-93.0688091 34.4649478)
1610,OK,POINT (-97.4788917 35.6094206)
1611,OK,POINT (-97.9662618 34.5301319)
1612,CO,POINT (-106.0473026 39.4881186)
1613,TX,POINT (-97.9174517 30.3100663)
1614,TX,POINT (-98.4926318 28.9667434)
1615,TN,POINT (-90.0885794 35.1081599)
1616,TX,POINT (-101.8680031 35.1965851)
1617,NE,POINT (-96.6213754 40.7702246)
1618,TX,POINT (-101.9227059 35.1988758)
1619,MO,POINT (-94.3549853 39.0349681)
1620,MO,POINT (-94.5397575 39.0350001)
1621,TX,POINT (-106.5397099 31.8216193)
1622,KY,POINT (-89.0116724 36.7889959)
1623,CO,POINT (-104.8589951 39.4060945)
1624,KS,POINT (-96.5541426 39.1887235)
1625,MS,POINT (-89.1475083 31.7185082)
1626,MO,POINT (-90.1985344 38.6088891)
1627,NE,POINT (-96.6842652 40.7340921)
1628,NE,POINT (-96.6827718 40.860943)
1629,MO,POINT (-90.3648178 38.6090223)
1630,NM,POINT (-108.1946722 36.76023)
1631,MO,POINT (-90.3034159 38.6166799)
1632,TX,POINT (-101.9200006 35.1929973)
1633,NE,POINT (-96.683206 40.8602808)
1634,MO,POINT (-90.4530826 38.7168506)
1635,NE,POINT (-96.6039141 40.8293563)
1636,NE,POINT (-96.6638378 40.7531982)
1637,OK,POINT (-95.9233389 36.0713906)
1638,TX,POINT (-96.9307818 30.1820384)
1639,CO,POINT (-106.9838101 38.8699887)
1640,CO,POINT (-104.0741247 40.2295458)
1641,CO,POINT (-106.9550693 40.2751955)
1642,MO,POINT (-90.1944068 38.6288363)
1643,OK,POINT (-95.8221255 36.3027457)
1644,NM,POINT (-106.585884 35.1695446)
1645,OK,POINT (-97.6230583 35.4647576)
1646,OK,POINT (-96.0509512 36.0807003)
1647,TX,POINT (-94.969019 33.1632447)
1648,CO,POINT (-104.9972419 39.7516644)
1649,OK,POINT (-95.3246183 35.7409733)
1650,CO,POINT (-106.9658596 38.8989004)
1651,OK,POINT (-95.0589483 36.4911995)
1652,MS,POINT (-90.0762454 32.5873938)
1653,TX,POINT (-97.108101 32.7504573)
1654,AZ,POINT (-110.9350651 32.4434866)
1655,TX,POINT (-96.1582084 29.7718662)
1656,MS,POINT (-90.4550216 31.5906851)
1657,CO,POINT (-105.0572402 40.5785549)
1658,TX,POINT (-98.5540261 29.4572705)
1659,LA,POINT (-90.030203 29.8786575)
1660,CO,POINT (-105.1396718 39.7017797)
1661,OK,POINT (-97.5155196 35.6087871)
1662,TX,POINT (-95.5544665 29.7042169)
1663,CO,POINT (-105.0366499 40.5215881)
1664,AZ,POINT (-111.8684339 33.3938304)
1665,OK,POINT (-97.6414714 35.5587302)
1666,UT,POINT (-111.784327 40.4308206)
1667,MS,POINT (-90.0170309 32.3556186)
1668,MO,POINT (-91.7776862 37.9396711)
1669,TX,POINT (-96.1672018 29.7696148)
1670,AZ,POINT (-111.8767256 33.2956654)
1671,TX,POINT (-96.8638326 33.1506644)
1672,TX,POINT (-97.6668366 30.5183017)
1673,TX,POINT (-98.2276534 26.185779)
1674,TX,POINT (-97.0143691 33.0438955)
1675,TX,POINT (-96.715529 33.0416872)
1676,TX,POINT (-96.9409375 32.5937167)
1677,AZ,POINT (-111.3218433 34.2395031)
1678,OK,POINT (-97.6024219 35.5108634)
1679,TN,POINT (-89.7941427 35.1616993)
1680,TX,POINT (-95.2346295 30.0688864)
1681,MO,POINT (-94.6686016 39.276592)
1682,NM,POINT (-105.4099826 36.7090166)
1683,TX,POINT (-95.5843258 29.9329106)
1684,TX,POINT (-96.8061595 33.1074061)
1685,TX,POINT (-99.760021 32.4170706)
1686,TX,POINT (-97.3423675 32.7367678)
1687,TX,POINT (-106.2649504 31.7893018)
1688,TX,POINT (-95.5862185 29.958624)
1689,AZ,POINT (-110.0352061 34.2533345)
1690,AR,POINT (-91.8178668 36.3645913)
1691,OK,POINT (-97.0654031 36.7268139)
1692,AZ,POINT (-111.5650676 33.1615931)
1693,TX,POINT (-96.8072864 33.1212955)
1694,TX,POINT (-98.6199049 29.4584976)
1695,AZ,POINT (-111.7208194 33.3931941)
1696,AZ,POINT (-110.7935771 32.1136972)
1697,AR,POINT (-91.5267629 36.2617739)
1698,KS,POINT (-94.7645551 38.8843588)
1699,TX,POINT (-98.6620111 29.5495387)
1700,TX,POINT (-95.6136411 29.6033335)
1701,TX,POINT (-96.6953326 33.1011216)
1702,IL,POINT (-89.6099347 40.7984355)
1703,TX,POINT (-98.281628 29.5987574)
1704,NM,POINT (-106.5857644 35.1527365)
1705,AZ,POINT (-111.7632785 33.3801088)
1706,AZ,POINT (-111.9403946 33.6249496)
1707,TX,POINT (-96.9398395 32.9880514)
1708,AZ,POINT (-111.8185366 33.4511681)
1709,CO,POINT (-104.8220365 39.677786)
1710,CO,POINT (-104.8660728 39.5795739)
1711,TX,POINT (-98.4302229 29.4472232)
1712,TX,POINT (-96.2970868 30.5983111)
1713,TX,POINT (-96.8056593 32.954344)
1714,TX,POINT (-98.165352 26.2866214)
1715,CO,POINT (-104.6618755 38.2331322)
1716,OK,POINT (-96.9341094 35.3476147)
1717,CO,POINT (-104.7932593 40.4063234)
1718,MS,POINT (-89.1541822 30.3502192)
1719,TN,POINT (-89.9891538 35.0671342)
1720,OK,POINT (-95.7614407 34.927199)
1721,OK,POINT (-95.9038672 36.1785496)
1722,TX,POINT (-97.7948602 30.4662048)
1723,TX,POINT (-94.7268504 31.2962606)
1724,TX,POINT (-97.289539 32.8584221)
1725,OK,POINT (-95.9587541 36.0541945)
1726,NM,POINT (-106.5574647 35.1768534)
1727,MO,POINT (-94.8025531 39.7775928)
1728,TX,POINT (-95.5986472 29.73577)
1729,NM,POINT (-106.7344223 32.3199776)
1730,TX,POINT (-94.9779189 29.75227)
1731,TX,POINT (-98.4914092 29.6130556)
1732,TX,POINT (-97.7909313 30.2321981)
1733,CO,POINT (-104.8526295 39.4056813)
1734,NM,POINT (-106.7674614 32.2944447)
1735,NM,POINT (-106.75234 32.3150158)
1736,AR,POINT (-90.5485121 36.0607136)
1737,TX,POINT (-97.9618239 30.3087636)
1738,TX,POINT (-95.2334495 30.0468662)
1739,UT,POINT (-111.8579075 40.6864883)
1740,CO,POINT (-104.9446356 39.7112057)
1741,CO,POINT (-104.9459502 39.5465846)
1742,CO,POINT (-105.1198321 39.7263617)
1743,CO,POINT (-105.0797231 39.7899356)
1744,TX,POINT (-95.0808802 30.3414137)
1745,MS,POINT (-90.1257364 32.3743819)
1746,MS,POINT (-89.1457883 31.686287)
1747,UT,POINT (-111.8703954 40.5794967)
1748,TX,POINT (-101.9044051 33.5255245)
1749,TX,POINT (-98.4277967 29.5186097)
1750,TX,POINT (-98.554102 29.3217954)
1751,TX,POINT (-98.4810744 29.4273344)
1752,UT,POINT (-111.8581678 40.7229766)
1753,TX,POINT (-99.6974694 32.4790063)
1754,CO,POINT (-104.7513544 39.6098041)
1755,CO,POINT (-104.8462053 39.7652995)
1756,MS,POINT (-90.2276464 32.2836301)
