STATE,NAME,geometry
CA,"walmart, wal-mart",POINT (-120.6817145 35.6125114)
CA,"walmart, wal-mart",POINT (-119.7168703 36.8113478)
CA,"walmart, wal-mart",POINT (-120.8061488 38.3578357)
CA,"walmart, wal-mart",POINT (-119.803352 36.8391448)
CA,"walmart, wal-mart",POINT (-120.9918421 37.6944739)
CA,"walmart, wal-mart",POINT (-119.0954612 35.3087401)
ID,"walmart, wal-mart",POINT (-116.5699294 43.5488626)
ID,"walmart, wal-mart",POINT (-112.4635045 42.9101574)
ID,"walmart, wal-mart",POINT (-116.2835292 43.6699446)
NV,"walmart, wal-mart",POINT (-115.2938211 36.0940631)
NV,"walmart, wal-mart",POINT (-115.0482728 36.0405371)
NV,"walmart, wal-mart",POINT (-114.9773916 36.0387852)
NV,"walmart, wal-mart",POINT (-115.1083026 36.0979795)
NV,"walmart, wal-mart",POINT (-115.2488875 36.064988)
UT,"walmart, wal-mart",POINT (-111.9404558 41.0998863)
ID,"walmart, wal-mart",POINT (-113.7898022 42.5603946)
NV,"walmart, wal-mart",POINT (-115.7925305 40.8407741)
UT,"walmart, wal-mart",POINT (-112.0608375 41.1373059)
CA,"walmart, wal-mart",POINT (-121.2225306 38.6794032)
NV,"walmart, wal-mart",POINT (-119.8677487 39.5355248)
UT,"walmart, wal-mart",POINT (-111.8585009 40.6194263)
UT,"walmart, wal-mart",POINT (-111.8635141 40.6698482)
UT,"walmart, wal-mart",POINT (-111.9011166 40.7408432)
UT,"walmart, wal-mart",POINT (-111.8595665 40.5854265)
UT,"walmart, wal-mart",POINT (-111.9197871 40.389475)
UT,"walmart, wal-mart",POINT (-111.901424 40.5456421)
CA,"walmart, wal-mart",POINT (-119.3289459 36.2286069)
CA,"walmart, wal-mart",POINT (-119.0453086 36.0833872)
CA,"walmart, wal-mart",POINT (-120.5019169 37.3179656)
CA,"walmart, wal-mart",POINT (-119.7215806 36.7383247)
CA,"walmart, wal-mart",POINT (-118.9609952 35.3914693)
CA,"walmart, wal-mart",POINT (-119.0955502 35.3863155)
ID,"walmart, wal-mart",POINT (-111.980698 43.4867462)
CA,"walmart, wal-mart",POINT (-121.167526 38.6684867)
ID,"walmart, wal-mart",POINT (-115.6679962 43.1367545)
ID,"walmart, wal-mart",POINT (-114.5150655 42.6939446)
ID,"walmart, wal-mart",POINT (-111.7753751 43.8374447)
ID,"walmart, wal-mart",POINT (-116.3433728 43.6180957)
NV,"walmart, wal-mart",POINT (-115.1242707 36.0229713)
NV,"walmart, wal-mart",POINT (-115.0632735 36.1651304)
NV,"walmart, wal-mart",POINT (-115.2465298 36.1231271)
NV,"walmart, wal-mart",POINT (-115.2240291 36.2405304)
NV,"walmart, wal-mart",POINT (-115.2318289 36.160209)
NV,"walmart, wal-mart",POINT (-115.0629568 36.1085177)
NV,"walmart, wal-mart",POINT (-115.1153721 36.2676203)
NV,"walmart, wal-mart",POINT (-119.7783593 39.1116912)
NV,"walmart, wal-mart",POINT (-117.7458141 40.9532889)
NV,"walmart, wal-mart",POINT (-115.994833 36.2149393)
UT,"walmart, wal-mart",POINT (-112.0695677 41.0904795)
NV,"walmart, wal-mart",POINT (-119.7857277 39.553616)
UT,"walmart, wal-mart",POINT (-111.825179 40.3847231)
UT,"walmart, wal-mart",POINT (-111.7317989 40.3484737)
UT,"walmart, wal-mart",POINT (-113.5873888 37.063473)
UT,"walmart, wal-mart",POINT (-111.8524576 40.5267158)
UT,"walmart, wal-mart",POINT (-112.0272538 40.7021844)
UT,"walmart, wal-mart",POINT (-111.5898171 39.3738164)
CA,"walmart, wal-mart",POINT (-120.829048 38.7039699)
CA,"walmart, wal-mart",POINT (-119.2730409 36.3242553)
CA,"walmart, wal-mart",POINT (-119.6344104 36.5773221)
CA,"walmart, wal-mart",POINT (-117.6733548 35.6070702)
ID,"walmart, wal-mart",POINT (-112.0524745 43.4931551)
ID,"walmart, wal-mart",POINT (-116.2847391 43.59283)
NV,"walmart, wal-mart",POINT (-115.2016301 36.1563887)
NV,"walmart, wal-mart",POINT (-115.0332274 36.0604578)
NV,"walmart, wal-mart",POINT (-115.1917272 36.201073)
NV,"walmart, wal-mart",POINT (-115.1199672 36.054993)
NV,"walmart, wal-mart",POINT (-115.1678637 36.236739)
NV,"walmart, wal-mart",POINT (-115.0290076 36.196491)
NV,"walmart, wal-mart",POINT (-114.1069706 36.8050719)
CA,"walmart, wal-mart",POINT (-119.6763422 36.3216896)
CA,"walmart, wal-mart",POINT (-120.3657879 37.9716496)
NV,"walmart, wal-mart",POINT (-118.8063829 39.4757076)
NV,"walmart, wal-mart",POINT (-119.746366 39.5843977)
UT,"walmart, wal-mart",POINT (-111.9795361 41.0683722)
UT,"walmart, wal-mart",POINT (-111.8838523 40.9190844)
OR,"walmart, wal-mart",POINT (-116.939209 44.0273339)
UT,"walmart, wal-mart",POINT (-111.9384611 41.1522025)
UT,"walmart, wal-mart",POINT (-111.7703158 40.4165665)
UT,"walmart, wal-mart",POINT (-111.7101059 40.2726697)
UT,"walmart, wal-mart",POINT (-113.3646067 37.1727409)
UT,"walmart, wal-mart",POINT (-113.0883938 37.6544217)
UT,"walmart, wal-mart",POINT (-112.0302323 41.4839419)
UT,"walmart, wal-mart",POINT (-111.9791779 40.5745772)
UT,"walmart, wal-mart",POINT (-111.9368305 40.6504556)
UT,"walmart, wal-mart",POINT (-111.9890046 40.6706107)
UT,"walmart, wal-mart",POINT (-111.9778753 40.6114304)
NV,"walmart, wal-mart",POINT (-115.1525927 36.0146003)
UT,"walmart, wal-mart",POINT (-112.0847355 38.748269)
AZ,"walmart, wal-mart",POINT (-111.664593 35.1765565)
AZ,"walmart, wal-mart",POINT (-111.4873299 36.9048058)
CA,"walmart, wal-mart",POINT (-119.5776525 36.7056538)
CA,"walmart, wal-mart",POINT (-119.8602779 36.8106533)
CA,"walmart, wal-mart",POINT (-120.9373794 37.6067706)
CA,"walmart, wal-mart",POINT (-121.2185358 37.7855726)
CA,"walmart, wal-mart",POINT (-120.8730135 37.5094115)
CA,"walmart, wal-mart",POINT (-119.0292674 35.2988247)
CA,"walmart, wal-mart",POINT (-120.878854 37.0539958)
ID,"walmart, wal-mart",POINT (-116.6461746 43.6310948)
CA,"walmart, wal-mart",POINT (-119.4022583 36.5433821)
ID,"walmart, wal-mart",POINT (-112.359447 43.1987087)
NV,"walmart, wal-mart",POINT (-115.0593727 36.2392235)
NV,"walmart, wal-mart",POINT (-115.2710165 36.2715355)
NV,"walmart, wal-mart",POINT (-115.1222338 36.0805396)
NV,"walmart, wal-mart",POINT (-115.2450365 36.2148166)
NV,"walmart, wal-mart",POINT (-115.226048 36.1945702)
NV,"walmart, wal-mart",POINT (-115.3243922 36.2205433)
NV,"walmart, wal-mart",POINT (-115.079658 36.1561942)
NV,"walmart, wal-mart",POINT (-115.1816495 36.2603612)
NV,"walmart, wal-mart",POINT (-115.203097 36.2777317)
NV,"walmart, wal-mart",POINT (-119.7574798 39.187205)
AZ,"walmart, wal-mart",POINT (-114.0327973 35.2226264)
UT,"walmart, wal-mart",POINT (-111.9985828 41.1760347)
UT,"walmart, wal-mart",POINT (-111.973028 41.2695766)
NV,"walmart, wal-mart",POINT (-119.7989668 39.4804978)
NV,"walmart, wal-mart",POINT (-119.7566675 39.4228975)
UT,"walmart, wal-mart",POINT (-111.8304323 41.7602671)
UT,"walmart, wal-mart",POINT (-111.6442516 40.1573111)
