State,County,Tract,Block_group,GEOID,population,white_alone,black_alone,aian_alone,asian_alone,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority,Longitude,Latitude,closest_distance_top_3_pharmacy_chains,closest_distance_urgentcare_centers,closest_distance_hospitals,closest_distance_pharmacies,closest_distance_dialysis_centers,closest_distance_nursing_homes,closest_distance_fedex_facilities,closest_distance_fdic_insured_banks,closest_distance_childcare_centers,closest_distance_top_3_logistical_facilities,closest_distance_dhl_facilities,closest_distance_ups_facilities,closest_distance_private_schools,urban,closest_distance_top_3_pharmacy_chains_p_1_k_5,closest_distance_top_3_pharmacy_chains_p_2_k_5,closest_distance_top_3_pharmacy_chains_p_inf_k_5,closest_distance_top_3_pharmacy_chains_p_1_k_10,closest_distance_top_3_pharmacy_chains_p_2_k_10,closest_distance_top_3_pharmacy_chains_p_inf_k_10,closest_distance_top_3_pharmacy_chains_p_1_k_25,closest_distance_top_3_pharmacy_chains_p_2_k_25,closest_distance_top_3_pharmacy_chains_p_inf_k_25,closest_distance_top_3_pharmacy_chains_p_1_k_50,closest_distance_top_3_pharmacy_chains_p_2_k_50,closest_distance_top_3_pharmacy_chains_p_inf_k_50,closest_distance_top_3_pharmacy_chains_p_1_k_100,closest_distance_top_3_pharmacy_chains_p_2_k_100,closest_distance_top_3_pharmacy_chains_p_inf_k_100,closest_distance_hospitals_p_1_k_5,closest_distance_hospitals_p_2_k_5,closest_distance_hospitals_p_inf_k_5,closest_distance_hospitals_p_1_k_10,closest_distance_hospitals_p_2_k_10,closest_distance_hospitals_p_inf_k_10,closest_distance_hospitals_p_1_k_25,closest_distance_hospitals_p_2_k_25,closest_distance_hospitals_p_inf_k_25,closest_distance_hospitals_p_1_k_50,closest_distance_hospitals_p_2_k_50,closest_distance_hospitals_p_inf_k_50,closest_distance_hospitals_p_1_k_100,closest_distance_hospitals_p_2_k_100,closest_distance_hospitals_p_inf_k_100,closest_distance_urgentcare_centers_p_1_k_5,closest_distance_urgentcare_centers_p_2_k_5,closest_distance_urgentcare_centers_p_inf_k_5,closest_distance_urgentcare_centers_p_1_k_10,closest_distance_urgentcare_centers_p_2_k_10,closest_distance_urgentcare_centers_p_inf_k_10,closest_distance_urgentcare_centers_p_1_k_25,closest_distance_urgentcare_centers_p_2_k_25,closest_distance_urgentcare_centers_p_inf_k_25,closest_distance_urgentcare_centers_p_1_k_50,closest_distance_urgentcare_centers_p_2_k_50,closest_distance_urgentcare_centers_p_inf_k_50,closest_distance_urgentcare_centers_p_1_k_100,closest_distance_urgentcare_centers_p_2_k_100,closest_distance_urgentcare_centers_p_inf_k_100,closest_distance_nursing_homes_p_1_k_5,closest_distance_nursing_homes_p_2_k_5,closest_distance_nursing_homes_p_inf_k_5,closest_distance_nursing_homes_p_1_k_10,closest_distance_nursing_homes_p_2_k_10,closest_distance_nursing_homes_p_inf_k_10,closest_distance_nursing_homes_p_1_k_25,closest_distance_nursing_homes_p_2_k_25,closest_distance_nursing_homes_p_inf_k_25,closest_distance_nursing_homes_p_1_k_50,closest_distance_nursing_homes_p_2_k_50,closest_distance_nursing_homes_p_inf_k_50,closest_distance_nursing_homes_p_1_k_100,closest_distance_nursing_homes_p_2_k_100,closest_distance_nursing_homes_p_inf_k_100,closest_distance_childcare_centers_p_1_k_5,closest_distance_childcare_centers_p_2_k_5,closest_distance_childcare_centers_p_inf_k_5,closest_distance_childcare_centers_p_1_k_10,closest_distance_childcare_centers_p_2_k_10,closest_distance_childcare_centers_p_inf_k_10,closest_distance_childcare_centers_p_1_k_25,closest_distance_childcare_centers_p_2_k_25,closest_distance_childcare_centers_p_inf_k_25,closest_distance_childcare_centers_p_1_k_50,closest_distance_childcare_centers_p_2_k_50,closest_distance_childcare_centers_p_inf_k_50,closest_distance_childcare_centers_p_1_k_100,closest_distance_childcare_centers_p_2_k_100,closest_distance_childcare_centers_p_inf_k_100,closest_distance_fdic_insured_banks_p_1_k_5,closest_distance_fdic_insured_banks_p_2_k_5,closest_distance_fdic_insured_banks_p_inf_k_5,closest_distance_fdic_insured_banks_p_1_k_10,closest_distance_fdic_insured_banks_p_2_k_10,closest_distance_fdic_insured_banks_p_inf_k_10,closest_distance_fdic_insured_banks_p_1_k_25,closest_distance_fdic_insured_banks_p_2_k_25,closest_distance_fdic_insured_banks_p_inf_k_25,closest_distance_fdic_insured_banks_p_1_k_50,closest_distance_fdic_insured_banks_p_2_k_50,closest_distance_fdic_insured_banks_p_inf_k_50,closest_distance_fdic_insured_banks_p_1_k_100,closest_distance_fdic_insured_banks_p_2_k_100,closest_distance_fdic_insured_banks_p_inf_k_100,closest_distance_private_schools_p_1_k_5,closest_distance_private_schools_p_2_k_5,closest_distance_private_schools_p_inf_k_5,closest_distance_private_schools_p_1_k_10,closest_distance_private_schools_p_2_k_10,closest_distance_private_schools_p_inf_k_10,closest_distance_private_schools_p_1_k_25,closest_distance_private_schools_p_2_k_25,closest_distance_private_schools_p_inf_k_25,closest_distance_private_schools_p_1_k_50,closest_distance_private_schools_p_2_k_50,closest_distance_private_schools_p_inf_k_50,closest_distance_private_schools_p_1_k_100,closest_distance_private_schools_p_2_k_100,closest_distance_private_schools_p_inf_k_100,closest_distance_top_3_pharmacy_chains_combined_k_5,closest_distance_top_3_pharmacy_chains_combined_k_10,closest_distance_top_3_pharmacy_chains_combined_k_25,closest_distance_top_3_pharmacy_chains_combined_k_50,closest_distance_top_3_pharmacy_chains_combined_k_100,closest_distance_childcare_centers_combined_k_5,closest_distance_childcare_centers_combined_k_10,closest_distance_childcare_centers_combined_k_25,closest_distance_childcare_centers_combined_k_50,closest_distance_childcare_centers_combined_k_100,closest_distance_fdic_insured_banks_combined_k_5,closest_distance_fdic_insured_banks_combined_k_10,closest_distance_fdic_insured_banks_combined_k_25,closest_distance_fdic_insured_banks_combined_k_50,closest_distance_fdic_insured_banks_combined_k_100,closest_distance_hospitals_combined_k_5,closest_distance_hospitals_combined_k_10,closest_distance_hospitals_combined_k_25,closest_distance_hospitals_combined_k_50,closest_distance_hospitals_combined_k_100,closest_distance_nursing_homes_combined_k_5,closest_distance_nursing_homes_combined_k_10,closest_distance_nursing_homes_combined_k_25,closest_distance_nursing_homes_combined_k_50,closest_distance_nursing_homes_combined_k_100,closest_distance_private_schools_combined_k_5,closest_distance_private_schools_combined_k_10,closest_distance_private_schools_combined_k_25,closest_distance_private_schools_combined_k_50,closest_distance_private_schools_combined_k_100,closest_distance_urgentcare_centers_combined_k_5,closest_distance_urgentcare_centers_combined_k_10,closest_distance_urgentcare_centers_combined_k_25,closest_distance_urgentcare_centers_combined_k_50,closest_distance_urgentcare_centers_combined_k_100
21,1,970100,1,210019701001,952,100.0,0.0,0.0,0.0,0.0,0.0,26.55,1.47,61.66,36.87,white_alone,-85.20705907332768,37.25541582652952,15.582,20.101,16.926,15.49,16.864,13.914,15.333,15.294,15.157,15.333,15.333,15.353,14.739,False,15.582,15.582,15.582,15.582,15.582,15.582,15.582,15.582,15.582,15.582,15.582,15.582,15.582,15.582,15.582,16.926,16.926,16.926,16.926,16.926,16.926,16.926,16.926,16.926,16.926,16.926,16.926,16.926,16.926,16.926,20.101,20.101,20.101,20.101,20.101,20.101,20.101,20.101,16.261,20.101,16.261,16.261,16.261,16.261,16.261,13.914,13.914,13.914,13.914,13.914,13.914,13.914,13.914,0.0,13.914,13.914,0.0,13.914,13.914,0.0,15.157,15.157,15.157,15.157,15.157,15.157,15.157,15.157,0.0,15.157,15.157,0.0,15.157,0.0,0.0,15.294,15.294,15.294,15.294,15.294,15.294,15.294,15.294,15.294,15.294,15.294,15.294,15.294,15.294,11.021,14.739,14.739,14.739,14.739,14.739,14.739,14.739,14.739,14.739,14.739,14.739,14.739,14.739,14.739,14.739,15.582,15.582,15.582,15.582,15.582,15.157,15.157,15.157,0.0,0.0,15.294,15.294,15.294,15.294,11.021,16.926,16.926,16.926,16.926,16.926,13.914,13.914,13.914,0.0,0.0,14.739,14.739,14.739,14.739,14.739,20.101,20.101,16.261,16.261,16.261
21,1,970100,2,210019701002,713,95.37,0.0,0.0,0.0,0.0,4.63,9.54,4.49,80.22,15.29,white_alone,-85.13181567381754,37.22663274699072,22.852,21.395,19.647,18.375,23.928,19.179,18.964,11.453,11.018,18.964,18.964,20.698,9.19,False,22.852,22.852,22.852,22.852,22.852,11.331,22.852,22.852,11.331,22.852,22.852,11.331,22.852,19.247,11.331,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,19.647,21.395,21.395,21.395,21.395,21.395,21.395,21.395,21.395,21.395,21.395,21.395,21.395,21.395,21.395,19.247,19.179,19.179,19.179,19.179,19.179,19.179,19.179,19.179,7.39,19.179,19.179,7.39,19.179,19.179,7.39,11.018,11.018,11.018,11.018,11.018,11.018,11.018,11.018,7.39,11.018,11.018,7.39,11.018,7.39,7.39,11.453,11.453,11.453,11.453,11.453,11.453,11.453,11.453,11.453,11.453,11.453,11.453,11.453,11.453,6.407,9.19,9.19,9.19,9.19,9.19,9.19,9.19,9.19,9.19,9.19,9.19,9.19,9.19,9.19,9.19,22.852,22.852,22.852,11.331,11.331,11.018,11.018,11.018,7.39,7.39,11.453,11.453,11.453,11.453,6.407,19.647,19.647,19.647,19.647,19.647,19.179,19.179,19.179,7.39,7.39,9.19,9.19,9.19,9.19,9.19,21.395,21.395,21.395,21.395,21.395
21,1,970200,1,210019702001,2174,94.66,2.21,0.05,0.0,0.0,0.0,12.23,5.89,70.98,21.67,white_alone,-85.32521817530574,37.17482439043554,11.066,9.373,9.109,6.407,21.139,9.061,8.189,6.39,7.854,8.182,8.182,8.182,15.748,False,11.066,11.066,11.066,11.066,11.066,11.066,11.066,11.066,11.066,11.066,11.066,11.066,11.066,11.066,11.066,9.109,9.109,9.109,9.109,9.109,9.109,9.109,9.109,9.109,9.109,9.109,9.109,9.109,9.109,9.109,9.373,9.373,9.373,9.373,9.373,9.373,9.373,9.373,9.373,9.373,9.373,9.373,9.373,9.373,9.373,9.061,9.061,9.061,9.061,9.061,9.061,9.061,9.061,9.061,9.061,9.061,9.061,9.061,9.061,9.061,7.854,7.854,7.854,7.854,7.854,7.854,7.854,7.854,7.854,7.854,7.854,7.854,7.854,7.854,7.854,6.39,6.39,6.39,6.39,6.39,6.39,6.39,6.39,6.39,6.39,6.39,6.39,6.39,6.39,6.39,15.748,15.748,15.748,15.748,15.748,15.748,15.748,15.748,15.748,15.748,15.748,9.063,15.748,15.091,9.063,11.066,11.066,11.066,11.066,11.066,7.854,7.854,7.854,7.854,7.854,6.39,6.39,6.39,6.39,6.39,9.109,9.109,9.109,9.109,9.109,9.061,9.061,9.061,9.061,9.061,15.748,15.748,15.748,9.063,9.063,9.373,9.373,9.373,9.373,9.373
21,1,970300,1,210019703001,703,100.0,0.0,0.0,0.0,0.0,0.0,35.28,4.13,70.13,25.75,white_alone,-85.14420782991687,37.1698653752212,19.863,16.63,14.224,12.93,27.699,16.98,13.32,12.586,10.95,13.32,13.32,16.182,14.043,False,19.863,19.863,19.863,19.863,19.863,14.877,19.863,19.863,14.877,19.863,19.863,14.877,19.863,13.934,14.877,14.224,14.224,14.224,14.224,14.224,14.224,14.224,14.224,14.224,14.224,14.224,14.224,14.224,14.224,14.224,16.63,16.63,16.63,16.63,16.63,16.63,16.63,16.63,16.63,16.63,16.63,16.63,16.63,16.63,16.63,16.98,16.98,16.98,16.98,16.98,16.98,16.98,16.98,11.021,16.98,16.98,11.021,16.98,16.98,11.021,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,12.586,12.586,12.586,12.586,12.586,12.586,12.586,12.586,12.586,12.586,12.586,12.586,12.586,12.586,0.0,14.043,14.043,14.043,14.043,14.043,14.043,14.043,14.043,14.043,14.043,14.043,14.043,11.1,14.043,14.043,19.863,19.863,19.863,14.877,14.877,10.95,10.95,10.95,10.95,10.95,12.586,12.586,12.586,12.586,0.0,14.224,14.224,14.224,14.224,14.224,16.98,16.98,16.98,11.021,11.021,14.043,14.043,14.043,14.043,14.043,16.63,16.63,16.63,16.63,16.63
21,1,970300,2,210019703002,1784,95.74,0.0,0.0,0.0,0.0,2.97,19.96,5.72,69.56,24.72,white_alone,-85.16320289955137,37.12580648020703,16.186,13.076,11.394,10.188,30.794,13.532,10.191,10.214,6.754,10.191,10.191,12.937,18.749,False,16.186,16.186,16.186,16.186,16.186,16.186,16.186,16.186,15.995,16.186,16.186,15.995,16.186,11.28,15.995,11.394,11.394,11.394,11.394,11.394,11.394,11.394,11.394,11.394,11.394,11.394,11.394,11.394,11.394,11.394,13.076,13.076,13.076,13.076,13.076,13.076,13.076,13.076,13.076,13.076,13.076,13.076,13.076,13.076,13.076,13.532,13.532,13.532,13.532,13.532,13.532,13.532,13.532,13.532,13.532,13.532,13.532,13.532,13.532,11.235,6.754,6.754,6.754,6.754,6.754,6.754,6.754,6.754,6.754,6.754,6.754,6.754,6.754,6.754,6.754,10.214,10.214,10.214,10.214,10.214,10.214,10.214,10.214,10.214,10.214,10.214,10.214,10.214,10.214,5.18,18.749,18.749,18.749,18.749,18.749,18.749,18.749,18.749,11.37,18.749,18.749,11.37,5.95,15.995,11.37,16.186,16.186,16.186,15.995,15.995,6.754,6.754,6.754,6.754,6.754,10.214,10.214,10.214,10.214,5.18,11.394,11.394,11.394,11.394,11.394,13.532,13.532,13.532,13.532,13.532,18.749,18.749,18.749,11.37,11.37,13.076,13.076,13.076,13.076,13.076
21,1,970300,3,210019703003,752,85.64,0.0,0.0,0.0,0.0,14.36,42.69,4.12,66.62,29.26,white_alone,-85.17542815262262,37.073194772999166,14.115,11.642,9.745,8.026,35.507,12.213,8.377,8.046,4.291,8.377,8.377,12.06,22.447,False,14.115,14.115,14.115,14.115,14.115,14.115,14.115,14.115,11.782,14.115,14.115,11.782,14.115,9.927,11.782,9.745,9.745,9.745,9.745,9.745,9.745,9.745,9.745,9.745,9.745,9.745,9.745,9.745,9.745,9.745,11.642,11.642,11.642,11.642,11.642,11.642,11.642,11.642,11.642,11.642,11.642,11.642,11.642,11.642,11.642,12.213,12.213,12.213,12.213,12.213,12.213,12.213,12.213,12.213,12.213,12.213,12.213,12.213,12.213,11.524,4.291,4.291,4.291,4.291,4.291,4.291,4.291,4.291,4.291,4.291,4.291,4.291,4.291,4.291,4.291,8.046,8.046,8.046,8.046,8.046,8.046,8.046,8.046,8.046,8.046,8.046,8.046,8.046,8.046,8.046,22.447,22.447,22.447,22.447,22.447,22.447,22.447,22.447,6.668,22.447,22.447,6.668,0.0,11.782,6.668,14.115,14.115,14.115,11.782,11.782,4.291,4.291,4.291,4.291,4.291,8.046,8.046,8.046,8.046,8.046,9.745,9.745,9.745,9.745,9.745,12.213,12.213,12.213,12.213,12.213,22.447,22.447,22.447,6.668,6.668,11.642,11.642,11.642,11.642,11.642
21,1,970401,1,210019704011,1508,90.05,3.45,0.0,1.92,0.0,3.45,27.01,3.58,73.74,19.89,white_alone,-85.31855400721196,37.04548067957261,3.634,5.339,6.075,3.634,35.532,5.461,6.476,3.813,5.687,6.468,6.468,6.468,30.074,False,3.634,3.634,3.634,3.634,3.634,3.634,3.634,3.634,3.634,3.634,3.634,3.634,3.634,3.634,3.634,6.075,6.075,6.075,6.075,6.075,6.075,6.075,6.075,6.075,6.075,6.075,6.075,6.075,6.075,6.075,5.339,5.339,5.339,5.339,5.339,5.339,5.339,5.339,5.339,5.339,5.339,5.339,5.339,5.339,5.339,5.461,5.461,5.461,5.461,5.461,5.461,5.461,5.461,5.461,5.461,5.461,5.461,5.461,5.461,5.461,5.687,5.687,5.687,5.687,5.687,5.687,5.687,5.687,5.687,5.687,5.687,5.687,5.687,5.687,5.687,3.813,3.813,3.813,3.813,3.813,3.813,3.813,3.813,3.813,3.813,3.813,3.813,3.813,3.813,3.813,30.074,30.074,30.074,30.074,30.074,26.279,30.074,30.074,17.187,30.074,27.48,5.351,13.069,12.905,5.351,3.634,3.634,3.634,3.634,3.634,5.687,5.687,5.687,5.687,5.687,3.813,3.813,3.813,3.813,3.813,6.075,6.075,6.075,6.075,6.075,5.461,5.461,5.461,5.461,5.461,30.074,30.074,26.279,5.351,5.351,5.339,5.339,5.339,5.339,5.339
21,1,970401,2,210019704012,960,70.21,14.79,0.0,0.0,0.0,0.0,29.16,10.1,63.44,15.42,white_alone,-85.31693141050197,37.09358418553495,2.537,1.114,2.014,1.31,30.201,0.568,1.424,1.14,0.922,1.398,1.398,1.398,24.785,False,2.537,2.537,2.537,2.537,2.537,2.537,2.537,2.537,2.537,2.537,2.537,2.537,2.537,2.537,2.537,2.014,2.014,2.014,2.014,2.014,2.014,2.014,2.014,2.014,2.014,2.014,2.014,2.014,2.014,2.014,1.114,1.114,1.114,1.114,1.114,1.114,1.114,1.114,1.114,1.114,1.114,1.114,1.114,1.114,1.114,0.568,0.568,0.568,0.568,0.568,0.568,0.568,0.568,0.568,0.568,0.568,0.568,0.568,0.568,0.568,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.922,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,24.785,24.785,24.785,24.785,24.785,24.785,24.785,24.785,18.434,24.785,24.785,0.0,12.755,12.232,0.0,2.537,2.537,2.537,2.537,2.537,0.922,0.922,0.922,0.922,0.922,1.14,1.14,1.14,1.14,1.14,2.014,2.014,2.014,2.014,2.014,0.568,0.568,0.568,0.568,0.568,24.785,24.785,24.785,0.0,0.0,1.114,1.114,1.114,1.114,1.114
21,1,970401,3,210019704013,1863,92.59,6.33,0.0,0.0,0.0,1.07,16.05,2.2,73.11,24.69,white_alone,-85.3466577621609,37.10270577081558,3.203,3.918,4.671,3.203,29.128,3.338,3.622,3.067,2.052,3.586,3.586,3.586,23.54,False,3.203,3.203,3.203,3.203,3.203,3.203,3.203,3.203,3.203,3.203,3.203,3.203,3.203,3.203,3.203,4.671,4.671,4.671,4.671,4.671,4.671,4.671,4.671,4.671,4.671,4.671,4.671,4.671,4.671,4.671,3.918,3.918,3.918,3.918,3.918,3.918,3.918,3.918,3.918,3.918,3.918,3.918,3.918,3.918,3.918,3.338,3.338,3.338,3.338,3.338,3.338,3.338,3.338,3.338,3.338,3.338,3.338,3.338,3.338,3.338,2.052,2.052,2.052,2.052,2.052,2.052,2.052,2.052,2.052,2.052,2.052,2.052,2.052,2.052,2.052,3.067,3.067,3.067,3.067,3.067,3.067,3.067,3.067,3.067,3.067,3.067,3.067,3.067,3.067,3.067,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,21.257,23.54,23.54,2.825,15.539,9.737,2.825,3.203,3.203,3.203,3.203,3.203,2.052,2.052,2.052,2.052,2.052,3.067,3.067,3.067,3.067,3.067,4.671,4.671,4.671,4.671,4.671,3.338,3.338,3.338,3.338,3.338,23.54,23.54,23.54,2.825,2.825,3.918,3.918,3.918,3.918,3.918
21,1,970402,1,210019704021,1651,92.13,0.18,0.0,2.06,0.0,0.0,9.99,7.39,78.44,14.17,white_alone,-85.25426865833252,37.116495375378605,8.446,5.211,4.199,3.798,28.599,5.575,4.817,3.736,3.184,4.817,4.817,4.852,23.776,False,8.446,8.446,8.446,8.446,8.446,8.446,8.446,8.446,8.446,8.446,8.446,8.446,8.446,8.446,8.446,4.199,4.199,4.199,4.199,4.199,4.199,4.199,4.199,4.199,4.199,4.199,4.199,4.199,4.199,4.199,5.211,5.211,5.211,5.211,5.211,5.211,5.211,5.211,5.211,5.211,5.211,5.211,5.211,5.211,5.211,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,3.184,3.184,3.184,3.184,3.184,3.184,3.184,3.184,3.184,3.184,3.184,3.184,3.184,3.184,3.184,3.736,3.736,3.736,3.736,3.736,3.736,3.736,3.736,3.736,3.736,3.736,3.736,3.736,3.736,3.736,23.776,23.776,23.776,23.776,23.776,23.776,23.776,23.776,15.039,23.776,23.776,6.113,8.49,18.072,6.113,8.446,8.446,8.446,8.446,8.446,3.184,3.184,3.184,3.184,3.184,3.736,3.736,3.736,3.736,3.736,4.199,4.199,4.199,4.199,4.199,5.575,5.575,5.575,5.575,5.575,23.776,23.776,23.776,6.113,6.113,5.211,5.211,5.211,5.211,5.211
