State,5,10,25,50,100
Hawaii,"[970, 54, 891, 956, 1023]","[970, 54, 891, 956, 1023, 736, 70, 113, 465, 762]","[970, 54, 891, 956, 1023, 736, 70, 113, 465, 762, 832, 770, 135, 490, 587, 638, 717, 976, 881, 1009, 947, 628, 54, 444, 542]","[970, 54, 891, 956, 1023, 736, 70, 113, 465, 762, 832, 770, 135, 490, 587, 638, 717, 976, 881, 1009, 947, 628, 54, 444, 542, 128, 1, 768, 899, 518, 776, 15, 920, 793, 932, 935, 40, 685, 941, 52, 60, 61, 703, 961, 728, 860, 95, 103, 743, 109]","[970, 54, 891, 956, 1023, 736, 70, 113, 465, 762, 832, 770, 135, 490, 587, 638, 717, 976, 881, 1009, 947, 628, 54, 444, 542, 128, 1, 768, 899, 518, 776, 15, 920, 793, 932, 935, 40, 685, 941, 52, 60, 61, 703, 961, 728, 860, 95, 103, 743, 109, 769, 3, 131, 8, 18, 21, 406, 535, 154, 669, 925, 159, 289, 934, 551, 170, 939, 51, 53, 567, 58, 66, 835, 68, 453, 71, 72, 201, 586, 459, 76, 77, 334, 841, 84, 983, 601, 220, 349, 479, 486, 744, 746, 107, 621, 882, 757, 504, 766, 895]"
Idaho,"[0, 1263, 463, 470, 475]","[0, 1263, 463, 470, 475, 681, 396, 1169, 502, 856]","[0, 1263, 463, 470, 475, 681, 396, 1169, 502, 856, 416, 768, 865, 803, 868, 677, 998, 1026, 777, 784, 1040, 116, 1143, 472, 1087]","[0, 1263, 463, 470, 475, 681, 396, 1169, 502, 856, 416, 768, 865, 803, 868, 677, 998, 1026, 777, 784, 1040, 116, 1143, 472, 1087, 1032, 268, 1037, 782, 911, 1039, 786, 531, 1048, 1188, 173, 685, 1081, 1097, 459, 334, 600, 473, 857, 608, 1261, 496, 1141, 119, 767]","[0, 1263, 463, 470, 475, 681, 396, 1169, 502, 856, 416, 768, 865, 803, 868, 677, 998, 1026, 777, 784, 1040, 116, 1143, 472, 1087, 1032, 268, 1037, 782, 911, 1039, 786, 531, 1048, 1188, 173, 685, 1081, 1097, 459, 334, 600, 473, 857, 608, 1261, 496, 1141, 119, 767, 519, 392, 778, 779, 780, 1035, 783, 785, 788, 1045, 1173, 1051, 804, 422, 812, 429, 814, 569, 444, 447, 448, 321, 198, 330, 332, 461, 1100, 720, 595, 469, 605, 1245, 479, 993, 867, 870, 744, 746, 747, 1258, 749, 750, 877, 1133, 883, 1139, 1142, 1144, 510, 1023]"
Illinois,"[327, 4301, 9429, 5464, 4315]","[327, 4301, 9429, 5464, 4315, 1920, 7076, 9707, 9263, 4918]","[327, 4301, 9429, 5464, 4315, 1920, 7076, 9707, 9263, 4918, 2144, 7130, 2850, 2435, 8935, 3208, 7017, 1034, 1677, 9455, 113, 5042, 6323, 5914, 6559]","[327, 4301, 9429, 5464, 4315, 1920, 7076, 9707, 9263, 4918, 2144, 7130, 2850, 2435, 8935, 3208, 7017, 1034, 1677, 9455, 113, 5042, 6323, 5914, 6559, 2833, 9105, 8979, 9243, 9500, 7967, 4770, 5800, 2347, 2091, 9781, 6712, 4024, 6203, 9147, 5567, 8130, 1350, 9159, 5067, 6348, 8525, 9804, 5333, 2394]","[327, 4301, 9429, 5464, 4315, 1920, 7076, 9707, 9263, 4918, 2144, 7130, 2850, 2435, 8935, 3208, 7017, 1034, 1677, 9455, 113, 5042, 6323, 5914, 6559, 2833, 9105, 8979, 9243, 9500, 7967, 4770, 5800, 2347, 2091, 9781, 6712, 4024, 6203, 9147, 5567, 8130, 1350, 9159, 5067, 6348, 8525, 9804, 5333, 2394, 5761, 4995, 2566, 9485, 5518, 6414, 9490, 5784, 5915, 5408, 6050, 7331, 293, 166, 6437, 7335, 4394, 6186, 2864, 689, 9014, 1719, 9527, 5049, 6971, 6588, 445, 2755, 3652, 8387, 9543, 1864, 4937, 8008, 8783, 9168, 2644, 6356, 6998, 9687, 6362, 731, 9196, 5869, 6128, 1137, 5875, 2678, 6777, 2303]"
Indiana,"[2017, 2381, 2225, 979, 3512]","[2017, 2381, 2225, 979, 3512, 2180, 1325, 3919, 4377, 5177]","[2017, 2381, 2225, 979, 3512, 2180, 1325, 3919, 4377, 5177, 1504, 2532, 3269, 2180, 1032, 4042, 3083, 2284, 4117, 3256, 4313, 698, 4060, 1213, 3391]","[2017, 2381, 2225, 979, 3512, 2180, 1325, 3919, 4377, 5177, 1504, 2532, 3269, 2180, 1032, 4042, 3083, 2284, 4117, 3256, 4313, 698, 4060, 1213, 3391, 3980, 910, 3349, 4376, 2715, 1568, 289, 4256, 1701, 423, 169, 1462, 1336, 2491, 958, 3521, 2627, 3790, 4688, 2388, 95, 2026, 2937, 3578, 2174]","[2017, 2381, 2225, 979, 3512, 2180, 1325, 3919, 4377, 5177, 1504, 2532, 3269, 2180, 1032, 4042, 3083, 2284, 4117, 3256, 4313, 698, 4060, 1213, 3391, 3980, 910, 3349, 4376, 2715, 1568, 289, 4256, 1701, 423, 169, 1462, 1336, 2491, 958, 3521, 2627, 3790, 4688, 2388, 95, 2026, 2937, 3578, 2174, 1154, 2434, 1160, 5129, 651, 4240, 540, 3233, 2343, 2088, 5166, 944, 3504, 2098, 4401, 52, 1205, 2614, 4532, 1848, 5172, 826, 2363, 956, 1983, 4287, 4673, 4548, 458, 3402, 4812, 81, 1362, 4562, 3419, 476, 1373, 1628, 2653, 2911, 5090, 4068, 2406, 3046, 4967, 2539, 1005, 2162, 4860, 1662]"
Iowa,"[2401, 2497, 2024, 397, 2111]","[2401, 2497, 2024, 397, 2111, 1986, 1282, 915, 1300, 2616]","[2401, 2497, 2024, 397, 2111, 1986, 1282, 915, 1300, 2616, 576, 961, 1248, 1762, 2211, 680, 1032, 2007, 1907, 2036, 1973, 2642, 1303, 505, 956]","[2401, 2497, 2024, 397, 2111, 1986, 1282, 915, 1300, 2616, 576, 961, 1248, 1762, 2211, 680, 1032, 2007, 1907, 2036, 1973, 2642, 1303, 505, 956, 1664, 2433, 905, 1289, 907, 1436, 1694, 2469, 2473, 2091, 1845, 1217, 1985, 454, 1222, 1096, 2124, 725, 1499, 2399, 96, 2673, 1789, 2302, 511]","[2401, 2497, 2024, 397, 2111, 1986, 1282, 915, 1300, 2616, 576, 961, 1248, 1762, 2211, 680, 1032, 2007, 1907, 2036, 1973, 2642, 1303, 505, 956, 1664, 2433, 905, 1289, 907, 1436, 1694, 2469, 2473, 2091, 1845, 1217, 1985, 454, 1222, 1096, 2124, 725, 1499, 2399, 96, 2673, 1789, 2302, 511, 2305, 1672, 649, 1418, 1546, 2568, 1421, 273, 786, 1045, 150, 663, 1052, 1308, 2598, 1577, 298, 684, 562, 2231, 1083, 1724, 830, 321, 451, 710, 2630, 75, 1102, 1871, 1618, 598, 87, 2519, 1757, 1374, 736, 610, 1378, 1766, 875, 1644, 111, 2032, 1905, 1012, 1270, 1786, 1147, 2174]"
Kansas,"[1542, 2328, 1241, 1628, 1086]","[1542, 2328, 1241, 1628, 1086, 1766, 2000, 2038, 2328, 2204]","[1542, 2328, 1241, 1628, 1086, 1766, 2000, 2038, 2328, 2204, 1152, 578, 1444, 2086, 488, 2186, 1836, 973, 432, 1525, 1752, 347, 1756, 829, 1663]","[1542, 2328, 1241, 1628, 1086, 1766, 2000, 2038, 2328, 2204, 1152, 578, 1444, 2086, 488, 2186, 1836, 973, 432, 1525, 1752, 347, 1756, 829, 1663, 515, 2307, 11, 534, 1693, 2339, 164, 2357, 1847, 1089, 1349, 716, 844, 337, 977, 2131, 1877, 1367, 994, 614, 1897, 370, 2296, 2170, 253]","[1542, 2328, 1241, 1628, 1086, 1766, 2000, 2038, 2328, 2204, 1152, 578, 1444, 2086, 488, 2186, 1836, 973, 432, 1525, 1752, 347, 1756, 829, 1663, 515, 2307, 11, 534, 1693, 2339, 164, 2357, 1847, 1089, 1349, 716, 844, 337, 977, 2131, 1877, 1367, 994, 614, 1897, 370, 2296, 2170, 253, 1408, 769, 1154, 131, 517, 902, 1159, 1032, 1800, 1162, 1166, 535, 1690, 1436, 541, 1310, 2084, 37, 1064, 1961, 170, 2219, 1965, 49, 1587, 820, 581, 582, 201, 843, 1099, 1359, 1744, 1238, 990, 607, 1888, 2142, 98, 1507, 228, 1637, 2145, 1388, 622, 2291, 1142, 634, 2172, 1023]"
Kentucky,"[288, 600, 347, 3228, 1502]","[288, 600, 347, 3228, 1502, 2272, 1633, 182, 1047, 793]","[288, 600, 347, 3228, 1502, 2272, 1633, 182, 1047, 793, 0, 1569, 642, 1124, 199, 1479, 2951, 522, 2538, 2069, 1014, 2038, 248, 1526, 1694]","[288, 600, 347, 3228, 1502, 2272, 1633, 182, 1047, 793, 0, 1569, 642, 1124, 199, 1479, 2951, 522, 2538, 2069, 1014, 2038, 248, 1526, 1694, 1792, 1025, 1154, 1923, 139, 400, 1313, 1186, 2217, 176, 2354, 2742, 2488, 3003, 2367, 1348, 458, 471, 991, 356, 614, 2158, 1391, 2422, 1535]","[288, 600, 347, 3228, 1502, 2272, 1633, 182, 1047, 793, 0, 1569, 642, 1124, 199, 1479, 2951, 522, 2538, 2069, 1014, 2038, 248, 1526, 1694, 1792, 1025, 1154, 1923, 139, 400, 1313, 1186, 2217, 176, 2354, 2742, 2488, 3003, 2367, 1348, 458, 471, 991, 356, 614, 2158, 1391, 2422, 1535, 2441, 2957, 143, 2321, 1940, 1309, 31, 1184, 3232, 3106, 3362, 2084, 1958, 3111, 808, 2344, 2729, 943, 305, 2865, 436, 311, 1463, 3128, 826, 2619, 3133, 3389, 324, 3402, 1995, 2254, 1487, 593, 340, 88, 3418, 2144, 102, 3433, 3179, 3054, 496, 2544, 1266, 884, 1908, 3448, 377, 1787]"
Louisiana,"[1798, 3500, 3248, 3025, 3030]","[1798, 3500, 3248, 3025, 3030, 689, 4082, 1428, 1816, 700]","[1798, 3500, 3248, 3025, 3030, 689, 4082, 1428, 1816, 700, 2083, 3846, 847, 2576, 593, 3951, 1237, 3606, 151, 2233, 3546, 3900, 2621, 1342, 351]","[1798, 3500, 3248, 3025, 3030, 689, 4082, 1428, 1816, 700, 2083, 3846, 847, 2576, 593, 3951, 1237, 3606, 151, 2233, 3546, 3900, 2621, 1342, 351, 1410, 772, 137, 1290, 1934, 3737, 155, 4123, 3231, 2211, 3491, 1319, 3762, 1717, 2111, 831, 3141, 714, 2507, 3555, 2030, 752, 2933, 3831, 2558]","[1798, 3500, 3248, 3025, 3030, 689, 4082, 1428, 1816, 700, 2083, 3846, 847, 2576, 593, 3951, 1237, 3606, 151, 2233, 3546, 3900, 2621, 1342, 351, 1410, 772, 137, 1290, 1934, 3737, 155, 4123, 3231, 2211, 3491, 1319, 3762, 1717, 2111, 831, 3141, 714, 2507, 3555, 2030, 752, 2933, 3831, 2558, 4224, 1665, 646, 1158, 2950, 4103, 2058, 2316, 909, 4115, 532, 3360, 2979, 932, 3365, 3628, 3894, 2744, 3257, 571, 1852, 1724, 446, 2366, 3653, 2374, 3270, 2124, 206, 4048, 469, 3801, 219, 4188, 2269, 3677, 3934, 2525, 2019, 356, 745, 2418, 3314, 2420, 2809, 3962, 4095, 3453, 254, 127]"
Maine,"[851, 985, 410, 446, 415]","[851, 985, 410, 446, 415, 681, 1106, 853, 119, 989]","[851, 985, 410, 446, 415, 681, 1106, 853, 119, 989, 160, 1061, 678, 902, 1095, 905, 1159, 988, 175, 976, 145, 849, 412, 987, 476]","[851, 985, 410, 446, 415, 681, 1106, 853, 119, 989, 160, 1061, 678, 902, 1095, 905, 1159, 988, 175, 976, 145, 849, 412, 987, 476, 898, 903, 906, 667, 413, 421, 679, 554, 823, 570, 956, 447, 970, 972, 725, 854, 88, 479, 98, 102, 1002, 1004, 1005, 125, 637]","[851, 985, 410, 446, 415, 681, 1106, 853, 119, 989, 160, 1061, 678, 902, 1095, 905, 1159, 988, 175, 976, 145, 849, 412, 987, 476, 898, 903, 906, 667, 413, 421, 679, 554, 823, 570, 956, 447, 970, 972, 725, 854, 88, 479, 98, 102, 1002, 1004, 1005, 125, 637, 386, 643, 1146, 135, 1162, 910, 1166, 144, 405, 279, 409, 156, 1054, 159, 419, 167, 169, 170, 682, 174, 302, 816, 1072, 818, 819, 692, 821, 824, 826, 448, 832, 69, 709, 967, 1096, 457, 74, 975, 1105, 979, 982, 983, 484, 101, 869, 488, 1000, 1003, 1132, 1018]"
Maryland,"[704, 1447, 1391, 143, 1437]","[704, 1447, 1391, 143, 1437, 960, 846, 3280, 3383, 1407]","[704, 1447, 1391, 143, 1437, 960, 846, 3280, 3383, 1407, 3138, 3098, 744, 840, 3147, 3084, 3374, 1039, 3088, 721, 2481, 3189, 1400, 986, 59]","[704, 1447, 1391, 143, 1437, 960, 846, 3280, 3383, 1407, 3138, 3098, 744, 840, 3147, 3084, 3374, 1039, 3088, 721, 2481, 3189, 1400, 986, 59, 1032, 1426, 1433, 3355, 1182, 3747, 42, 3370, 312, 3129, 698, 1852, 579, 1608, 1100, 1487, 594, 214, 991, 1383, 623, 3439, 114, 1526, 2038]","[704, 1447, 1391, 143, 1437, 960, 846, 3280, 3383, 1407, 3138, 3098, 744, 840, 3147, 3084, 3374, 1039, 3088, 721, 2481, 3189, 1400, 986, 59, 1032, 1426, 1433, 3355, 1182, 3747, 42, 3370, 312, 3129, 698, 1852, 579, 1608, 1100, 1487, 594, 214, 991, 1383, 623, 3439, 114, 1526, 2038, 896, 133, 3334, 1160, 3081, 139, 779, 13, 2443, 1295, 1679, 1937, 20, 532, 1044, 535, 664, 3353, 3226, 3359, 1186, 1826, 3363, 3112, 1712, 945, 3122, 3376, 2998, 3389, 830, 2503, 72, 587, 717, 1488, 209, 3159, 1626, 1500, 734, 1375, 1630, 1381, 615, 1131, 1395, 1653, 1398, 3318]"
