State,5,10,25,50,100
Hawaii,"[971, 53, 761, 1019, 62]","[971, 53, 761, 1019, 62, 832, 898, 70, 891, 734]","[971, 53, 761, 1019, 62, 832, 898, 70, 891, 734, 772, 1028, 391, 616, 42, 714, 492, 939, 1006, 15, 465, 946, 115, 444, 221]","[971, 53, 761, 1019, 62, 832, 898, 70, 891, 734, 772, 1028, 391, 616, 42, 714, 492, 939, 1006, 15, 465, 946, 115, 444, 221, 128, 768, 3, 12, 21, 150, 414, 553, 685, 947, 567, 59, 61, 63, 577, 326, 968, 76, 597, 103, 619, 880, 765, 766, 1023]","[971, 53, 761, 1019, 62, 832, 898, 70, 891, 734, 772, 1028, 391, 616, 42, 714, 492, 939, 1006, 15, 465, 946, 115, 444, 221, 128, 768, 3, 12, 21, 150, 414, 553, 685, 947, 567, 59, 61, 63, 577, 326, 968, 76, 597, 103, 619, 880, 765, 766, 1023, 1027, 261, 389, 1029, 904, 9, 1033, 396, 1037, 401, 403, 20, 534, 793, 154, 921, 931, 38, 171, 942, 431, 694, 952, 702, 959, 74, 330, 586, 333, 462, 974, 849, 722, 983, 217, 601, 730, 95, 479, 353, 227, 868, 743, 489, 106, 365, 881, 498, 1015, 120]"
Idaho,"[416, 998, 681, 463, 1087]","[416, 998, 681, 463, 1087, 898, 679, 428, 397, 849]","[416, 998, 681, 463, 1087, 898, 679, 428, 397, 849, 768, 70, 646, 396, 1100, 1101, 1263, 882, 531, 894, 470, 887, 600, 734, 415]","[416, 998, 681, 463, 1087, 898, 679, 428, 397, 849, 768, 70, 646, 396, 1100, 1101, 1263, 882, 531, 894, 470, 887, 600, 734, 415, 1273, 780, 784, 1169, 1047, 667, 673, 1188, 557, 693, 1085, 454, 710, 334, 847, 720, 850, 596, 475, 868, 877, 1267, 630, 758, 761]","[416, 998, 681, 463, 1087, 898, 679, 428, 397, 849, 768, 70, 646, 396, 1100, 1101, 1263, 882, 531, 894, 470, 887, 600, 734, 415, 1273, 780, 784, 1169, 1047, 667, 673, 1188, 557, 693, 1085, 454, 710, 334, 847, 720, 850, 596, 475, 868, 877, 1267, 630, 758, 761, 128, 516, 133, 777, 1164, 782, 1040, 913, 1044, 149, 1173, 666, 669, 930, 677, 935, 1193, 429, 813, 566, 439, 694, 697, 1089, 706, 195, 1095, 586, 714, 1103, 467, 472, 856, 476, 1118, 1246, 865, 1250, 617, 751, 1137, 1138, 1139, 759, 1144, 506, 507, 763, 1278, 383]"
Illinois,"[327, 4303, 3472, 8273, 4315]","[327, 4303, 3472, 8273, 4315, 1827, 294, 9004, 2103, 7290]","[327, 4303, 3472, 8273, 4315, 1827, 294, 9004, 2103, 7290, 2208, 451, 9700, 4678, 1799, 1417, 4105, 1677, 5614, 1713, 1461, 4023, 4249, 8283, 1917]","[327, 4303, 3472, 8273, 4315, 1827, 294, 9004, 2103, 7290, 2208, 451, 9700, 4678, 1799, 1417, 4105, 1677, 5614, 1713, 1461, 4023, 4249, 8283, 1917, 2177, 1296, 9255, 3769, 7482, 2117, 4421, 6476, 7884, 1870, 2000, 1745, 2643, 7892, 5335, 1628, 5598, 3427, 2152, 3949, 9837, 3311, 8306, 1782, 9725]","[327, 4303, 3472, 8273, 4315, 1827, 294, 9004, 2103, 7290, 2208, 451, 9700, 4678, 1799, 1417, 4105, 1677, 5614, 1713, 1461, 4023, 4249, 8283, 1917, 2177, 1296, 9255, 3769, 7482, 2117, 4421, 6476, 7884, 1870, 2000, 1745, 2643, 7892, 5335, 1628, 5598, 3427, 2152, 3949, 9837, 3311, 8306, 1782, 9725, 5376, 7943, 4488, 1034, 4874, 8332, 5774, 9743, 3602, 1812, 7573, 4633, 7450, 9372, 8350, 1954, 9003, 2095, 7472, 1841, 2229, 6454, 8374, 1211, 6459, 1988, 4038, 4167, 5830, 1738, 7371, 4301, 8400, 5203, 4183, 2907, 7261, 5604, 2278, 1895, 1512, 8554, 4075, 9711, 5616, 1522, 1908, 2297, 7931, 3198]"
Indiana,"[2336, 2178, 3049, 143, 3161]","[2336, 2178, 3049, 143, 3161, 2824, 3179, 3249, 2229, 3094]","[2336, 2178, 3049, 143, 3161, 2824, 3179, 3249, 2229, 3094, 2017, 3047, 3912, 2686, 2252, 3386, 3343, 2448, 2162, 3346, 3285, 4277, 3191, 3226, 1022]","[2336, 2178, 3049, 143, 3161, 2824, 3179, 3249, 2229, 3094, 2017, 3047, 3912, 2686, 2252, 3386, 3343, 2448, 2162, 3346, 3285, 4277, 3191, 3226, 1022, 3329, 133, 2184, 3209, 2826, 2316, 3087, 2324, 2201, 1952, 4260, 2607, 2226, 3251, 2241, 3010, 3396, 979, 3035, 2399, 2147, 2275, 2916, 2414, 3320]","[2336, 2178, 3049, 143, 3161, 2824, 3179, 3249, 2229, 3094, 2017, 3047, 3912, 2686, 2252, 3386, 3343, 2448, 2162, 3346, 3285, 4277, 3191, 3226, 1022, 3329, 133, 2184, 3209, 2826, 2316, 3087, 2324, 2201, 1952, 4260, 2607, 2226, 3251, 2241, 3010, 3396, 979, 3035, 2399, 2147, 2275, 2916, 2414, 3320, 2819, 2180, 2827, 3084, 2829, 3342, 2192, 2962, 3218, 1044, 3347, 3355, 1056, 2465, 2218, 2347, 4780, 2222, 943, 5168, 4275, 824, 3902, 4928, 65, 3402, 3023, 3026, 3029, 2262, 2390, 3157, 3543, 2907, 3165, 3293, 4830, 3425, 3043, 3172, 3173, 2406, 3177, 3182, 3059, 2421, 2806, 3061, 4213, 4478]"
Iowa,"[2497, 102, 2616, 1786, 2139]","[2497, 102, 2616, 1786, 2139, 32, 68, 1796, 2604, 730]","[2497, 102, 2616, 1786, 2139, 32, 68, 1796, 2604, 730, 225, 514, 2401, 516, 1439, 2025, 1771, 543, 397, 2028, 2130, 2645, 2618, 1723, 511]","[2497, 102, 2616, 1786, 2139, 32, 68, 1796, 2604, 730, 225, 514, 2401, 516, 1439, 2025, 1771, 543, 397, 2028, 2130, 2645, 2618, 1723, 511, 2179, 2436, 1029, 2574, 1807, 1060, 1063, 1064, 1449, 2481, 1459, 2614, 1209, 61, 2365, 2623, 1477, 460, 1753, 474, 992, 107, 750, 1658, 1150]","[2497, 102, 2616, 1786, 2139, 32, 68, 1796, 2604, 730, 225, 514, 2401, 516, 1439, 2025, 1771, 543, 397, 2028, 2130, 2645, 2618, 1723, 511, 2179, 2436, 1029, 2574, 1807, 1060, 1063, 1064, 1449, 2481, 1459, 2614, 1209, 61, 2365, 2623, 1477, 460, 1753, 474, 992, 107, 750, 1658, 1150, 1923, 1800, 1034, 1290, 2572, 1679, 1809, 1810, 1683, 404, 1942, 1690, 2332, 1440, 1442, 547, 1703, 1709, 1457, 1330, 2612, 2613, 1335, 2619, 2621, 702, 63, 2627, 69, 453, 455, 2504, 77, 975, 464, 983, 1751, 2522, 222, 2145, 1763, 2407, 2024, 1650, 1651, 1268, 1781, 630, 1530, 1663]"
Kansas,"[1542, 2311, 2291, 1622, 2076]","[1542, 2311, 2291, 1622, 2076, 1634, 1762, 2286, 1843, 500]","[1542, 2311, 2291, 1622, 2076, 1634, 1762, 2286, 1843, 500, 1696, 2048, 1639, 424, 457, 2279, 1644, 2321, 2324, 2038, 503, 1241, 2204, 1021, 2078]","[1542, 2311, 2291, 1622, 2076, 1634, 1762, 2286, 1843, 500, 1696, 2048, 1639, 424, 457, 2279, 1644, 2321, 2324, 2038, 503, 1241, 2204, 1021, 2078, 2177, 1155, 900, 1808, 2071, 413, 2337, 1826, 2347, 1452, 57, 2363, 1086, 2000, 344, 1755, 1630, 1122, 229, 489, 1779, 501, 1526, 2295, 2301]","[1542, 2311, 2291, 1622, 2076, 1634, 1762, 2286, 1843, 500, 1696, 2048, 1639, 424, 457, 2279, 1644, 2321, 2324, 2038, 503, 1241, 2204, 1021, 2078, 2177, 1155, 900, 1808, 2071, 413, 2337, 1826, 2347, 1452, 57, 2363, 1086, 2000, 344, 1755, 1630, 1122, 229, 489, 1779, 501, 1526, 2295, 2301, 2306, 1160, 1672, 2318, 400, 2065, 532, 789, 2326, 2328, 1690, 1186, 1828, 1703, 1580, 301, 430, 431, 1712, 1838, 2221, 1459, 1333, 1589, 2359, 824, 1080, 1853, 64, 1090, 1731, 453, 715, 461, 847, 2128, 1242, 1627, 1758, 609, 1765, 2283, 1774, 499, 1651, 2293, 2041, 2043, 2044, 255]"
Kentucky,"[1509, 845, 592, 1268, 1526]","[1509, 845, 592, 1268, 1526, 1601, 1254, 618, 557, 1565]","[1509, 845, 592, 1268, 1526, 1601, 1254, 618, 557, 1565, 288, 1154, 1253, 1259, 1516, 817, 819, 1555, 597, 1907, 3094, 2110, 1500, 861, 1534]","[1509, 845, 592, 1268, 1526, 1601, 1254, 618, 557, 1565, 288, 1154, 1253, 1259, 1516, 817, 819, 1555, 597, 1907, 3094, 2110, 1500, 861, 1534, 1545, 2830, 1305, 926, 1186, 1788, 550, 2473, 2351, 2103, 2744, 326, 2119, 2001, 3412, 2519, 89, 91, 882, 371, 1525, 2294, 1016, 1916, 3325]","[1509, 845, 592, 1268, 1526, 1601, 1254, 618, 557, 1565, 288, 1154, 1253, 1259, 1516, 817, 819, 1555, 597, 1907, 3094, 2110, 1500, 861, 1534, 1545, 2830, 1305, 926, 1186, 1788, 550, 2473, 2351, 2103, 2744, 326, 2119, 2001, 3412, 2519, 89, 91, 882, 371, 1525, 2294, 1016, 1916, 3325, 1539, 388, 2179, 391, 1930, 139, 3466, 1807, 3343, 2709, 534, 1047, 792, 921, 1687, 2969, 2722, 1959, 1576, 3239, 2475, 2098, 438, 2105, 190, 1855, 1605, 2940, 585, 1098, 3402, 205, 589, 3281, 594, 595, 2515, 726, 2007, 1497, 1244, 1501, 2013, 1633, 1507, 1518, 1904, 1529, 1532, 1918]"
Louisiana,"[2057, 847, 3952, 3028, 570]","[2057, 847, 3952, 3028, 570, 161, 1319, 1234, 3538, 4117]","[2057, 847, 3952, 3028, 570, 161, 1319, 1234, 3538, 4117, 1664, 3961, 3586, 650, 2506, 1517, 2576, 2098, 1428, 1717, 310, 3252, 3926, 1849, 1818]","[2057, 847, 3952, 3028, 570, 161, 1319, 1234, 3538, 4117, 1664, 3961, 3586, 650, 2506, 1517, 2576, 2098, 1428, 1717, 310, 3252, 3926, 1849, 1818, 768, 1800, 1292, 1039, 278, 3866, 539, 2076, 3358, 4127, 2609, 818, 2231, 3771, 4158, 959, 2881, 1731, 3144, 3403, 590, 2132, 87, 4057, 3962]","[2057, 847, 3952, 3028, 570, 161, 1319, 1234, 3538, 4117, 1664, 3961, 3586, 650, 2506, 1517, 2576, 2098, 1428, 1717, 310, 3252, 3926, 1849, 1818, 768, 1800, 1292, 1039, 278, 3866, 539, 2076, 3358, 4127, 2609, 818, 2231, 3771, 4158, 959, 2881, 1731, 3144, 3403, 590, 2132, 87, 4057, 3962, 2049, 2437, 3853, 4109, 2447, 2961, 537, 540, 1053, 3229, 3614, 1699, 292, 2597, 422, 3365, 3496, 1065, 942, 53, 952, 3134, 1344, 1601, 1856, 2112, 3782, 1479, 2635, 204, 3019, 470, 1624, 1626, 3418, 3805, 350, 1377, 1507, 616, 3817, 3052, 1775, 2160, 2546, 2419, 2294, 1658, 3067, 1404]"
Maine,"[997, 849, 850, 978, 985]","[997, 849, 850, 978, 985, 195, 30, 185, 446, 479]","[997, 849, 850, 978, 985, 195, 30, 185, 446, 479, 676, 932, 903, 1095, 621, 175, 976, 1041, 50, 1171, 502, 761, 443, 989, 415]","[997, 849, 850, 978, 985, 195, 30, 185, 446, 479, 676, 932, 903, 1095, 621, 175, 976, 1041, 50, 1171, 502, 761, 443, 989, 415, 131, 401, 410, 412, 172, 174, 821, 823, 824, 696, 570, 701, 832, 968, 716, 468, 853, 980, 855, 732, 228, 1001, 372, 119, 637]","[997, 849, 850, 978, 985, 195, 30, 185, 446, 479, 676, 932, 903, 1095, 621, 175, 976, 1041, 50, 1171, 502, 761, 443, 989, 415, 131, 401, 410, 412, 172, 174, 821, 823, 824, 696, 570, 701, 832, 968, 716, 468, 853, 980, 855, 732, 228, 1001, 372, 119, 637, 769, 899, 1159, 904, 905, 138, 650, 778, 906, 145, 147, 916, 927, 160, 930, 1061, 807, 681, 682, 937, 691, 947, 53, 949, 825, 713, 590, 1106, 982, 90, 858, 859, 987, 988, 991, 864, 995, 868, 102, 103, 486, 871, 106, 999, 1005, 1012, 117, 501, 1016, 121]"
Maryland,"[1449, 3374, 146, 3223, 1437]","[1449, 3374, 146, 3223, 1437, 3303, 1265, 3378, 725, 2909]","[1449, 3374, 146, 3223, 1437, 3303, 1265, 3378, 725, 2909, 1249, 3234, 3362, 3588, 2731, 2925, 942, 1134, 1008, 849, 2257, 2847, 3414, 382, 735]","[1449, 3374, 146, 3223, 1437, 3303, 1265, 3378, 725, 2909, 1249, 3234, 3362, 3588, 2731, 2925, 942, 1134, 1008, 849, 2257, 2847, 3414, 382, 735, 1408, 2178, 3843, 134, 10, 3227, 1183, 548, 2984, 1835, 1836, 302, 2994, 1851, 2237, 3520, 1989, 3146, 3023, 720, 1371, 2913, 751, 1010, 2041]","[1449, 3374, 146, 3223, 1437, 3303, 1265, 3378, 725, 2909, 1249, 3234, 3362, 3588, 2731, 2925, 942, 1134, 1008, 849, 2257, 2847, 3414, 382, 735, 1408, 2178, 3843, 134, 10, 3227, 1183, 548, 2984, 1835, 1836, 302, 2994, 1851, 2237, 3520, 1989, 3146, 3023, 720, 1371, 2913, 751, 1010, 2041, 2048, 2688, 2944, 2179, 2951, 2952, 3207, 2062, 143, 3342, 3343, 658, 2068, 3092, 1308, 4001, 162, 1315, 1188, 42, 1326, 1967, 560, 49, 819, 3251, 1973, 700, 3394, 3012, 2250, 1996, 333, 1486, 2768, 2005, 2134, 3032, 989, 3165, 1247, 3934, 1123, 740, 614, 1255, 3311, 114, 1145, 127]"
