State,5,10,25,50,100
Alabama,"[992, 1061, 2278, 2895, 1302]","[992, 1061, 2278, 2895, 1302, 1507, 2021, 3509, 2071, 3869]","[992, 1061, 2278, 2895, 1302, 1507, 2021, 3509, 2071, 3869, 2626, 2692, 1576, 779, 3275, 2928, 3120, 1586, 1397, 2389, 2743, 2870, 986, 2460, 3773]","[992, 1061, 2278, 2895, 1302, 1507, 2021, 3509, 2071, 3869, 2626, 2692, 1576, 779, 3275, 2928, 3120, 1586, 1397, 2389, 2743, 2870, 986, 2460, 3773, 1666, 1415, 137, 141, 3855, 276, 3228, 158, 1314, 3748, 1189, 809, 3498, 308, 1460, 3258, 2748, 3149, 464, 3796, 1501, 1900, 2675, 3325, 1791]","[992, 1061, 2278, 2895, 1302, 1507, 2021, 3509, 2071, 3869, 2626, 2692, 1576, 779, 3275, 2928, 3120, 1586, 1397, 2389, 2743, 2870, 986, 2460, 3773, 1666, 1415, 137, 141, 3855, 276, 3228, 158, 1314, 3748, 1189, 809, 3498, 308, 1460, 3258, 2748, 3149, 464, 3796, 1501, 1900, 2675, 3325, 1791, 3727, 1299, 150, 1816, 1689, 3097, 27, 1696, 2211, 164, 2551, 3110, 1450, 2348, 2221, 2862, 1071, 3118, 50, 307, 2101, 1718, 2997, 2233, 1979, 959, 2240, 323, 836, 1476, 1484, 2253, 1361, 2908, 477, 224, 608, 2913, 741, 3174, 1383, 2028, 3054, 1007, 3569, 1014, 247, 2424, 2811, 3070]"
Alaska,"[448, 1, 450, 3, 377]","[448, 1, 450, 3, 377, 0, 454, 205, 496, 379]","[448, 1, 450, 3, 377, 0, 454, 205, 496, 379, 289, 449, 453, 455, 495, 208, 209, 497, 467, 499, 214, 502, 376, 474, 222]","[448, 1, 450, 3, 377, 0, 454, 205, 496, 379, 289, 449, 453, 455, 495, 208, 209, 497, 467, 499, 214, 502, 376, 474, 222, 384, 2, 4, 283, 296, 297, 441, 319, 452, 325, 456, 460, 206, 468, 227, 487, 490, 365, 494, 498, 500, 375, 378, 380, 382]","[448, 1, 450, 3, 377, 0, 454, 205, 496, 379, 289, 449, 453, 455, 495, 208, 209, 497, 467, 499, 214, 502, 376, 474, 222, 384, 2, 4, 283, 296, 297, 441, 319, 452, 325, 456, 460, 206, 468, 227, 487, 490, 365, 494, 498, 500, 375, 378, 380, 382, 258, 5, 7, 391, 269, 275, 276, 26, 287, 290, 292, 295, 298, 437, 315, 316, 443, 446, 447, 320, 321, 451, 324, 201, 334, 207, 464, 465, 210, 466, 213, 215, 216, 471, 473, 219, 476, 223, 224, 225, 226, 351, 356, 486, 360, 488, 489, 491, 492, 366]"
Arizona,"[4108, 369, 3347, 3163, 349]","[4108, 369, 3347, 3163, 349, 608, 34, 3, 4216, 61]","[4108, 369, 3347, 3163, 349, 608, 34, 3, 4216, 61, 257, 228, 38, 3353, 265, 1578, 13, 3343, 272, 3800, 2873, 380, 3325, 3166, 351]","[4108, 369, 3347, 3163, 349, 608, 34, 3, 4216, 61, 257, 228, 38, 3353, 265, 1578, 13, 3343, 272, 3800, 2873, 380, 3325, 3166, 351, 4, 3334, 3217, 4241, 19, 4117, 22, 3869, 312, 4536, 2875, 3388, 320, 4581, 4710, 359, 3817, 1770, 3306, 108, 4329, 3958, 377, 254, 255]","[4108, 369, 3347, 3163, 349, 608, 34, 3, 4216, 61, 257, 228, 38, 3353, 265, 1578, 13, 3343, 272, 3800, 2873, 380, 3325, 3166, 351, 4, 3334, 3217, 4241, 19, 4117, 22, 3869, 312, 4536, 2875, 3388, 320, 4581, 4710, 359, 3817, 1770, 3306, 108, 4329, 3958, 377, 254, 255, 0, 1, 256, 1667, 3330, 5, 6, 264, 266, 11, 3338, 4365, 4239, 528, 4498, 3859, 20, 3348, 24, 26, 1693, 3229, 4383, 32, 3872, 1574, 296, 3369, 4666, 3774, 4287, 4686, 337, 3155, 4564, 4696, 2011, 3164, 3169, 482, 355, 2022, 3179, 112, 3312, 4343, 376, 3322, 253, 3327]"
Arkansas,"[1667, 1636, 1252, 1069, 1586]","[1667, 1636, 1252, 1069, 1586, 1345, 1739, 1521, 1877, 1180]","[1667, 1636, 1252, 1069, 1586, 1345, 1739, 1521, 1877, 1180, 288, 546, 1223, 202, 746, 842, 429, 1003, 1292, 272, 2097, 1300, 2100, 599, 700]","[1667, 1636, 1252, 1069, 1586, 1345, 1739, 1521, 1877, 1180, 288, 546, 1223, 202, 746, 842, 429, 1003, 1292, 272, 2097, 1300, 2100, 599, 700, 1542, 1308, 29, 1569, 420, 1584, 306, 1714, 952, 1081, 1980, 1220, 1865, 2001, 1751, 2008, 1628, 221, 1518, 1263, 2159, 1913, 1274, 2044, 1151]","[1667, 1636, 1252, 1069, 1586, 1345, 1739, 1521, 1877, 1180, 288, 546, 1223, 202, 746, 842, 429, 1003, 1292, 272, 2097, 1300, 2100, 599, 700, 1542, 1308, 29, 1569, 420, 1584, 306, 1714, 952, 1081, 1980, 1220, 1865, 2001, 1751, 2008, 1628, 221, 1518, 1263, 2159, 1913, 1274, 2044, 1151, 1280, 1669, 1799, 779, 781, 1296, 2064, 23, 1690, 540, 161, 1697, 806, 1446, 1453, 1582, 1837, 1203, 1971, 566, 1720, 1468, 831, 1473, 2120, 329, 1865, 1227, 1360, 81, 83, 1623, 473, 1370, 988, 1245, 1631, 1889, 1763, 1514, 492, 365, 1390, 1008, 1520, 1010, 245, 247, 1403, 765]"
California,"[3010, 2282, 11082, 3536, 11088]","[3010, 2282, 11082, 3536, 11088, 3715, 16648, 10412, 3158, 3868]","[3010, 2282, 11082, 3536, 11088, 3715, 16648, 10412, 3158, 3868, 13600, 17536, 18402, 12323, 23271, 3529, 2250, 25481, 24526, 3728, 17215, 20858, 2876, 2910, 3743]","[3010, 2282, 11082, 3536, 11088, 3715, 16648, 10412, 3158, 3868, 13600, 17536, 18402, 12323, 23271, 3529, 2250, 25481, 24526, 3728, 17215, 20858, 2876, 2910, 3743, 17024, 2826, 14602, 19600, 23315, 24467, 13858, 17314, 10292, 11446, 2873, 17466, 3003, 15035, 3922, 10582, 19290, 1380, 19179, 3820, 24557, 19697, 1271, 15096, 14201]","[3010, 2282, 11082, 3536, 11088, 3715, 16648, 10412, 3158, 3868, 13600, 17536, 18402, 12323, 23271, 3529, 2250, 25481, 24526, 3728, 17215, 20858, 2876, 2910, 3743, 17024, 2826, 14602, 19600, 23315, 24467, 13858, 17314, 10292, 11446, 2873, 17466, 3003, 15035, 3922, 10582, 19290, 1380, 19179, 3820, 24557, 19697, 1271, 15096, 14201, 14850, 20995, 1415, 15496, 24586, 3211, 24460, 17421, 23310, 5903, 11023, 1297, 25236, 6552, 24986, 6043, 3872, 14240, 24480, 13604, 3623, 1193, 23210, 9009, 2610, 23352, 3897, 23609, 11071, 10816, 17477, 24519, 17992, 17226, 15052, 1997, 2894, 24282, 23264, 15717, 1383, 2280, 3050, 14315, 17902, 17653, 9850, 23293, 15102, 3071]"
Colorado,"[1926, 1099, 3802, 989, 2974]","[1926, 1099, 3802, 989, 2974, 2177, 3527, 3786, 3415, 573]","[1926, 1099, 3802, 989, 2974, 2177, 3527, 3786, 3415, 573, 1605, 3110, 3719, 1097, 2444, 3532, 1518, 3660, 2192, 3920, 1908, 2292, 3252, 2455, 3388]","[1926, 1099, 3802, 989, 2974, 2177, 3527, 3786, 3415, 573, 1605, 3110, 3719, 1097, 2444, 3532, 1518, 3660, 2192, 3920, 1908, 2292, 3252, 2455, 3388, 2183, 1931, 13, 3603, 159, 296, 1206, 3767, 578, 1219, 2502, 3665, 1234, 218, 605, 2146, 2530, 2532, 1381, 1641, 1901, 1137, 1274, 124, 3965]","[1926, 1099, 3802, 989, 2974, 2177, 3527, 3786, 3415, 573, 1605, 3110, 3719, 1097, 2444, 3532, 1518, 3660, 2192, 3920, 1908, 2292, 3252, 2455, 3388, 2183, 1931, 13, 3603, 159, 296, 1206, 3767, 578, 1219, 2502, 3665, 1234, 218, 605, 2146, 2530, 2532, 1381, 1641, 1901, 1137, 1274, 124, 3965, 2176, 515, 6, 1030, 2439, 2445, 274, 3220, 2325, 2456, 28, 3744, 419, 1699, 2342, 168, 3891, 3764, 1078, 3127, 184, 3641, 956, 3261, 3776, 3265, 325, 2245, 3269, 329, 1226, 3657, 1100, 2252, 2511, 3030, 2520, 3801, 1626, 861, 2272, 1125, 1511, 232, 2535, 1391, 2031, 3570, 3448, 3706]"
Connecticut,"[394, 1457, 534, 216, 764]","[394, 1457, 534, 216, 764, 128, 365, 1172, 1142, 119]","[394, 1457, 534, 216, 764, 128, 365, 1172, 1142, 119, 834, 1187, 1666, 325, 1731, 1323, 428, 556, 1228, 1998, 944, 401, 1684, 1244, 349]","[394, 1457, 534, 216, 764, 128, 365, 1172, 1142, 119, 834, 1187, 1666, 325, 1731, 1323, 428, 556, 1228, 1998, 944, 401, 1684, 1244, 349, 1027, 1157, 391, 2186, 917, 2331, 2590, 2207, 2215, 2220, 560, 1845, 2621, 2370, 93, 98, 1891, 229, 230, 615, 2670, 751, 1263, 376, 2298]","[394, 1457, 534, 216, 764, 128, 365, 1172, 1142, 119, 834, 1187, 1666, 325, 1731, 1323, 428, 556, 1228, 1998, 944, 401, 1684, 1244, 349, 1027, 1157, 391, 2186, 917, 2331, 2590, 2207, 2215, 2220, 560, 1845, 2621, 2370, 93, 98, 1891, 229, 230, 615, 2670, 751, 1263, 376, 2298, 2433, 2691, 777, 522, 1290, 2573, 1167, 1681, 787, 920, 1945, 2202, 1186, 419, 1829, 2599, 1709, 1455, 1328, 49, 946, 2351, 1719, 1209, 1085, 319, 452, 580, 708, 1222, 2378, 972, 80, 338, 851, 1234, 2391, 1240, 734, 2657, 1254, 487, 360, 1514, 2283, 1133, 878, 1138, 2677, 2556]"
Delaware,"[390, 113, 410, 443, 62]","[390, 113, 410, 443, 62, 169, 42, 425, 431, 639]","[390, 113, 410, 443, 62, 169, 42, 425, 431, 639, 261, 102, 71, 581, 649, 490, 522, 555, 15, 147, 596, 534, 60, 414, 31]","[390, 113, 410, 443, 62, 169, 42, 425, 431, 639, 261, 102, 71, 581, 649, 490, 522, 555, 15, 147, 596, 534, 60, 414, 31, 2, 392, 397, 270, 17, 403, 408, 283, 673, 547, 678, 45, 430, 176, 439, 311, 567, 572, 198, 462, 85, 469, 374, 505, 122]","[390, 113, 410, 443, 62, 169, 42, 425, 431, 639, 261, 102, 71, 581, 649, 490, 522, 555, 15, 147, 596, 534, 60, 414, 31, 2, 392, 397, 270, 17, 403, 408, 283, 673, 547, 678, 45, 430, 176, 439, 311, 567, 572, 198, 462, 85, 469, 374, 505, 122, 1, 515, 643, 265, 395, 524, 13, 142, 144, 400, 656, 19, 407, 416, 33, 550, 167, 679, 41, 556, 434, 562, 54, 185, 444, 319, 64, 449, 327, 456, 78, 466, 467, 341, 470, 598, 218, 347, 603, 93, 349, 107, 622, 367, 370, 245, 118, 633, 380, 253]"
Florida,"[4928, 8193, 2403, 7535, 5562]","[4928, 8193, 2403, 7535, 5562, 3402, 3341, 2353, 4950, 8282]","[4928, 8193, 2403, 7535, 5562, 3402, 3341, 2353, 4950, 8282, 6244, 3144, 11337, 9162, 2859, 11694, 5263, 6064, 275, 179, 8244, 6358, 11643, 6140, 11710]","[4928, 8193, 2403, 7535, 5562, 3402, 3341, 2353, 4950, 8282, 6244, 3144, 11337, 9162, 2859, 11694, 5263, 6064, 275, 179, 8244, 6358, 11643, 6140, 11710, 10499, 4487, 2056, 7048, 7314, 1940, 8217, 11420, 5290, 3371, 8626, 570, 12732, 6983, 4829, 362, 107, 5613, 3440, 5746, 2038, 7160, 6393, 8826, 5118]","[4928, 8193, 2403, 7535, 5562, 3402, 3341, 2353, 4950, 8282, 6244, 3144, 11337, 9162, 2859, 11694, 5263, 6064, 275, 179, 8244, 6358, 11643, 6140, 11710, 10499, 4487, 2056, 7048, 7314, 1940, 8217, 11420, 5290, 3371, 8626, 570, 12732, 6983, 4829, 362, 107, 5613, 3440, 5746, 2038, 7160, 6393, 8826, 5118, 3, 5764, 11653, 3466, 13, 8466, 8980, 4501, 3990, 6037, 1053, 1438, 11679, 8224, 13223, 10285, 6068, 6836, 698, 2364, 5564, 11454, 12481, 2376, 3400, 12110, 11983, 2768, 11345, 1747, 4307, 3670, 11607, 3162, 4702, 4704, 8929, 11360, 5347, 6115, 3430, 6118, 1384, 5736, 11623, 5483, 5228, 1903, 3958, 6907]"
Georgia,"[4453, 6025, 713, 5653, 6653]","[4453, 6025, 713, 5653, 6653, 1280, 1838, 2452, 1334, 5311]","[4453, 6025, 713, 5653, 6653, 1280, 1838, 2452, 1334, 5311, 5827, 1222, 2972, 5066, 4378, 1196, 2284, 2701, 7118, 2901, 1366, 3866, 2075, 2620, 6591]","[4453, 6025, 713, 5653, 6653, 1280, 1838, 2452, 1334, 5311, 5827, 1222, 2972, 5066, 4378, 1196, 2284, 2701, 7118, 2901, 1366, 3866, 2075, 2620, 6591, 6679, 552, 4010, 2353, 1971, 4663, 6077, 2878, 7361, 5699, 3909, 838, 454, 5329, 722, 2522, 3552, 4586, 1772, 1778, 5747, 885, 4853, 6137, 3455]","[4453, 6025, 713, 5653, 6653, 1280, 1838, 2452, 1334, 5311, 5827, 1222, 2972, 5066, 4378, 1196, 2284, 2701, 7118, 2901, 1366, 3866, 2075, 2620, 6591, 6679, 552, 4010, 2353, 1971, 4663, 6077, 2878, 7361, 5699, 3909, 838, 454, 5329, 722, 2522, 3552, 4586, 1772, 1778, 5747, 885, 4853, 6137, 3455, 5377, 4606, 5382, 2058, 4749, 2064, 2706, 6040, 4889, 7327, 3361, 1444, 4773, 4006, 5668, 2858, 1964, 2351, 826, 4410, 188, 7228, 1855, 3520, 2755, 4932, 5060, 6597, 3400, 6472, 588, 5073, 5204, 3925, 2647, 4057, 1243, 6107, 2911, 2921, 6637, 5998, 879, 4720, 6257, 4473, 1531, 6652, 4350, 6015]"
