,GEOID,Longitude,Latitude
4706,250277302003,-71.78635728489432,42.31053107687723
2371,250173422012,-71.0530219651858,42.41293742133905
1381,250138002012,-72.55552452454715,42.146910584572105
2281,250173396005,-71.10667999050044,42.399686204580696
4276,250251010012,-71.104568908148,42.273538861871806
4416,250251604004,-71.0339713173386,42.393668815844514
4163,250250903002,-71.07773901027096,42.30989204584409
548,250056419001,-71.15275813813857,41.71171183307903
4593,250277102004,-71.78984544858639,42.56508863676921
1530,250138109022,-72.59828962937729,42.135374597532525
2241,250173382002,-71.1368234929614,42.45935374491891
1475,250138023002,-72.55035819974833,42.08975060344395
3365,250214203023,-71.03638459864196,42.14988484096199
134,250010134004,-70.40732041068468,41.73825369116271
4005,250250507002,-71.03381830574736,42.37637043035773
1448,250138017003,-72.55391899902025,42.11133236379467
748,250072004005,-70.80436869122127,41.34003241859012
3669,250235115002,-71.01762975852743,42.06903361042993
374,250056131002,-71.11231970591685,41.92650733127029
1462,250138020001,-72.58100835809714,42.09653568415298
953,250092108003,-70.92875597015627,42.53082533166317
3642,250235108001,-71.02637360276593,42.08872122699808
1403,250138008001,-72.59889994806329,42.113172517510286
1118,250092515002,-71.16485543659037,42.69426143076496
1151,250092524002,-71.17666574115007,42.72198381046648
4232,250251001002,-71.08480288520782,42.288058308024006
2059,250173231021,-71.492589345006,42.45101515075768
272,250039221002,-73.12244059141247,42.6189664695675
3986,250250408011,-71.05773613343389,42.378318012758754
3356,250214202022,-71.07112370779035,42.18140501545072
4129,250250813022,-71.09678142317101,42.321241988981775
2466,250173515004,-71.07983504770698,42.37764097746133
678,250056526002,-70.91629464299808,41.61967660096504
4519,250277031001,-72.23515752400496,42.592404870800266
5038,250277572002,-72.02787556588808,42.07613333850905
1844,250173105002,-71.3308481102094,42.65305530344696
1078,250092501001,-71.16490299844834,42.70517978773962
4790,250277318024,-71.78981557845124,42.26813966057954
66,250010116002,-70.13616092608423,41.66180636477941
1732,250158205002,-72.51261306476664,42.38257864958669
2116,250173321004,-71.201257854699,42.51708961086547
3908,250250102043,-71.10203434625879,42.34596105835516
3661,250235113021,-70.9971405422271,42.05029275791319
1882,250173119002,-71.31176923239057,42.637514127846345
2268,250173393003,-71.1377723627487,42.41921613228938
993,250092151014,-70.84440309170046,42.61047059811989
1379,250138001023,-72.49418512401552,42.15612235489128
4075,250250704022,-71.06701939777561,42.34604023443402
4470,250251707021,-70.99779871454218,42.40671512526446
889,250092070002,-70.95766750388425,42.4619664015873
4224,250250923003,-71.07644403130857,42.292968917922
515,250056408001,-71.15011640135178,41.69327533930094
4099,250250801002,-71.07699752513682,42.32491904653929
393,250056139012,-71.11173018123553,41.89370966984505
1801,250158224024,-72.66342638555862,42.27391847709885
1421,250138014022,-72.54627852550263,42.12233784309592
14,250010103061,-69.99354431376172,41.85879720077228
1559,250138114002,-72.59975794133078,42.203354185299695
537,250056414003,-71.13427513258162,41.68631471726104
794,250092042001,-70.89090707566656,42.51352886893271
1051,250092215001,-70.6654608978098,42.61493047843808
1436,250138016021,-72.50543109495713,42.12817225070299
2334,250173415003,-71.0563722601294,42.42204185831115
3231,250214162005,-71.09730117854025,42.24904783423873
3359,250214203011,-71.02834637898451,42.17048836177411
3999,250250504001,-71.03946640467983,42.36956550045117
4126,250250813011,-71.09737605592292,42.31403967553148
4392,250251404001,-71.10171995298556,42.26490458262645
1327,250110405014,-72.30906029933558,42.57550777325137
3887,250250007032,-71.1289628525021,42.35176280940309
3633,250235105052,-71.04544658275465,42.10508076150898
3253,250214172012,-71.03244907509216,42.26846844205421
4150,250250820003,-71.08536950468502,42.31524463772696
3644,250235108003,-71.02447521513116,42.08148258042707
1087,250092504003,-71.1748237793156,42.71633774357728
1728,250158203004,-72.5215512838735,42.40551513784576
4292,250251101042,-71.1190387125302,42.294466054311286
4301,250251104031,-71.12196578289935,42.27876767755359
2383,250173424012,-71.06257087100768,42.404858547117584
1104,250092509002,-71.15348918963517,42.71024453535473
2393,250173426001,-71.04046527787068,42.405866587365225
4571,250277094003,-71.734340002192,42.5238467029021
860,250092062001,-70.94647111752613,42.47206301677448
1885,250173121001,-71.30002616353757,42.63094191612655
2910,250173831022,-71.39943653789464,42.276395302023474
4831,250277328022,-71.78496391790264,42.23258558170334
4198,250250916003,-71.0587633481297,42.30455675868087
3815,250235453001,-70.66699002831831,41.748126420560176
3560,250235061021,-70.74923174469913,42.14813920822152
1129,250092517004,-71.15570135227505,42.69090445414687
2922,250173835012,-71.4138708185789,42.29343364126718
4459,250251705022,-70.98121635542361,42.42721348333443
1388,250138003003,-72.57611864527087,42.127566339856
4587,250277101002,-71.76254204775,42.55710725424928
1903,250173131011,-71.42695179783249,42.67600331131504
626,250056508002,-70.93258832941149,41.662165967324384
3577,250235062062,-70.66243827504401,42.097859851429774
636,250056511001,-70.92987864108838,41.65126946027425
1405,250138009001,-72.5926503470335,42.11680486713157
4478,250251708004,-70.98720627379578,42.39247710425276
