State,County,Tract,GEOID,population,white_alone,black_alone,aian_alone,asian_alone,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority
44,1,30100,44001030100,4482,86.79,0.91,0.87,2.52,0.0,2.77,9.51,1.65,86.12,11.96,white_alone
44,1,30200,44001030200,3129,91.59,0.0,0.0,1.34,0.0,4.92,3.2,1.28,82.29,16.43,white_alone
44,1,30300,44001030300,4496,87.34,1.73,0.0,4.76,0.0,3.27,5.98,1.45,80.16,18.15,white_alone
44,1,30400,44001030400,3992,90.98,0.03,0.0,4.01,0.0,3.68,2.0,0.03,86.72,13.25,white_alone
44,1,30500,44001030500,3090,94.27,0.97,0.0,0.29,0.0,2.75,16.06,1.59,73.33,24.92,white_alone
44,1,30601,44001030601,3508,93.33,0.0,0.0,0.0,0.0,3.88,1.39,5.13,79.33,13.88,white_alone
44,1,30602,44001030602,3878,95.28,1.03,0.0,0.0,0.0,2.17,10.76,2.63,69.98,25.17,white_alone
44,1,30700,44001030700,3334,84.61,3.87,0.03,6.51,0.0,3.21,18.57,6.6,67.73,25.67,white_alone
44,1,30800,44001030800,6274,91.7,2.47,0.33,1.2,0.0,1.71,3.53,2.5,82.8,14.65,white_alone
44,1,30901,44001030901,6052,94.22,0.0,0.0,0.51,0.0,4.13,6.73,0.43,76.39,19.73,white_alone
44,1,30902,44001030902,6410,90.64,0.86,0.0,1.72,0.0,2.89,3.8,1.65,71.95,23.35,white_alone
44,3,20101,44003020101,6598,82.87,0.0,0.0,6.24,0.0,9.94,10.26,2.33,74.28,23.39,white_alone
44,3,20102,44003020102,4962,91.37,0.83,0.0,2.7,0.0,3.14,9.96,7.21,70.03,20.33,white_alone
44,3,20200,44003020200,4628,82.02,0.8,0.0,1.1,0.0,12.79,11.02,3.22,77.25,19.53,white_alone
44,3,20300,44003020300,5516,88.09,6.67,0.0,0.15,0.0,2.85,19.53,0.89,74.42,24.62,white_alone
44,3,20400,44003020400,3222,81.94,0.28,0.84,1.52,0.0,9.84,6.53,5.74,77.37,16.88,white_alone
44,3,20500,44003020500,4011,77.54,1.89,0.0,4.46,0.0,11.52,13.26,3.07,77.74,19.2,white_alone
