State,County,Tract,GEOID,population,white_alone,black_alone,aian_alone,asian_alone,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority
48,1,950100,48001950100,4958,76.87,5.39,0.4,1.01,0.0,8.25,17.64,11.23,63.29,24.57,white_alone
48,1,950401,48001950401,4867,30.76,37.85,0.21,0.16,0.0,28.48,0.0,0.7,4.23,0.55,other
48,1,950402,48001950402,7335,31.36,39.14,0.11,0.11,0.12,28.04,100.0,0.0,0.15,0.0,other
48,1,950500,48001950500,4397,39.85,16.08,0.0,0.0,0.0,42.3,15.18,13.28,69.62,15.56,other
48,1,950600,48001950600,4704,62.99,26.96,0.0,0.0,0.0,8.59,19.86,16.71,72.92,8.8,white_alone
48,1,950700,48001950700,2497,20.74,42.29,0.48,0.36,0.0,32.92,12.66,26.11,56.03,10.57,other
48,1,950800,48001950800,6049,49.46,30.12,0.4,1.39,0.0,14.71,12.81,14.85,62.59,22.57,other
48,1,950901,48001950901,6475,73.44,10.22,0.22,0.0,0.0,13.81,10.59,14.29,53.98,14.7,white_alone
48,1,950902,48001950902,4253,71.88,15.35,0.16,0.0,0.0,10.6,13.4,12.56,69.67,17.78,white_alone
48,1,951001,48001951001,4216,83.99,4.32,0.0,0.62,0.0,11.08,20.02,14.56,71.47,13.97,white_alone
48,1,951002,48001951002,3326,81.75,7.97,0.0,0.39,0.0,9.38,9.02,8.81,76.04,12.78,white_alone
48,1,951100,48001951100,4840,77.21,6.69,0.17,3.14,0.0,8.43,9.59,12.09,72.05,15.87,white_alone
48,3,950100,48003950100,2495,52.18,0.4,0.0,0.0,0.0,47.01,12.06,19.32,64.29,16.39,white_alone
48,3,950200,48003950200,7331,44.66,0.78,0.0,0.78,0.35,51.71,14.52,14.24,73.63,11.05,hispanic
48,3,950300,48003950300,4984,27.43,7.04,0.0,0.0,0.0,65.35,12.66,23.05,71.99,4.8,hispanic
48,3,950400,48003950400,3417,37.28,0.0,0.0,0.0,0.0,62.72,1.52,28.65,57.86,13.49,hispanic
48,5,102,48005000102,5083,89.04,2.89,0.1,1.67,0.0,5.69,6.75,14.89,72.04,12.83,white_alone
48,5,103,48005000103,3649,85.86,10.06,0.33,3.01,0.0,0.74,25.05,7.81,65.58,26.61,white_alone
48,5,104,48005000104,2514,92.32,0.0,0.0,0.0,0.0,7.68,8.27,12.93,74.07,13.01,white_alone
48,5,201,48005000201,2509,77.88,1.51,0.0,0.0,0.0,20.61,13.79,27.58,52.09,20.33,white_alone
48,5,202,48005000202,3641,64.71,3.85,0.0,0.0,0.0,28.81,13.5,27.33,60.89,11.78,white_alone
48,5,301,48005000301,5432,63.94,13.31,0.42,0.0,0.0,18.89,17.48,15.35,74.1,10.55,white_alone
48,5,302,48005000302,5854,64.69,11.91,0.0,1.2,0.0,22.05,7.24,20.91,67.78,11.31,white_alone
48,5,400,48005000400,4721,53.08,21.75,0.0,1.55,0.0,23.24,12.93,16.65,49.93,27.47,white_alone
48,5,500,48005000500,4022,13.58,69.32,0.0,0.0,0.0,13.7,38.04,21.33,61.46,16.88,black_alone
48,5,600,48005000600,6443,15.44,23.2,0.0,1.2,0.0,59.46,27.33,28.79,55.42,9.67,hispanic
48,5,700,48005000700,3894,33.23,23.55,0.0,0.0,0.0,40.4,27.79,18.21,75.32,6.47,other
48,5,800,48005000800,5422,53.87,11.29,0.11,0.17,0.0,33.88,16.69,13.74,66.62,18.78,white_alone
48,5,902,48005000902,3733,61.08,20.12,0.0,6.38,0.13,12.3,8.52,16.69,64.43,18.89,white_alone
48,5,903,48005000903,3221,49.77,23.04,0.0,6.36,0.0,19.87,13.82,13.38,68.27,18.35,other
48,5,904,48005000904,3410,44.55,25.22,0.0,0.0,0.0,27.95,16.72,18.83,63.14,17.24,other
48,5,1001,48005001001,5120,41.15,20.61,0.0,0.0,0.0,37.29,25.79,20.9,49.55,8.32,other
48,5,1002,48005001002,3922,49.69,12.93,0.0,1.63,0.0,34.06,18.05,13.34,70.42,16.24,other
48,5,1101,48005001101,3585,86.58,0.64,0.0,0.2,0.0,10.32,10.32,20.59,55.51,23.91,white_alone
48,5,1102,48005001102,3265,85.27,4.29,0.0,0.0,0.0,9.53,13.77,13.91,60.8,22.48,white_alone
48,5,1200,48005001200,2380,97.27,0.38,0.0,0.34,0.0,0.67,19.87,23.36,56.68,19.96,white_alone
48,5,1300,48005001300,5299,94.06,1.89,0.11,0.0,0.0,2.7,18.77,13.55,66.79,19.66,white_alone
48,7,950101,48007950101,1447,95.44,0.0,0.0,0.14,0.0,0.21,36.98,20.18,54.53,25.29,white_alone
48,7,950102,48007950102,2732,80.67,0.0,0.29,3.55,0.0,14.24,5.75,10.18,52.16,37.66,white_alone
48,7,950103,48007950103,547,91.04,0.0,0.0,4.75,0.0,4.2,11.7,29.43,44.24,26.33,white_alone
48,7,950200,48007950200,1110,84.32,0.0,0.0,0.0,0.0,15.68,16.85,1.98,65.95,32.07,white_alone
48,7,950301,48007950301,4049,42.7,0.49,0.0,0.0,0.0,55.99,30.45,23.91,54.33,18.28,hispanic
48,7,950302,48007950302,3355,82.24,0.12,0.0,0.0,0.0,15.35,6.35,3.34,66.86,25.6,white_alone
48,7,950400,48007950400,3992,46.84,0.78,0.43,3.76,0.0,47.8,26.33,25.55,55.24,17.38,other
48,7,950501,48007950501,2403,87.14,0.0,0.0,0.0,0.0,10.65,22.85,36.04,40.12,23.85,white_alone
48,7,950502,48007950502,2788,48.53,0.07,0.0,0.0,0.0,30.42,51.28,11.91,61.69,26.15,other
48,7,950503,48007950503,1797,77.41,0.0,0.0,0.0,0.0,22.04,6.07,9.91,68.11,21.98,white_alone
48,9,20100,48009020100,2748,93.45,0.18,0.0,0.55,0.0,4.0,5.9,6.77,70.96,22.27,white_alone
48,9,20200,48009020200,2529,89.64,0.0,1.74,0.0,0.0,6.01,16.73,21.71,58.4,19.89,white_alone
48,9,20300,48009020300,3477,83.0,2.5,0.6,0.0,0.0,13.14,12.36,16.74,64.74,17.2,white_alone
48,11,950100,48011950100,1950,88.51,0.72,0.77,0.0,0.0,8.46,7.27,6.77,72.97,17.03,white_alone
48,13,960101,48013960101,3671,29.31,1.39,0.0,0.0,0.0,68.21,11.7,16.56,70.72,12.72,hispanic
48,13,960102,48013960102,4600,30.17,1.35,0.0,0.72,0.0,66.93,8.64,17.96,68.96,13.09,hispanic
48,13,960203,48013960203,2760,23.66,0.0,0.04,0.0,0.0,76.3,15.1,14.86,65.33,17.43,hispanic
48,13,960204,48013960204,3397,34.18,0.0,0.0,0.0,0.0,65.09,2.56,13.84,63.61,22.31,hispanic
48,13,960205,48013960205,5750,17.06,0.0,0.0,0.0,0.0,82.94,18.14,22.59,66.52,10.89,hispanic
48,13,960206,48013960206,6031,20.91,3.33,0.0,0.0,0.0,74.61,3.6,27.38,60.54,12.09,hispanic
48,13,960300,48013960300,3631,12.26,0.0,0.47,1.54,0.0,85.73,16.67,17.93,64.06,16.66,hispanic
48,13,960401,48013960401,2372,20.49,0.0,0.0,1.85,0.0,76.9,18.63,33.73,54.81,11.47,hispanic
48,13,960403,48013960403,3982,46.79,0.3,0.0,2.96,0.0,48.34,12.63,20.62,56.25,17.91,other
48,13,960404,48013960404,4730,62.75,3.42,0.0,0.0,0.0,33.36,2.2,5.69,79.28,15.03,white_alone
48,13,960500,48013960500,2566,28.57,0.55,0.0,0.0,0.0,70.89,22.73,26.19,66.41,7.4,hispanic
48,13,960601,48013960601,3498,40.85,0.09,0.0,0.03,0.0,56.92,19.32,16.32,69.75,13.66,hispanic
48,13,960602,48013960602,3206,63.41,0.37,0.0,0.0,0.0,33.44,0.86,7.83,60.79,29.57,white_alone
48,15,760100,48015760100,2578,44.3,13.81,0.0,0.0,0.0,33.63,21.21,7.72,78.12,13.46,other
48,15,760201,48015760201,1956,47.29,23.82,0.0,0.0,0.0,28.68,17.53,18.71,73.31,7.98,other
48,15,760202,48015760202,4312,59.76,2.85,0.0,0.53,0.0,36.34,15.47,14.4,71.22,14.19,white_alone
48,15,760301,48015760301,2358,59.25,0.0,0.0,0.0,0.0,34.18,10.43,17.9,53.77,28.33,white_alone
48,15,760302,48015760302,4777,53.63,7.01,0.0,0.0,0.0,39.36,8.25,19.03,68.56,11.09,white_alone
48,15,760400,48015760400,3978,74.61,8.04,0.0,3.57,0.0,13.27,9.59,8.67,72.12,18.5,white_alone
48,15,760501,48015760501,4339,81.42,3.87,0.0,0.0,0.0,10.49,7.61,6.94,68.5,21.13,white_alone
48,15,760502,48015760502,5594,59.3,13.85,0.48,0.0,0.0,26.37,10.45,20.58,65.37,13.96,white_alone
48,17,950101,48017950101,4294,29.6,0.47,1.61,1.09,0.0,67.23,12.05,36.82,41.92,16.02,hispanic
48,17,950102,48017950102,2622,35.51,0.0,0.0,0.0,0.0,63.35,10.3,22.23,68.99,8.77,hispanic
48,19,101,48019000101,4909,75.53,0.0,0.04,0.12,0.0,23.87,5.9,19.52,58.55,20.51,white_alone
48,19,103,48019000103,4302,72.52,0.84,0.0,0.0,0.0,21.99,27.79,21.78,47.49,28.31,white_alone
48,19,104,48019000104,1350,93.85,0.0,0.0,0.44,0.0,2.89,0.15,4.22,62.44,33.33,white_alone
48,19,200,48019000200,3169,84.98,2.59,0.13,0.0,0.0,12.31,11.49,20.57,50.39,29.03,white_alone
48,19,301,48019000301,3236,69.22,0.74,2.94,0.53,0.0,25.22,15.82,19.99,50.15,29.85,white_alone
48,19,302,48019000302,3362,74.66,0.83,0.42,0.45,0.0,16.36,13.03,9.52,66.6,23.88,white_alone
48,19,400,48019000400,2442,77.81,0.0,0.0,1.35,0.0,19.57,13.96,12.0,53.56,34.44,white_alone
48,21,950101,48021950101,5784,59.7,1.82,0.0,0.66,0.0,26.24,7.85,19.48,61.24,19.28,white_alone
48,21,950102,48021950102,3851,63.54,0.99,0.0,0.18,0.0,33.26,6.58,11.71,71.57,16.72,white_alone
48,21,950201,48021950201,3613,19.9,31.86,0.0,0.17,0.0,47.72,10.55,12.34,68.72,18.93,other
48,21,950202,48021950202,6249,32.82,24.02,0.0,0.29,0.0,42.87,17.25,18.85,68.28,11.04,other
48,21,950301,48021950301,4549,57.09,5.98,0.0,6.33,0.0,27.46,15.07,9.45,73.88,15.3,white_alone
48,21,950302,48021950302,3929,43.9,8.17,0.0,1.78,0.0,46.14,28.84,10.31,77.3,12.4,other
