State,5,10,25,50,100
Hawaii,"[745, 107, 143, 53, 761]","[745, 107, 143, 53, 761, 832, 15, 630, 891, 62]","[745, 107, 143, 53, 761, 832, 15, 630, 891, 62, 640, 898, 73, 42, 714, 939, 734, 971, 559, 595, 947, 920, 444, 221, 413]","[745, 107, 143, 53, 761, 832, 15, 630, 891, 62, 640, 898, 73, 42, 714, 939, 734, 971, 559, 595, 947, 920, 444, 221, 413, 128, 768, 772, 645, 391, 399, 530, 21, 151, 808, 553, 946, 61, 192, 839, 974, 95, 868, 231, 616, 1006, 880, 113, 756, 1015]","[745, 107, 143, 53, 761, 832, 15, 630, 891, 62, 640, 898, 73, 42, 714, 939, 734, 971, 559, 595, 947, 920, 444, 221, 413, 128, 768, 772, 645, 391, 399, 530, 21, 151, 808, 553, 946, 61, 192, 839, 974, 95, 868, 231, 616, 1006, 880, 113, 756, 1015, 3, 1027, 776, 904, 10, 12, 401, 534, 24, 793, 154, 1023, 925, 419, 931, 293, 171, 684, 174, 942, 694, 567, 822, 952, 59, 702, 63, 959, 325, 199, 586, 76, 77, 462, 849, 722, 598, 983, 601, 731, 479, 96, 103, 743, 1002, 365, 621, 498, 765, 255]"
Idaho,"[681, 557, 846, 629, 280]","[681, 557, 846, 629, 280, 416, 454, 1101, 1138, 1087]","[681, 557, 846, 629, 280, 416, 454, 1101, 1138, 1087, 673, 70, 646, 998, 428, 300, 877, 784, 531, 693, 470, 375, 58, 667, 574]","[681, 557, 846, 629, 280, 416, 454, 1101, 1138, 1087, 673, 70, 646, 998, 428, 300, 877, 784, 531, 693, 470, 375, 58, 667, 574, 768, 906, 1040, 1169, 1047, 415, 679, 178, 819, 1215, 965, 1100, 334, 720, 849, 343, 600, 475, 732, 734, 610, 1122, 868, 882, 115]","[681, 557, 846, 629, 280, 416, 454, 1101, 1138, 1087, 673, 70, 646, 998, 428, 300, 877, 784, 531, 693, 470, 375, 58, 667, 574, 768, 906, 1040, 1169, 1047, 415, 679, 178, 819, 1215, 965, 1100, 334, 720, 849, 343, 600, 475, 732, 734, 610, 1122, 868, 882, 115, 1, 898, 1026, 516, 133, 390, 265, 777, 396, 397, 780, 782, 913, 914, 1044, 1173, 666, 1183, 930, 1188, 1061, 940, 47, 697, 958, 706, 710, 202, 586, 1233, 596, 472, 856, 476, 1244, 1118, 96, 353, 865, 1254, 1128, 238, 751, 887, 630, 247, 758, 1144, 894, 1151]"
Illinois,"[294, 1995, 8273, 7573, 7482]","[294, 1995, 8273, 7573, 7482, 4006, 4167, 327, 2646, 3738]","[294, 1995, 8273, 7573, 7482, 4006, 4167, 327, 2646, 3738, 1922, 5827, 6009, 1541, 4613, 2250, 4092, 9837, 9361, 1714, 5362, 6386, 2329, 572, 7933]","[294, 1995, 8273, 7573, 7482, 4006, 4167, 327, 2646, 3738, 1922, 5827, 6009, 1541, 4613, 2250, 4092, 9837, 9361, 1714, 5362, 6386, 2329, 572, 7933, 5376, 7047, 1417, 4105, 4874, 3602, 5778, 4633, 4765, 545, 3876, 9255, 4139, 9004, 4023, 7863, 68, 7290, 2509, 2894, 6869, 479, 994, 2018, 4218]","[294, 1995, 8273, 7573, 7482, 4006, 4167, 327, 2646, 3738, 1922, 5827, 6009, 1541, 4613, 2250, 4092, 9837, 9361, 1714, 5362, 6386, 2329, 572, 7933, 5376, 7047, 1417, 4105, 4874, 3602, 5778, 4633, 4765, 545, 3876, 9255, 4139, 9004, 4023, 7863, 68, 7290, 2509, 2894, 6869, 479, 994, 2018, 4218, 3457, 9601, 9729, 8454, 1802, 8332, 8588, 400, 8852, 9236, 5655, 7831, 1954, 7971, 2215, 6191, 4404, 8885, 6454, 9526, 3769, 7100, 1213, 4670, 194, 6341, 3910, 8390, 4554, 7884, 1870, 2384, 5072, 4183, 5335, 4314, 8283, 6493, 2526, 3039, 5598, 7261, 4066, 1895, 489, 6378, 9708, 3949, 3314, 8306]"
Indiana,"[3264, 3171, 3338, 2411, 2230]","[3264, 3171, 3338, 2411, 2230, 133, 3049, 2347, 2839, 3035]","[3264, 3171, 3338, 2411, 2230, 133, 3049, 2347, 2839, 3035, 2017, 1058, 2178, 3010, 4262, 3848, 2218, 3306, 2448, 3185, 3092, 4277, 3161, 3386, 2907]","[3264, 3171, 3338, 2411, 2230, 133, 3049, 2347, 2839, 3035, 2017, 1058, 2178, 3010, 4262, 3848, 2218, 3306, 2448, 3185, 3092, 4277, 3161, 3386, 2907, 143, 3343, 786, 2194, 2324, 2962, 3346, 23, 2202, 671, 5154, 3116, 3246, 2753, 451, 1350, 3912, 3402, 979, 2147, 2275, 2414, 2162, 4083, 3324]","[3264, 3171, 3338, 2411, 2230, 133, 3049, 2347, 2839, 3035, 2017, 1058, 2178, 3010, 4262, 3848, 2218, 3306, 2448, 3185, 3092, 4277, 3161, 3386, 2907, 143, 3343, 786, 2194, 2324, 2962, 3346, 23, 2202, 671, 5154, 3116, 3246, 2753, 451, 1350, 3912, 3402, 979, 2147, 2275, 2414, 2162, 4083, 3324, 3330, 2819, 4478, 4868, 2311, 2824, 3084, 398, 1044, 2452, 918, 5017, 2074, 3483, 2846, 2336, 1698, 941, 2222, 1710, 4784, 1586, 3251, 3895, 441, 3902, 4926, 2241, 1218, 4680, 2252, 211, 4055, 2392, 1753, 3046, 2025, 3178, 4203, 4971, 365, 1261, 3181, 3441, 1012, 118, 3191, 2682, 1404, 2686]"
Iowa,"[68, 1771, 1209, 1786, 543]","[68, 1771, 1209, 1786, 543, 32, 2024, 2139, 1723, 2365]","[68, 1771, 1209, 1786, 543, 32, 2024, 2139, 1723, 2365, 2401, 2465, 1923, 2497, 102, 1884, 1064, 2604, 464, 1330, 2332, 2645, 1658, 1820, 1533]","[68, 1771, 1209, 1786, 543, 32, 2024, 2139, 1723, 2365, 2401, 2465, 1923, 2497, 102, 1884, 1064, 2604, 464, 1330, 2332, 2645, 1658, 1820, 1533, 514, 2179, 1796, 1029, 2436, 397, 1807, 1685, 1953, 1060, 1449, 1197, 558, 62, 2623, 1988, 1105, 2130, 730, 993, 621, 1268, 1781, 2551, 511]","[68, 1771, 1209, 1786, 543, 32, 2024, 2139, 1723, 2365, 2401, 2465, 1923, 2497, 102, 1884, 1064, 2604, 464, 1330, 2332, 2645, 1658, 1820, 1533, 514, 2179, 1796, 1029, 2436, 397, 1807, 1685, 1953, 1060, 1449, 1197, 558, 62, 2623, 1988, 1105, 2130, 730, 993, 621, 1268, 1781, 2551, 511, 2049, 516, 133, 1159, 521, 1290, 2315, 2574, 2195, 660, 917, 1173, 1942, 2579, 285, 1439, 2081, 547, 1063, 1320, 2217, 1706, 1451, 1335, 314, 1850, 2108, 2618, 63, 69, 455, 1228, 77, 975, 2512, 2387, 1751, 474, 2652, 225, 995, 2659, 489, 2666, 236, 2028, 2415, 1648, 2290, 2684]"
Kansas,"[2311, 2283, 1715, 1621, 2076]","[2311, 2283, 1715, 1621, 2076, 1761, 229, 457, 1682, 1021]","[2311, 2283, 1715, 1621, 2076, 1761, 229, 457, 1682, 1021, 344, 900, 1637, 2376, 1452, 430, 1774, 2000, 500, 532, 790, 2069, 248, 2294, 2324]","[2311, 2283, 1715, 1621, 2076, 1761, 229, 457, 1682, 1021, 344, 900, 1637, 2376, 1452, 430, 1774, 2000, 500, 532, 790, 2069, 248, 2294, 2324, 1542, 1160, 1808, 2321, 1942, 1693, 2337, 2347, 1843, 1333, 1861, 461, 2127, 1368, 1625, 1755, 1758, 2271, 2280, 2409, 1257, 1526, 1782, 2038, 2302]","[2311, 2283, 1715, 1621, 2076, 1761, 229, 457, 1682, 1021, 344, 900, 1637, 2376, 1452, 430, 1774, 2000, 500, 532, 790, 2069, 248, 2294, 2324, 1542, 1160, 1808, 2321, 1942, 1693, 2337, 2347, 1843, 1333, 1861, 461, 2127, 1368, 1625, 1755, 1758, 2271, 2280, 2409, 1257, 1526, 1782, 2038, 2302, 128, 769, 1921, 899, 1155, 2305, 390, 1803, 1676, 2059, 400, 1687, 2071, 283, 412, 2078, 671, 1186, 1826, 804, 1955, 424, 556, 301, 1838, 431, 2359, 1592, 57, 2364, 1731, 2120, 331, 715, 591, 2385, 858, 1242, 1502, 1763, 489, 1644, 1005, 625, 2289, 371, 1140, 501, 2043, 1790]"
Kentucky,"[1508, 2118, 1254, 1996, 1908]","[1508, 2118, 1254, 1996, 1908, 1857, 845, 371, 2036, 2103]","[1508, 2118, 1254, 1996, 1908, 1857, 845, 371, 2036, 2103, 288, 1923, 2147, 2940, 618, 139, 882, 2099, 1268, 534, 1686, 1532, 1565, 958, 1919]","[1508, 2118, 1254, 1996, 1908, 1857, 845, 371, 2036, 2103, 288, 1923, 2147, 2940, 618, 139, 882, 2099, 1268, 534, 1686, 1532, 1565, 958, 1919, 1154, 1798, 2055, 3213, 2830, 2577, 3094, 1305, 926, 2722, 1959, 3371, 1071, 3503, 2744, 1595, 1474, 326, 1502, 3326, 2285, 1902, 1520, 2294, 3070]","[1508, 2118, 1254, 1996, 1908, 1857, 845, 371, 2036, 2103, 288, 1923, 2147, 2940, 618, 139, 882, 2099, 1268, 534, 1686, 1532, 1565, 958, 1919, 1154, 1798, 2055, 3213, 2830, 2577, 3094, 1305, 926, 2722, 1959, 3371, 1071, 3503, 2744, 1595, 1474, 326, 1502, 3326, 2285, 1902, 1520, 2294, 3070, 1539, 133, 391, 1802, 523, 3084, 3466, 1807, 3343, 1555, 2452, 790, 2844, 34, 931, 1186, 1828, 550, 2338, 2475, 557, 2351, 2991, 817, 3127, 190, 2110, 1984, 2751, 3524, 710, 1225, 1098, 1994, 3403, 2381, 592, 2519, 89, 91, 2013, 990, 3046, 2541, 497, 1525, 758, 1014, 505, 2303]"
Louisiana,"[2146, 1319, 2606, 1621, 540]","[2146, 1319, 2606, 1621, 540, 1039, 3952, 3028, 56, 570]","[2146, 1319, 2606, 1621, 540, 1039, 3952, 3028, 56, 570, 3586, 3614, 650, 1293, 1518, 2576, 2098, 3538, 1428, 2613, 3418, 2076, 3229, 1694, 1375]","[2146, 1319, 2606, 1621, 540, 1039, 3952, 3028, 56, 570, 3586, 3614, 650, 1293, 1518, 2576, 2098, 3538, 1428, 2613, 3418, 2076, 3229, 1694, 1375, 1664, 1800, 2057, 1163, 2462, 3358, 161, 2597, 2737, 818, 1202, 310, 1086, 3144, 2506, 851, 2132, 350, 1890, 1639, 3052, 3186, 3962, 3067, 1535]","[2146, 1319, 2606, 1621, 540, 1039, 3952, 3028, 56, 570, 3586, 3614, 650, 1293, 1518, 2576, 2098, 3538, 1428, 2613, 3418, 2076, 3229, 1694, 1375, 1664, 1800, 2057, 1163, 2462, 3358, 161, 2597, 2737, 818, 1202, 310, 1086, 3144, 2506, 851, 2132, 350, 1890, 1639, 3052, 3186, 3962, 3067, 1535, 1025, 2437, 776, 2954, 2447, 2836, 278, 1559, 918, 537, 3735, 292, 1700, 3365, 3496, 2345, 3884, 2349, 1849, 3771, 2110, 1344, 1601, 962, 1731, 3393, 3782, 204, 716, 590, 1872, 3024, 3792, 1107, 340, 3926, 2903, 474, 4059, 484, 2532, 2661, 238, 883, 2419, 3700, 2294, 3961, 3322, 2175]"
Maine,"[782, 849, 978, 985, 443]","[782, 849, 978, 985, 443, 228, 997, 50, 446, 479]","[782, 849, 978, 985, 443, 228, 997, 50, 446, 479, 1056, 417, 452, 932, 104, 297, 330, 172, 624, 529, 1105, 185, 923, 892, 1086]","[782, 849, 978, 985, 443, 228, 997, 50, 446, 479, 1056, 417, 452, 932, 104, 297, 330, 172, 624, 529, 1105, 185, 923, 892, 1086, 769, 903, 776, 909, 1171, 407, 544, 929, 44, 174, 431, 942, 823, 697, 63, 195, 1095, 72, 845, 989, 867, 617, 110, 1016, 121]","[782, 849, 978, 985, 443, 228, 997, 50, 446, 479, 1056, 417, 452, 932, 104, 297, 330, 172, 624, 529, 1105, 185, 923, 892, 1086, 769, 903, 776, 909, 1171, 407, 544, 929, 44, 174, 431, 942, 823, 697, 63, 195, 1095, 72, 845, 989, 867, 617, 110, 1016, 121, 257, 641, 7, 777, 266, 651, 145, 406, 1046, 153, 410, 156, 412, 30, 677, 1061, 807, 552, 299, 46, 175, 53, 312, 824, 825, 315, 832, 833, 710, 455, 716, 590, 1102, 976, 468, 853, 855, 346, 986, 732, 222, 607, 610, 741, 871, 999, 367, 752, 502, 119]"
Maryland,"[2369, 1987, 3374, 1008, 562]","[2369, 1987, 3374, 1008, 562, 1222, 1542, 2768, 3223, 2591]","[2369, 1987, 3374, 1008, 562, 1222, 1542, 2768, 3223, 2591, 4001, 2178, 35, 3362, 613, 715, 2909, 1453, 1486, 1581, 146, 3858, 3124, 3418, 1437]","[2369, 1987, 3374, 1008, 562, 1222, 1542, 2768, 3223, 2591, 4001, 2178, 35, 3362, 613, 715, 2909, 1453, 1486, 1581, 146, 3858, 3124, 3418, 1437, 128, 3079, 2953, 2707, 2068, 2327, 2335, 2847, 3620, 805, 677, 3378, 1460, 2614, 3520, 3779, 3023, 2521, 2652, 735, 2016, 1249, 233, 1001, 1387]","[2369, 1987, 3374, 1008, 562, 1222, 1542, 2768, 3223, 2591, 4001, 2178, 35, 3362, 613, 715, 2909, 1453, 1486, 1581, 146, 3858, 3124, 3418, 1437, 128, 3079, 2953, 2707, 2068, 2327, 2335, 2847, 3620, 805, 677, 3378, 1460, 2614, 3520, 3779, 3023, 2521, 2652, 735, 2016, 1249, 233, 1001, 1387, 2561, 2820, 3588, 3207, 1802, 142, 2062, 17, 3602, 918, 279, 1559, 1948, 2716, 1182, 3996, 162, 2212, 550, 1318, 1835, 2731, 2865, 434, 2100, 3253, 2618, 701, 1213, 1341, 455, 1736, 330, 2508, 3404, 3151, 2000, 849, 215, 986, 3934, 3454, 3811, 1638, 359, 490, 751, 1145, 382, 2943]"
