State,5,10,25,50,100
Alabama,"[1568, 2026, 1394, 1751, 1788]","[1568, 2026, 1394, 1751, 1788, 1728, 2278, 1161, 2895, 3091]","[1568, 2026, 1394, 1751, 1788, 1728, 2278, 1161, 2895, 3091, 3872, 129, 993, 2626, 2692, 1317, 1670, 3498, 2253, 2862, 2224, 2071, 2427, 2460, 2557]","[1568, 2026, 1394, 1751, 1788, 1728, 2278, 1161, 2895, 3091, 3872, 129, 993, 2626, 2692, 1317, 1670, 3498, 2253, 2862, 2224, 2071, 2427, 2460, 2557, 779, 3857, 404, 3238, 1576, 809, 1708, 50, 1586, 308, 1336, 2745, 3000, 3773, 3006, 1346, 1476, 2630, 3527, 3275, 3796, 2389, 1507, 882, 1657]","[1568, 2026, 1394, 1751, 1788, 1728, 2278, 1161, 2895, 3091, 3872, 129, 993, 2626, 2692, 1317, 1670, 3498, 2253, 2862, 2224, 2071, 2427, 2460, 2557, 779, 3857, 404, 3238, 1576, 809, 1708, 50, 1586, 308, 1336, 2745, 3000, 3773, 3006, 1346, 1476, 2630, 3527, 3275, 3796, 2389, 1507, 882, 1657, 1666, 1794, 2309, 1415, 3464, 1679, 2191, 152, 158, 3748, 1061, 1189, 1450, 555, 1071, 3120, 1460, 2101, 1718, 2615, 3384, 2873, 1850, 3258, 3509, 3778, 323, 1859, 464, 1361, 3153, 988, 1501, 2780, 3295, 224, 353, 866, 2914, 2021, 2535, 3054, 2928, 1139, 2035, 2675, 3317, 2551, 1529, 255]"
Alaska,"[448, 1, 3, 500, 502]","[448, 1, 3, 500, 502, 450, 467, 376, 474, 380]","[448, 1, 3, 500, 502, 450, 467, 376, 474, 380, 0, 289, 449, 292, 325, 454, 456, 12, 205, 495, 497, 501, 377, 379, 319]","[448, 1, 3, 500, 502, 450, 467, 376, 474, 380, 0, 289, 449, 292, 325, 454, 456, 12, 205, 495, 497, 501, 377, 379, 319, 2, 277, 407, 296, 48, 176, 452, 453, 455, 460, 334, 208, 209, 468, 214, 222, 103, 365, 494, 496, 498, 499, 378, 382, 127]","[448, 1, 3, 500, 502, 450, 467, 376, 474, 380, 0, 289, 449, 292, 325, 454, 456, 12, 205, 495, 497, 501, 377, 379, 319, 2, 277, 407, 296, 48, 176, 452, 453, 455, 460, 334, 208, 209, 468, 214, 222, 103, 365, 494, 496, 498, 499, 378, 382, 127, 384, 131, 391, 269, 149, 26, 283, 287, 160, 33, 166, 295, 297, 42, 171, 298, 433, 307, 437, 441, 60, 446, 447, 320, 321, 67, 195, 206, 207, 464, 210, 83, 213, 215, 473, 219, 226, 227, 228, 229, 487, 490, 235, 366, 240, 368, 245, 375, 120, 254]"
Arizona,"[4108, 369, 3347, 3163, 4317]","[4108, 369, 3347, 3163, 4317, 491, 4657, 4216, 3869, 3358]","[4108, 369, 3347, 3163, 4317, 491, 4657, 4216, 3869, 3358, 257, 1763, 228, 4583, 3944, 265, 2845, 4365, 4718, 272, 1684, 3353, 892, 349, 4223]","[4108, 369, 3347, 3163, 4317, 491, 4657, 4216, 3869, 3358, 257, 1763, 228, 4583, 3944, 265, 2845, 4365, 4718, 272, 1684, 3353, 892, 349, 4223, 4, 3079, 1160, 916, 4255, 4515, 38, 3750, 2873, 4673, 2249, 3790, 847, 2130, 119, 3800, 2268, 3166, 351, 4709, 1511, 3442, 3575, 1529, 254]","[4108, 369, 3347, 3163, 4317, 491, 4657, 4216, 3869, 3358, 257, 1763, 228, 4583, 3944, 265, 2845, 4365, 4718, 272, 1684, 3353, 892, 349, 4223, 4, 3079, 1160, 916, 4255, 4515, 38, 3750, 2873, 4673, 2249, 3790, 847, 2130, 119, 3800, 2268, 3166, 351, 4709, 1511, 3442, 3575, 1529, 254, 256, 1667, 1412, 1669, 651, 3595, 2830, 3982, 912, 1552, 3216, 3092, 21, 149, 4246, 2202, 543, 3872, 1709, 4525, 47, 3504, 1075, 308, 3251, 3765, 4403, 312, 3896, 2875, 1468, 3389, 4676, 3152, 4692, 1244, 92, 3164, 1377, 482, 2022, 359, 3817, 1770, 4329, 4591, 3958, 1911, 377, 3326]"
Arkansas,"[960, 2179, 1327, 1586, 1631]","[960, 2179, 1327, 1586, 1631, 1252, 1258, 1069, 83, 1878]","[960, 2179, 1327, 1586, 1631, 1252, 1258, 1069, 83, 1878, 1057, 1667, 1028, 1636, 968, 1739, 2159, 1520, 1268, 2111, 1334, 599, 2044, 29, 1151]","[960, 2179, 1327, 1586, 1631, 1252, 1258, 1069, 83, 1878, 1057, 1667, 1028, 1636, 968, 1739, 2159, 1520, 1268, 2111, 1334, 599, 2044, 29, 1151, 1542, 779, 143, 1300, 284, 546, 420, 2097, 1714, 1972, 2100, 700, 1981, 1345, 1219, 202, 842, 1360, 2001, 1491, 1766, 1896, 1003, 1518, 1135]","[960, 2179, 1327, 1586, 1631, 1252, 1258, 1069, 83, 1878, 1057, 1667, 1028, 1636, 968, 1739, 2159, 1520, 1268, 2111, 1334, 599, 2044, 29, 1151, 1542, 779, 143, 1300, 284, 546, 420, 2097, 1714, 1972, 2100, 700, 1981, 1345, 1219, 202, 842, 1360, 2001, 1491, 1766, 1896, 1003, 1518, 1135, 1274, 1292, 272, 1172, 789, 534, 1180, 288, 1569, 937, 1322, 429, 1582, 2095, 1584, 951, 2105, 316, 1856, 1474, 2115, 964, 1989, 1223, 1864, 2120, 81, 978, 1618, 1366, 1623, 1751, 2008, 1370, 2265, 988, 1245, 738, 1509, 746, 1643, 492, 748, 1263, 1008, 1526, 503, 1913, 122, 2043]"
California,"[17536, 3010, 2282, 3536, 2931]","[17536, 3010, 2282, 3536, 2931, 11082, 10412, 5964, 1997, 3163]","[17536, 3010, 2282, 3536, 2931, 11082, 10412, 5964, 1997, 3163, 14240, 15717, 24998, 23271, 10920, 25481, 11306, 17997, 2511, 4720, 3729, 18805, 14745, 10555, 17215]","[17536, 3010, 2282, 3536, 2931, 11082, 10412, 5964, 1997, 3163, 14240, 15717, 24998, 23271, 10920, 25481, 11306, 17997, 2511, 4720, 3729, 18805, 14745, 10555, 17215, 3715, 14602, 11023, 17813, 2591, 288, 12323, 13609, 12462, 15414, 17466, 21575, 2250, 2763, 24526, 14804, 18401, 19169, 2915, 1380, 2280, 3436, 24684, 1525, 20858]","[17536, 3010, 2282, 3536, 2931, 11082, 10412, 5964, 1997, 3163, 14240, 15717, 24998, 23271, 10920, 25481, 11306, 17997, 2511, 4720, 3729, 18805, 14745, 10555, 17215, 3715, 14602, 11023, 17813, 2591, 288, 12323, 13609, 12462, 15414, 17466, 21575, 2250, 2763, 24526, 14804, 18401, 19169, 2915, 1380, 2280, 3436, 24684, 1525, 20858, 14848, 14849, 23683, 1415, 2440, 9481, 15496, 16648, 3468, 13325, 19598, 5522, 24467, 20500, 2326, 22266, 3618, 11938, 17314, 15526, 18605, 16174, 17454, 23726, 24626, 2873, 5947, 2876, 13757, 14527, 14016, 10305, 16192, 3529, 18122, 15820, 21710, 8401, 3922, 19290, 10588, 11616, 20833, 21986, 24557, 4462, 25327, 17398, 8567, 9850]"
Colorado,"[2177, 3499, 1520, 2292, 3802]","[2177, 3499, 1520, 2292, 3802, 288, 1099, 1647, 1586, 573]","[2177, 3499, 1520, 2292, 3802, 288, 1099, 1647, 1586, 573, 6, 1030, 490, 2252, 3920, 786, 1908, 150, 1143, 1433, 3642, 1627, 3388, 989, 3415]","[2177, 3499, 1520, 2292, 3802, 288, 1099, 1647, 1586, 573, 6, 1030, 490, 2252, 3920, 786, 1908, 150, 1143, 1433, 3642, 1627, 3388, 989, 3415, 1926, 2183, 3595, 2444, 654, 143, 3728, 3603, 2328, 3864, 543, 419, 3621, 2086, 3110, 3891, 1605, 3527, 1097, 3786, 1240, 222, 2018, 2664, 1901]","[2177, 3499, 1520, 2292, 3802, 288, 1099, 1647, 1586, 573, 6, 1030, 490, 2252, 3920, 786, 1908, 150, 1143, 1433, 3642, 1627, 3388, 989, 3415, 1926, 2183, 3595, 2444, 654, 143, 3728, 3603, 2328, 3864, 543, 419, 3621, 2086, 3110, 3891, 1605, 3527, 1097, 3786, 1240, 222, 2018, 2664, 1901, 4, 1541, 2695, 3719, 3849, 2186, 3340, 2192, 274, 3605, 3094, 2455, 281, 159, 2469, 39, 168, 296, 2482, 3252, 1206, 2231, 1592, 57, 3767, 3261, 3006, 1985, 2754, 3269, 583, 3068, 3532, 1230, 3660, 3665, 2002, 218, 605, 2530, 3940, 1381, 2149, 1641, 1134, 2286, 2422, 761, 1274, 124]"
Connecticut,"[1731, 946, 2677, 534, 119]","[1731, 946, 2677, 534, 119, 1216, 332, 365, 215, 764]","[1731, 946, 2677, 534, 119, 1216, 332, 365, 215, 764, 193, 834, 1893, 2215, 1290, 1323, 556, 1613, 2253, 1457, 1203, 2391, 920, 2587, 1757]","[1731, 946, 2677, 534, 119, 1216, 332, 365, 215, 764, 193, 834, 1893, 2215, 1290, 1323, 556, 1613, 2253, 1457, 1203, 2391, 920, 2587, 1757, 128, 2177, 1027, 391, 2185, 917, 1961, 428, 1709, 1846, 2358, 2619, 318, 580, 968, 842, 1228, 80, 851, 229, 360, 751, 2031, 1525, 1142]","[1731, 946, 2677, 534, 119, 1216, 332, 365, 215, 764, 193, 834, 1893, 2215, 1290, 1323, 556, 1613, 2253, 1457, 1203, 2391, 920, 2587, 1757, 128, 2177, 1027, 391, 2185, 917, 1961, 428, 1709, 1846, 2358, 2619, 318, 580, 968, 842, 1228, 80, 851, 229, 360, 751, 2031, 1525, 1142, 515, 2694, 265, 394, 395, 1421, 1681, 1172, 1684, 2455, 923, 1819, 2207, 2466, 1915, 2084, 1829, 809, 173, 1197, 560, 944, 2609, 1208, 1209, 2490, 1340, 1086, 2245, 1222, 333, 1998, 337, 1496, 347, 93, 1633, 1763, 2148, 230, 1895, 489, 878, 2675, 376, 1273, 2298, 123, 636, 1279]"
Delaware,"[390, 13, 370, 663, 410]","[390, 13, 370, 663, 410, 113, 181, 567, 62, 639]","[390, 13, 370, 663, 410, 113, 181, 567, 62, 639, 288, 672, 198, 678, 169, 41, 425, 555, 17, 147, 596, 374, 439, 60, 575]","[390, 13, 370, 663, 410, 113, 181, 567, 62, 639, 288, 672, 198, 678, 169, 41, 425, 555, 17, 147, 596, 374, 439, 60, 575, 146, 403, 534, 407, 408, 24, 282, 414, 33, 162, 673, 696, 319, 320, 449, 67, 462, 85, 218, 603, 349, 103, 490, 367, 633]","[390, 13, 370, 663, 410, 113, 181, 567, 62, 639, 288, 672, 198, 678, 169, 41, 425, 555, 17, 147, 596, 374, 439, 60, 575, 146, 403, 534, 407, 408, 24, 282, 414, 33, 162, 673, 696, 319, 320, 449, 67, 462, 85, 218, 603, 349, 103, 490, 367, 633, 2, 262, 8, 9, 392, 522, 649, 397, 142, 15, 270, 145, 532, 150, 664, 154, 416, 547, 36, 420, 167, 42, 556, 45, 430, 175, 434, 563, 53, 311, 443, 444, 572, 573, 194, 580, 589, 465, 467, 469, 347, 225, 102, 359, 250, 107, 112, 118, 122, 383]"
Florida,"[7682, 2403, 9551, 2704, 6140]","[7682, 2403, 9551, 2704, 6140, 7393, 5606, 3472, 2643, 6878]","[7682, 2403, 9551, 2704, 6140, 7393, 5606, 3472, 2643, 6878, 4928, 7712, 5154, 11644, 3813, 6949, 12455, 6411, 5228, 5391, 7535, 2933, 374, 1944, 9500]","[7682, 2403, 9551, 2704, 6140, 7393, 5606, 3472, 2643, 6878, 4928, 7712, 5154, 11644, 3813, 6949, 12455, 6411, 5228, 5391, 7535, 2933, 374, 1944, 9500, 8960, 259, 6147, 8071, 8586, 8980, 11420, 6562, 9636, 7845, 4649, 2859, 7723, 9529, 7488, 7884, 4303, 7637, 8666, 5472, 5100, 5741, 9715, 3320, 3707]","[7682, 2403, 9551, 2704, 6140, 7393, 5606, 3472, 2643, 6878, 4928, 7712, 5154, 11644, 3813, 6949, 12455, 6411, 5228, 5391, 7535, 2933, 374, 1944, 9500, 8960, 259, 6147, 8071, 8586, 8980, 11420, 6562, 9636, 7845, 4649, 2859, 7723, 9529, 7488, 7884, 4303, 7637, 8666, 5472, 5100, 5741, 9715, 3320, 3707, 7040, 8193, 12544, 13185, 12165, 3719, 648, 13, 7314, 11538, 7446, 12319, 12193, 6565, 5799, 11047, 5290, 10285, 11694, 4527, 6064, 7983, 2230, 5563, 9660, 8894, 448, 11587, 10311, 3402, 12874, 10190, 3026, 6741, 4950, 5345, 6627, 12919, 11752, 2667, 876, 2029, 4462, 8172, 11505, 7795, 12019, 3575, 4217, 7162]"
Georgia,"[1527, 4422, 4617, 3607, 3935]","[1527, 4422, 4617, 3607, 3935, 6312, 983, 4759, 1275, 831]","[1527, 4422, 4617, 3607, 3935, 6312, 983, 4759, 1275, 831, 3840, 5827, 4773, 1415, 6025, 2284, 1838, 1747, 4564, 885, 2453, 6165, 3865, 1310, 5311]","[1527, 4422, 4617, 3607, 3935, 6312, 983, 4759, 1275, 831, 3840, 5827, 4773, 1415, 6025, 2284, 1838, 1747, 4564, 885, 2453, 6165, 3865, 1310, 5311, 7300, 5382, 6036, 3480, 2972, 2717, 1444, 292, 1072, 4017, 2867, 6840, 2628, 4936, 7373, 7118, 4176, 6866, 1241, 5085, 4453, 1894, 3946, 2034, 3711]","[1527, 4422, 4617, 3607, 3935, 6312, 983, 4759, 1275, 831, 3840, 5827, 4773, 1415, 6025, 2284, 1838, 1747, 4564, 885, 2453, 6165, 3865, 1310, 5311, 7300, 5382, 6036, 3480, 2972, 2717, 1444, 292, 1072, 4017, 2867, 6840, 2628, 4936, 7373, 7118, 4176, 6866, 1241, 5085, 4453, 1894, 3946, 2034, 3711, 4996, 1287, 267, 4749, 2065, 4627, 6676, 1049, 5401, 1183, 801, 5286, 6959, 1201, 1971, 4403, 5813, 2358, 6581, 1597, 2749, 2878, 4672, 4929, 3266, 6849, 2756, 3652, 4293, 5191, 712, 6217, 5066, 6854, 5329, 724, 852, 4057, 3163, 1501, 2525, 1373, 3551, 7135, 6511, 6257, 5746, 4853, 1654, 6652]"
