GEOID,Longitude,Latitude
490379420001,-109.20588313285816,37.298851801836896
490039603012,-112.16598967019452,41.699926759905104
490379421001,-110.04036535329868,37.12055947186525
490351005004,-111.93287633006742,40.78686798986911
490190002004,-109.54213443909848,38.565836496705735
490351027013,-111.92593328734566,40.7536645565674
490379421002,-110.68115716139616,37.10281233489495
490451306002,-113.33475133654576,40.54080752986734
490139405011,-109.98423693661036,40.30941454304151
490479402011,-109.52655395628324,39.845106065440085
490351133121,-111.94893702340612,40.709206117021246
490572103042,-112.0213844880925,41.318905333783285
490499805001,-111.63188025748688,40.20223407725256
490230101003,-111.82849218578136,39.7125092276436
490011001003,-112.6444690688539,38.27946492026621
490279741004,-112.58850116128092,39.34480561137084
490351134063,-112.00096819776856,40.70022495642485
490379782001,-109.98965937511171,37.60715062434961
490251302002,-112.5326871558791,37.05353611316198
490379782004,-109.47938847194196,37.625506190877815
490351116021,-111.90941714635136,40.68380817229221
490572013012,-111.9635764149622,41.21637058928942
490490023001,-111.67813207963285,40.23059462518275
490211105021,-113.065490113735,37.68873441269546
490351124062,-111.91149562651432,40.59882498604153
490351143043,-112.01579734288056,40.606581000026566
490111270024,-111.92775294661,40.84214505562626
490351114004,-111.88534445473412,40.70917559846934
490490007071,-111.71263134893545,40.32937657614693
490351145003,-111.98681049127626,40.73996993156472
490451307053,-112.29640793101188,40.63614732356253
490399721012,-111.45436520676373,39.54385824276319
490111257013,-112.01752600222474,41.10021606276288
490351003061,-111.94148265089451,40.77672135636331
490351028023,-111.93271253109698,40.730928934175445
490170003001,-112.43479270816404,37.8226364143918
490159763001,-111.01189146167648,39.21643827169969
490572019001,-112.00773421841669,41.20807300693667
490050014023,-111.8537735824682,41.63228353214402
490351003082,-111.94055284286117,40.79730802175453
490490102222,-111.86390369468477,40.41715349600113
490351026001,-111.91891336177396,40.768146379192935
490351129042,-111.97956966796028,40.62818905302684
490490101201,-111.9696002030206,40.35676805745981
490490105053,-111.78315298803189,39.97806427873542
490379420002,-109.41448198529108,37.12270601433861
490351138023,-112.012849048437,40.66398093125566
490351152113,-112.03792669610884,40.57701372045338
490490022132,-111.714415626301,40.22732335798492
490399723003,-111.81252933812532,39.1300525089896
490351135234,-111.9723542577046,40.65106678679285
490351138053,-112.01047927866244,40.64411145172168
490572105093,-112.07569989820408,41.17402511286027
490379781002,-109.39896478821233,37.898028007357794
490351135371,-111.972271947273,40.67848138056425
490490001034,-111.85963452558474,40.383098552042895
490572103053,-112.00117204727532,41.29891519398312
490351133072,-111.96278209240695,40.70753541950991
490011002003,-113.01469102629702,38.3968048965852
490490104083,-111.67081908735312,40.03989392132891
490211103001,-113.63426991495412,37.69577615823424
490559791002,-110.82401403258976,38.31271069888015
490279743004,-112.33496808947726,38.96929135866186
490439642012,-111.2748542395006,40.61317243461149
490479402012,-109.84106094306776,40.29222690894062
490479402013,-109.9110049911922,40.36266024673304
490351135144,-111.91043708069311,40.67140630591546
490111268012,-111.86634650236364,40.88140811013348
490279742003,-113.47715342892964,39.11064848136642
490111257012,-112.00692375985685,41.09113692396334
490490031031,-111.5882663311272,40.15586540845843
490490101183,-111.9039562564059,40.32953665687811
490351134144,-112.04849771900425,40.70008478727885
490572008002,-111.95366715337794,41.22462273625988
490351134153,-112.04456567299276,40.71770340610336
490351005002,-111.92034294393846,40.784349449009575
490211101003,-112.81863841119484,37.853011565327456
490490008011,-111.72032301605974,40.30820488380986
490490009042,-111.67137466614346,40.30086157449664
490439641043,-111.3853822428371,40.89848641987717
490351126101,-111.88150563741203,40.60769508711719
490351133142,-111.95032724855116,40.69323488570524
490490022102,-111.72943359928682,40.286218441331854
490111258072,-111.96655476376168,41.100227987745455
490351129181,-111.93400231126714,40.58627354816772
490572013022,-111.95306855122888,41.20823474376632
490451308003,-112.4463357792254,40.58739842338751
490111262052,-111.91680619662849,41.006158480050885
490050002021,-111.82673345012992,41.83256922306712
490490018024,-111.64485803125736,40.23935176703045
490351105002,-111.8063207013293,40.69127736585292
490039601003,-113.26445631148846,41.48147109445584
490351139051,-112.066341515825,40.69153748660366
490050007021,-111.81010235396626,41.747885519913794
490351134062,-111.99142069295748,40.700244971351424
490351116022,-111.91706447661304,40.69311621010431
490499803001,-111.6519285341571,40.20910118220836
490139403002,-110.3304235390633,40.18850081387672
490039606013,-112.01091264145346,41.515791417442095
490532705023,-113.66118502126284,37.13966800201811
