,state,county,tract,GEOID,population,white_only,black_only,aian_alone,asian_only,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority
1,33,001,965100,33001965100,3322,94.7,1.78,0.0,0.84,0.0,1.05,8.13,6.98,67.25,25.47,1
2,33,001,965200,33001965200,3389,95.87,0.0,0.47,0.0,0.0,1.36,15.99,12.66,63.03,24.31,1
3,33,001,965300,33001965300,3039,94.87,0.0,0.0,4.21,0.0,0.92,9.33,7.4,70.22,22.38,1
4,33,001,965400,33001965400,2992,95.15,0.77,0.0,1.27,0.23,0.17,4.71,4.41,75.74,19.85,1
5,33,001,965598,33001965598,3550,95.97,1.72,0.0,0.42,0.0,1.04,9.25,8.39,65.1,19.77,1
6,33,001,965600,33001965600,3760,95.27,1.6,0.0,0.56,0.0,0.93,10.91,3.09,79.89,17.02,1
7,33,001,965700,33001965700,4701,92.79,0.0,2.85,1.49,0.0,1.47,4.38,7.34,76.18,16.49,1
8,33,001,965801,33001965801,3246,96.27,0.0,0.0,0.0,0.0,2.13,9.91,7.27,70.15,22.37,1
9,33,001,965802,33001965802,4058,94.75,0.0,0.0,3.57,0.0,0.62,9.66,6.33,71.64,22.03,1
10,33,001,965900,33001965900,3920,95.59,0.05,0.05,0.97,0.0,0.38,14.23,7.98,72.17,18.98,1
11,33,001,966000,33001966000,5465,89.77,0.0,0.0,0.02,0.0,7.34,16.11,7.59,72.99,12.79,1
12,33,001,966100,33001966100,4371,90.55,3.66,0.0,1.74,0.0,2.97,6.34,3.34,73.19,22.12,1
13,33,001,966200,33001966200,2828,98.73,0.28,0.57,0.04,0.0,0.14,5.79,12.16,62.98,23.83,1
14,33,001,966401,33001966401,1203,96.76,0.0,0.0,2.08,0.0,1.08,12.64,18.95,53.37,27.68,1
15,33,001,966403,33001966403,3986,93.98,0.0,0.3,0.93,0.0,2.68,4.32,2.89,79.48,17.64,1
16,33,001,966404,33001966404,2013,94.24,0.0,0.0,0.0,0.0,0.0,3.73,0.0,82.36,17.64,1
17,33,001,966501,33001966501,2787,98.53,0.0,0.0,0.0,0.0,1.47,2.98,3.12,79.3,17.44,1
18,33,001,966502,33001966502,2544,96.19,0.0,0.0,0.0,0.0,0.9,3.34,3.66,72.44,23.9,1
19,33,003,955101,33003955101,2099,97.81,0.0,0.0,0.0,0.0,0.52,10.81,3.86,71.65,24.49,1
20,33,003,955102,33003955102,1993,97.29,0.2,0.0,0.65,0.0,1.81,5.67,9.88,52.28,37.83,1
21,33,003,955301,33003955301,3059,95.49,0.0,0.0,2.06,0.0,1.77,19.0,3.53,71.76,24.55,1
22,33,003,955302,33003955302,2991,95.49,0.0,0.0,0.0,0.0,1.57,14.86,5.45,71.85,19.69,1
23,33,003,955401,33003955401,2676,97.76,0.04,0.0,0.34,0.0,1.87,16.82,9.08,72.42,18.5,1
24,33,003,955402,33003955402,1845,87.8,0.0,6.88,0.0,0.0,5.31,7.21,8.67,57.45,33.88,1
25,33,003,955500,33003955500,2876,97.71,0.03,0.0,1.36,0.0,0.03,5.19,6.4,77.57,16.03,1
26,33,003,955601,33003955601,2987,98.43,0.0,0.0,0.33,0.0,0.9,7.17,7.3,70.27,22.43,1
27,33,003,955602,33003955602,2283,91.15,0.0,0.0,1.88,0.0,1.05,6.88,10.07,65.4,24.53,1
28,33,003,955801,33003955801,1647,92.17,0.85,0.0,0.49,0.0,3.1,11.68,15.24,66.73,18.03,1
29,33,003,955802,33003955802,1304,95.86,0.0,0.0,1.0,0.0,0.0,9.2,5.6,64.11,30.29,1
30,33,003,955901,33003955901,2031,95.62,0.0,0.0,0.0,0.0,1.53,8.04,8.42,66.17,25.41,1
31,33,003,955902,33003955902,2314,84.05,9.98,0.0,0.22,0.0,0.0,14.41,7.95,64.91,19.49,1
32,33,003,956000,33003956000,5776,99.22,0.0,0.0,0.0,0.0,0.69,5.42,10.37,70.14,19.03,1
33,33,003,956101,33003956101,3195,99.0,0.0,0.0,0.0,0.0,1.0,6.13,12.74,59.53,27.73,1
34,33,003,956102,33003956102,3162,89.6,0.0,0.0,4.65,0.0,5.41,7.22,2.37,61.13,33.33,1
35,33,003,956301,33003956301,1906,96.12,0.0,0.0,0.52,0.0,1.31,2.25,2.99,70.88,26.13,1
36,33,003,956302,33003956302,2225,99.28,0.04,0.0,0.0,0.0,0.04,3.33,6.79,71.6,21.62,1
37,33,003,956400,33003956400,2092,96.99,0.0,0.0,0.0,0.0,2.06,5.21,12.09,48.95,38.96,1
38,33,005,970100,33005970100,4088,95.01,0.02,0.49,0.49,0.0,2.25,10.57,9.47,70.94,19.59,1
39,33,005,970200,33005970200,3991,98.0,1.55,0.0,0.0,0.0,0.25,8.49,3.38,77.85,18.77,1
40,33,005,970401,33005970401,2435,92.24,0.94,0.29,0.37,0.0,4.11,6.83,4.68,75.2,20.12,1
41,33,005,970402,33005970402,2705,96.45,0.0,0.59,0.33,0.0,2.07,5.74,4.77,79.04,16.19,1
42,33,005,970500,33005970500,5275,94.65,0.0,0.0,0.87,0.0,2.52,4.55,6.52,80.06,12.15,1
43,33,005,970600,33005970600,6100,89.1,1.16,0.0,0.74,0.0,3.77,8.36,4.28,77.49,18.15,1
44,33,005,970700,33005970700,3417,98.1,0.0,0.06,0.29,0.0,0.56,5.08,10.56,74.33,15.01,1
45,33,005,970800,33005970800,4226,94.49,0.0,0.85,0.99,0.0,1.14,9.03,6.48,75.18,18.34,1
46,33,005,970901,33005970901,3888,92.54,0.26,0.0,2.11,0.0,0.0,7.66,12.6,69.26,18.13,1
